"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","OD1","REM"
"99725599999","2021-04-11T13:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","060,1,N,0031,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09927,1","3,1,006,1,+999,9","5,99,0041,1,999","SYN068CMTI2 46/// /0606 1//// 49927 53006 91300 333 91208 555 11006 22007="
"99725599999","2021-04-11T14:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","060,1,N,0031,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09930,1","3,1,008,1,+999,9","5,99,0041,1,999","SYN068CMTI2 46/// /0606 1//// 49930 53008 91400 333 91208 555 11006 22007="
"99725599999","2021-04-11T15:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","030,1,N,0031,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09934,1","3,1,010,1,+999,9","5,99,0041,1,999","SYN068CMTI2 46/// /0306 1//// 49934 53010 91500 333 91208 555 11006 22007="
"99725599999","2021-04-11T16:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","040,1,N,0031,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09938,1","3,1,011,1,+999,9","5,99,0036,1,999","SYN068CMTI2 46/// /0406 1//// 49938 53011 91600 333 91207 555 11006 22006="
"99725599999","2021-04-11T17:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","030,1,N,0026,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09943,1","3,1,013,1,+999,9","5,99,0036,1,999","SYN068CMTI2 46/// /0305 1//// 49943 53013 91700 333 91207 555 11005 22005="
"99725599999","2021-04-11T18:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","010,1,N,0036,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09946,1","1,1,012,1,+999,9","5,99,0046,1,999","SYN068CMTI2 46/// /0107 1//// 49946 51012 91800 333 91209 555 11007 22007="
"99725599999","2021-04-11T19:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","020,1,N,0036,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09952,1","3,1,014,1,+999,9","5,99,0051,1,999","SYN068CMTI2 46/// /0207 1//// 49952 53014 91900 333 91210 555 11007 22007="
"99725599999","2021-04-11T20:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","340,1,N,0036,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09959,1","3,1,016,1,+999,9","5,99,0046,1,999","SYN068CMTI2 46/// /3407 1//// 49959 53016 92000 333 91209 555 11007 22008="
"99725599999","2021-04-11T21:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","360,1,N,0026,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09964,1","1,1,018,1,+999,9","5,99,0031,1,999","SYN068CMTI2 46/// /3605 1//// 49964 51018 92100 333 91206 555 11005 22005="
"99725599999","2021-04-11T22:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","360,1,N,0026,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09971,1","2,1,019,1,+999,9","5,99,0031,1,999","SYN068CMTI2 46/// /3605 1//// 49971 52019 92200 333 91206 555 11005 22006="
"99725599999","2021-04-11T23:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","360,1,N,0026,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09979,1","3,1,020,1,+999,9","5,99,0026,1,999","SYN068CMTI2 46/// /3605 1//// 49979 53020 92300 333 91205 555 11005 22005="
"99725599999","2021-04-12T00:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","010,1,N,0015,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09986,1","2,1,022,1,+999,9","5,99,0021,1,999","SYN068CMTI2 46/// /0103 1//// 49986 52022 90000 333 91204 555 11003 22003="
"99725599999","2021-04-12T01:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09993,1","1,1,022,1,+999,9","5,99,0005,1,999","SYN068CMTI2 46/// /0000 1//// 49993 51022 90100 333 91201 555 11000 22000="
"99725599999","2021-04-12T02:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","220,1,N,0015,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09999,1","1,1,020,1,+999,9","5,99,0021,1,999","SYN068CMTI2 46/// /2203 1//// 49999 51020 90200 333 91204 555 11003 22004="
"99725599999","2021-04-12T03:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","080,1,N,0026,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10004,1","1,1,018,1,+999,9","5,99,0026,1,999","SYN068CMTI2 46/// /0805 1//// 40004 51018 90300 333 91205 555 11005 22005="
"99725599999","2021-04-12T04:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","070,1,N,0005,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10009,1","1,1,016,1,+999,9","5,99,0015,1,999","SYN068CMTI2 46/// /0701 1//// 40009 51016 90400 333 91203 555 11001 22002="
"99725599999","2021-04-12T05:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10011,1","1,1,012,1,+999,9","5,99,0010,1,999","SYN068CMTI2 46/// /0000 1//// 40011 51012 90500 333 91202 555 11001 22001="
