Data Year,Utility Number,Utility Name,Short Form,State,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2014,19578,Upper Peninsula Power Co,,MI,.,18,26,.,44,.,.,.,.,.,.,.,.,.,.,46190,5708,.,.,51898,46190,5726,26,.,51942,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,19579,Upshur Rural Elec Coop Corp,,TX,14299,1367,.,.,15666,25470,3983,3,.,29456,.,.,.,.,.,.,3,2,.,5,39769,5353,5,.,45127,398369,147410,44876,.,590655,.,.,.,.,.,.,.,.,.,.
2014,19581,Upson Elec Member Corp,,GA,9098,.,3,.,9101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9098,.,3,.,9101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,19603,USBIA-Mission Valley Power,,MT,14880,3601,1047,0,19528,0,0,0,0,0,0,0,0,0,0,466,332,105,0,903,15346,3933,1152,0,20431,.,.,.,0,0,.,.,.,.,.,.,.,.,.,.
2014,19604,USBIA-San Carlos Project,,AZ,10938,1947,4,.,12889,.,.,.,.,.,.,.,.,.,.,11,79,1,.,91,10949,2026,5,.,12980,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,19667,Utilities Dist-Western IN REMC,,IN,0,0,0,0,0,17907,1044,18,0,18969,0,0,0,.,0,0,0,0,0,0,17907,1044,18,0,18969,245561,60617,6058,0,312236,17907,1044,18,0,18969,.,.,.,.,.
2014,19687,City of Valley City,,ND,0,0,0,.,0,2795,709,2,.,3506,0,0,0,.,0,1018,201,0,.,1219,3813,910,2,.,4725,18,65,8,.,91,0,0,0,.,0,.,.,0,.,0
2014,19728,"UNS Electric, Inc",,AZ,58924,4273,0,0,63197,32,107,30,0,169,0,0,0,0,0,23445,5971,8,0,29424,82401,10351,38,0,92790,702,59989,75388,0,136079,0,0,0,0,0,0,0,0,0,0
2014,19784,Vera Irrigation District #15,,WA,9645,.,.,.,9645,.,.,.,.,.,.,.,.,.,.,.,1035,.,.,1035,9645,1035,.,.,10680,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,19785,Verdigris Valley Elec Coop Inc,,OK,.,.,.,.,0,30988,4178,676,.,35842,.,.,.,.,.,.,40,.,.,40,30988,4218,676,.,35882,537414,55668,88720,.,681802,30988,4218,676,.,35882,.,.,.,.,.
2014,19788,City of Vermillion - (SD),,SD,42,1,.,.,43,.,.,.,.,.,.,.,.,.,.,3964,496,.,.,4460,4006,497,.,.,4503,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,19790,Verendrye Electric Coop Inc,,ND,.,.,.,.,.,13483,1807,68,.,15358,.,.,.,.,.,.,.,.,.,.,13483,1807,68,.,15358,234344,160365,199375,.,594084,10381,1391,52,.,11824,3108,345,0,.,3453
2014,19791,"Vermont Electric Cooperative, Inc",,VT,35599,4254,0,0,39853,.,.,.,.,.,.,.,.,.,.,643,113,13,0,769,36242,4367,13,0,40622,.,.,.,.,.,33598,4254,0,0,37852,.,.,.,.,.
2014,19798,City of Vernon,,CA,7,464,237,.,708,.,.,.,.,.,.,.,.,.,.,21,832,328,.,1181,28,1296,565,.,1889,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,19806,"Victoria Electric Coop, Inc",,TX,.,.,.,.,.,19051,2537,309,.,21897,.,.,.,.,.,11,.,.,.,11,19062,2537,309,.,21908,287952,45537,81059,.,414548,19062,2537,309,.,21908,.,.,.,.,.
2014,19813,Vernon Electric Coop,,WI,10473,531,.,.,11004,.,.,.,.,.,.,.,.,.,.,.,22,.,.,22,10473,553,.,.,11026,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,19820,Victory Electric Coop Assn Inc,,KS,0,0,0,0,0,13377,4069,2254,0,19700,13377,4069,2254,.,19700,0,2,0,0,2,13377,4071,2254,0,19702,125211,230607,33151,0,388969,11524,1705,704,0,13933,0,0,131,0,131
2014,19840,"Valley Electric Assn, Inc",,CA,12,2,30,0,44,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,12,2,30,0,44,0,0,0,0,0,12,2,30,0,44,0,0,0,0,0
2014,19840,"Valley Electric Assn, Inc",,NV,18468,2322,192,.,20982,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,18468,2322,192,.,20982,0,0,0,.,0,18468,2322,192,.,20982,0,0,0,.,0
2014,19843,City of Villisca - (IA),Y,IA,607,133,.,.,740,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,19856,City of Vineland - (NJ),,NJ,7500,320,.,.,7820,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7500,320,.,.,7820,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,19865,City of Vinton - (IA),,IA,905,20,0,0,925,0,0,0,0,0,0,0,0,0,0,1272,345,20,0,1637,2177,365,20,0,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,19876,Virginia Electric & Power Co,,NC,102378,9460,2,.,111840,.,.,.,.,.,.,.,.,.,.,599,8396,94,.,9089,102977,17856,96,.,120929,.,.,.,.,.,.,.,.,.,.,4064,.,.,.,4064
2014,19876,Virginia Electric & Power Co,,VA,1870867,120226,71,.,1991164,262412,34094,34,.,296540,0,0,0,.,0,10511,100782,930,.,112223,2143790,255102,1035,.,2399927,2496846,2742335,6794,.,5245975,262412,34094,34,.,296540,92698,0,0,.,92698
2014,19882,Virginia Tech Electric Service,,VA,5205,435,0,0,5640,0,61,0,0,61,0,0,0,0,0,45,586,5,0,636,5250,1082,5,0,6337,0,98671,0,0,98671,0,0,0,0,0,0,0,0,0,0
2014,19883,City of Virginia - (MN),,MN,3974,335,.,.,4309,.,.,.,.,.,.,.,.,.,.,251,710,.,.,961,4225,1045,.,.,5270,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,19896,City of Volga - (SD),,SD,860,120,26,.,1006,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,860,120,26,.,1006,.,.,.,.,.,.,.,.,.,.,246,.,.,.,246
2014,19898,Volunteer Electric Coop,,TN,94437,18027,8,0,112472,0,0,0,0,0,0,0,0,0,0,90,350,7,0,447,94527,18377,15,0,112919,0,0,0,0,0,94375,18027,8,0,112410,0,0,0,0,0
2014,19947,City of Wadena - (MN),,MN,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,2128,365,100,0,2593,2128,365,100,0,2593,.,.,.,.,0,.,.,.,.,0,539,42,26,0,607
2014,19951,City of Wadsworth - (OH),,OH,11122,1566,138,.,12826,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,11122,1566,138,.,12826,.,.,.,.,0,11122,1566,138,.,12826,120,.,.,.,120
2014,19968,City of Wahoo - (NE),,NE,130,28,4,.,162,.,.,.,.,.,.,.,.,.,.,1729,436,.,.,2165,1859,464,4,.,2327,.,.,.,.,.,.,.,1,.,1,.,.,.,.,.
2014,19974,Town of Wake Forest - (NC),,NC,.,.,.,.,0,5865,869,.,.,6734,.,.,.,.,.,.,.,.,.,.,5865,869,.,.,6734,62142,79978,.,.,142120,.,.,.,.,.,.,.,.,.,.
2014,19979,Town of Wakefield - (MA),,MA,10611,1397,219,.,12227,.,.,.,.,.,.,.,.,.,.,374,45,22,.,441,10985,1442,241,.,12668,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,19981,Wake Electric Membership Corp,,NC,7,9,3,.,19,36037,1710,.,.,37747,.,.,.,.,.,.,317,.,.,317,36044,2036,3,.,38083,513491,77664,0,.,591155,36037,1710,0,.,37747,0,0,0,.,0
2014,20021,Town of Walkerton - (IN),Y,IN,1112,242,26,0,1380,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20025,City of Wall Lake - (IA),Y,IA,414,129,19,7,569,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.
2014,20038,Town of Wallingford - (CT),,CT,6418,402,.,.,6820,0,0,.,.,0,.,.,.,.,.,14719,3062,24,0,17805,21137,3464,24,0,24625,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20065,Walton Electric Member Corp,,GA,.,.,.,.,.,112560,9471,49,.,122080,.,.,.,.,.,.,.,.,.,.,112560,9471,49,.,122080,1766715,544941,203403,.,2515059,112560,9471,49,.,122080,.,.,.,.,.
2014,20069,City of Wamego - (KS),,KS,1956,268,31,.,2255,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1956,268,31,.,2255,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20111,Warren County Rural E M C,Y,IN,.,.,.,.,.,3675,1065,.,.,4740,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,55137,41217,.,.,96354,.,.,.,.,.,.,.,.,.,.
2014,20130,Warren Rural Elec Coop Corp,,KY,44052,8061,0,0,52113,1714,223,10,0,1947,0,0,0,0,0,5946,1824,38,0,7808,51712,10108,48,0,61868,27391.49,4458,359679.83,0,391529.32,0,0,10,0,10,0,0,0,0,0
2014,20134,City of Warroad,,MN,667,75,1,.,743,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,667,75,1,.,743,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20136,City of Waseca - (MN),,MN,3639,528,.,.,4167,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3639,528,.,.,4167,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20138,"Wasco Electric Coop, Inc",,OR,3753,538,333,.,4624,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3753,538,333,.,4624,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20139,City of Washington - (IN),,IN,5110,907,.,.,6017,.,.,.,.,.,.,.,.,.,.,1314,91,.,.,1405,6424,998,.,.,7422,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20142,City of Washington - (NC),,NC,11107,2329,5,.,13441,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11107,2329,5,.,13441,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20146,Washington Elec Member Corp,,GA,14590,714,.,.,15304,.,.,.,.,.,.,.,.,.,.,.,.,7,.,7,14590,714,7,.,15311,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20150,Washington Electric Coop - (OH),,OH,7547,3128,.,.,10675,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7547,3128,.,.,10675,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20151,Washington Electric Coop - (VT),,VT,.,.,.,.,.,10292,533,11,.,10836,.,.,.,.,.,.,.,.,.,.,10292,533,11,.,10836,62002,4524,3467,.,69993,.,.,.,.,.,.,.,.,.,.
2014,20163,Wagoner Public Works Authority,,OK,.,.,.,.,0,3291,544,11,.,3846,.,.,.,.,0,3,19,7,.,29,3294,563,18,0,3875,34896,28649,982,.,64527,.,.,.,.,0,.,.,.,.,0
2014,20169,Avista Corp,,ID,111518,17083,435,.,129036,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,111518,17083,435,.,129036,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20169,Avista Corp,,MT,.,8,.,.,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,.,.,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20169,Avista Corp,,WA,60877,5764,185,.,66826,.,.,.,.,.,.,.,.,.,.,154740,18730,745,.,174215,215617,24494,930,.,241041,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20176,City of Water Valley - (MS),,MS,845,55,0,0,900,0,0,0,0,0,0,0,0,0,0,702,372,1,0,1075,1547,427,1,0,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,20182,Waterloo Light & Water Comm,,WI,1514,262,0,0,1776,0,0,0,0,0,0,0,0,0,0,0,21,0,0,21,1514,283,0,0,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,20187,Watertown Municipal Utilities,,SD,10200,2325,82,.,12607,21,0,0,.,21,.,.,.,.,.,3,.,.,.,3,10224,2325,82,.,12631,417,0,.,.,417,.,.,.,.,.,.,.,.,.,.
2014,20209,City of Wauchula - (FL),Y,FL,2197,583,.,.,2780,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2014,20211,Village of Waunakee - (WI),,WI,5021,656,0,0,5677,0,0,0,0,0,0,0,0,0,0,0,17,3,0,20,5021,673,3,0,5697,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0
2014,20213,Waupun Utilities,,WI,0,0,0,0,0,3805,531,2,0,4338,0,0,0,0,0,0,0,0,0,0,3805,531,2,0,4338,30169,38768,36266,0,105203,0,0,0,0,0,0,0,0,0,0
2014,20214,Waverly Municipal Elec Utility,,IA,4047,895,77,.,5019,.,.,.,.,.,.,.,.,.,.,.,2,.,.,2,4047,897,77,.,5021,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20216,Whitewater Valley Rural EMC,,IN,.,.,.,.,.,11000,810,.,.,11810,.,.,.,.,.,.,.,.,.,.,11000,810,.,.,11810,168232,39600,.,.,207832,.,.,.,.,.,.,.,.,.,.
2014,20219,City of Wayne,,NE,347,106,.,.,453,0,0,.,.,0,.,.,.,.,.,1636,384,.,.,2020,1983,490,.,.,2473,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20222,Wayne-White Counties Elec Coop,,IL,.,.,.,.,.,12034,1203,154,.,13391,.,.,.,.,.,.,.,.,.,.,12034,1203,154,.,13391,157818,67811,132001,.,357630,.,.,.,.,.,.,.,.,.,.
2014,20224,City of Waynesville - (MO),Y,MO,115,0,0,0,115,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.
2014,20225,Town of Waynesville - (NC),Y,NC,2267,634,6,.,2907,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20226,City of Waynetown - (IN),Y,IN,461,48,5,.,514,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20228,Weakley County Mun Elec Sys,,TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16152,4358,7,0,20517,16152,4358,7,0,20517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,20259,City of Webster City - (IA),,IA,1375,179,0,.,1554,0,0,0,.,0,0,0,0,.,0,2473,372,7,.,2852,3848,551,7,.,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20310,Town of Wellesley - (MA),,MA,8866,1162,4,.,10032,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8866,1162,4,.,10032,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20318,Webster Electric Coop,,MO,.,.,.,.,.,17109,891,.,.,18000,.,.,.,.,.,.,.,.,.,.,17109,891,.,.,18000,279175,84785,.,.,363960,.,.,.,.,.,.,.,.,.,.
2014,20326,Town of West Boylston - (MA),Y,MA,3007,534,16,0,3557,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20331,City of Weimar - (TX),Y,TX,1081,135,.,.,1216,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20332,Wells Rural Electric Co,,NV,4313,923,135,0,5371,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4313,923,135,0,5371,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20332,Wells Rural Electric Co,,UT,500,209,5,0,714,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,500,209,5,0,714,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20334,Wellsborough Electric Co,,PA,928,149,0,0,1077,3888,783,9,0,4680,0,0,0,0,0,271,239,5,0,515,5087,1171,14,0,6272,36248,15463,31628,0,83339,3882,783,9,0,4674,0,0,0,0,0
2014,20337,Village of Wellsville - (NY),Y,NY,1926,629,1,.,2556,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20363,West Central Electric Coop Inc - (MO),,MO,13631,144,.,.,13775,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13631,144,.,.,13775,.,.,.,.,.,13631,144,.,.,13775,.,.,.,.,.
2014,20371,"West Florida El Coop Assn, Inc",,FL,24780,3255,1,0,28036,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,24780,3255,1,0,28036,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20377,West Kentucky Rural E C C,,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30254,8109,4,0,38367,30254,8109,4,0,38367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,20380,City of West Liberty - (IA),,IA,1299,243,0,.,1542,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1299,243,0,.,1542,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20385,West Oregon Electric Coop Inc,Y,OR,3906,280,.,.,4186,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20387,West Penn Power Company,,PA,15348,3937,797,.,20082,21857,.,.,.,21857,.,.,.,.,.,580567,81344,12123,.,674034,617772,85281,12920,.,715973,341791,.,.,.,341791,.,22,89,.,111,.,.,.,.,.
2014,20394,City of West Point - (MS),,MS,0,0,0,0,0,3122,614,1,0,3737,0,0,0,0,0,0,125,0,0,125,3122,739,1,0,3862,36284,34675,7652,0,78611,0,0,0,0,0,0,0,0,0,0
2014,20397,City of West Point - (NE),,NE,.,.,.,.,.,1483,329,75,.,1887,.,.,.,.,.,.,1,2,.,3,1483,330,77,.,1890,15538,7043,34239,.,56820,.,.,.,.,.,.,.,.,.,.
2014,20401,West River Electric Assn Inc,,SD,.,.,.,.,.,14384,1751,13,.,16148,.,.,.,.,.,.,.,.,.,.,14384,1751,13,.,16148,164767,83792,29108,.,277667,14384,1751,13,.,16148,.,.,.,.,.
2014,20404,AEP Texas North Company,,TX,8,21,21,0,50,149254,35695,3971,0,188920,0,0,0,0,0,33,695,123,0,851,149295,36411,4115,0,189821,1835005,1434816,141062,0,3410883,149219,35599,3884,0,188702,0,0,0,0,0
2014,20413,Mountrail-Williams Elec Coop,,ND,10338,2813,3825,0,16976,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10338,2813,3825,0,16976,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20422,Whetstone Valley Elec Coop Inc,,SD,.,.,.,.,.,3086,285,42,.,3413,.,.,.,.,.,.,.,.,.,.,3086,285,42,.,3413,63070,28404,541,.,92015,.,.,.,.,.,.,.,.,.,.
2014,20434,City of Westby,,WI,77,4,0,0,81,0,0,0,0,0,0,0,0,0,0,914,212,0,0,1126,991,216,0,0,1207,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0
2014,20455,Western Massachusetts Electric Company,,MA,192144,22702,762,.,215608,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,192144,22702,762,.,215608,.,.,.,.,.,.,16,7,.,23,.,.,.,.,.
2014,20456,Twin Valleys Public Power Dist,,NE,.,.,.,.,.,431,40,1165,.,1636,.,.,.,.,.,3655,1019,49,.,4723,4086,1059,1214,.,6359,643,1009,21414,.,23066,.,.,.,.,.,.,.,.,.,.
2014,20472,"Wharton County Elec Coop, Inc",,TX,5260,.,.,.,5260,.,.,.,.,.,.,.,.,.,.,0,879,16,.,895,5260,879,16,.,6155,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20477,City of Westerville - (OH),,OH,.,.,.,.,0,1073,2036,16,.,3125,.,.,.,.,.,13316,.,.,.,13316,14389,2036,16,.,16441,12270,225766,82946,.,320982,.,.,.,.,.,.,.,.,.,.
2014,20480,Village of Westfield - (NY),Y,NY,2775,625,.,.,3400,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20481,City of Westfield - (MA),,MA,15799,1856,18,.,17673,.,.,.,.,.,.,.,.,.,.,55,65,0,.,120,15854,1921,18,.,17793,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20506,"Wheatland Rural Elec Assn, Inc",Y,WY,2201,1024,503,.,3728,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20509,Wheat Belt Public Power Dist,,NE,.,.,.,.,.,3184,735,997,.,4916,.,.,.,.,.,30,9,14,.,53,3214,744,1011,.,4969,35026,38817,65673,.,139516,.,.,.,.,.,.,.,.,.,.
2014,20521,Wheeling Power Co,,WV,35617,6026,256,.,41899,6,0,0,.,6,0,0,0,.,0,24,149,18,.,191,35647,6175,274,.,42096,21,0,0,.,21,0,0,0,.,0,0,0,0,.,0
2014,20574,White River Valley El Coop Inc,,MO,36227,6875,9,.,43111,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36227,6875,9,.,43111,.,.,.,.,.,36227,6875,9,.,43111,.,.,.,.,.
2014,20576,"White River Electric Assn, Inc",,CO,.,.,.,.,.,2500,730,49,.,3279,0,2,3,.,5,3,15,3,.,21,2503,745,52,.,3300,19895,79126,800311,.,899332,2503,745,52,.,3300,.,.,.,.,.
2014,20583,Whitehall Electric Utility,,WI,0,0,0,0,0,757,197,2,0,956,0,0,0,0,0,0,0,0,0,0,757,197,2,0,956,6596,18176,10954,0,35726,0,0,0,0,0,0,0,0,0,0
2014,20603,Northeastern Rural E M C,,IN,25052,2048,7,.,27107,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25052,2048,7,.,27107,.,.,.,.,.,25052,2048,7,.,27107,.,.,.,.,.
2014,20639,"Wild Rice Electric Coop, Inc",,MN,13119,753,1,.,13873,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13119,753,1,.,13873,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20641,Village of Wilcox - (NE),Y,NE,101,5,.,.,106,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2014,20729,Town of Williamsport - (MD),Y,MD,844,133,14,.,991,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20737,Willmar Municipal Utilities,,MN,6247,687,.,.,6934,.,.,.,.,.,.,.,.,.,.,1803,391,271,.,2465,8050,1078,271,.,9399,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20785,City of Wilson,,NC,11124,1311,.,.,12435,.,.,.,.,.,.,.,.,.,.,19393,3207,47,.,22647,30517,4518,47,.,35082,.,.,.,.,.,.,.,.,.,.,16464,.,.,.,16464
2014,20789,City of Wilton,,IA,1325,184,.,.,1509,.,.,.,.,.,.,.,.,.,.,.,9,5,.,14,1325,193,5,.,1523,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20792,Town of Winamac - (IN),Y,IN,1702,174,100,0,1976,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20793,City of Winchester - (TN),,TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4565,1187,5,0,5757,4565,1187,5,0,5757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,20806,City of Windom,,MN,2038,362,21,0,2421,.,.,.,.,0,.,.,.,.,0,0,6,0,0,6,2038,368,21,0,2427,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0
2014,20811,Town of Windsor- (NC),Y,NC,910,248,0,0,1158,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20823,Winner Municipal Utility,,SD,1317,265,.,.,1582,.,.,.,.,.,.,.,.,.,.,121,219,.,.,340,1438,484,.,.,1922,.,.,.,.,.,.,.,.,.,.,448,44,.,.,492
2014,20836,City of Winterville - (NC),Y,NC,2614,.,.,.,2614,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20841,"Wiregrass Electric Coop, Inc",,AL,.,.,.,.,.,20917,2560,.,.,23477,.,.,.,.,.,.,.,.,.,.,20917,2560,.,.,23477,307351,68898,.,.,376249,.,.,.,.,.,.,.,.,.,.
2014,20847,Wisconsin Electric Power Co,,MI,24365,2994,5,0,27364,0,0,0,0,0,0,0,0,0,0,137,101,5,0,243,24502,3095,10,0,27607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,20847,Wisconsin Electric Power Co,,WI,981251,97423,861,0,1079535,9521,20588,0,0,30109,0,0,0,0,0,275,379,4,0,658,991047,118390,865,0,1110302,40751,1004053,0,0,1044804,0,0,0,0,0,0,0,0,0,0
2014,20848,City of Blue Hill - (NE),Y,NE,325,108,4,.,437,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20856,Wisconsin Power & Light Co,,WI,.,3,62,.,65,379241,47307,.,.,426548,.,.,.,.,.,30535,10565,937,.,42037,409776,57875,999,.,468650,3238165,826724,.,.,4064889,.,302,103,.,405,10196,.,.,.,10196
2014,20860,Wisconsin Public Service Corp,,MI,8072,1032,81,.,9185,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8072,1032,81,.,9185,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2014,20860,Wisconsin Public Service Corp,,WI,385991,54471,1168,.,441630,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,385991,54471,1168,.,441630,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2014,20862,Wisconsin Rapids W W & L Comm,,WI,.,.,.,.,.,11826,2214,6,.,14046,.,.,.,.,.,.,.,.,.,.,11826,2214,6,.,14046,98484,132337,40413,.,271234,11882,2214,6,.,14102,.,.,.,.,.
2014,20885,Withlacoochee River Elec Coop,,FL,184269,19644,38,.,203951,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,184269,19644,38,.,203951,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,20913,Town of Wolfeboro - (NH),,NH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4164,1057,19,.,5240,4164,1057,19,0,5240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,20927,"Wood County Electric Coop, Inc",,TX,29825,3369,.,.,33194,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29825,3369,.,.,33194,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
