Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Also operating in other NERC Regions,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Operating in these RTOs,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Other Activities,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
Data Year,Utility Number,Utility Name,State,Ownership Type,NERC Region,TRE,FRCC,MRO,NPCC,RFC,SERC,SPP,WECC,CAISO,ERCOT,PJM,NYISO,SPP,MISO,ISONE,Other,Generation,Transmission,Buying Transmission,Distribution,Buying Distribution,Wholesale Marketing,Retail Marketing,Bundled,Alt Fuel Vehicle,Alt Fuel Vehicle 2
2015,30517,"Pioneer Electric Coop, Inc - (AL)",AL,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2015,30518,Electrical Dist No3 Pinal County,AZ,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,,,Y,Y,,,,,,
2015,30997,Dynegy Power Marketing Inc,TX,Wholesale Power Marketer,,,,,,,,,,Y,,Y,Y,,Y,Y,,N,,Y,,N,Y,,,,
2015,31833,Okefenoke Rural El Member Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2015,36189,"Mid-Ohio Energy Coop, Inc",OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2015,38084,Great Lakes Energy Coop,MI,Cooperative,MRO,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2015,39004,"RRI Energy Services, LLC",NJ,Wholesale Power Marketer,TRE,,,,,,,,,,,,,,,,,,,,,,Y,,,,
2015,39347,"East Texas Electric Coop, Inc",TX,Cooperative,SERC,Y,,,,,Y,Y,,,Y,,,Y,Y,,,Y,Y,Y,,,,,,,
2015,40036,Westfield Electric Company,WI,Investor Owned,RFC,,,,,Y,N,,,,,,,,,,,,,,Y,,,,,,
2015,40051,Texas-New Mexico Power Co,TX,Investor Owned,TRE,Y,,,,,,,,,Y,,,,,,,,Y,,Y,,,,,,
2015,40127,Clarke-Washington E M C,AL,Cooperative,SERC,,,,,,N,,,,,,,,,,,,N,,Y,,,,,,
2015,40165,"Dixie Escalante R E A, Inc",UT,Cooperative,WECC,,,,,,,N,Y,,,,,,,,Y,,,,Y,,,,,,
2015,40166,"Chickasaw Electric Coop, Inc",TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2015,40167,"Somerset Rural Elec Coop, Inc",PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2015,40208,"Ark Valley Elec Coop Assn, Inc",KS,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2015,40211,"Wabash Valley Power Assn, Inc",IN,Cooperative,RFC,,,,,Y,,,,,,Y,,,Y,,,Y,Y,Y,,,Y,,,,
2015,40212,Colquitt Electric Membership Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2015,40215,"Cordova Electric Coop, Inc",AK,Cooperative,AK,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,
2015,40218,"Central Electric Pwr Coop, Inc - (SC)",SC,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,Y,Y,,,,,,Y,Y
2015,40219,"United Electric Coop, Inc - (PA)",PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2015,40220,Adams Electric Cooperative Inc,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,Y,Y
2015,40221,"Bedford Rural Elec Coop, Inc",PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2015,40222,Valley Rural Electric Coop Inc,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,N,,Y,,,,,,
2015,40224,"Central Electric Coop, Inc - (PA)",PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2015,40228,Rappahannock Electric Coop,VA,Cooperative,SERC,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,Y
2015,40229,Old Dominion Electric Coop,VA,Cooperative,SERC,,,,,Y,Y,,,,,Y,,,,,,Y,Y,Y,,,Y,,,,
2015,40233,Sam Rayburn G&T Elec Coop Inc,TX,Cooperative,SERC,,,,,,Y,,,,,,,,Y,,,Y,,Y,,,,,,,
2015,40236,"Forked Deer Electric Coop, Inc",TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2015,40289,Claverack Rural Elec Coop Inc,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2015,40290,Tri-County Rural Elec Coop Inc,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2015,40292,REA Energy Coop Inc,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2015,40293,"Northwestern Rural E C A, Inc - (PA)",PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2015,40294,Power Resources Cooperative,OR,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,Y,,Y,,,,,,N,
2015,40299,Sussex Rural Electric Coop Inc,NJ,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2015,40300,Nebraska Electric G&T Coop Inc,NE,Cooperative,MRO,,,Y,,,,N,,,,,,Y,,,,,N,Y,,,,,,,
2015,40301,Central Montana E Pwr Coop Inc,MT,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,Y,,,Y,,,,
2015,40302,North East Mississippi EPA,MS,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2015,40303,Monroe County Elec Power Assn,MS,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2015,40304,Minnesota Valley Coop L&P Assn,MN,Cooperative,MRO,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2015,40305,Hickman-Fulton Counties RECC,KY,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2015,40307,"Prairie Power, Inc",IL,Cooperative,SERC,,,,,,Y,,,,,,,,Y,,,Y,Y,Y,Y,,,,,,
2015,40364,City of Courtland,AL,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2015,40437,Emerald People's Utility Dist,OR,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,Y,Y,N,,,Y,Y,,,
2015,40438,Columbia River Peoples Ut Dist,OR,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,,N,Y,Y,,,,,Y,Y
2015,40441,Town of Murphy - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2015,40456,PUD No 1 of Whatcom County,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,,N,Y,Y,N,,N,,,
2015,40575,Utah Associated Mun Power Sys,UT,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,Y,Y,Y,,,Y,,,,
2015,40576,Intermountain Power Agency,CA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,,,,,,,,
2015,40577,"American Mun Power-Ohio, Inc",OH,Municipal Mktg Authority,RFC,,,,,Y,,,,,,Y,,,Y,,,Y,,Y,,,Y,,,,
2015,40580,Southern Minnesota Mun P Agny,MN,Political Subdivision,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,,,Y,,,Y,Y
2015,40581,Northern Municipal Power Agency,MN,Municipal Mktg Authority,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,,,,,,,,
2015,40582,Michigan Public Power Agency,MI,State,RFC,,,,,Y,,,,,,,,,Y,,,Y,Y,Y,,,Y,,,,
2015,40603,Wyoming Municipal Power Agency,WY,Municipal Mktg Authority,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,,,Y,,,,
2015,40606,City of Grand Island - (NE),NE,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,Y,,Y,Y,,Y,,Y,,
2015,40613,Northern California Power Agny,CA,Political Subdivision,WECC,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,
2015,40614,Alabama Municipal Elec Authority,AL,Municipal Mktg Authority,SERC,,,,,N,Y,,,,,,,,,,Y,Y,,Y,,,,,,,
2015,42889,Alaska Energy Authority,AK,State,AK,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,
2015,44372,Oncor Electric Delivery Company LLC,TX,Investor Owned,TRE,Y,,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,,,,Y,Y
2015,44388,New England Elec Transm'n Corp,NH,Transmission,NPCC,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,
2015,49730,American PowerNet,PA,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,,
2015,49746,The Energy Coop,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,,,,Y,,,
2015,49803,Alaska Electric & Energy Coop,AK,Cooperative,AK,,,,,,,,,,,,,,,,Y,Y,Y,,,,Y,,,,
2015,49818,"Alliance Power Company, LLC.",TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,,
2015,49824,Calpine Power Management LLC,TX,Wholesale Power Marketer,TRE,Y,,,,,,,,,Y,,,,,,,,,,,,Y,,,,
2015,49826,Mohegan Tribal Utility Authority,CT,Political Subdivision,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,Y,,
2015,49848,Massachusetts Bay Trans Authority,MA,Political Subdivision,NPCC,,,,Y,,,,,,,,,,,Y,,Y,,,,,Y,Y,,Y,Y
2015,49853,Amigo Energy,TX,Retail Power Marketer,TRE,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,
2015,49891,NextEra Energy Power Marketing,FL,Retail Power Marketer,,,,,,,,,,,,,,,,,,,N,N,,Y,Y,,,N,
2015,49922,U.S. Energy Partners LLC,NY,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,
2015,49952,Penstar Power,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,,
2015,49956,Merrill Lynch Commodities,TX,Wholesale Power Marketer,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,Y,,,Y,,,,
2015,49986,Southwest Iowa Rural Elec Coop,IA,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2015,49987,Harvard Dedicated Energy Limit,MA,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,
2015,49998,City of Berea Municipal Utility,KY,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,N,,,
2015,50041,"Stream SPE, LTD",TX,Retail Power Marketer,,,,,,,,,,,Y,N,,,,,,,,,,,,Y,,,
2015,50043,"Exelon Generation Company, LLC",MD,Wholesale Power Marketer,RFC,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,,,Y,,,Y,Y
2015,50046,"Texas Retail Energy, LLC",AR,Retail Power Marketer,,,,,,,,,,,Y,Y,Y,,Y,Y,,,,,,,,Y,,,
2015,50062,DPL Energy Resources,OH,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,,
2015,50149,Constellation Energy Power Choice Inc.,TX,Retail Power Marketer,,N,,,Y,Y,,,,,,Y,Y,,,Y,,,,,,,,Y,,,
2015,50153,"APN Starfirst, L.P.",PA,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,,
2015,50156,AmeriPower LLC,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,,
2015,50174,Electric Transmission Texas LLC,TX,Transmission,,Y,,,,,,,,,Y,,,,,,,,Y,,,,,,,N,
2015,54728,Texas General Land Office,TX,Retail Power Marketer,,N,,,,,,,,,Y,,,,,,Y,,,,,,,Y,,,
2015,54820,Direct Energy Services,CT,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,,
2015,54862,Champion Energy Services,TX,Retail Power Marketer,,Y,,,,Y,,,,,Y,Y,Y,,Y,Y,,,,,,,,Y,,,
2015,54871,Glacial Energy Holdings,TX,Retail Power Marketer,,Y,,Y,Y,Y,,,,,,,,,,,,,,,,,,Y,,,
2015,54872,"Accent Energy Holdings, LLC",OH,Retail Power Marketer,,,,,,,,,,,Y,,Y,,,,,,,,,,,Y,,,
2015,54873,Freedom Energy,NH,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,N,
2015,54875,New York Industrial Energy Buyers,NY,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,
2015,54893,NOCO Electric,NY,Retail Power Marketer,NPCC,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,N,
2015,54913,NSTAR Electric Company,MA,Investor Owned,,,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,,Y,,,Y,Y
2015,55701,Sempra Generation,CA,Wholesale Power Marketer,,,,,,,,,Y,Y,,,,,,,,N,,,,,Y,,,,
2015,55719,TDM US,CA,Wholesale Power Marketer,,,,,,,,,Y,Y,,,,,,,,,Y,,,,Y,,,,
2015,55722,AEP Energy,IL,Retail Power Marketer,RFC,,,,,Y,N,,,,,,,,,,,,,,,,,Y,,,
2015,55758,"GenOn Energy Management, LLC",NJ,Wholesale Power Marketer,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
2015,55765,Reliant Energy Power Supply LLC,TX,Wholesale Power Marketer,,Y,,,,N,,,,,Y,,,,,,,,,,,,Y,,,,
2015,55781,Liberty Power Corp.,FL,Retail Power Marketer,,,,,,,,,,Y,Y,Y,Y,,Y,Y,,,,,,,,Y,,,
2015,55787,City of Moreno Valley - (CA),CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,,,,Y,Y,Y,,,N,,
2015,55813,"Bluerock Energy, Inc.",NY,Retail Power Marketer,,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,,
2015,55814,"Columbia Utilities Power, LLC",NY,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,,
2015,55815,"IDT Energy, Inc.",NJ,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,,,
2015,55874,"Energy Services Providers, Inc",MA,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,
2015,55875,StarTex Power,TX,Retail Power Marketer,,Y,N,,,,,,,N,Y,,,,,,N,,,,,,,Y,,,
2015,55878,Hudson Energy Services,NY,Retail Power Marketer,,N,,,,,,,,,Y,Y,Y,,Y,Y,,,,,,,,Y,,,
2015,55897,PSEG Energy Resources and Trade,NJ,Wholesale Power Marketer,,,,,,N,,,,,,,,,,,,,,,,,Y,,,,
2015,55936,Entergy Gulf States - LA LLC,LA,Investor Owned,SERC,,,,,,Y,,,,,,,,Y,,,Y,Y,Y,Y,Y,,,Y,Y,Y
2015,55937,Entergy Texas Inc.,TX,Investor Owned,SERC,,,,,,Y,,,,,,,,Y,,,Y,Y,Y,Y,Y,,,,Y,Y
2015,55959,Roughrider Electric Cooperativ,ND,Cooperative,MRO,,,Y,,,,N,,,,,,N,,,Y,,N,,Y,,,,,N,N
2015,55962,City of Victorville - (CA),CA,Municipal,,,,,,,,,Y,Y,,,,,,N,,,,,Y,,,,Y,N,
2015,55982,Heart of Texas Electric Coop,TX,Cooperative,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,
2015,56068,International Transmission Company DBA ITCTransmission,MI,Transmission,,,,,,Y,,,,,,,,,Y,,,,Y,,,,,,,Y,Y
2015,56146,Black Hills/Colorado Elec.Util,CO,Investor Owned,WECC,,,N,,,,,Y,,,,,,,,,Y,Y,Y,Y,,Y,,N,Y,Y
2015,56161,ITC Midwest LLC,MI,Transmission,,,,Y,,N,,,,,,,,,Y,,,,Y,,,,,,,Y,Y
2015,56162,American Transmission Systems Inc,OH,Transmission,RFC,,,,,Y,,,,,,Y,,,N,,,,Y,,,,,,,N,
2015,56163,"Michigan Electric Transmission Company, LLC",MI,Transmission,,,,,,Y,,,,,,,,,Y,,,,Y,,,,,,,Y,Y
2015,56196,Just Energy New York Corp.,CN,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,N,
2015,56212,"Ambit Energy Holdings, LLC",TX,Retail Power Marketer,,Y,,,N,N,,,,,Y,Y,Y,,Y,Y,,,,,,,,Y,,N,
2015,56220,Anthracite Power & Light,PA,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,,
2015,56223,Macquarie Energy LLC,TX,Wholesale Power Marketer,,,,,,,,,,,,,,,,,,,,,,,Y,,,N,
2015,56247,Mega Energy LP DBA Texans Energy,TX,Retail Power Marketer,,N,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2015,56248,"Young Energy, LLC",TX,Retail Power Marketer,TRE,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2015,56254,"Duquesne Light Energy, LLC",PA,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,,
2015,56255,"Brilliant Energy, LLC",TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2015,56260,OnPAC Energy,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2015,56265,Energy Plus Holdings LLC,PA,Retail Power Marketer,,N,N,,Y,N,,,,,,,,,,,,,,,,N,,Y,,N,
2015,56276,TransCanada Energy Marketing ULC,CA,Wholesale Power Marketer,WECC,,,,,,,,Y,,,,,,,,,,,,,,Y,,,N,
2015,56279,"Spartan Renewable Energy, Inc",MI,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,N,
2015,56286,"Frontier Utilities, Inc.",TX,Retail Power Marketer,TRE,Y,,,,,,,,,Y,Y,Y,,,,,,,,,,,Y,,N,
2015,56288,Luminant Energy,TX,Wholesale Power Marketer,,N,,,,,,,,,Y,,,,,,,Y,,,,,Y,,,N,
2015,56292,"Bounce Energy, Inc.",TX,Retail Power Marketer,,,,,,,,,,,Y,Y,,,,,,,,,,,,Y,,N,
2015,56315,"EDF Industrial Power Services (TX), LLC",TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2015,56326,dPi Energy LLC,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,,
2015,56360,Discount Power - (TX),TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2015,56379,"MC Squared Energy Services, LLC",IL,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2015,56408,"UGI Energy Services, Inc.",PA,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,N,N,
2015,56441,Our Energy LLC,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2015,56496,"UP Power Marketing, LLC",MI,Retail Power Marketer,MRO,,,,,,,,,,,,,,Y,,,,,,,,,Y,,N,
2015,56501,"Palmco Power NJ, LLC",NY,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2015,56502,"Duke Energy Retail Sales, LLC",OH,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2015,56504,Major Energy Electric Services,NY,Retail Power Marketer,NPCC,,,,,,,,,,,Y,Y,,,Y,,,,,,,,Y,,N,
2015,56521,"Devonshire Energy, LLC",MA,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2015,56522,"Backyard Farms Energy, LLC",ME,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2015,56526,"ITC Great Plains, LLC",KS,Transmission,,,,N,,,,Y,,,,,,Y,,,,,Y,,,,,,,Y,Y
2015,56528,JP Morgan,NY,Retail Power Marketer,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,,Y,Y,,N,
2015,56544,Optim Energy Marketing LLC,MD,Wholesale Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,Y,,,N,
2015,56546,Dominion Energy Marketing Inc.,VA,Wholesale Power Marketer,,,,,,,,,,,,N,,,,N,,N,,,,,Y,,,N,
2015,56571,AP Holdings LLC,TX,Retail Power Marketer,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,Y,,N,
2015,56573,"Palmco Power PA, LLC",NY,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2015,56586,Tara Energy Resources,TX,Retail Power Marketer,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2015,56620,NextEra Retail of Texas LP,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2015,56692,Marin Clean Energy,CA,Retail Power Marketer,WECC,,,,,,,,Y,Y,,,,,,,,,,,,,,Y,,N,
2015,56697,Ameren Illinois Company,MO,Investor Owned,SERC,,,,,,Y,,,,,,,,Y,,,,Y,Y,Y,,,,Y,Y,Y
2015,56734,Smart Prepaid Electric,TX,Retail Power Marketer,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2015,56737,"Stream Energy Pennsylvania, LLC",PA,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2015,56738,Infinite Electric LLC,FL,Retail Power Marketer,TRE,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2015,56775,Entrust Energy,TX,Retail Power Marketer,,N,,,N,N,,,,,Y,Y,Y,,,,,,,,,,,Y,,N,
2015,56784,NRG Power Marketing LLC,NJ,Wholesale Power Marketer,,,,,,,,,,N,N,N,N,N,N,N,,,,Y,,,Y,,,N,
2015,56793,"Palmco Power CT, LLC",NY,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2015,56810,American Light and Power,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2015,56876,"Stream Energy Maryland, LLC",MD,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2015,56890,Citigroup Energy Inc,TX,Wholesale Power Marketer,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,N,
2015,56921,BluCo Energy LLC,NY,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,N,
2015,56961,Veteran Energy LLC,TX,Retail Power Marketer,TRE,N,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2015,56982,PBF Power Marketing LLC,NJ,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2015,57037,Reliant Energy Northeast LLC,TX,Retail Power Marketer,,,,,,,,,,,,Y,Y,,Y,Y,,,,,,,,Y,,N,
2015,57038,"Amerigreen Energy, LLC",PA,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2015,57040,PNE Energy Supply LLC,NH,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,N,
2015,57067,"ENGIE Retail, LLC",TX,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2015,57074,"Stream Energy New Jersey, LLC",NJ,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2015,57132,"US Retailers, LLC",TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2015,57185,"Palmco Power MD, LLC",NY,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2015,57192,"EDF Industrial Power Services (NY), LLC",TX,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,N,
2015,57205,"EDF Industrial Power Services (IL), LLC",TX,Retail Power Marketer,,,,,,,,,,,,Y,,,Y,,,,,,,,,Y,,N,
2015,57298,TAQA Gen X LLC,NY,Wholesale Power Marketer,RFC,,,,,,,,,,,,,,,,,,,,,,Y,,,N,
2015,57307,"Plymouth Rock Energy, LLC",NY,Retail Power Marketer,,,,,Y,N,,,,,,Y,Y,,,,,,,,,,,Y,,N,
2015,57313,SolarCity Corporation,CA,Behind the Meter,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,Y,,,,,N,
2015,57350,Summer Energy LLC,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2015,57394,4Change Energy Company,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2015,57426,"Everything Energy, LLC",TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2015,57428,Source Power & Gas LLC,TX,Retail Power Marketer,,N,,,,,,,,N,Y,Y,,,,,,,,,,,,Y,,N,
2015,57459,"Wolverine Alternative Investments, LLC",IL,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,N,N,
2015,57467,"Palmco Power OH, LLC",NY,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2015,57483,Liberty Utilities,CA,Investor Owned,WECC,,,,,,,,Y,N,,,,,,,Y,Y,,Y,Y,,,,,Y,Y
2015,57486,"XOOM Energy Texas, LLC",NC,Retail Power Marketer,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2015,57487,"XOOM Energy Connecticut, LLC",NC,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2015,57488,"XOOM Energy Illinois, LLC",NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2015,57489,"XOOM Energy Massachusetts, LLC",NC,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2015,57490,"XOOM Energy Maryland, LLC",NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2015,57491,"XOOM Energy New Jersey, LLC",NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2015,58085,"Electricity Maine, LLC",ME,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2015,58086,"Electricity NH, LLC d/b/a ENH Power, LLC",ME,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2015,58096,Andeler Corporation dba Andeler Power,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2015,58116,"Public Power & Utility of Maryland, LLC",CT,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2015,58117,Public Power & Utility - New Jersey,CT,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,N,
2015,58118,Public Power LLC (PA),CT,Retail Power Marketer,,,,,,,,,,,,Y,N,,,,,,,,,,,Y,,N,
2015,58119,Public Power LLC (CT),CT,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,N,,,,,,,,Y,Y,N,
2015,58123,Aha Macav Power Service,AZ,Political Subdivision,,,,,,,,,Y,,,,,,,,Y,,N,Y,Y,,,Y,Y,N,
2015,58124,City of Winter Park - (FL),FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,Y,,,Y,Y,N,,,Y,N,
2015,58126,Pittsburg Power Company,CA,Municipal,,,,,,,,,Y,Y,,,,,,,,,,,,,,,Y,N,
