Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Demand,Unnamed: 7,Energy Sources (Megawatthours),Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Disposition,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Electric Revenues,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
,,,,,,(Megawatts),,,,Power Exchanged,,,Wheeled Power,,,,,(Megawatthours),,,,,,(Thousands Dollars),,,,,,,
Data Year,Utility Number,Utility Name,State,Ownership Type,NERC Region,Summer Peak Demand,Winter Peak Demand,Net Generation,Wholesale Power Purchases,Exchange Energy Received,Exchange Energy Delivered,Net Power Exchanged,Wheeled Power Received,Wheeled Power Delivered,Net Wheeled Power,Transmission by Other Losses,Total Sources,Retail Sales,Sales for Resale,Furnished without Charge,Consumed by Respondent without Charge,Total Energy Losses,Total Disposition,From Retail Sales,From Delivery Customers,From Sales for Resale,From Credits or Adjustments,From Transmission,From Other,Total,"Data Type
O = Observed
I = Imputed"
2014,19502,"United Electric Co-op, Inc - (ID)",ID,Cooperative,WECC,55.7,48.6,.,276881,.,.,0,1438,1438,0,.,276881,262500,.,.,.,14381,276881,15266,.,.,.,35,915,16216,O
2014,19545,Black Hills Power Inc,SD,Investor Owned,WECC,411,399,1636045,1446127,21574,31192,-9618,7599206,7599206,0,.,3072554,1755469,101350,1028542,177575,9618,3072554,179271,.,49265,2933,242718,28247,502434,O
2014,19547,Hawaiian Electric Co Inc,HI,Investor Owned,HI,1138,1122,3722658,3379221,.,.,0,.,.,0,0,7101879,6781665,.,.,15154,305060,7101879,2134093.7,.,.,.,.,6336.4,2140430.1,O
2014,19558,Homer Electric Assn Inc,AK,Cooperative,AK,57.5,82.3,450,499877,.,.,0,.,.,0,.,500327,465112,.,.,.,35215,500327,90678.2,.,.,.,.,744.3,91422.5,O
2014,19574,Upper Cumberland E M C,TN,Cooperative,SERC,196.3,318,0,1093811,0,.,0,0,0,0,0,1093811,1042834,0,0,1718,49259,1093811,109921,.,0,0,0,4176,114097,O
2014,19578,Upper Peninsula Power Co,MI,Investor Owned,RFC,86,101,125755,758930,.,.,0,.,.,0,.,884685,773536,72129,.,2985,36035,884685,117562.4,.,1342.3,.,.,3015.8,121920.5,O
2014,19579,Upshur Rural Elec Coop Corp,TX,Cooperative,SPP,199,287,.,950086,.,.,0,.,.,0,.,950086,894924,.,.,.,55162,950086,91401,.,.,.,.,1551,92952,O
2014,19581,Upson Elec Member Corp,GA,Cooperative,SERC,31,41,.,139726,.,.,0,.,.,0,.,139726,132470,.,139,.,7117,139726,15147,.,.,.,.,472,15619,O
2014,19603,USBIA-Mission Valley Power,MT,Federal,WECC,61.8,112.9,.,419900,.,.,0,.,.,0,.,419900,380188,.,.,2701,37011,419900,22583,.,.,.,.,5502,28085,O
2014,19604,USBIA-San Carlos Project,AZ,Federal,WECC,75.6,55.2,.,350983,.,.,0,.,.,0,.,350983,321580,.,.,.,29403,350983,37111,.,.,.,.,2843,39954,O
2014,19667,Utilities Dist-Western IN REMC,IN,Cooperative,RFC,69.6,93.3,0,345192,0,0,0,0,0,0,0,345192,312236,0,5100,705,27151,345192,46673.1,0,0,0,0,0,46673.1,O
2014,19677,City of Valentine - (NE),NE,Municipal,MRO,8.7,14.7,.,50966,.,.,0,.,.,0,.,50966,49471,.,.,.,1495,50966,4147,.,.,.,.,.,4147,O
2014,19687,City of Valley City,ND,Municipal,MRO,18,23,.,116965,.,.,0,.,.,0,.,116965,112079,.,.,.,4886,116965,7705,.,.,.,.,71,7776,O
2014,19728,"UNS Electric, Inc",AZ,Investor Owned,WECC,429,284,54249,2008507,.,.,0,37752,14658,23094,.,2085850,1677447,305269,.,1480,101654,2085850,167999,.,12285,.,19,11469,191772,O
2014,19780,Vermont Public Power Supply Authority,VT,Political Subdivision,NPCC,.,.,54791,208039,.,.,0,.,.,0,.,262830,.,262830,.,.,.,262830,.,.,22604,.,.,.,22604,O
2014,19784,Vera Irrigation District #15,WA,Political Subdivision,WECC,40.2,46.7,.,231579,.,.,0,.,.,0,.,231579,221403,.,.,.,10176,231579,14941,.,.,.,.,289,15230,O
2014,19785,Verdigris Valley Elec Coop Inc,OK,Cooperative,SPP,178.8,168,.,728249,.,.,0,.,.,0,.,728249,682221,.,.,893,45135,728249,64034.6,.,.,.,.,697.5,64732.1,O
2014,19788,City of Vermillion - (SD),SD,Municipal,MRO,15.4,11.1,.,67266,.,.,0,.,.,0,.,67266,65034,.,.,.,2232,67266,6083,.,.,.,.,78,6161,O
2014,19790,Verendrye Electric Coop Inc,ND,Cooperative,MRO,86.3,122.9,.,615530,.,.,0,.,.,0,.,615530,594085,.,.,686,20759,615530,47606.7,.,.,.,.,142.4,47749.1,O
2014,19791,"Vermont Electric Cooperative, Inc",VT,Cooperative,NPCC,74.8,85.4,37,509628,.,.,0,.,.,0,.,509665,446870,27371,.,278,35146,509665,74409.5,.,1320.3,.,.,6294.7,82024.5,O
2014,19792,"Vermont Electric Power Co, Inc",VT,Transmission,NPCC,.,.,.,.,.,.,0,4158909,4129984,28925,.,28925,.,.,.,.,28925,28925,.,.,.,.,.,166314.9,166314.9,O
2014,19798,City of Vernon,CA,Municipal,WECC,191,175.8,230,1183368,.,.,0,.,.,0,.,1183598,1131904,400,.,.,51294,1183598,153325.4,.,17.2,.,.,.,153342.6,O
2014,19804,City of Vero Beach - (FL),FL,Municipal,SERC,159,141,18026,741906,.,0,0,.,.,0,-13949,745983,687509,0,0,0,58474,745983,89028,0,0,0,0,0,89028,O
2014,19806,"Victoria Electric Coop, Inc",TX,Cooperative,TRE,99.6,113.4,.,444972,.,.,0,.,.,0,.,444972,414761,.,.,.,30211,444972,46144.9,.,.,.,.,733.4,46878.3,O
2014,19813,Vernon Electric Coop,WI,Cooperative,RFC,29.8,31.8,.,158886,.,.,0,.,.,0,.,158886,150152,.,.,426,8308,158886,20077,.,.,.,.,109,20186,O
2014,19820,Victory Electric Coop Assn Inc,KS,Cooperative,SPP,146.9,128.5,.,744237,.,.,0,.,.,0,.,744237,713843,.,.,.,30394,744237,72288.5,.,.,.,.,831.7,73120.2,O
2014,19840,"Valley Electric Assn, Inc",NV,Cooperative,WECC,120,113,.,533278,32350,20337,12013,.,.,0,.,545291,499721,.,.,1599,43971,545291,54490,.,.,.,61.3,14653.2,69204.5,O
2014,19856,City of Vineland - (NJ),NJ,Municipal,RFC,143.8,106.5,78839,590632,.,.,0,.,.,0,.,669471,644701,.,59,665,24046,669471,82688,.,.,.,.,1625,84313,O
2014,19865,City of Vinton - (IA),IA,Municipal,MRO,9.7,8.9,.,43247,.,.,0,.,.,0,.,43247,39737,612,.,1046,1852,43247,4272.4,.,22,.,.,154,4448.4,O
2014,19869,Vinton Public Power Authority,LA,Political Subdivision,SERC,353,334,.,2689607,.,.,0,.,.,0,.,2689607,2654008,35599,.,.,.,2689607,161891.8,.,2624.4,.,.,.,164516.2,O
2014,19876,Virginia Electric & Power Co,VA,Investor Owned,SERC,16249,16835,68722624,16192727,.,.,0,.,.,0,.,84915351,80009735,3928460,.,155490,821666,84915351,7038938.5,0,226991.2,0,115533.6,202231.5,7583694.8,O
2014,19882,Virginia Tech Electric Service,VA,State,RFC,61,62.4,.,364388,.,.,0,.,.,0,.,364388,350781,.,.,.,13607,364388,35153.6,.,.,.,.,148.5,35302.1,O
2014,19883,City of Virginia - (MN),MN,Municipal,MRO,23,23.3,93358,129736,.,.,0,.,.,0,.,223094,117170,104341,1583,.,.,223094,13989.1,.,11379,.,.,227.3,25595.4,O
2014,19885,Virginia Mun Elec Assn No 1,VA,Municipal Mktg Authority,SERC,321,347,427,1770882,.,.,0,.,.,0,.,1771309,.,1771309,.,.,.,1771309,.,.,125745,.,.,748,126493,O
2014,19896,City of Volga - (SD),SD,Municipal,MRO,7.5,7.3,.,51667,.,.,0,.,.,0,.,51667,50439,.,.,1228,.,51667,4227,.,.,.,.,.,4227,O
2014,19898,Volunteer Electric Coop,TN,Cooperative,SERC,449.5,731.8,0,2473701,0,.,0,0,0,0,0,2473701,2336258,0,0,3504,133939,2473701,241082,.,0,0,0,8265,249347,O
2014,19947,City of Wadena - (MN),MN,Municipal,MRO,11.6,14.2,.,74405,.,.,0,.,.,0,.,74405,70625,.,1123,.,2657,74405,5304.9,.,.,.,.,120,5424.9,O
2014,19950,Vermont Electric Trans Co Inc,VT,Transmission,NPCC,.,.,.,.,.,.,0,11681567,11681567,0,.,0,.,.,.,.,.,.,.,.,.,.,.,1813.9,1813.9,O
2014,19951,City of Wadsworth - (OH),OH,Municipal,RFC,60.6,50.9,.,304557,.,.,0,.,.,0,.,304557,285577,.,1234,5554,12192,304557,29189,.,.,.,.,.,29189,O
2014,19968,City of Wahoo - (NE),NE,Municipal,SPP,15,15,190,70762,.,.,0,.,.,0,.,70952,64510,2516,.,.,3926,70952,5109,.,188,.,.,.,5297,O
2014,19974,Town of Wake Forest - (NC),NC,Municipal,SERC,34.3,28.8,.,154641,.,.,0,.,.,0,.,154641,142120,.,.,.,12521,154641,17072.4,.,.,.,.,67.3,17139.7,O
2014,19979,Town of Wakefield - (MA),MA,Municipal,NPCC,45,36,.,200479,.,.,0,.,.,0,.,200479,194441,.,.,.,6038,200479,26014,.,.,162,.,113,26289,O
2014,19980,City of Wakefield - (NE),NE,Municipal,MRO,7.4,5,69,49215,.,.,0,.,.,0,.,49284,48584,.,700,.,.,49284,3683,.,.,.,.,.,3683,O
2014,19981,Wake Electric Membership Corp,NC,Cooperative,SERC,170.4,209.1,.,745796,.,.,0,.,.,0,.,745796,710504,.,.,959,34333,745796,81254.5,.,.,.,.,1050.2,82304.7,O
2014,20038,Town of Wallingford - (CT),CT,Municipal,NPCC,123.2,100.2,.,613600,.,.,0,.,.,0,.,613600,596450,.,.,1004,16146,613600,70179.4,.,.,.,.,642,70821.4,O
2014,20065,Walton Electric Member Corp,GA,Cooperative,SERC,619,623,0,2599894,.,.,0,.,.,0,.,2599894,2515059,.,.,3892,80943,2599894,252969,.,.,.,.,-2330,250639,O
2014,20069,City of Wamego - (KS),KS,Municipal,SPP,13,8,-328,53404,.,.,0,.,.,0,.,53076,48039,.,1229,.,3808,53076,5527,.,.,.,.,1020,6547,O
2014,20077,City of Wapakoneta - (OH),OH,Municipal,RFC,33.2,31.8,.,205979,.,.,0,.,.,0,.,205979,195029,.,10950,.,.,205979,15416,.,.,.,.,.,15416,O
2014,20130,Warren Rural Elec Coop Corp,KY,Cooperative,SERC,359.4,463.7,0,2007203,0,.,0,0,0,0,0,2007203,1926983,0,0,820,79400,2007203,180843,.,0,0,0,5264,186107,O
2014,20134,City of Warroad,MN,Municipal,MRO,10.5,11.1,.,59287,.,.,0,.,.,0,.,59287,56487,.,.,.,2800,59287,4531.8,.,.,.,.,.,4531.8,O
2014,20135,City of Washington - (UT),UT,Municipal,WECC,30.3,13.3,2507,101818,.,.,0,.,.,0,.,104325,104325,.,.,.,.,104325,9101.6,.,.,.,.,.,9101.6,O
2014,20136,City of Waseca - (MN),MN,Municipal,MRO,14.3,10.5,.,62658,.,.,0,.,.,0,.,62658,60125,.,.,.,2533,62658,6669,.,.,.,.,101677,108346,O
2014,20138,"Wasco Electric Coop, Inc",OR,Cooperative,WECC,22,30.4,.,113031,.,.,0,.,.,0,.,113031,106404,.,27,.,6600,113031,9959,.,.,.,.,719,10678,O
2014,20139,City of Washington - (IN),IN,Municipal,RFC,38,31,.,179598,.,.,0,.,.,0,.,179598,171482,.,.,.,8116,179598,16077,.,.,.,.,292,16369,O
2014,20140,City of Washington - (GA),GA,Municipal,SERC,18.2,18.5,.,102991,.,.,0,.,.,0,.,102991,98566,.,.,.,4425,102991,10523,.,.,.,.,.,10523,O
2014,20142,City of Washington - (NC),NC,Municipal,SERC,66.3,65,.,298116,.,.,0,.,.,0,.,298116,280334,.,.,.,17782,298116,36215,.,.,.,.,.,36215,O
2014,20146,Washington Elec Member Corp,GA,Cooperative,SERC,77.5,97.6,.,376261,.,.,0,.,.,0,.,376261,361555,.,.,720,13986,376261,35885.1,.,.,.,.,935.9,36821,O
2014,20150,Washington Electric Coop - (OH),OH,Cooperative,RFC,27.5,25.1,.,116636,.,.,0,.,.,0,.,116636,108947,.,.,206,7483,116636,16488.1,.,.,.,.,660.1,17148.2,O
2014,20151,Washington Electric Coop - (VT),VT,Cooperative,NPCC,13.7,16,2302,74862,.,.,0,.,.,0,-1408,75756,69993,.,305,.,5458,75756,13566,.,.,.,.,3431,16997,O
2014,20160,Energy Northwest,WA,State,WECC,1252,1269,9869997,.,.,.,0,.,.,0,.,9869997,.,9869997,.,.,.,9869997,.,.,466315,.,.,32784,499099,O
2014,20163,Wagoner Public Works Authority,OK,Municipal,SPP,20.1,13.5,.,82029,.,.,0,.,.,0,.,82029,74010,.,6145,.,1874,82029,7463.8,.,.,.,.,137.9,7601.7,O
2014,20169,Avista Corp,WA,Investor Owned,WECC,1606,1715,7395385,5979279,539911,539679,232,3177883,3177883,0,.,13374896,8788922,4050611,.,31825,503538,13374896,758294,.,150887,-7503,14746,98680,1015104,O
2014,20176,City of Water Valley - (MS),MS,Municipal,SERC,13.5,13.1,0,71417,0,.,0,0,0,0,0,71417,67001,0,0,37,4379,71417,5794,.,0,0,0,284,6078,O
2014,20182,Waterloo Light & Water Comm,WI,Municipal,MISO,8.1,7.2,0,41630,0,0,.,0,0,.,.,41630,39850,0,.,0,1780,41630,4432.9,.,0,0,0,14.3,4447.2,O
2014,20187,Watertown Municipal Utilities,SD,Municipal,MRO,71,68,.,398243,.,.,0,.,.,0,.,398243,383940,.,.,.,14303,398243,26919,.,.,.,15,106,27040,O
2014,20188,City of Watertown - (NY),NY,Municipal,NPCC,.,.,25120,.,.,.,0,.,.,0,.,25120,.,13646,.,11474,.,25120,.,.,2410,.,.,.,2410,O
2014,20211,Village of Waunakee - (WI),WI,Municipal,MISO,27.7,19.9,0,119740,0,0,.,0,0,.,.,119740,115701,0,.,156,3883,119740,12965.4,.,0,0,0,31.2,12996.6,O
2014,20213,Waupun Utilities,WI,Municipal,MISO,20.6,16.2,0,108042,0,0,.,0,0,.,.,108042,105203,0,.,0,2839,108042,10348.4,.,0,0,0,88.9,10437.3,O
2014,20214,Waverly Municipal Elec Utility,IA,Municipal,MRO,29.6,24.6,77790,143523,.,.,0,.,.,0,-5902,215411,145055,70356,.,.,.,215411,13475,.,3872,.,.,-179,17168,O
2014,20216,Whitewater Valley Rural EMC,IN,Cooperative,RFC,42.3,59.1,.,221237,.,.,0,.,.,0,.,221237,207832,.,.,.,13405,221237,25264,.,.,.,.,460,25724,O
2014,20219,City of Wayne,NE,Municipal,MRO,14.3,12,345,65595,0,0,0,1891,1854,37,.,65977,63629,0,36,283,2029,65977,4935,0,0,0,0,714,5649,O
2014,20222,Wayne-White Counties Elec Coop,IL,Cooperative,RFC,69.2,71.4,.,373943,.,.,0,.,.,0,.,373943,357630,.,.,369,15944,373943,42201,.,.,.,.,377,42578,O
2014,20228,Weakley County Mun Elec Sys,TN,Municipal,SERC,102.2,128.6,0,501439,0,.,0,0,0,0,0,501439,476219,0,0,0,25220,501439,46369,.,0,0,0,1469,47838,O
2014,20230,Weatherford Mun Utility System,TX,Municipal,TRE,89.3,100.1,0,404937,.,.,0,.,.,0,.,404937,387718,.,.,17219,.,404937,36957,.,.,.,.,.,36957,O
2014,20259,City of Webster City - (IA),IA,Municipal,MRO,20.7,16.9,.,104383,.,.,0,.,.,0,.,104383,91007,8279,.,286,4811,104383,9476,.,762,.,.,1481,11719,O
2014,20310,Town of Wellesley - (MA),MA,Municipal,NPCC,57.5,44.8,.,243061,243061,233846,9215,555,555,0,.,252276,242936,.,125,.,9215,252276,31596.9,.,.,.,.,.,31596.9,O
2014,20315,City of Wellington - (KS),KS,Municipal,SPP,29.3,16.9,2899,111726,.,.,0,.,.,0,.,114625,101620,.,7161,1294,4550,114625,13116.5,.,.,.,.,.,13116.5,O
2014,20318,Webster Electric Coop,MO,Cooperative,SERC,83,97,.,379897,.,.,0,.,.,0,.,379897,363960,.,.,553,15384,379897,28828,.,.,.,.,1144,29972,O
2014,20332,Wells Rural Electric Co,NV,Cooperative,WECC,108,115,262,840377,.,.,0,.,.,0,.,840639,821553,.,1156,.,17930,840639,41146,.,.,.,.,483,41629,O
2014,20334,Wellsborough Electric Co,PA,Investor Owned,RFC,22.2,25.5,.,133638,.,.,0,.,.,0,.,133638,120301,98,0,290,12949,133638,15436,0,14,0,0,639,16089,O
2014,20363,West Central Electric Coop Inc - (MO),MO,Cooperative,SERC,56,82,.,277432,.,.,0,.,.,0,.,277432,266467,.,414,.,10551,277432,25967,.,.,.,.,414,26381,O
2014,20368,West Central Electric Coop Inc - (SD),SD,Cooperative,MRO,23.8,36.6,.,140005,.,.,0,.,.,0,.,140005,130562,.,.,643,8800,140005,14366,.,.,.,.,207,14573,O
2014,20371,"West Florida El Coop Assn, Inc",FL,Cooperative,SERC,111.3,136.4,.,529704,.,.,0,.,.,0,.,529704,504163,.,.,72,25469,529704,62477,0,0,0,.,1080,63557,O
2014,20377,West Kentucky Rural E C C,KY,Cooperative,SERC,168.3,187.3,0,764363,0,.,0,0,0,0,0,764363,712483,0,0,688,51192,764363,82109,.,0,0,0,3146,85255,O
2014,20380,City of West Liberty - (IA),IA,Municipal,MRO,11.3,8.3,290,56377,.,.,0,.,.,0,.,56667,54973,.,.,.,1694,56667,4435,.,.,.,.,56,4491,O
2014,20382,City of West Memphis - (AR),AR,Municipal,,82,73,215154,174546,.,.,0,.,.,0,.,389700,373042,.,.,.,16658,389700,27614,.,.,.,.,6155,33769,O
2014,20387,West Penn Power Company,PA,Investor Owned,RFC,3627,4075,.,7928970,.,.,0,.,.,0,.,7928970,7360535,34040,.,15215,519180,7928970,641893.4,144289.8,1950.8,.,61438.5,17947.8,867520.3,O
2014,20392,City of West Plains - (MO),MO,Municipal,SERC,41.2,43.9,.,193361,.,.,0,.,.,0,.,193361,185121,.,.,.,8240,193361,15208.1,.,.,.,.,.,15208.1,O
2014,20394,City of West Point - (MS),MS,Municipal,SERC,21.5,16.1,0,90726,0,.,0,0,0,0,0,90726,84173,0,0,0,6553,90726,9491,.,0,0,0,280,9771,O
2014,20397,City of West Point - (NE),NE,Municipal,MRO,12,10,58,59292,.,.,0,.,.,0,.,59350,57052,.,.,.,2298,59350,4805,.,.,.,.,.,4805,O
2014,20401,West River Electric Assn Inc,SD,Cooperative,MRO,60.5,70.8,.,293429,.,.,0,.,.,0,.,293429,277667,.,.,1355,14407,293429,31396,.,.,.,.,767,32163,O
2014,20404,AEP Texas North Company,OK,Investor Owned,TRE,.,.,1897864,.,.,.,0,269682,269682,0,.,1897864,.,1897864,.,.,.,1897864,0,154367.2,91191.9,0,64395.3,8223.2,318177.6,O
2014,20413,Mountrail-Williams Elec Coop,ND,Cooperative,MRO,267.1,337.6,0,2661220,.,.,0,.,.,0,.,2661220,2025153,0,0,3259,632808,2661220,183421,.,.,.,.,.,183421,O
2014,20421,Western Minnesota Mun Pwr Agny,SD,Political Subdivision,MRO,451,480.3,1993681,.,.,.,0,.,.,0,.,1993681,.,1993681,.,.,.,1993681,.,.,95972,.,.,72.5,96044.5,O
2014,20422,Whetstone Valley Elec Coop Inc,SD,Cooperative,MRO,11.6,21,.,92240,.,.,0,.,.,0,.,92240,92015,225,.,.,.,92240,9089,.,128,.,.,.,9217,O
2014,20434,City of Westby,WI,Municipal,MISO,5.2,4.4,0,25330,0,0,.,0,0,.,.,25330,24146,0,.,0,1184,25330,2669.2,.,0,0,0,16.1,2685.3,O
2014,20447,"Western Farmers Elec Coop, Inc",OK,Cooperative,SPP,1990,1846,3581896,7697298,.,.,0,.,.,0,-37764,11241430,.,11101667,.,.,139763,11241430,.,.,680759,-13133,2115,57003,726744,O
2014,20455,Western Massachusetts Electric Company,MA,Investor Owned,NPCC,717,633,7972,1921941,.,.,0,5018167,5018167,0,.,1929913,1825087,24444,.,.,80382,1929913,296597.3,105383.1,2156.1,4529.6,64188.1,13688.4,486542.6,O
2014,20456,Twin Valleys Public Power Dist,NE,Political Subdivision,MRO,46,23,.,148900,.,.,0,.,.,0,.,148900,88051,51777,.,.,9072,148900,11658,.,3030,.,.,262,14950,O
2014,20472,"Wharton County Elec Coop, Inc",TX,Cooperative,TRE,43.6,42.4,.,227324,.,.,0,.,.,0,.,227324,217869,.,.,234,9221,227324,22465,.,.,.,.,258,22723,O
2014,20476,Western Coop Electric Assn Inc,KS,Cooperative,SPP,64.5,53,.,387388,.,.,0,.,.,0,.,387388,361624,0,.,.,25764,387388,37844.8,.,0,.,361.8,79.7,38286.3,O
2014,20477,City of Westerville - (OH),OH,Municipal,RFC,100,98,.,516763,.,.,0,.,.,0,-15217,501546,479962,.,4477,.,17107,501546,48630.1,.,.,.,.,91.4,48721.5,O
2014,20481,City of Westfield - (MA),MA,Municipal,NPCC,77.5,62.5,.,380513,.,.,0,.,.,0,.,380513,366807,.,.,1004,12702,380513,50689,.,.,15,.,.,50704,O
2014,20509,Wheat Belt Public Power Dist,NE,Political Subdivision,MRO/WECC,57.5,23.9,.,184220,.,.,0,.,.,0,.,184220,172152,.,.,16,12052,184220,19871.7,.,.,.,.,95.2,19966.9,O
2014,20510,"Wheatland Electric Coop, Inc",KS,Cooperative,SPP,185.6,117.4,.,884996,.,.,0,.,.,0,.,884996,820556,15489,.,.,48951,884996,95670.9,.,1292,.,.,862,97824.9,O
2014,20521,Wheeling Power Co,OH,Investor Owned,RFC,477,420,.,3344815,.,.,0,.,.,0,.,3344815,3269892,.,.,.,74923,3344815,209443,.,.,769,19209,.,229421,O
2014,20574,White River Valley El Coop Inc,MO,Cooperative,SERC,174.1,245.9,.,798435,.,.,0,.,.,0,.,798435,753285,.,.,2190,42960,798435,86488,.,.,.,.,1642,88130,O
2014,20576,"White River Electric Assn, Inc",CO,Cooperative,WECC,108.2,108.9,.,908031,.,.,0,.,.,0,.,908031,899755,.,.,669,7607,908031,75442,.,.,.,.,65.2,75507.2,O
2014,20583,Whitehall Electric Utility,WI,Municipal,MISO,6.7,5.8,0,36637,0,0,.,0,0,.,.,36637,35726,0,.,39,872,36637,3678.6,.,0,0,0,36.8,3715.4,O
2014,20603,Northeastern Rural E M C,IN,Cooperative,RFC,262.4,233.2,.,1552059,.,.,0,.,.,0,.,1552059,1527393,.,.,1453,23213,1552059,108925,.,.,.,.,257,109182,O
2014,20639,"Wild Rice Electric Coop, Inc",MN,Cooperative,MRO,40.3,76.5,.,304864,.,.,0,.,.,0,.,304864,284798,.,.,534,19532,304864,30554,.,.,.,.,228,30782,O
2014,20659,"WGL Energy Services, Inc.",VA,Retail Power Marketer,,.,.,.,10167941,.,.,0,.,.,0,.,10167941,10167941,.,.,.,.,10167941,820238,.,.,.,.,.,820238,O
2014,20737,Willmar Municipal Utilities,MN,Municipal,MRO,59,46,35497,255036,.,.,0,.,.,0,.,290533,274849,.,3027,3028,9629,290533,26275,.,.,.,.,222,26497,O
2014,20785,City of Wilson,NC,Municipal,SERC,240.5,224.4,.,1314462,.,.,0,.,.,0,.,1314462,1237230,28156,.,.,49076,1314462,140320,.,2457,.,.,58,142835,O
2014,20789,City of Wilton,IA,Municipal,MRO,6.4,4.6,59,26453,.,.,0,.,.,0,-59,26453,24313,.,569,243,1328,26453,2540.7,.,.,.,.,37.5,2578.2,O
2014,20793,City of Winchester - (TN),TN,Municipal,SERC,38.5,41.3,0,193619,0,.,0,0,0,0,0,193619,186633,0,0,242,6744,193619,18131,.,0,0,0,488,18619,O
2014,20806,City of Windom,MN,Municipal,MRO,14.2,11.4,35,71029,.,.,0,.,.,0,.,71064,67771,.,.,167,3126,71064,5647.6,.,.,.,.,.,5647.6,O
2014,20813,City of Winfield - (KS),KS,Municipal,SPP,71.6,43.9,6189,301515,.,.,0,.,.,0,.,307704,292597,.,.,.,15107,307704,26964,.,.,.,.,.,26964,O
2014,20823,Winner Municipal Utility,SD,Municipal,MRO,8.2,10.6,.,43876,.,.,0,.,.,0,.,43876,42032,.,.,.,1844,43876,4202,.,.,.,.,22.1,4224.1,O
2014,20824,Village of Winnetka - (IL),IL,Municipal,RFC,32,25.2,.,127369,.,.,0,.,.,0,.,127369,120064,.,.,2532,4773,127369,13754,.,.,.,.,.,13754,O
2014,20835,City of Winterset - (IA),IA,Municipal,MRO,11.3,7.8,72,48516,.,.,0,.,.,0,.,48588,45418,.,71,63,3036,48588,4756,.,.,.,.,.,4756,O
2014,20837,City of Winthrop - (MN),MN,Municipal,MRO,3.5,2.9,.,17914,.,.,0,.,.,0,.,17914,16133,.,.,.,1781,17914,1723,.,.,.,.,2,1725,O
2014,20841,"Wiregrass Electric Coop, Inc",AL,Cooperative,SERC,91,135,.,401370,.,.,0,.,.,0,.,401370,376249,.,.,790,24331,401370,49022,.,.,.,.,1021,50043,O
2014,20845,Wolverine Power Marketing Coop,MI,Cooperative,RFC,148,131,.,929645,.,.,0,.,.,0,.,929645,929645,.,.,.,.,929645,49533.9,.,.,.,.,.,49533.9,O
2014,20847,Wisconsin Electric Power Co,WI,Investor Owned,RFC,5227,4445,22993274,10779901,.,.,0,.,.,0,.,33773175,24293330,8649498,.,63905,766442,33773175,2914672.7,5100.7,407129.9,0,0,87413.2,3414316.5,O
2014,20856,Wisconsin Power & Light Co,WI,Investor Owned,MRO,2594,2202,9596204,5311519,.,.,0,.,.,0,.,14907723,10646058,3963150,.,5496,293019,14907723,1034107,.,197241.1,.,435.1,8263.4,1240046.6,O
2014,20858,WPPI Energy,WI,Municipal Mktg Authority,MISO,984.3,851,1415841,5647930,0,0,.,0,0,.,.,7063771,.,7061310,.,.,2461,7063771,.,.,520701,-1750,.,1023.8,519974.8,O
2014,20860,Wisconsin Public Service Corp,WI,Investor Owned,,2115,1870,9474337,5155719,.,.,0,.,.,0,.,14630056,10820632,3323978,.,85545,399901,14630056,971957.9,.,200499.7,43046.2,.,6896.3,1222400.1,O
2014,20862,Wisconsin Rapids W W & L Comm,WI,Municipal,MRO,53.2,45.4,.,281789,.,.,0,.,.,0,.,281789,271234,.,.,.,10555,281789,25780.8,.,.,.,.,370.3,26151.1,O
2014,20863,Wisconsin River Power Company,WI,Investor Owned,RFC,.,.,222970,.,.,.,0,.,.,0,.,222970,.,222970,.,.,.,222970,.,.,7305.8,.,.,191.9,7497.7,O
2014,20885,Withlacoochee River Elec Coop,FL,Cooperative,FRCC,915,984,.,3826122,.,.,0,.,.,0,.,3826122,3685143,.,.,.,140979,3826122,426622,.,.,.,16908,.,443530,O
2014,20910,Wolverine Power Supply Coop,MI,Cooperative,RFC,606,589,177481,5080761,.,.,0,30014,30014,0,.,5258242,.,5140944,18113,873,98312,5258242,.,.,369258.8,.,.,32641.3,401900.1,O
2014,20913,Town of Wolfeboro - (NH),NH,Municipal,NPCC,14.7,13.3,.,73654,.,.,0,.,.,0,.,73654,67454,.,.,.,6200,73654,8830.8,.,.,9.3,.,167.8,9007.9,O
2014,20927,"Wood County Electric Coop, Inc",TX,Cooperative,SPP,159.2,196.7,.,723013,.,.,0,.,.,0,.,723013,676491,.,.,.,46522,723013,74606,.,.,.,.,946,75552,O
2014,20948,Wise Electric Coop Inc,TX,Cooperative,TRE,155,178,.,766526,.,.,0,.,.,0,.,766526,731294,.,.,.,35232,766526,69995,.,.,-4849,.,1128,66274,O
2014,20951,Woodbury County Rural E C A,IA,Cooperative,MRO,13.4,21.1,.,80323,.,.,0,.,.,0,.,80323,75877,.,.,206,4240,80323,9403.8,.,.,28,.,.,9431.8,O
