Data Year,Utility Number,Utility Name,Ownership,Short Form,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2019,13646,City of Norcross- (GA),Municipal,,GA,SOCO,.,.,.,.,.,"4,308",815,.,.,"5,123",.,.,.,.,.,.,.,.,.,.,"4,308",815,.,.,"5,123","53,118","64,922",.,.,"118,040",.,.,.,.,.,.,.,.,.,.
2019,13647,Noble County R E M C,Cooperative,,IN,PJM,.,.,.,.,0,"10,742",532,136,.,"11,410",.,.,.,.,.,.,.,.,.,.,"10,742",532,136,.,"11,410","136,070","21,463","59,108",.,"216,641","10,742",532,136,.,"11,410",14,95,.,.,109
2019,13651,Nolin Rural Electric Coop Corp,Cooperative,,KY,PJM,.,.,.,.,.,"33,626","1,986",2,.,"35,614",.,.,.,.,.,.,.,.,.,.,"33,626","1,986",2,.,"35,614","495,066","110,497","149,682",.,"755,245",.,.,.,.,.,.,.,.,.,.
2019,13664,Norris Public Power District,Political Subdivision,,NE,SWPP,0,0,0,0,0,"16,353","5,458","2,727",0,"24,538",.,.,.,.,.,.,.,.,.,.,"16,353","5,458","2,727",0,"24,538","328,213","91,364","523,619",0,"943,196","16,353","5,458","2,727",0,"24,538",0,2,"1,547",0,"1,549"
2019,13669,North Alabama Electric Coop,Cooperative,,AL,TVA,0,0,0,0,0,"12,665","5,645",3,0,"18,313",0,0,0,0,0,0,0,0,0,0,"12,665","5,645",3,0,"18,313","196,592","97,222","119,032",0,"412,846","12,665","5,562",2,0,"18,229",0,0,0,0,0
2019,13675,Nishnabotna Valley R E C,Cooperative,,IA,SWPP,0,0,0,0,0,"4,814",208,22,0,"5,044",0,0,0,0,0,0,0,0,0,0,"4,814",208,22,0,"5,044","64,023","16,134","100,552",0,"180,709","3,508",0,0,0,"3,508","1,360",0,0,0,"1,360"
2019,13676,"North Arkansas Elec Coop, Inc",Cooperative,,AR,MISO,"34,266","2,748",8,.,"37,022",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,"34,266","2,748",8,.,"37,022",.,.,.,.,.,"34,266","2,748",8,.,"37,022","8,697",.,.,.,"8,697"
2019,13679,Town of North Attleborough - (MA),Municipal,,MA,ISNE,"12,201","1,126",152,.,"13,479",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"12,201","1,126",152,.,"13,479",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13681,North Branch Water & Light Comm,Municipal,Y,MN,MISO,"1,721",234,25,.,"1,980",0,0,0,.,0,.,.,.,.,.,0,0,0,.,0,"1,721",234,25,.,"1,980",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13684,Nobles Cooperative Electric,Cooperative,,IA,MISO,.,.,.,.,.,10,2,.,.,12,.,.,.,.,.,.,.,.,.,.,10,2,.,.,12,135,67,.,.,202,10,2,.,.,12,.,.,.,.,.
2019,13684,Nobles Cooperative Electric,Cooperative,,MN,MISO,.,.,.,.,.,"5,900",977,1,.,"6,878",.,.,.,.,.,.,.,.,.,.,"5,900",977,1,.,"6,878","95,885","99,153",286,.,"195,324","5,900",977,1,.,"6,878",.,.,.,.,.
2019,13685,"Niobrara Electric Assn, Inc",Cooperative,Y,NE,WACM,567,300,48,0,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,300,48,0,915,.,.,.,.,.,130,.,.,.,130,.,.,.,.,.
2019,13685,"Niobrara Electric Assn, Inc",Cooperative,Y,SD,WACM,6,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,14,.,.,.,.,.,5,.,.,.,5,.,.,.,.,.
2019,13685,"Niobrara Electric Assn, Inc",Cooperative,Y,WY,WACM,"1,001","1,012",109,0,"2,122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,001","1,012",109,0,"2,122",.,.,.,.,.,200,.,.,.,200,.,.,.,.,.
2019,13690,North Central MO Elec Coop Inc,Cooperative,,MO,AECI,.,.,.,.,.,"4,431",387,.,.,"4,818",.,.,.,.,.,.,.,.,.,.,"4,431",387,.,.,"4,818","51,382","115,965",.,.,"167,347","4,431",387,.,.,"4,818",.,.,.,.,.
2019,13693,"North Central Elec Coop, Inc",Cooperative,,OH,PJM,"8,410","1,228",19,.,"9,657",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,410","1,228",19,.,"9,657",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13694,"North Central Elec Coop, Inc",Cooperative,,ND,MISO,"6,001","1,645",4,0,"7,650",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,001","1,645",4,0,"7,650",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13697,North Central Power Co Inc,Investor Owned,,WI,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,703",472,5,0,"5,180","4,703",472,5,0,"5,180",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13698,North Central Public Pwr Dist,Political Subdivision,,NE,SWPP,.,.,.,.,.,"4,073","1,347","1,203",.,"6,623",.,.,.,.,.,.,.,.,.,.,"4,073","1,347","1,203",.,"6,623","51,129","40,725","33,718",.,"125,572",.,.,.,.,.,.,.,978,.,978
2019,13700,North Itasca Electric Coop Inc,Cooperative,,MN,MISO,"6,398",602,0,0,"7,000",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,398",602,0,0,"7,000",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13704,"North Western Elec Coop, Inc",Cooperative,,OH,PJM,.,.,.,.,.,"5,344",594,5,.,"5,943",.,.,.,.,.,.,.,.,.,.,"5,344",594,5,.,"5,943","79,782","22,469","21,665",.,"123,916","5,344",0,0,.,"5,344",.,.,.,.,.
2019,13716,North Georgia Elec Member Corp,Cooperative,,GA,TVA,0,0,0,0,0,"86,217","14,341",34,0,"100,592",0,0,0,0,0,0,0,0,0,0,"86,217","14,341",34,0,"100,592","1,432,390","627,427","326,841",0,"2,386,658","86,217","14,341",34,0,"100,592",0,0,0,0,0
2019,13718,City of North Little Rock - (AR),Municipal,,AR,MISO,.,.,.,.,.,"33,875","5,042",139,1,"39,057",.,.,.,.,.,.,.,.,.,.,"33,875","5,042",139,1,"39,057","372,122","256,710","260,279",292,"889,403","33,875","5,042",139,1,"39,057",.,.,.,.,.
2019,13725,City of North Platte,Municipal,,NE,SWPP,"11,465","2,089",4,.,"13,558",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"11,465","2,089",4,.,"13,558",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13726,North Shore Towers Apts Inc,Cooperative,,NY,NA,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,840",20,.,.,"1,860","1,840",20,.,.,"1,860",0,0,.,.,0,0,0,.,.,0,0,0,.,.,0
2019,13730,City of North St Paul - (MN),Municipal,,MN,MISO,"5,780",510,.,.,"6,290",0,0,.,.,0,.,.,.,.,.,0,0,.,.,0,"5,780",510,.,.,"6,290",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13731,"North Star Electric Coop, Inc",Cooperative,,MN,MISO,.,.,.,.,.,"5,923",692,.,.,"6,615",.,.,.,.,.,.,.,.,.,.,"5,923",692,.,.,"6,615","73,419","37,740",.,.,"111,159","5,923",692,.,.,"6,615",.,.,.,.,.
2019,13734,Northeast Oklahoma Electric Co,Cooperative,,OK,SWPP,0,0,0,0,0,"35,768","3,661",18,0,"39,447",.,.,.,.,.,.,.,.,.,.,"35,768","3,661",18,0,"39,447","490,455","137,609","35,645",0,"663,709",.,.,.,.,.,.,.,.,.,.
2019,13735,Northcentral Mississippi E P A,Cooperative,,MS,TVA,0,0,0,0,0,"26,700","5,703",10,0,"32,413",0,0,0,0,0,0,0,0,0,0,"26,700","5,703",10,0,"32,413","455,559","417,576","180,754",0,"1,053,890","26,700","5,703",0,0,"32,403",0,0,0,0,0
2019,13739,Northeast Power,Political Subdivision,,NE,SWPP,.,.,.,.,.,"6,731",959,713,.,"8,403",.,.,.,.,.,.,.,.,.,.,"6,731",959,713,.,"8,403","131,554","206,882","13,013",.,"351,449",.,.,.,.,.,.,.,.,.,.
2019,13749,"NorVal Electric Cooperative, Inc",Cooperative,Y,MT,SWPP,180,84,36,0,300,"1,782",58,"1,296",0,"3,136",.,.,.,.,.,.,.,.,.,.,"1,962",142,"1,332",0,"3,436","25,124","4,001","13,065",0,"42,190",.,.,.,.,.,0,0,0,0,0
2019,13750,"Northern Electric Coop, Inc",Cooperative,,SD,SWPP,.,.,.,.,0,"5,329",852,236,0,"6,417",.,.,.,.,.,.,.,.,.,.,"5,329",852,236,0,"6,417","154,506","53,855","99,841",0,"308,202","5,423",810,234,0,"6,467","3,084",100,183,0,"3,367"
2019,13756,Northern Indiana Pub Serv Co,Investor Owned,,IN,MISO,"415,053","56,882","1,976",0,"473,911",.,.,.,.,.,.,.,.,.,.,481,903,280,1,"1,665","415,534","57,785","2,256",1,"475,576",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13757,North Plains Electric Coop Inc,Cooperative,,TX,SWPP,"3,056","4,103",22,.,"7,181",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,056","4,103",22,.,"7,181",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13758,"Northern Lights, Inc",Cooperative,,ID,BPAT,"15,907",940,4,0,"16,851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,907",940,4,0,"16,851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,13758,"Northern Lights, Inc",Cooperative,,MT,BPAT,"4,288",320,6,0,"4,614",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,288",320,6,0,"4,614",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,13758,"Northern Lights, Inc",Cooperative,,WA,BPAT,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,13762,"Northern Neck Elec Coop, Inc",Cooperative,,VA,PJM,.,.,.,.,.,"16,738","2,454",.,.,"19,192",.,.,.,.,.,12,7,.,.,19,"16,750","2,461",.,.,"19,211","231,588","41,045",.,.,"272,633","16,738","2,454",.,.,"19,192","4,832",.,.,.,"4,832"
2019,13777,Northern Rio Arriba E Coop Inc,Cooperative,Y,NM,PNM,"2,586",442,2,.,"3,030",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,586",442,2,.,"3,030",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2019,13780,Northern States Power Co,Investor Owned,,MI,MISO,"7,697","1,282",26,.,"9,005",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,697","1,282",26,.,"9,005",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13780,Northern States Power Co,Investor Owned,,WI,MISO,"202,140","35,023",986,.,"238,149",.,.,.,.,.,.,.,.,.,.,3,241,14,.,258,"202,143","35,264","1,000",.,"238,407",.,.,.,.,.,.,.,.,.,.,"18,195",905,116,.,"19,216"
2019,13781,Northern States Power Co - Minnesota,Investor Owned,,MN,MISO,"1,181,149","128,381","12,146",.,"1,321,676",.,.,.,.,.,.,.,.,.,.,31,"1,856",280,1,"2,168","1,181,180","130,237","12,426",1,"1,323,844",.,.,.,.,.,.,.,.,.,.,"391,900","15,509",46,.,"407,455"
2019,13781,Northern States Power Co - Minnesota,Investor Owned,,ND,MISO,"82,865","12,754",791,.,"96,410",.,.,.,.,.,.,.,.,.,.,0,34,5,.,39,"82,865","12,788",796,.,"96,449",.,.,.,.,.,.,.,.,.,.,"12,606",590,0,.,"13,196"
2019,13781,Northern States Power Co - Minnesota,Investor Owned,,SD,MISO,"85,066","12,251",401,.,"97,718",.,.,.,.,.,.,.,.,.,.,0,25,0,.,25,"85,066","12,276",401,.,"97,743",.,.,.,.,.,.,.,.,.,.,"20,035",547,3,.,"20,585"
2019,13782,City of New Ross - (IN),Municipal,Y,IN,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,193,21,.,.,214,193,21,.,.,214,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13783,Northeast Louisiana Power Coop Inc.,Cooperative,,LA,MISO,.,.,.,.,0,"11,485","3,385","2,647",.,"17,517",.,.,.,.,.,.,.,.,.,.,"11,485","3,385","2,647",.,"17,517","198,477","91,347","9,628",.,"299,452",.,.,.,.,.,.,.,.,.,.
2019,13788,Northern Wasco County PUD,Political Subdivision,,OR,BPAT,74,107,.,.,181,"9,095",21,.,.,"9,116",.,.,.,.,0,431,573,.,.,"1,004","9,600",701,.,.,"10,301","31,098",11,.,.,"31,109",.,.,.,.,0,.,.,.,.,.
2019,13789,Village of Northfield - (VT),Municipal,,VT,ISNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,620",582,13,0,"2,215","1,620",582,13,0,"2,215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,13799,Prairie Land Electric Coop Inc,Cooperative,,KS,SWPP,.,.,.,.,.,"13,482","8,794","2,351",.,"24,627",.,.,.,.,.,.,26,6,.,32,"13,482","8,820","2,357",.,"24,659","133,868","190,735","97,659",.,"422,262","13,482","8,794","2,351",.,"24,627",.,.,.,.,.
2019,13805,Northwest Rural Pub Pwr Dist,Political Subdivision,,NE,WACM,.,.,.,.,.,"2,017",674,661,.,"3,352",.,.,.,.,.,.,.,.,.,.,"2,017",674,661,.,"3,352","25,762","3,919","23,952",.,"53,633","2,017",674,661,.,"3,352",.,.,.,.,.
2019,13807,Northwestern Electric Coop Inc - (OK),Cooperative,,OK,SWPP,"9,586","2,263",9,.,"11,858",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,586","2,263",9,.,"11,858",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13809,NorthWestern Energy - (SD),Investor Owned,,SD,SWPP,4,.,.,.,4,"25,324","6,485",.,.,"31,809",.,.,.,.,.,"25,287","6,691",76,.,"32,054","50,615","13,176",76,.,"63,867","203,869","203,632",.,.,"407,501",.,.,.,.,.,.,.,.,.,.
2019,13815,Northwestern Wisconsin Elec Co,Investor Owned,,MN,MISO,70,12,.,.,82,.,.,.,.,.,.,.,.,.,.,4,18,.,.,22,74,30,.,.,104,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13815,Northwestern Wisconsin Elec Co,Investor Owned,,WI,MISO,"9,068","1,189",15,.,"10,272",.,.,.,.,.,.,.,.,.,.,"2,413",496,10,.,"2,919","11,481","1,685",25,.,"13,191",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13816,City of Northwood - (ND),Municipal,Y,ND,MISO,475,129,.,.,604,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,475,129,0,.,604,.,.,.,.,.,.,.,.,.,.,400,50,.,.,450
2019,13819,City of Norton,Municipal,Y,KS,SWPP,"1,473",296,.,.,"1,769",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,473",296,.,.,"1,769",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13825,Norwalk Third Taxing District,Municipal,,CT,ISNE,"2,888",828,33,.,"3,749",.,.,.,.,.,.,.,.,.,.,95,15,5,.,115,"2,983",843,38,.,"3,864",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13826,City of Norway,Municipal,,MI,MISO,"1,002",153,0,0,"1,155","1,032",109,0,0,"1,141",0,0,0,0,0,0,0,0,0,0,"2,034",262,0,0,"2,296","7,107","6,841",0,0,"13,948",0,0,0,0,0,0,0,0,0,0
2019,13830,Nueces Electric Cooperative,Cooperative,,TX,ERCO,0,0,0,0,0,"16,429","2,845",40,.,"19,314",.,.,.,.,0,.,.,.,.,0,"16,429","2,845",40,0,"19,314",.,.,.,.,0,.,.,.,.,0,.,.,.,.,0
2019,13831,City of Norwich - (CT),Municipal,,CT,ISNE,.,.,.,.,.,"17,787","2,067",8,.,"19,862",.,.,.,.,.,114,479,1,.,594,"17,901","2,546",9,.,"20,456","121,943","125,070","5,454",.,"252,467",.,.,.,.,.,.,.,.,.,.
2019,13838,"Northfork Electric Coop, Inc",Cooperative,,OK,SWPP,0,0,7,0,7,"5,256","1,172",119,0,"6,547",.,.,.,.,.,.,.,.,.,.,"5,256","1,172",126,0,"6,554","63,600","37,930","2,687",0,"104,217","5,256","1,172",119,0,"6,547",0,0,0,0,0
2019,13839,City of Norwood - (MA),Municipal,,MA,ISNE,0,0,0,0,0,"13,773","2,193",45,0,"16,011",8,6,0,0,14,.,.,.,.,.,"13,773","2,193",45,0,"16,011","86,437","104,956","129,779",.,"321,172","13,773","2,193",45,.,"16,011",.,.,.,.,.
2019,13853,Oahe Electric Coop Inc,Cooperative,,SD,SWPP,"2,351",613,215,.,"3,179",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,351",613,215,.,"3,179",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13870,"Nushagak Electric Coop, Inc",Cooperative,Y,AK,NA,986,508,2,.,"1,496",.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,986,508,2,.,"1,496",.,.,.,.,0,.,.,.,.,0,.,.,.,.,0
2019,13932,Village of Oak Harbor - (OH),Municipal,Y,OH,PJM,"1,350",218,3,.,"1,571",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,"1,350",218,3,.,"1,571",.,.,.,.,.,0,0,0,0,0,0,0,0,0,0
2019,13933,City of Oak Ridge,Municipal,,TN,TVA,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,"14,090","2,220",2,0,"16,312","14,090","2,221",3,0,"16,314",0,"19,928","3,963",0,"23,891",0,0,0,0,0,0,0,0,0,0
2019,13934,Ocmulgee Electric Member Corp,Cooperative,,GA,SOCO,"10,934",710,593,.,"12,237",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"10,934",710,593,.,"12,237",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13936,Oakdale Electric Coop,Cooperative,,WI,MISO,1,0,0,0,1,"15,343","1,643",50,0,"17,036",0,0,0,0,0,0,0,0,0,0,"15,344","1,643",50,0,"17,037","148,497","49,991","148,547",0,"347,035","5,708",0,0,0,"5,708","6,558",0,0,0,"6,558"
2019,13948,City of Oberlin - (KS),Municipal,Y,KS,SWPP,959,337,.,.,"1,296",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,959,337,.,.,"1,296",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13949,City of Oberlin - (OH),Municipal,,OH,PJM,"2,732",369,.,.,"3,101",.,.,.,.,.,.,.,.,.,.,0,0,.,.,0,"2,732",369,.,.,"3,101",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13950,Village of Obetz - (OH),Municipal,Y,OH,PJM,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,96,.,.,96,0,96,0,0,96,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0
2019,13955,City of Ocala,Municipal,,FL,FMPP,.,.,.,.,0,"42,716","10,517",950,0,"54,183",.,.,.,.,.,.,.,.,.,.,"42,716","10,517",950,0,"54,183","537,008","207,933","562,806",0,"1,307,747",.,.,.,.,.,.,.,.,.,.
2019,13961,Ocotillo Water Conserv. Dist.,Political Subdivision,Y,AZ,SRP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,120,54,.,.,174,120,54,.,.,174,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13962,Oconee Electric Member Corp,Cooperative,,GA,SOCO,.,.,.,.,.,"10,453","2,300",.,.,"12,753",.,.,.,.,.,20,.,10,.,30,"10,473","2,300",10,.,"12,783","150,126","37,374",.,.,"187,500",.,.,.,.,.,.,.,.,.,.
2019,13963,Oconomowoc Utilities,Municipal,,WI,MISO,0,0,0,0,0,"8,837","1,311",4,0,"10,152",0,0,0,0,0,0,0,0,0,0,"8,837","1,311",4,0,"10,152","74,568","118,734","29,168",0,"222,470",0,0,0,0,0,0,0,0,0,0
2019,13964,Oconto Electric Cooperative,Cooperative,,WI,MISO,"9,405",481,18,.,"9,904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,405",481,18,.,"9,904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13965,Oconto Falls Water & Light Comm,Municipal,,WI,MISO,"1,334",211,0,0,"1,545",12,77,0,0,89,0,0,0,0,0,0,0,0,0,0,"1,346",288,0,0,"1,634",29,"11,048",0,0,"11,077",0,0,0,0,0,0,0,0,0,0
2019,13966,City of Olustee,Municipal,Y,OK,SWPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,65,0,0,342,277,65,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,13971,City of Odessa - (MO),Municipal,Y,MO,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,971",272,18,.,"2,261","1,971",272,18,.,"2,261",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13990,City of Ogden - (IA),Municipal,Y,IA,MISO,783,12,0,0,795,0,0,0,0,0,0,0,0,0,0,246,119,0,0,365,"1,029",131,0,0,"1,160",.,.,.,.,.,0,0,0,0,0,0,0,0,0,0
2019,13993,City of Oglesby - (IL),Municipal,Y,IL,MISO,"2,016",.,.,.,"2,016",82,9,.,.,91,.,.,.,.,.,65,96,2,0,163,"2,163",105,2,0,"2,270",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13997,Village of Ohio City - (OH),Municipal,Y,OH,PJM,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,409,18,3,.,430,409,18,3,.,430,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,13998,Ohio Edison Co,Investor Owned,,OH,PJM,"52,909","2,030",790,0,"55,729",9,1,0,0,10,0,0,0,0,0,"902,687","113,625",772,0,"1,017,084","955,605","115,656","1,562",0,"1,072,823",0,0,0,0,0,0,13,99,0,112,0,0,0,0,0
2019,14006,Ohio Power Co,Investor Owned,,OH,PJM,"395,668","74,169","5,979",0,"475,816","909,857","104,385","3,123",0,"1,017,365","3,208",0,0,0,"3,208","6,800","8,346",683,0,"15,829","1,312,325","186,900","9,785",0,"1,509,010","5,951,580","3,499,317","598,804",0,"10,049,701","909,857","104,385","3,123",0,"1,017,365",0,0,0,0,0
2019,14012,"Ohop Mutual Light Company, Inc",Cooperative,,WA,BPAT,"4,333",126,12,.,"4,471",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,333",126,12,.,"4,471",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,14015,Ohio Valley Electric Corp,Investor Owned,,OH,OVEC,.,.,1,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,0,1,0,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0
2019,14022,Town of Oak City - (UT),Municipal,Y,UT,PACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,10,2,0,278,266,10,2,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,14055,PUD No 1 of Okanogan County,Political Subdivision,,WA,DOPD,.,.,.,.,.,"17,386","3,912",2,.,"21,300",.,.,.,.,.,.,18,.,.,18,"17,386","3,930",2,.,"21,318","299,730","286,019","13,443",.,"599,192",.,.,.,.,.,.,.,.,.,.
2019,14057,Okeene Public Works Authority,Municipal,Y,OK,SWPP,575,.,.,.,575,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,575,.,.,.,575,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0
2019,14062,Oklahoma Electric Coop Inc,Cooperative,,OK,SWPP,.,.,.,.,.,"52,167","4,883",50,.,"57,100",.,.,.,.,.,.,.,.,.,.,"52,167","4,883",50,.,"57,100","818,111","262,477","164,842",.,"1,245,430","52,167","4,883",50,.,"57,100",.,.,.,.,.
2019,14063,Oklahoma Gas & Electric Co,Investor Owned,,AR,SWPP,0,0,0,0,0,"58,374","11,178",474,0,"70,026",.,.,.,.,.,.,.,.,.,.,"58,374","11,178",474,0,"70,026","738,753","819,049","1,009,078",0,"2,566,880","3,673",373,24,0,"4,070",.,.,.,.,.
2019,14063,Oklahoma Gas & Electric Co,Investor Owned,,OK,SWPP,0,0,0,0,0,"697,582","108,689","10,412",0,"816,683",.,.,.,.,.,.,.,.,.,.,"697,582","108,689","10,412",0,"816,683","8,983,599","9,313,019","7,500,803",0,"25,797,421","45,930","2,405",189,0,"48,524",.,.,.,.,.
2019,14074,"Okanogan County Elec Coop, Inc",Cooperative,,WA,BPAT,"3,183",564,.,.,"3,747",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,183",564,.,.,"3,747",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,14078,City of Okolona,Municipal,,MS,TVA,0,0,0,0,0,0,154,0,0,154,0,0,0,0,0,"4,147",956,0,0,"5,103","4,147","1,110",0,0,"5,257",0,"4,354",0,0,"4,354",0,0,0,0,0,0,0,0,0,0
2019,14103,City of Olive Hill - (KY),Municipal,Y,KY,PJM,"1,022",248,.,.,"1,270",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,022",248,.,.,"1,270",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,14107,City of Olivia - (MN),Municipal,,MN,MISO,"1,085",234,16,.,"1,335",2,2,.,.,4,.,.,.,.,.,.,1,.,.,1,"1,087",237,16,.,"1,340",11,3,.,.,14,.,.,.,.,.,742,37,1,.,780
2019,14109,"Oregon Trail El Cons Coop, Inc",Cooperative,,OR,BPAT,0,0,0,.,0,"25,597","5,675",10,.,"31,282",0,0,0,.,0,0,0,0,.,0,"25,597","5,675",10,.,"31,282","297,931","243,448","106,912",.,"648,291",0,0,0,.,0,0,0,0,.,0
2019,14124,Borough of Olyphant - (PA),Municipal,Y,PA,PJM,.,.,.,.,.,"2,508",174,1,.,"2,683",.,.,.,.,.,.,.,.,.,.,"2,508",174,1,.,"2,683","17,659","5,221",88,.,"22,968",.,.,.,.,.,.,.,.,.,.
2019,14127,Omaha Public Power District,Political Subdivision,,NE,SWPP,"340,016","44,511",9,.,"384,536",0,0,0,.,0,.,.,.,.,.,235,"1,144",293,.,"1,672","340,251","45,655",302,.,"386,208",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,14132,City of Onawa - (IA),Municipal,,IA,MISO,4,.,.,.,4,"2,864",361,21,.,"3,246",.,.,.,.,.,.,.,.,.,.,"2,868",361,21,.,"3,250","15,980","6,215","8,519",.,"30,714",.,.,.,.,.,.,.,.,.,.
2019,14138,City of Onida - (SD),Municipal,Y,SD,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,545,121,.,.,666,545,121,.,.,666,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,14146,City of Opelika - (AL),Municipal,,AL,SOCO,0,0,0,0,0,"11,018","2,134",13,0,"13,165",0,0,0,0,0,0,0,0,0,0,"11,018","2,134",13,0,"13,165","143,400","225,276","71,232",0,"439,908","11,018","2,134",13,0,"13,165",0,0,0,0,0
2019,14151,City of Opp - (AL),Municipal,Y,AL,AEC,"2,655",409,114,0,"3,178",0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,"2,655",409,114,0,"3,178",0,0,0,0,0,.,.,.,.,.,.,.,.,.,.
