Data Year,Utility Number,Utility Name,Short Form,Ownership Code,Ownership,Monthly,Advanced Metering,Demand Response,Distribution Systems,Dynamic Pricing,Energy Efficiency,Mergers,Net Metering,Non Net Metering Distributed,Operational Data,Reliablity,Sales to Ultimate Customers,Service Territory,Utility Data
2019,2183,City of Breda - (IA),Y,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,2188,City of Breese - (IL),Y,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,2192,Bremen Electric Light & Power Co,,M,Municipal,,X,X,X,X,,,X,,X,,X,X,X
2019,2194,City of Brenham - (TX),,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,2205,Village of Brewster - (OH),Y,M,Municipal,,X,,X,,X,,,,X,X,X,X,X
2019,2206,City of Brewster - (MN),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2210,City of Bridgeport - (TX),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2212,"Broad River Electric Coop, Inc",,C,Cooperative,,X,,X,X,X,,X,,X,X,X,X,X
2019,2215,"Bridger Valley Elec Assn, Inc",,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2019,2220,Brigham City Corporation,,M,Municipal,,X,,X,,,,X,X,X,,X,X,X
2019,2236,Town of Brinson - (GA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2247,City of Bristol - (TN),,M,Municipal,X,X,,X,X,,,,X,X,X,X,X,X
2019,2248,Bristol Virginia Utilities,,M,Municipal,,X,,X,X,,,,X,X,X,X,X,X
2019,2268,Town of Braman - (OK),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2270,City of Bronson,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2272,Village of Brocton - (NY),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2273,Brodhead Water & Lighting Comm,,M,Municipal,,X,,X,X,,,,X,X,,X,X,X
2019,2277,City of Broken Bow - (NE),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2285,City of Brookings - (SD),,M,Municipal,X,X,,X,,X,,,,X,,X,X,X
2019,2287,City of Brooklyn - (IA),Y,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,2304,Town of Brookston - (IN),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2316,Brown County Rural Elec Assn,,C,Cooperative,,X,,X,,,,X,X,X,X,X,X,X
2019,2354,Brown-Atchison E C A Inc,,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2019,2394,Burke-Divide Electric Coop Inc,,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,2409,Brownsville Public Utilities Board,,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,2411,City of Brownsville,,M,Municipal,,X,,X,X,,,,X,X,,X,X,X
2019,2412,City of Brownton - (MN),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2423,City of Brundidge - (AL),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2439,City of Bryan - (OH),,M,Municipal,,X,,X,X,,,,,X,X,X,X,X
2019,2442,City of Bryan - (TX),,M,Municipal,,X,,X,X,X,,X,,X,X,X,X,X
2019,2448,City of Bryant - (SD),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2469,Buckeye Water C&D District,Y,P,Political Subdivision,,X,,X,,X,,,,X,,X,X,X
2019,2481,Cargill Power Markets LLC,,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2019,2485,City of Buffalo - (MN),,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2019,2487,City of Buford,,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2491,City of Buhl - (MN),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2502,"Buckeye Rural Elec Coop, Inc",,C,Cooperative,,,,X,,,,,,X,X,X,X,X
2019,2507,City of Burbank Water and Power,,M,Municipal,,X,,X,X,X,,X,X,X,X,X,X,X
2019,2534,City of Burke - (SD),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2545,City of Burley - (ID),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2547,City of Burlingame - (KS),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2548,City of Burlington Electric - (VT),,M,Municipal,X,X,,X,X,X,,X,X,X,X,X,X,X
2019,2550,City of Burlington - (CO),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2551,City of Burlington - (KS),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2553,City of Burlington - (OK),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2559,City of Burnet - (TX),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2599,Burt County Public Power Dist,,P,Political Subdivision,,X,X,X,,X,,X,,X,,X,X,X
2019,2600,City of Burt,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2609,City of Burwell - (NE),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2633,City of Bushnell - (FL),Y,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,2634,City of Bushnell - (IL),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2641,"Butler Rural El Coop Assn, Inc - (KS)",,C,Cooperative,,X,X,X,X,,,X,X,X,X,X,X,X
2019,2643,Butler Public Power District - (NE),,P,Political Subdivision,,X,X,X,,X,,X,,X,,X,X,X
2019,2647,City of Butler - (MO),Y,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,2650,Borough of Butler - (NJ),,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,2651,Butler Rural Electric Coop Inc - (OH),,C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2019,2652,Butler County Rural Elec Coop - (IA),,C,Cooperative,,X,,X,,,,X,X,X,X,X,X,X
2019,2655,"Butte Electric Coop, Inc",,C,Cooperative,,X,X,X,,X,,,,X,X,X,X,X
2019,2678,C & L Electric Coop Corp,,C,Cooperative,,X,X,X,,,,X,,X,,X,X,X
2019,2726,City of Cabool - (MO),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2759,Village of Cadott - (WI),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2773,City of Cairo - (GA),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2774,CMS Electric Coop Inc,,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,2776,Cairo Public Utility Company,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2800,City of Caldwell,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2809,City of Callender - (IA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2810,City of Caledonia - (MN),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2812,City of Calhoun - (GA),,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,2830,Calpine Power America LLC,,R,Retail Power Marketer,X,,,,X,,,,,X,,X,,X
2019,2849,Central Electric Power Assn - (MS),,C,Cooperative,,X,,X,X,,,,X,X,X,X,X,X
2019,2851,City of California - (MO),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2857,Calpine Energy Services LP,,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2019,2859,Village of Callaway - (NE),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2888,City of Cambridge - (NE),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2890,City of Camden,,M,Municipal,,X,,X,,,,X,X,X,,X,X,X
2019,2900,City of Cameron,,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,2903,Canoochee Electric Member Corp,,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2019,2910,City of Camilla,,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2911,"Canadian Valley Elec Coop, Inc",,C,Cooperative,,X,,X,,,,,,X,X,X,X,X
2019,2931,Village of Campbell - (NE),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2955,Canby Utility Board,,M,Municipal,,X,,X,,X,,X,,X,X,X,X,X
2019,2960,"Caney Fork Electric Coop, Inc",,C,Cooperative,,X,,X,X,,,,X,X,X,X,X,X
2019,2961,"Caney Valley El Coop Assn, Inc",,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,2964,Cannelton Utilities,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2974,Canton Municipal Utilities,,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,2982,Cape Hatteras Elec Member Corp,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,2985,"Capital Electric Coop, Inc",,C,Cooperative,,X,X,X,,,,,X,X,X,X,X,X
2019,2986,"Cam Wal Electric Coop, Inc",,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,2998,"Carbon Power & Light, Inc",,C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2019,3008,Village of Carey - (OH),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3029,City of Carlisle- (IA),Y,M,Municipal,,X,,X,,X,,X,,X,,X,X,X
2019,3037,City of Carlyle - (IL),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3040,City of Carmi - (IL),Y,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,3046,Duke Energy Progress - (NC),,I,Investor Owned,X,X,X,X,X,X,,X,X,X,X,X,X,X
2019,3075,Carroll County - (TN),,M,Municipal,,X,,X,X,,,,X,X,,X,X,X
2019,3076,"Carroll Electric Coop, Inc - (OH)",,C,Cooperative,,X,,X,,,,,,X,X,X,X,X
2019,3081,Carroll Electric Member Corp - (GA),,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,3082,Carrollton Board of Public Wks,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3093,Carroll Electric Coop Corp - (AR),,C,Cooperative,X,X,,X,,,,X,,X,X,X,X,X
2019,3107,Carteret-Craven El Member Corp,,C,Cooperative,,X,,X,X,X,,,,X,,X,X,X
2019,3108,City of Cartersville - (GA),,M,Municipal,,X,,X,,,,X,X,X,,X,X,X
2019,3111,Cass Electric Coop,Y,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,3113,City of Carthage - (MO),,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,3136,City of Cascade Locks - (OR),Y,M,Municipal,,X,,X,,X,,,,X,,X,X,X
2019,3137,Cascade Municipal Utilities,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3153,City of Casey - (IL),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3156,Village of Cashton - (WI),Y,M,Municipal,,X,,X,,,,,X,X,,X,X,X
2019,3164,Village of Castile - (NY),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3168,City of Castroville - (TX),Y,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,3170,Borough of Catawissa,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3186,City of Cavalier - (ND),Y,M,Municipal,,X,,X,,X,,,,X,,X,X,X
2019,3191,City of Cawker City - (KS),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3203,Cedar Falls Utilities,,M,Municipal,,X,,X,,X,,X,,X,X,X,X,X
2019,3205,Cedar-Knox Public Power Dist,,P,Political Subdivision,,X,X,X,,X,,X,,X,,X,X,X
2019,3208,Cedarburg Light & Water Comm,,M,Municipal,,X,,X,X,,,X,,X,X,X,X,X
2019,3216,City of Celina - (OH),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3222,Central Alabama Electric Coop,,C,Cooperative,,X,X,X,X,,,X,X,X,X,X,X,X
2019,3226,"Central Rural Electric Cooperative, Inc",,C,Cooperative,,X,,X,X,,,X,X,X,X,X,X,X
2019,3227,City of Center - (CO),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3230,Town of Centerville - (IN),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3235,City of Central City,,M,Municipal,,X,,X,,,,X,X,X,,X,X,X
2019,3236,"Central Electric Coop, Inc - (SD)",,C,Cooperative,X,X,,X,,,,,,X,,X,X,X
2019,3240,Central Electric Coop Inc - (OR),,C,Cooperative,,X,,X,,X,,X,,X,,X,X,X
2019,3242,Central Electric Power Coop - (MO),,C,Cooperative,,,,,,,,,,X,,,,X
2019,3245,"Central Florida Elec Coop, Inc",,C,Cooperative,,X,,X,X,X,,X,,X,X,X,X,X
2019,3248,Central Georgia El Member Corp,,C,Cooperative,,X,X,X,X,X,,X,,X,X,X,X,X
2019,3249,Central Hudson Gas & Elec Corp,,I,Investor Owned,X,X,X,X,X,X,,X,X,X,X,X,X,X
2019,3250,Central Electric Membership Corp. - (NC),,C,Cooperative,,X,,X,X,,,,,X,X,X,X,X
2019,3255,California Dept. of Water Resources,,S,State,,,,,,,,,,X,,,,X
2019,3258,Central Iowa Power Cooperative,,C,Cooperative,,,,,,X,,,,X,,,,X
2019,3264,Central Lincoln People's Ut Dt,,P,Political Subdivision,,X,,X,,X,,X,,X,X,X,X,X
2019,3265,Cleco Power LLC,,I,Investor Owned,X,X,,X,,,,X,,X,X,X,X,X
2019,3266,Central Maine Power Co,,I,Investor Owned,X,X,,X,X,,,X,,X,X,X,X,X
2019,3268,Central Missouri Elec Coop Inc,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,3271,Central Nebraska Pub P&I Dist,,P,Political Subdivision,,,,,,,,,,X,,,,X
2019,3273,"Central New Mexico El Coop, Inc",,C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2019,3278,AEP Texas Central Company,,I,Investor Owned,X,X,X,X,,X,,,X,X,X,,X,X
2019,3279,"Central Power Elec Coop, Inc",,C,Cooperative,,,X,,,,,,,X,,,,X
2019,3282,"Central Texas Elec Coop, Inc",,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,3287,"Central Valley Elec Coop, Inc",,C,Cooperative,X,X,,X,,X,,X,,X,X,X,X,X
2019,3291,Central Virginia Electric Coop,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,3293,Central Wisconsin Elec Coop,,C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2019,3294,City of Centralia - (KS),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3295,City of Centralia - (WA),,M,Municipal,,X,,X,,X,,X,,X,X,X,X,X
2019,3296,City of Centralia - (MO),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3314,"Chariton Valley Elec Coop, Inc",,C,Cooperative,,X,,X,,,,,X,X,X,X,X,X
2019,3315,"Charles Mix Electric Assn, Inc",,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,3323,Town of Chalmers - (IN),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3329,Borough of Chambersburg,,M,Municipal,,X,,X,,,,X,X,X,X,X,X,X
2019,3355,City of Chanute,,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2019,3356,City of Ceylon - (MN),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3366,City of Chapman - (KS),Y,M,Municipal,,X,,X,,,,,X,X,,X,X,X
2019,3373,City of Chappell - (NE),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3384,City of Charlevoix - (MI),Y,M,Municipal,,X,,X,,X,,,,X,,X,X,X
2019,3400,City of Chaska - (MN),,M,Municipal,,X,,X,X,X,,X,X,X,X,X,X,X
2019,3405,Village of Chatham - (IL),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3406,City of Chattahoochee - (FL),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3408,City of Chattanooga - (TN),,M,Municipal,X,X,,X,X,,,,X,X,X,X,X,X
2019,3413,PUD No 1 of Chelan County,,P,Political Subdivision,,X,,X,X,X,,X,X,X,X,X,X,X
2019,3415,Village of Chelsea - (MI),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3420,City of Cheney - (WA),,M,Municipal,,X,,X,,X,,X,,X,X,X,X,X
2019,3421,City of Chignik - (AK),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3422,City of Chefornak,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3426,Cherokee Electric Coop,,C,Cooperative,,X,,X,X,,,,,X,,X,X,X
2019,3435,"Cherry-Todd Electric Coop, Inc",,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,3436,Cherryland Electric Coop Inc,,C,Cooperative,,X,,X,,,,X,X,X,X,X,X,X
2019,3437,City of Cherryville - (NC),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3445,Village of Chester - (NE),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3447,Town of Chester,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3454,City of Chetopa - (KS),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3459,City of Chewelah,Y,M,Municipal,,X,,X,,X,,,,X,,X,X,X
2019,3461,Cheyenne Light Fuel & Power d/b/a Black,,I,Investor Owned,X,X,,X,,X,,X,,X,X,X,X,X
2019,3465,Chitina Electric Inc,Y,I,Investor Owned,,X,,X,,,,,X,X,,X,X,X
2019,3470,Cherokee County Elec Coop Assn,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,3475,City of Chickamauga,,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3477,City of Chicopee - (MA),,M,Municipal,,X,,X,,X,,,,X,X,X,X,X
2019,3478,Cimarron Electric Coop,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,3486,Chillicothe Municipal Utils,,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,3495,Chimney Rock Public Power Dist,,P,Political Subdivision,,X,,X,,,,X,,X,,X,X,X
2019,3498,Chippewa Valley Electric Coop,,C,Cooperative,,X,X,X,X,X,,X,,X,,X,X,X
2019,3502,"Choctawhatche Elec Coop, Inc",,C,Cooperative,,X,X,X,X,X,,X,X,X,X,X,X,X
2019,3503,"Choptank Electric Cooperative, Inc",,C,Cooperative,,X,X,X,X,X,,X,X,X,X,X,X,X
2019,3519,Central Minnesota Municipal Power Agency,,P,Political Subdivision,,,,,,,,,,X,,,,X
2019,3522,Chugach Electric Assn Inc,,C,Cooperative,X,X,,X,,,,X,X,X,X,X,X,X
2019,3525,Village of Churchville - (NY),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3527,Choctaw Electric Coop Inc,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,3535,City of Cimarron - (KS),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3542,Duke Energy Ohio Inc,,I,Investor Owned,X,X,X,X,X,X,,X,X,X,X,X,X,X
2019,3597,Citizens Electric Co - (PA),,I,Investor Owned,X,X,,X,,,,X,,X,X,X,X,X
2019,3600,Citizens Electric Corporation - (MO),,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,3601,Boston Energy Trading and Marketing LLC,,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2019,3633,City of McLaughlin - (SD),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3634,City of Nixa - (MO),,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,3641,"Claiborne Electric Coop, Inc",,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2019,3644,PUD No 1 of Clallam County,,P,Political Subdivision,,X,,X,,X,,X,,X,X,X,X,X
2019,3647,City of Claremore,,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2019,3660,PUD No 1 of Clark County - (WA),,P,Political Subdivision,X,X,,X,,X,,X,X,X,X,X,X,X
2019,3687,Clark Energy Coop Inc - (KY),,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,3701,Clark Electric Coop - (WI),,C,Cooperative,,X,X,X,X,X,,X,,X,,X,X,X
2019,3702,Clarksdale Public Utilities,,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3704,City of Clarksville - (TN),,M,Municipal,X,X,,X,X,,,,X,X,,X,X,X
2019,3705,Clarksville Light & Water Co,,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3710,City of Clay Center - (KS),,M,Municipal,,,,X,,,,,,X,,X,X,X
2019,3712,Clay County Electric Coop Corp,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,3716,Clay-Union Electric Corp,,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,3722,Clarke Electric Coop Inc - (IA),,C,Cooperative,,X,,X,X,,,,,X,X,X,X,X
2019,3726,Clay Electric Coop Inc,Y,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,3731,Town of Clayton,,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3732,Town of Clayton,,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,3735,City of Colman - (SD),Y,M,Municipal,,X,X,X,,,,,,X,,X,X,X
2019,3739,Clearwater Power Company,,C,Cooperative,,X,,X,,X,,X,,X,X,X,X,X
2019,3755,Cleveland Electric Illum Co,,I,Investor Owned,X,X,X,X,X,X,,X,,X,X,X,X,X
2019,3757,"Clay Electric Cooperative, Inc",,C,Cooperative,,X,X,X,,X,,X,,X,X,X,X,X
2019,3758,City of Cleveland - (TN),,M,Municipal,X,X,,X,X,,,,X,X,X,X,X,X
2019,3762,City of Cleveland - (OH),,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,3764,Clearwater-Polk Elec Coop Inc,,C,Cooperative,,X,X,X,,X,,X,,X,X,X,X,X
2019,3774,City of Clewiston,,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2019,3804,Clinton Combined Utility Sys,,M,Municipal,,X,X,X,,,,,X,X,X,X,X,X
2019,3806,"Clinton County Elec Coop, Inc",,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,3812,City of Clinton - (TN),,M,Municipal,X,X,,X,X,,,,X,X,X,X,X,X
2019,3813,Village of Clinton - (MI),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3814,City of Clintonville - (WI),,M,Municipal,,X,,X,X,,,,,X,,X,X,X
2019,3815,Town of Coatesville - (IN),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3824,Clyde Light & Power,,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3828,Cloverland Electric Co-op,,C,Cooperative,X,X,,X,,X,,X,,X,X,X,X,X
2019,3839,Coahoma Electric Power Assn,,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,3841,Coast Electric Power Assn,,C,Cooperative,X,X,,X,X,X,,X,X,X,X,X,X,X
2019,3843,Coastal Electric Member Corp,,C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2019,3844,"Coastal Electric Coop, Inc",,C,Cooperative,,X,X,X,,,,X,,X,X,X,X,X
2019,3850,"Codington-Clark Elec Coop, Inc",,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,3855,Columbia Power System,,M,Municipal,,X,,X,,,,,X,X,X,X,X,X
2019,3881,City of Cody,,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,3892,City of Coffeyville - (KS),,M,Municipal,X,X,,X,,,,,,X,X,X,X,X
2019,3900,City of Coggon - (IA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3913,City of Colby - (KS),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3915,Coldwater Board of Public Util,,M,Municipal,,X,,X,X,X,,,,X,X,X,X,X
2019,3916,Cobb Electric Membership Corp,,C,Cooperative,X,X,,X,X,,,X,,X,X,X,X,X
2019,3923,City of Coleman - (TX),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3931,Coles-Moultrie Electric Coop,,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2019,3938,"Coleman County Elec Coop, Inc",,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,3939,City of College Park - (GA),,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,3940,City of College Station - (TX),,M,Municipal,,X,,X,,X,,,,X,X,X,X,X
2019,3957,City of Collins - (MS),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3986,City of Collinsville - (OK),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,3989,City of Colorado Springs - (CO),,M,Municipal,X,X,X,X,X,X,,X,X,X,X,X,X,X
2019,3990,Colorado River Indian Irr Proj,Y,F,Federal,,X,,X,,,,,,X,,X,X,X
2019,3991,CMS Energy Resource Management,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,4003,City of Colton - (CA),,M,Municipal,,X,,X,X,X,,X,X,X,,X,X,X
2019,4005,"Columbia Basin Elec Cooperative, Inc",,C,Cooperative,,X,,X,,X,,X,,X,,X,X,X
2019,4007,City of Columbia City - (IN),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,4008,Columbia Power Coop Assn Inc,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,4040,Calhoun County Elec Coop Assn,,C,Cooperative,,X,,X,,X,,X,,X,X,X,X,X
2019,4041,"Columbia Rural Elec Assn, Inc",,C,Cooperative,,X,,X,,X,,X,,X,X,X,X,X
2019,4045,City of Columbia - (MO),,M,Municipal,,X,X,X,X,X,,X,X,X,X,X,X,X
2019,4061,City of Columbiana - (OH),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,4063,Co-Mo Electric Coop Inc,,C,Cooperative,,X,,X,,,,X,X,X,X,X,X,X
2019,4065,City of Columbus - (OH),,M,Municipal,,X,X,X,,,,X,,X,X,X,X,X
2019,4068,City of Columbus - (MS),,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2019,4071,"Columbus Electric Coop, Inc",,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2019,4073,City of Columbus - (WI),,M,Municipal,,X,,X,X,,,X,X,X,,X,X,X
2019,4078,City of Comanche - (OK),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,4091,City of Commerce - (GA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,4100,"Commerce Energy, Inc.",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,4110,Commonwealth Edison Co,,I,Investor Owned,X,X,X,X,X,X,,X,X,X,X,X,X,X
2019,4117,Community Electric Coop,,C,Cooperative,,X,X,X,,,,X,,X,X,X,X,X
2019,4146,Concho Valley Elec Coop Inc,,C,Cooperative,,X,,X,,,,X,X,X,X,X,X,X
2019,4147,Town of Concord - (MA),,M,Municipal,,X,X,X,X,X,,X,,X,,X,X,X
2019,4150,City of Concord - (NC),,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2019,4153,"Concordia Electric Coop, Inc",,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2019,4160,Callaway Electric Cooperative,,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2019,4166,"CECG Maine, LLC",,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2019,4176,Connecticut Light & Power Co,,I,Investor Owned,X,X,X,X,X,X,,X,X,X,X,X,X,X
2019,4180,Connecticut Mun Elec Engy Coop,,A,Municipal Mktg Authority,,,,,,,,,,X,,,,X
2019,4226,Consolidated Edison Co-NY Inc,,I,Investor Owned,X,X,X,X,,X,,X,X,X,X,X,X,X
2019,4237,Consolidated Electric Coop,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,4247,Consolidated Water Power Co,,I,Investor Owned,X,X,,X,,,,,X,X,,X,X,X
2019,4254,Consumers Energy Co,,I,Investor Owned,X,X,X,X,X,X,,X,X,X,X,X,X,X
2019,4262,Cooke County Elec Coop Assn,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
