Data Year,Utility Number,Utility Name,Short Form,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2018,12647,"ALLETE, Inc.",,MN,MISO,"56,241","7,179",60,0,"63,480","64,806","14,278",274,0,"79,358",0,0,0,0,0,0,14,0,0,14,"121,047","21,471",334,0,"142,852","563,647","862,630","5,478,270",0,"6,904,547","121,047","21,471",334,0,"142,852","6,755",361,4,.,"7,120"
2018,12651,Minnesota Valley Electric Coop,,MN,MISO,.,.,.,.,.,"46,057","5,118",.,.,"51,175",.,.,.,.,.,19,30,.,.,49,"46,076","5,148",0,0,"51,224","489,126","373,974",.,.,"863,100","38,486","4,037",.,.,"42,523","16,550",268,.,.,"16,818"
2018,12660,Village of Minster - (OH),,OH,PJM,"1,266",0,30,.,"1,296",0,0,13,.,13,0,0,0,.,0,0,1,0,.,1,"1,266",1,43,0,"1,310",0,0,"74,978",.,"74,978",0,0,3,.,3,0,0,0,.,0
2018,12674,City of Mishawaka,,IN,PJM,"15,623","1,449",.,.,"17,072",.,.,.,.,.,.,.,.,.,.,"7,207","1,991",.,.,"9,198","22,830","3,440",0,0,"26,270",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,12681,Mississippi County Electric Co,,AR,MISO,"3,184",671,761,0,"4,616",.,.,.,.,.,.,.,.,.,.,103,43,92,0,238,"3,287",714,853,0,"4,854",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,12685,Entergy Mississippi LLC,,MS,MISO,"6,344",568,29,.,"6,941",59,.,.,.,59,.,.,.,.,.,"373,934","68,132","4,454",.,"446,520","380,337","68,700","4,483",0,"453,520","1,067",.,.,.,"1,067",.,.,.,.,.,.,.,.,.,.
2018,12686,Mississippi Power Co,,MS,SOCO,0,0,0,0,0,0,2,20,0,22,0,0,0,0,0,"153,477","34,070",431,0,"187,978","153,477","34,072",451,0,"188,000",.,"114,946","900,592",.,"1,015,538",.,.,.,.,.,.,.,.,.,.
2018,12692,"Missoula Electric Coop, Inc",,ID,BPAT,0,0,0,0,0,37,20,0,0,57,.,.,.,.,.,.,.,.,.,.,37,20,0,0,57,537,900,0,0,"1,437",37,20,.,.,57,.,.,.,.,.
2018,12692,"Missoula Electric Coop, Inc",,MT,BPAT,1,0,0,0,1,"13,364","1,385",277,0,"15,026",.,.,.,.,.,.,.,.,.,.,"13,365","1,385",277,0,"15,027","164,431","45,687","17,613",0,"227,731","13,364","1,385",277,.,"15,026",.,.,.,.,.
2018,12698,KCP&L Greater Missouri Operations Co.,,MO,SWPP,.,.,.,.,.,"187,533","20,549",.,.,"208,082",.,.,.,.,.,"99,556","18,682",.,.,"118,238","287,089","39,231",0,0,"326,320","2,378,874","2,531,451",.,.,"4,910,325","100,558","8,480",.,.,"109,038","31,692",395,.,.,"32,087"
2018,12700,Missouri Rural Electric Coop,,MO,AECI,"4,813",567,4,.,"5,384",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,813",567,4,0,"5,384",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,12706,Mitchell Electric Member Corp,,GA,SOCO,.,.,.,.,.,"20,888","4,095",.,.,"24,983",.,.,.,.,.,.,.,.,.,.,"20,888","4,095",0,0,"24,983","298,891","131,176",.,.,"430,067","20,888","4,095",.,.,"24,983",.,.,.,.,.
2018,12744,Modern Electric Water Company,,WA,AVA,"8,358","1,662",.,.,"10,020",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,358","1,662",0,0,"10,020",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,12745,Modesto Irrigation District,,CA,BANC,.,.,.,.,0,"99,191","29,292",147,.,"128,630",.,.,.,.,.,.,.,.,.,.,"99,191","29,292",147,0,"128,630","897,849","828,318","759,636",.,"2,485,803",.,.,.,.,.,.,.,.,.,.
2018,12782,City of Monett - (MO),,MO,SWPP,"3,960",714,40,.,"4,714",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,960",714,40,0,"4,714",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,12789,City of Monmouth - (OR),,OR,BPAT,.,.,.,.,.,"4,260",334,.,.,"4,594",.,.,.,.,.,.,2,.,.,2,"4,260",336,0,0,"4,596","44,181","27,764",.,.,"71,945",.,.,.,.,.,.,.,.,.,.
2018,12796,Monongahela Power Co,,WV,PJM,"48,082","9,576",187,0,"57,845",0,0,0,0,0,0,0,0,0,0,"286,658","50,741","7,025",0,"344,424","334,740","60,317","7,212",0,"402,269",0,0,0,0,0,0,4,7,0,11,0,0,0,0,0
2018,12797,City of Monroe - (UT),Y,UT,WACM,"1,054",61,73,.,"1,188",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,"1,054",61,73,0,"1,188",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2018,12800,City of Monroe - (GA),,GA,SOCO,"5,475",844,.,.,"6,319",.,.,.,.,.,.,.,.,.,.,.,57,1,.,58,"5,475",901,1,0,"6,377",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,12801,City of Monroe - (NC),,NC,DUK,"9,049","2,210",120,.,"11,379",.,.,.,.,.,.,.,.,.,.,.,37,20,.,57,"9,049","2,247",140,0,"11,436",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,12803,"Monroe County Elec Coop, Inc",,IL,MISO,.,.,.,.,.,"7,205",150,31,.,"7,386",.,.,.,.,.,.,.,.,.,.,"7,205",150,31,0,"7,386","108,010","13,581",241,.,"121,832","7,205",150,31,.,"7,386",.,.,.,.,.
2018,12817,Mont Alto Borough,Y,PA,PJM,.,.,.,.,0,688,15,10,.,713,.,.,.,.,.,.,.,.,.,.,688,15,10,0,713,"9,069",211,"1,328",.,"10,608",.,.,.,.,.,.,.,.,.,.
2018,12825,NorthWestern Energy LLC - (MT),,MT,NWMT,"296,319","43,912",510,.,"340,741",.,.,.,.,.,.,.,.,.,.,"2,937","27,303","1,289",.,"31,529","299,256","71,215","1,799",0,"372,270",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,12825,NorthWestern Energy LLC - (MT),,WY,NWMT,180,229,.,.,409,.,.,.,.,.,.,.,.,.,.,2,142,.,.,144,182,371,0,0,553,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,12839,City of Montezuma - (IA),,IA,MISO,686,200,2,.,888,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,686,200,2,0,888,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,12860,Morgan County Rural Elec Assn,,CO,WACM,.,.,.,.,.,"5,154","1,697","1,574",.,"8,425",.,.,.,.,.,.,.,.,.,.,"5,154","1,697","1,574",0,"8,425","62,805","128,079","175,740",.,"366,624","5,154","1,697","1,574",.,"8,425",.,.,.,.,.
2018,12866,Moon Lake Electric Assn Inc,,CO,WACM,"1,513",653,72,.,"2,238",.,.,.,.,.,.,.,.,.,.,0,3,4,.,7,"1,513",656,76,0,"2,245",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,12866,Moon Lake Electric Assn Inc,,UT,WACM,"12,486","3,707",865,.,"17,058",.,.,.,.,.,.,.,.,.,.,0,4,6,.,10,"12,486","3,711",871,0,"17,068",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,12892,City of Mooreland - (OK),Y,OK,SWPP,550,0,.,.,550,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,550,0,0,0,550,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,12894,City of Moorhead - (MN),,MN,SWPP,"18,398","1,426",275,.,"20,099",.,.,.,.,.,.,.,.,.,.,142,"1,226",236,.,"1,604","18,540","2,652",511,0,"21,703",.,.,.,.,.,.,.,.,.,.,"2,606",51,7,.,"2,664"
2018,12897,Moose Lake Water & Light Comm,,MN,MISO,753,224,0,0,977,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,753,224,0,0,977,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.
2018,12899,Mor-Gran-Sou Electric Coop Inc,,ND,SWPP,"8,642","1,146",1,.,"9,789",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,642","1,146",1,0,"9,789",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,12900,City of Mora - (MN),,MN,MISO,"1,520",327,0,0,"1,847",.,.,.,.,0,.,.,.,.,.,153,6,9,0,168,"1,673",333,9,0,"2,015",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,12901,Mora-San Miguel Elec Coop,,NM,PNM,364,0,0,.,364,"10,372",205,32,.,"10,609",0,0,0,.,0,48,44,4,.,96,"10,784",249,36,0,"11,069","53,876","9,824",528,.,"64,228",0,0,0,.,0,0,0,0,.,0
2018,12915,Moreau-Grand Electric Coop Inc,,SD,SWPP,.,.,.,.,.,"6,029",971,.,.,"7,000",.,.,.,.,.,.,4,.,.,4,"6,029",975,0,0,"7,004","61,012","42,172",.,.,"103,184",563,.,.,.,563,.,.,.,.,.
2018,12919,Morenci Water and Electric,,AZ,WALC,"2,262",396,2,0,"2,660",.,.,.,.,.,.,.,.,.,.,2,154,2,0,158,"2,264",550,4,0,"2,818",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,12927,Morgan City - (LA),,LA,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,638","1,052",.,.,"5,690","4,638","1,052",0,0,"5,690",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,12928,Morgan City - (UT),Y,UT,PACE,"1,402",142,109,.,"1,653",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,402",142,109,0,"1,653",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,12929,South Central Indiana REMC,,IN,MISO,.,.,.,.,.,"33,363",388,4,.,"33,755",.,.,.,.,.,.,.,3,.,3,"33,363",388,7,0,"33,758","480,125","55,441","18,206",.,"553,772","33,363",388,7,.,"33,758","1,513",7,0,.,"1,520"
2018,12944,City of Morganton - (NC),,NC,DUK,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,559","1,719",43,.,"8,321","6,559","1,719",43,0,"8,321",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,12988,City of Morristown - (TN),,TN,TVA,0,0,0,0,0,"12,106","2,612",29,0,"14,747",0,0,0,0,0,0,0,0,0,0,"12,106","2,612",29,0,"14,747","170,762","294,513","465,489",0,"930,763","12,106","2,612",29,0,"14,747",0,0,0,0,0
2018,12989,Village of Morrisville - (VT),,VT,ISNE,.,.,.,.,.,164,11,.,.,175,.,.,.,.,.,"3,332",636,4,.,"3,972","3,496",647,4,0,"4,147",809,5,.,.,814,.,.,.,.,.,.,.,.,.,.
2018,12990,Consolidated Electric Coop Inc,,OH,PJM,.,.,.,.,.,"15,267","2,244",6,.,"17,517",.,.,.,.,.,.,.,.,.,.,"15,267","2,244",6,0,"17,517","252,435","70,463","53,849",.,"376,747","15,225","2,239",0,.,"17,464",.,.,.,.,.
2018,13026,City of Moultrie - (GA),,GA,SOCO,"5,909",970,9,.,"6,888",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,909",970,9,0,"6,888",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13027,"Mountain Electric Coop, Inc",,NC,TVA,0,0,0,0,0,"15,232","3,555",0,0,"18,787",0,0,0,0,0,0,0,0,0,0,"15,232","3,555",0,0,"18,787","171,622","95,180",0,0,"266,802","15,232","3,555",0,0,"18,787",0,0,0,0,0
2018,13027,"Mountain Electric Coop, Inc",,TN,TVA,0,0,0,0,0,"12,405","2,833",3,0,"15,241",0,0,0,0,0,0,0,0,0,0,"12,405","2,833",3,0,"15,241","154,569","68,572","150,352",0,"373,493","12,405","2,833",3,0,"15,241",0,0,0,0,0
2018,13029,City of Moundridge - (KS),,KS,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,858,117,31,.,"1,006",858,117,31,0,"1,006",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13032,Mt Carmel Public Utility Co,,IL,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,730",853,102,.,"5,685","4,730",853,102,0,"5,685",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13033,City of Mount Dora - (FL),Y,FL,FPC,"4,936",819,0,.,"5,755",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,936",819,0,0,"5,755",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13036,Village of Mt. Horeb - (WI),,WI,MISO,0,0,0,0,0,"3,372",559,0,0,"3,931",0,0,0,0,0,7,2,0,0,9,"3,379",561,0,0,"3,940","29,170","26,914",0,0,"56,084",0,0,0,0,0,0,0,0,0,0
2018,13037,City of Mt Pleasant - (UT),Y,UT,PACE,21,73,.,.,94,"2,030",180,.,.,"2,210",.,.,.,.,.,.,.,.,.,.,"2,051",253,0,0,"2,304","13,200","9,584",.,.,"22,784",.,.,.,.,.,.,.,.,.,.
2018,13038,City of Mt Pleasant - (IA),,IA,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,465",622,.,.,"4,087","3,465",622,0,0,"4,087",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13039,City of Mt Pleasant - (TN),,TN,TVA,0,0,0,0,0,"3,347",646,5,0,"3,998",0,0,0,0,0,0,0,0,0,0,"3,347",646,5,0,"3,998","50,662","31,063","48,025",0,"129,750",260,20,0,0,280,0,0,0,0,0
2018,13040,City of Mount Vernon - (MO),,MO,SWPP,"1,851",368,20,.,"2,239",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,851",368,20,0,"2,239",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13044,City of Mountain Iron - (MN),Y,MN,MISO,"1,034",26,.,.,"1,060",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,034",26,0,0,"1,060",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13048,City of Mountain Lake - (MN),Y,MN,MISO,607,154,49,.,810,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,607,154,49,0,810,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13050,"Mountain Parks Electric, Inc",,CO,WACM,.,.,.,.,.,"16,942","3,384",3,.,"20,329",.,.,.,.,.,432,25,11,.,468,"17,374","3,409",14,0,"20,797","145,138","115,234","25,752",.,"286,124","16,942","3,384",3,.,"20,329",.,.,.,.,.
2018,13058,"Mountain View Elec Assn, Inc",,CO,WACM,"49,780","3,962",34,.,"53,776",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"49,780","3,962",34,0,"53,776",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13073,"Mt Wheeler Power, Inc",,NV,NEVP,"5,054","1,601",249,.,"6,904",.,.,10,.,10,.,.,.,.,.,.,.,.,.,.,"5,054","1,601",259,0,"6,914",.,.,"319,554",.,"319,554",.,.,.,.,.,.,.,.,.,.
2018,13073,"Mt Wheeler Power, Inc",,UT,NEVP,213,125,19,.,357,.,.,3,.,3,.,.,.,.,.,.,.,.,.,.,213,125,22,0,360,.,.,538,.,538,.,.,.,.,.,.,.,.,.,.
2018,13095,City of Mulvane - (KS),,KS,SWPP,.,.,.,.,.,"2,112",41,.,.,"2,153",.,.,.,.,.,206,326,.,.,532,"2,318",367,0,0,"2,685","17,336","1,081",.,.,"18,417",.,.,.,.,.,.,.,.,.,.
2018,13119,City of Murfreesboro,,TN,TVA,"57,279","7,311",12,0,"64,602",0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,"57,279","7,313",14,0,"64,606",0,"63,825","122,342",0,"186,166","57,279","7,313",12,0,"64,604",0,0,0,0,0
2018,13137,City of Murray - (UT),,UT,PACE,"14,884","3,086",.,.,"17,970",.,.,.,.,.,.,.,.,.,.,.,150,2,.,152,"14,884","3,236",2,0,"18,122",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13138,City of Murray - (KY),,KY,TVA,0,0,0,0,0,"6,178","1,685",3,0,"7,866",0,0,0,0,0,0,0,0,0,0,"6,178","1,685",3,0,"7,866","70,209","155,149","68,961",0,"294,318","6,178","1,686",3,0,"7,867",0,0,0,0,0
2018,13143,Board of Water Electric & Communications,,IA,MISO,"1,877",231,7,.,"2,115",.,10,39,.,49,.,.,.,.,.,"7,667","1,327",3,.,"8,997","9,544","1,568",49,0,"11,161",.,"5,634","575,582",.,"581,216",.,3,9,.,12,.,.,.,.,.
2018,13144,City of Muscle Shoals,,AL,TVA,"6,396","1,089",0,0,"7,485",0,0,4,0,4,0,0,0,0,0,104,482,4,0,590,"6,500","1,571",8,0,"8,079",0,0,"68,413",0,"68,413",0,0,0,0,0,0,0,0,0,0
2018,13145,Village of Muscoda - (WI),,WI,MISO,0,0,0,0,0,0,3,2,0,5,0,0,0,0,0,894,190,1,0,"1,085",894,193,3,0,"1,090",0,"2,270","37,475",0,"39,745",0,3,2,0,5,0,0,0,0,0
2018,13196,Northern Plains Electric Coop,,ND,MISO,"16,351","1,744",305,0,"18,400",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"16,351","1,744",305,0,"18,400",.,.,.,.,.,.,.,.,.,.,"6,228",336,137,0,"6,701"
2018,13205,"New Enterprise R E C, Inc",Y,PA,PJM,.,.,.,.,.,"3,218",350,15,.,"3,583",.,.,.,.,.,.,.,.,.,.,"3,218",350,15,0,"3,583","37,360","10,304","4,122",.,"51,786",.,.,.,.,.,.,.,.,.,.
2018,13206,Nantucket Electric Co,,MA,ISNE,"13,560",323,3,.,"13,886",.,.,.,.,.,.,.,.,.,.,4,10,1,.,15,"13,564",333,4,0,"13,901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13208,City of Naperville - (IL),,IL,PJM,.,.,.,.,.,"53,872","7,181",13,.,"61,066","53,872",.,.,.,"53,872",2,.,.,.,2,"53,874","7,181",13,0,"61,068","528,427","737,945","69,479",.,"1,335,851",.,.,.,.,.,.,.,.,.,.
2018,13209,City of Napoleon - (OH),,OH,PJM,"5,082",728,35,.,"5,845",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,082",728,35,0,"5,845",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13214,The Narragansett Electric Co,,RI,ISNE,"486,897","16,598",862,15,"504,372",.,246,.,.,246,.,.,.,.,.,"6,101","9,591",885,7,"16,584","492,998","26,435","1,747",22,"521,202",.,"1,002,240",.,.,"1,002,240",.,.,.,.,.,.,.,.,.,.
2018,13216,Nashville Electric Service,,TN,TVA,"3,839",0,0,0,"3,839","338,251","41,683",60,0,"379,994","338,251","41,720",23,0,"379,994","18,994",0,0,0,"18,994","361,084","41,683",60,0,"402,827","4,858,413","6,037,965","1,051,965",0,"11,948,343",0,0,0,0,0,0,0,0,0,0
2018,13227,Natchez Trace Elec Power Assn,,MS,TVA,"12,321","3,324",4,0,"15,649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,321","3,324",4,0,"15,649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,13228,City of Natchitoches,,LA,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,365","1,224",5,.,"8,594","7,365","1,224",5,0,"8,594",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13233,City of Neligh - (NE),,NE,SWPP,737,206,.,.,943,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,737,206,0,0,943,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13292,Norris Electric Coop,,IL,MISO,"17,726","2,095",10,.,"19,831",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"17,726","2,095",10,0,"19,831",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13314,Navajo Tribal Utility Authority,,AZ,PACE,.,.,.,.,.,"25,942","3,360",3,0,"29,305",.,.,.,.,0,.,.,.,.,.,"25,942","3,360",3,0,"29,305","151,634","205,961","144,138",0,"501,733",.,.,.,.,.,.,.,.,.,.
2018,13314,Navajo Tribal Utility Authority,,NM,PACE,.,.,.,.,.,"9,617",897,143,0,"10,657",.,.,.,.,.,.,.,.,.,.,"9,617",897,143,0,"10,657","59,155","71,158","2,238",0,"132,551",.,.,.,.,.,.,.,.,.,.
2018,13314,Navajo Tribal Utility Authority,,UT,PACE,.,.,.,.,.,"1,535",121,1,0,"1,657",.,.,.,.,.,.,.,.,.,.,"1,535",121,1,0,"1,657","9,802","8,448","277,939",0,"296,189",.,.,.,.,.,.,.,.,.,.
2018,13318,"Navopache Electric Coop, Inc",,AZ,PNM,.,.,.,.,.,"36,925","3,630",230,.,"40,785",.,.,.,.,.,99,31,4,.,134,"37,024","3,661",234,0,"40,919","239,587","122,572","42,785",.,"404,944",.,.,.,.,.,.,.,.,.,.
2018,13318,"Navopache Electric Coop, Inc",,NM,PNM,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,"1,404",204,6,.,"1,614","1,405",204,6,0,"1,615",11,.,.,.,11,.,.,.,.,.,.,.,.,.,.
2018,13332,"Navarro County Elec Coop, Inc",,TX,ERCO,"15,216","1,158",.,.,"16,374",.,.,.,.,.,.,.,.,.,.,1,222,11,.,234,"15,217","1,380",11,0,"16,608",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13334,City of Nebraska City,,NE,SWPP,"3,729",535,7,.,"4,271",.,.,.,.,.,.,.,.,.,.,"1,008",409,26,.,"1,443","4,737",944,33,0,"5,714",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13337,Nebraska Public Power District,,NE,SWPP,605,77,0,0,682,"70,166","17,412",15,0,"87,593",.,.,.,.,.,865,309,51,0,"1,225","71,636","17,798",66,0,"89,500","628,433","636,804","5,148",0,"1,270,385",.,.,.,.,.,.,.,.,.,.
2018,13337,Nebraska Public Power District,,SD,SWPP,0,0,0,0,0,"1,083",202,0,0,"1,285",.,.,.,.,.,0,1,0,0,1,"1,083",203,0,0,"1,286","16,048","14,757",0,0,"30,805",.,.,.,.,.,.,.,.,.,.
2018,13352,City of Negaunee,,MI,MISO,"1,959",261,0,0,"2,220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,959",261,0,0,"2,220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,13380,City of Neodesha - (KS),,KS,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,248",287,58,.,"1,593","1,248",287,58,0,"1,593",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13382,City of Neola - (IA),Y,IA,MISO,166,31,.,.,197,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,166,31,0,0,197,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13386,"Nemaha-Marshall E C A, Inc",,KS,SWPP,.,.,.,.,.,"3,328",119,25,.,"3,472",.,.,.,.,.,.,.,.,.,.,"3,328",119,25,0,"3,472","39,050","7,881",199,.,"47,130","3,328",119,25,.,"3,472",.,.,.,.,.
2018,13387,"Nespelem Valley Elec Coop, Inc",Y,WA,BPAT,"1,129",387,8,.,"1,524",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,129",387,8,0,"1,524",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13388,Nephi City Corporation,Y,UT,PACE,0,.,.,.,0,"2,156",288,1,.,"2,445",.,.,.,.,.,.,.,.,.,.,"2,156",288,1,0,"2,445","22,615","23,079","50,191",.,"95,885",.,.,.,.,.,.,.,.,.,.
2018,13407,Nevada Power Co,,NV,NEVP,1,0,0,0,1,"838,043","117,469",16,0,"955,528",.,.,.,.,.,"1,451",788,"1,861",18,"4,118","839,495","118,257","1,877",18,"959,647","9,788,403","4,381,047","690,060",0,"14,859,510","538,603","29,484",0,0,"568,087","78,490","2,143",0,0,"80,633"
2018,13412,City of New Albany - (MS),,MS,TVA,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,"7,886","2,827",2,0,"10,715","7,886","2,827",4,0,"10,717",0,0,"86,512",0,"86,512",0,0,0,0,0,0,0,0,0,0
2018,13416,City of New Bern - (NC),,NC,CPLE,"1,512",326,0,0,"1,838","16,510","2,675",0,0,"19,185",0,0,0,0,0,"1,354",470,6,0,"1,830","19,376","3,471",6,0,"22,853","200,752","119,423",0,0,"320,175",6,0,0,0,6,"10,346",236,0,0,"10,582"
2018,13418,City of New Braunfels - (TX),,TX,ERCO,46,15,5,.,66,"36,171","5,348",8,.,"41,527","36,171","5,348",8,.,"41,527",13,.,.,.,13,"36,230","5,363",13,0,"41,606","536,601","369,276","99,150",.,"1,005,027","36,171","5,348",8,.,"41,527",.,.,.,.,.
2018,13423,Town of New Carlisle- (IN),Y,IN,MISO,883,99,.,.,982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,883,99,0,0,982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13424,New Castle Municipal Serv Comm,,DE,PJM,"2,315",338,.,.,"2,653",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,315",338,0,0,"2,653",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13437,City of Newbern,,TN,TVA,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,"1,467",300,1,0,"1,768","1,467",300,3,0,"1,770",0,0,"60,371",0,"60,371",0,0,0,0,0,0,0,0,0,0
2018,13438,Village of New Glarus - (WI),,WI,MISO,0,0,0,0,0,"1,011",211,0,0,"1,222",0,0,0,0,0,16,9,0,0,25,"1,027",220,0,0,"1,247","8,300","15,623",0,0,"23,923",0,0,0,0,0,0,0,0,0,0
2018,13441,New Hampshire Elec Coop Inc,,NH,ISNE,7,.,.,.,7,"74,131","10,717",57,.,"84,905",.,.,.,.,.,.,.,.,.,.,"74,138","10,717",57,0,"84,912","489,540","212,212","86,577",.,"788,329",.,.,.,.,.,.,.,.,.,.
2018,13444,City of New Hampton - (IA),,IA,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,670",722,12,.,"2,404","1,670",722,12,0,"2,404",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13448,City of New Holstein - (WI),,WI,MISO,"2,185",356,0,0,"2,541",0,10,0,0,10,0,0,0,0,0,37,73,0,0,110,"2,222",439,0,0,"2,661",0,"9,451",0,0,"9,451",0,10,0,0,10,0,0,0,0,0
2018,13466,City of New Lisbon,Y,WI,MISO,677,158,25,.,860,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,677,158,25,0,860,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13467,New London Electric&Water Util,,WI,MISO,0,0,0,0,0,"2,549",502,6,0,"3,057",0,0,0,0,0,938,41,0,0,979,"3,487",543,6,0,"4,036","12,352","31,047","108,365",0,"151,764",0,0,0,0,0,0,0,0,0,0
2018,13468,New London Municipal Utilities,Y,IA,MISO,"1,090",117,.,.,"1,207",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,090",117,0,0,"1,207",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,13470,City of New Madrid - (MO),Y,MO,AECI,0,0,0,.,0,"1,453",271,7,.,"1,731",.,.,.,.,.,.,.,.,.,.,"1,453",271,7,0,"1,731","26,629","9,539","5,089",.,"41,257",.,.,.,.,.,.,.,.,.,.
