|Utility Characteristics..Year|,|Utility Characteristics..State|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..BA Code|,|Photovoltaic.Capacity MW.Type|,|Photovoltaic.Capacity MW.Residential|,|Photovoltaic.Capacity MW.Commercial|,|Photovoltaic.Capacity MW.Industrial|,|Photovoltaic.Capacity MW.Transportation|,|Photovoltaic.Capacity MW.Total|,|Photovoltaic.Installations.Residential|,|Photovoltaic.Installations.Commercial|,|Photovoltaic.Installations.Industrial|,|Photovoltaic.Installations.Transportation|,|Photovoltaic.Installations.Total|,|Photovoltaic.Storage Capacity (MW).Residential|,|Photovoltaic.Storage Capacity (MW).Commercial|,|Photovoltaic.Storage Capacity (MW).Industrial|,|Photovoltaic.Storage Capacity (MW).Transportation|,|Photovoltaic.Storage Capacity (MW).Total|,|Photovoltaic.Storage Installations.Residential|,|Photovoltaic.Storage Installations.Commercial|,|Photovoltaic.Storage Installations.Industrial|,|Photovoltaic.Storage Installations.Transportation|,|Photovoltaic.Storage Installations.Total|,|Photovoltaic.Virtual Capacity (MW).Residential|,|Photovoltaic.Virtual Capacity (MW).Commercial|,|Photovoltaic.Virtual Capacity (MW).Industrial|,|Photovoltaic.Virtual Capacity (MW).Transportation|,|Photovoltaic.Virtual Capacity (MW).Total|,|Photovoltaic.Virtual Customers.Residential|,|Photovoltaic.Virtual Customers.Commercial|,|Photovoltaic.Virtual Customers.Industrial|,|Photovoltaic.Virtual Customers.Transportation|,|Photovoltaic.Virtual Customers.Total|,|Photovoltaic.Energy Sold Back MWh.Residential|,|Photovoltaic.Energy Sold Back MWh.Commercial|,|Photovoltaic.Energy Sold Back MWh.Industrial|,|Photovoltaic.Energy Sold Back MWh.Transportation|,|Photovoltaic.Energy Sold Back MWh.Total|,|Wind.Capacity MW.Residential|,|Wind.Capacity MW.Commercial|,|Wind.Capacity MW.Industrial|,|Wind.Capacity MW.Transportation|,|Wind.Capacity MW.Total|,|Wind.Installations.Residential|,|Wind.Installations.Commercial|,|Wind.Installations.Industrial|,|Wind.Installations.Transportation|,|Wind.Installations.Total|,|Wind.Energy Sold Back MWh.Residential|,|Wind.Energy Sold Back MWh.Commercial|,|Wind.Energy Sold Back MWh.Industrial|,|Wind.Energy Sold Back MWh.Transportation|,|Wind.Energy Sold Back MWh.Total|,|Other.Capacity MW.Residential|,|Other.Capacity MW.Commercial|,|Other.Capacity MW.Industrial|,|Other.Capacity MW.Transportation|,|Other.Capacity MW.Total|,|Other.Installations.Residential|,|Other.Installations.Commercial|,|Other.Installations.Industrial|,|Other.Installations.Transportation|,|Other.Installations.Total|,|Other.Energy Sold Back MWh.Residential|,|Other.Energy Sold Back MWh.Commercial|,|Other.Energy Sold Back MWh.Industrial|,|Other.Energy Sold Back MWh.Transportation|,|Other.Energy Sold Back MWh.Total|,|All Technologies.Capacity MW.Residential|,|All Technologies.Capacity MW.Commercial|,|All Technologies.Capacity MW.Industrial|,|All Technologies.Capacity MW.Transportation|,|All Technologies.Capacity MW.Total|,|All Technologies.Installations.Residential|,|All Technologies.Installations.Commercial|,|All Technologies.Installations.Industrial|,|All Technologies.Installations.Transportation|,|All Technologies.Installations.Total|,|All Technologies.Energy Sold Back MWh.Residential|,|All Technologies.Energy Sold Back MWh.Commercial|,|All Technologies.Energy Sold Back MWh.Industrial|,|All Technologies.Energy Sold Back MWh.Transportation|,|..Total|
2021,IN,9576,Jackson County Rural E M C - (IN),MISO,AC,0.479,.,.,.,0.479,71,.,.,.,71,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,184.000,.,.,.,184.000,0.006,.,.,.,0.006,2,.,.,.,2,0.076,.,.,.,0.076,0.002,.,.,.,0.002,2,.,.,.,2,0.000,.,.,.,0.000,0.487,0.000,0.000,0.000,0.487,75,0,0,0,75,184.076,0.000,0.000,0.000,184.076
2021,IN,9665,Jasper County Rural E M C,MISO,AC,0.095,.,.,.,0.095,12,.,.,.,12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14.840,.,.,.,14.840,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.095,0.000,0.000,0.000,0.095,12,0,0,0,12,14.840,0.000,0.000,0.000,14.840
2021,IN,9667,City of Jasper - (IN),MISO,AC,0.013,0.010,.,.,0.023,3,1,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.013,0.010,0.000,0.000,0.023,3,1,0,0,4,0.000,0.000,0.000,0.000,0.000
2021,IN,9778,Johnson County Rural E M C,MISO,AC,0.296,0.210,.,.,0.506,37,2,.,.,39,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,164.496,27.300,.,.,191.796,0.005,.,.,.,0.005,2,.,.,.,2,0.082,.,.,.,0.082,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.301,0.210,0.000,0.000,0.511,39,2,0,0,41,164.578,27.300,0.000,0.000,191.878
2021,IN,10448,Kosciusko County Rural E M C,MISO,AC,0.375,.,0.031,.,0.406,37,.,1,.,38,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,291.286,.,2.937,.,294.223,0.007,.,0.903,.,0.910,3,.,2,.,5,0.967,.,.,.,0.967,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.382,0.000,0.934,0.000,1.316,40,0,3,0,43,292.253,0.000,2.937,0.000,295.190
2021,IN,12377,Midwest Energy Cooperative,PJM,AC,0.008,.,.,.,0.008,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.008,0.000,0.000,0.000,0.008,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000
2021,IN,12929,South Central Indiana REMC,MISO,AC,1.790,0.040,0.000,0.000,1.830,216,2,0,0,218,0.520,0.000,0.000,0.000,0.520,83,0,0,0,83,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,"1,018.464",.,.,.,"1,018.464",0.002,0.000,0.000,0.000,0.002,1,0,0,0,1,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,1.792,0.040,0.000,0.000,1.832,217,2,0,0,219,"1,018.464",0.000,0.000,0.000,"1,018.464"
2021,IN,13647,Noble County R E M C,PJM,AC,0.531,0.015,.,.,0.546,47,2,.,.,49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,358.523,4.285,.,.,362.808,0.002,0.010,.,.,0.012,1,1,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.533,0.025,0.000,0.000,0.558,48,3,0,0,51,358.523,4.285,0.000,0.000,362.808
2021,IN,13756,Northern Indiana Pub Serv Co,MISO,AC,7.845,29.986,.,.,37.831,909,154,.,.,"1,063",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,034.289","17,864.405",.,.,"22,898.694",0.098,1.822,.,.,1.920,22,6,.,.,28,4.974,"1,068.027",.,.,"1,073.001",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,7.943,31.808,0.000,0.000,39.751,931,160,0,0,"1,091","5,039.263","18,932.432",0.000,0.000,"23,971.695"
2021,IN,14839,City of Peru - (IN),MISO,DC,0.052,0.032,.,.,0.084,9,1,.,.,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.052,0.032,0.000,0.000,0.084,9,1,0,0,10,0.000,0.000,0.000,0.000,0.000
2021,IN,15470,"Duke Energy Indiana, LLC",MISO,AC,32.950,19.280,1.467,.,53.697,"2,047",181,3,.,"2,231",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.069,2.110,0.002,.,2.181,26,5,1,.,32,.,.,.,.,0.000,0.009,0.058,0.744,.,0.811,3,2,1,.,6,.,.,.,.,0.000,33.028,21.448,2.213,0.000,56.689,"2,076",188,5,0,"2,269",0.000,0.000,0.000,0.000,0.000
2021,IN,15989,City of Richmond - (IN),PJM,AC,0.058,.,.,.,0.058,8,.,.,.,8,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.058,0.000,0.000,0.000,0.058,8,0,0,0,8,0.000,0.000,0.000,0.000,0.000
2021,IN,17038,RushShelby Energy,MISO,AC,0.072,0.005,.,.,0.077,63,3,.,.,66,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.072,0.005,0.000,0.000,0.077,63,3,0,0,66,0.000,0.000,0.000,0.000,0.000
2021,IN,17599,Southeastern Indiana R E M C,MISO,AC,0.961,.,.,.,0.961,111,.,.,.,111,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.963,0.000,0.000,0.000,0.963,112,0,0,0,112,0.000,0.000,0.000,0.000,0.000
2021,IN,17633,Southern Indiana Gas & Elec Co,MISO,AC,9.106,15.120,.,.,24.226,858,131,.,.,989,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.000,.,.,0.000,0.014,0.002,.,.,0.016,2,1,.,.,3,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,9.120,15.122,0.000,0.000,24.242,860,132,0,0,992,0.000,0.000,0.000,0.000,0.000
2021,IN,18940,Tipmont Rural Elec Member Corp,MISO,AC,0.732,.,.,.,0.732,74,.,.,.,74,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.732,0.000,0.000,0.000,0.732,74,0,0,0,74,0.000,0.000,0.000,0.000,0.000
2021,IN,19445,"Southern Indiana R E C, Inc",MISO,AC,0.389,.,.,.,0.389,41,.,.,.,41,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.389,0.000,0.000,0.000,0.389,41,0,0,0,41,0.000,0.000,0.000,0.000,0.000
2021,IN,19667,Utilities Dist-Western IN REMC,MISO,AC,0.764,0.070,0.000,0.000,0.834,95,4,0,0,99,0.230,0.000,0.000,0.000,0.230,38,0,0,0,38,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,456.325,13.827,0.000,0.000,470.152,0.002,0.002,0.000,0.000,0.004,1,1,0,0,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.766,0.072,0.000,0.000,0.838,96,5,0,0,101,456.325,13.827,0.000,0.000,470.152
2021,IN,20216,Whitewater Valley Rural EMC,MISO,AC,0.414,.,.,.,0.414,39,.,.,.,39,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,182.690,.,.,.,182.690,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.414,0.000,0.000,0.000,0.414,39,0,0,0,39,182.690,0.000,0.000,0.000,182.690
2021,IN,20603,Northeastern Rural E M C,PJM,AC,0.420,0.120,.,.,0.540,29,3,.,.,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.420,0.120,0.000,0.000,0.540,29,3,0,0,32,0.000,0.000,0.000,0.000,0.000
2021,IN,22822,Clark County Rural E M C - (IN),MISO,AC,0.467,.,.,.,0.467,55,.,.,.,55,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,194.916,.,.,.,194.916,0.010,.,.,.,0.010,1,.,.,.,1,2.401,.,.,.,2.401,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.477,0.000,0.000,0.000,0.477,56,0,0,0,56,197.317,0.000,0.000,0.000,197.317
2021,IN,24753,Boone County Rural EMC,MISO,DC,0.856,.,.,.,0.856,75,.,.,.,75,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,460.850,.,.,.,460.850,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.856,0.000,0.000,0.000,0.856,75,0,0,0,75,460.850,0.000,0.000,0.000,460.850
2021,IN,25295,Western Indiana Energy REMC,MISO,AC,0.346,0.003,.,.,0.349,35,1,.,.,36,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,145.751,0.000,.,.,145.751,.,0.015,.,.,0.015,.,1,.,.,1,.,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.346,0.018,0.000,0.000,0.364,35,2,0,0,37,145.751,0.000,0.000,0.000,145.751
2021,IN,27599,Carroll-White REMC,MISO,AC,0.467,.,.,.,0.467,45,.,.,.,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,151.609,.,.,.,151.609,0.001,.,.,.,0.001,1,.,.,.,1,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.468,0.000,0.000,0.000,0.468,46,0,0,0,46,151.609,0.000,0.000,0.000,151.609
2021,IN,99999,Adjustment 2021,MISO,,-0.158,-0.006,.,.,-0.164,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.158,-0.006,.,.,-0.164,.,.,.,.,.,.,.,.,.,.
2021,KS,5860,Empire District Electric Co,SWPP,DC,0.250,0.250,.,.,0.500,26,10,.,.,36,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,43.900,39.435,.,.,83.335,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.250,0.250,0.000,0.000,0.500,26,10,0,0,36,43.900,39.435,0.000,0.000,83.335
2021,KS,9996,City of Kansas City - (KS),SWPP,AC,0.767,0.568,0.000,0.000,1.335,112,11,0,0,123,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,443.318,119.656,0.000,0.000,562.974,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.767,0.568,0.000,0.000,1.335,112,11,0,0,123,443.318,119.656,0.000,0.000,562.974
2021,KS,10000,Evergy Metro,SWPP,DC,5.871,2.829,0.339,.,9.039,667,65,5,.,737,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,122.470",996.913,56.761,.,"4,176.144",0.014,0.022,.,.,0.036,5,3,.,.,8,7.276,1.576,.,.,8.852,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,5.885,2.851,0.339,0.000,9.075,672,68,5,0,745,"3,129.746",998.489,56.761,0.000,"4,184.996"
2021,KS,10005,"Evergy Kansas South, Inc",SWPP,AC,6.599,2.724,0.142,.,9.465,846,58,5,.,909,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,685.073",192.467,12.618,.,"1,890.158",0.032,0.002,.,.,0.034,9,1,.,.,10,5.872,0.000,.,.,5.872,0.020,.,.,.,0.020,3,.,.,.,3,4.760,.,.,.,4.760,6.651,2.726,0.142,0.000,9.519,858,59,5,0,922,"1,695.705",192.467,12.618,0.000,"1,900.790"
2021,KS,10019,FreeState Electric Coop,SWPP,DC,2.540,.,.,.,2.540,289,.,.,.,289,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.030,.,.,.,0.030,12,.,.,.,12,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.570,0.000,0.000,0.000,2.570,301,0,0,0,301,0.000,0.000,0.000,0.000,0.000
2021,KS,12208,City of McPherson - (KS),SWPP,AC,0.055,.,.,.,0.055,9,.,.,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,44.199,.,.,.,44.199,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.055,0.000,0.000,0.000,0.055,9,0,0,0,9,44.199,0.000,0.000,0.000,44.199
2021,KS,13799,Prairie Land Electric Coop Inc,SWPP,AC,0.103,0.040,.,.,0.143,13,3,.,.,16,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.040,0.103,.,.,0.143,2,3,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.143,0.143,0.000,0.000,0.286,15,6,0,0,21,0.000,0.000,0.000,0.000,0.000
2021,KS,15073,"Pioneer Electric Coop, Inc - (KS)",SWPP,AC,0.012,0.099,0.000,0.000,0.111,19,1,0,0,20,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,31.705,32.640,0.000,0.000,64.345,0.015,0.040,0.000,0.000,0.055,1,2,0,0,3,9.238,39.073,0.000,0.000,48.311,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.027,0.139,0.000,0.000,0.166,20,3,0,0,23,40.943,71.713,0.000,0.000,112.656
2021,KS,19160,"Tri-County Electric Coop, Inc (OK)",SWPP,DC,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.067,0.077,.,.,0.144,37,43,.,.,80,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.067,0.077,0.000,0.000,0.144,37,43,0,0,80,0.000,0.000,0.000,0.000,0.000
2021,KS,19820,Victory Electric Coop Assn Inc,SWPP,DC,0.066,0.203,.,.,0.269,7,5,.,.,12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.010,0.040,.,.,0.050,2,1,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.076,0.243,0.000,0.000,0.319,9,6,0,0,15,0.000,0.000,0.000,0.000,0.000
2021,KS,20476,Western Coop Electric Assn Inc,SWPP,DC,0.070,.,.,.,0.070,7,.,.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.010,.,.,.,0.010,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.080,0.000,0.000,0.000,0.080,9,0,0,0,9,0.000,0.000,0.000,0.000,0.000
2021,KS,20510,"Wheatland Electric Coop, Inc",SWPP,AC,0.103,0.044,0.000,0.000,0.147,13,4,0,0,17,0.010,0.000,0.000,0.000,0.010,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,42.285,4.471,0.000,0.000,46.756,0.010,0.010,0.000,0.000,0.020,1,1,0,0,2,8.127,12.380,0.000,0.000,20.507,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.113,0.054,0.000,0.000,0.167,14,5,0,0,19,50.412,16.851,0.000,0.000,67.263
2021,KS,22500,"Evergy Kansas Central, Inc",SWPP,AC,8.516,4.710,0.010,.,13.236,"1,048",128,1,.,"1,177",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,045.584",517.760,4.301,.,"2,567.645",0.087,0.499,.,.,0.586,16,12,.,.,28,13.637,24.367,.,.,38.004,0.008,0.010,.,.,0.018,3,1,.,.,4,0.334,.,.,.,0.334,8.611,5.219,0.010,0.000,13.840,"1,067",141,1,0,"1,209","2,059.555",542.127,4.301,0.000,"2,605.983"
2021,KS,60839,Southern Pioneer Electric Company,SWPP,AC,0.107,0.052,0.000,0.000,0.159,15,1,0,0,16,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,74.642,0.000,0.000,0.000,74.642,0.000,0.275,0.000,0.000,0.275,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.107,0.327,0.000,0.000,0.434,15,2,0,0,17,74.642,0.000,0.000,0.000,74.642
2021,KS,99999,Adjustment 2021,SWPP,,-1.534,-0.572,-0.059,.,-2.166,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.012,-0.013,.,.,-0.025,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1.546,-0.586,-0.059,.,-2.191,.,.,.,.,.,.,.,.,.,.
2021,KY,690,City of Bardstown - (KY),LGEE,AC,0.050,.,.,.,0.050,5,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.050,0.000,0.000,0.000,0.050,5,0,0,0,5,0.000,0.000,0.000,0.000,0.000
2021,KY,1708,Big Sandy Rural Elec Coop Corp,PJM,AC,0.040,.,.,.,0.040,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.040,0.000,0.000,0.000,0.040,4,0,0,0,4,0.000,0.000,0.000,0.000,0.000
2021,KY,1886,Blue Grass Energy Coop Corp,PJM,AC,1.755,.,.,.,1.755,206,.,.,.,206,.,.,.,.,0.000,.,.,.,.,0,0.061,.,.,.,0.061,44,.,.,.,44,.,.,.,.,0.000,0.013,.,.,.,0.013,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.829,0.000,0.000,0.000,1.829,252,0,0,0,252,0.000,0.000,0.000,0.000,0.000
2021,KY,3687,Clark Energy Coop Inc - (KY),PJM,AC,0.575,.,.,.,0.575,55,.,.,.,55,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,314.851,.,.,.,314.851,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.575,0.000,0.000,0.000,0.575,55,0,0,0,55,314.851,0.000,0.000,0.000,314.851
2021,KY,4622,"Cumberland Valley Electric, Inc.",PJM,AC,0.183,0.208,.,.,0.391,25,7,.,.,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,94.000,179.000,.,.,273.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.183,0.208,0.000,0.000,0.391,25,7,0,0,32,94.000,179.000,0.000,0.000,273.000
2021,KY,6194,Farmers Rural Electric Coop Corp - (KY),PJM,AC,0.400,.,.,.,0.400,51,.,.,.,51,0.068,.,.,.,0.068,9,.,.,.,9,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.006,.,.,.,0.006,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.406,0.000,0.000,0.000,0.406,52,0,0,0,52,0.000,0.000,0.000,0.000,0.000
2021,KY,6442,Fleming-Mason Energy Coop Inc,PJM,AC,0.299,.,.,.,0.299,56,.,.,.,56,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.004,.,.,.,0.004,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.303,0.000,0.000,0.000,0.303,57,0,0,0,57,0.000,0.000,0.000,0.000,0.000
2021,KY,6708,City of Frankfort - (KY),LGEE,AC,0.276,0.058,.,.,0.334,24,5,.,.,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,92.803,21.518,.,.,114.321,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.276,0.058,0.000,0.000,0.334,24,5,0,0,29,92.803,21.518,0.000,0.000,114.321
2021,KY,7558,Grayson Rural Electric Coop Corp,PJM,AC,0.253,0.030,.,.,0.283,27,1,.,.,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,129.062,4.640,.,.,133.702,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.253,0.030,0.000,0.000,0.283,27,1,0,0,28,129.062,4.640,0.000,0.000,133.702
2021,KY,8449,Henderson City Utility Comm,MISO,AC,0.022,0.371,0.000,0.000,0.393,4,17,0,0,21,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.022,0.371,0.000,0.000,0.393,4,17,0,0,21,0.000,0.000,0.000,0.000,0.000
2021,KY,9292,Inter County Energy Coop Corp,PJM,AC,1.022,.,.,.,1.022,111,.,.,.,111,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.022,0.000,0.000,0.000,1.022,111,0,0,0,111,0.000,0.000,0.000,0.000,0.000
