|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..Ownership|,|IEEE Standard.All Events (With Major Event Days).SAIDI (minutes per year)|,|IEEE Standard.All Events (With Major Event Days).SAIFI (times per year)|,|IEEE Standard.All Events (With Major Event Days).CAIDI (minutes per interruption)|,|IEEE Standard.Without Major Event Days.SAIDI (minutes per year)|,|IEEE Standard.Without Major Event Days.SAIFI (times per year)|,|IEEE Standard.Without Major Event Days.CAIDI (minutes per interruption)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).SAIDI (minutes per year)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).SAIFI (times per year)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).CAIDI (minutes per interruption)|,|IEEE Standard...Number of Customers|,|IEEE Standard...Highest Dist. Voltage|,|IEEE Standard...Outages Recorded Automatically|,|Other Standard.All Events (With Major Event Days).SAIDI (minutes per year)|,|Other Standard.All Events (With Major Event Days).SAIFI (times per year)|,|Other Standard.All Events (With Major Event Days).CAIDI With MED|,|Other Standard.Without Major Event Days.SAIDI (minutes per year)|,|Other Standard.Without Major Event Days.SAIFI (times per year)|,|Other Standard.Without Major Event Days.CAIDI Without MED|,|Other Standard...Number of Customers|,|Other Standard...Inactive Accounts Included|,|Other Standard...Momentary Interruptions|,|Other Standard...Highest Dist. Voltage|,|..Outages Recorded Automatically|
2021,16805,SEMO Electric Cooperative,MO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,135.804,1.238,109.696,135.804,1.238,109.696,"16,191",N,L,25,N
2021,16829,City of Scottsboro,AL,Municipal,44.15,1.732,25.491,44.15,1.732,25.491,44.15,1.732,25.491,"8,646",7.2,N,.,.,.,.,.,.,.,,,.,
2021,16865,Sawnee Electric Membership Corporation,GA,Cooperative,39.04,0.79,49.418,39.04,0.79,49.418,29.88,0.59,50.644,"190,737",24.9,Y,.,.,.,.,.,.,.,,,.,
2021,16868,City of Seattle - (WA),WA,Municipal,244.8,0.9,272,106.7,0.66,161.667,244.8,0.9,272,"498,690",34,N,.,.,.,.,.,.,.,,,.,
2021,16900,City of Seguin - (TX),TX,Municipal,.,.,.,.,.,.,.,.,.,.,.,,21.63,0.32,67.594,21.63,0.32,67.594,"9,117",Y,O,12,N
2021,16930,Sequachee Valley Electric Coop,TN,Cooperative,345.288,3.71,93.07,271.708,3.34,81.35,317.87,3.44,92.404,"37,024",25,N,.,.,.,.,.,.,.,,,.,
2021,16949,Sevier County Electric System,TN,Municipal,222.6,2.1,106,191.5,2,95.75,191.5,2,95.75,"57,873",25,Y,.,.,.,.,.,.,.,,,.,
2021,16971,Shakopee Public Utilities Comm,MN,Municipal,7.323,0.114,64.237,7.323,0.114,64.237,7.323,0.114,64.237,"18,772",13.8,N,.,.,.,.,.,.,.,,,.,
2021,17011,Shawano Municipal Utilities,WI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,115.211,1.647,69.952,.,.,.,"5,700",N,F,35,N
2021,17038,RushShelby Energy,IN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,284.92,2.07,137.643,193.49,.,.,"14,539",N,F,12.5,Y
2021,17044,"Shelby Energy Co-op, Inc",KY,Cooperative,118.414,1.005,117.825,118.414,1.005,117.825,111.063,0.936,118.657,"17,380",25,Y,.,.,.,.,.,.,.,,,.,
2021,17047,City of Shelbyville - (TN),TN,Municipal,157.851,2.395,65.909,24.4,0.306,79.739,157.851,2.395,65.909,"10,348",12.4,N,.,.,.,.,.,.,.,,,.,
2021,17066,Shenandoah Valley Elec Coop,VA,Cooperative,220.2,2.21,99.638,166.8,1.94,85.979,211.2,1.96,107.755,"96,281",69,Y,.,.,.,.,.,.,.,,,.,
2021,17127,Town of Shrewsbury - (MA),MA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,17.2,0.3,57.333,3,0,.,"16,000",Y,L,13.8,N
2021,17166,Sierra Pacific Power Co,NV,Investor Owned,160.58,1.277,125.748,121.12,1.033,117.251,0,0,.,"379,396",60,Y,.,.,.,.,.,.,.,,,.,
2021,17177,City of Sikeston - (MO),MO,Municipal,.,.,.,.,.,.,.,.,.,.,.,,1.89,0.03,63,.,.,.,"8,659",N,L,15,Y
2021,17184,City of Siloam Springs - (AR),AR,Municipal,5.496,0.073,75.288,5.496,0.073,75.288,5.496,0.073,75.288,"8,555",12.5,N,.,.,.,.,.,.,.,,,.,
2021,17252,Singing River Elec Cooperative,MS,Cooperative,225.08,.,.,147.17,.,.,222.15,.,.,"76,387",25,N,.,.,.,.,.,.,.,,,.,
2021,17260,North West Rural Electric Coop,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,56.304,0.69,81.6,56.304,0.69,81.6,"10,184",N,F,7.2,N
2021,17267,Sioux Valley SW Elec Coop,MN,Cooperative,90.16,0.73,123.507,90.16,0.73,123.507,65.874,0.529,124.526,"3,876",25,Y,.,.,.,.,.,.,.,,,.,
2021,17267,Sioux Valley SW Elec Coop,SD,Cooperative,129.81,1.421,91.351,92.79,1.123,82.627,107.31,0.997,107.633,"23,583",12.5,Y,.,.,.,.,.,.,.,,,.,
2021,17324,Slinger Utilities,WI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,2.5,0.029,86.207,.,.,.,"2,771",N,L,25,N
2021,17470,PUD 1 of Snohomish County,WA,Political Subdivision,642.9,2.24,287.009,137.9,1.29,106.899,642.9,2.24,287.009,"373,559",12.5,Y,.,.,.,.,.,.,.,,,.,
2021,17534,"South Alabama Elec Coop, Inc",AL,Cooperative,168.811,1.282,131.678,135.765,1.155,117.545,168.811,1.282,131.678,"17,098",25,N,.,.,.,.,.,.,.,,,.,
2021,17539,"Dominion Energy South Carolina, Inc",SC,Investor Owned,90.76,1.1,82.509,78.89,1.02,77.343,84.49,0.88,96.011,"774,074",23.9,Y,.,.,.,.,.,.,.,,,.,
2021,17543,South Carolina Public Service Authority,SC,State,132.883,0.787,168.848,18.942,0.27,70.156,130.157,0.729,178.542,"184,242",34.5,N,.,.,.,.,.,.,.,,,.,
2021,17550,South Central Electric Assn,MN,Cooperative,134.715,1.482,90.901,67.873,0.968,70.117,42.034,0.572,73.486,"5,926",7.2,N,.,.,.,.,.,.,.,,,.,
2021,17564,South Kentucky Rural E C C,KY,Cooperative,"1,419.97",3.63,391.176,322.54,2.574,125.307,"1,411.55",3.48,405.618,"69,477",25,Y,.,.,.,.,.,.,.,,,.,
2021,17565,South Louisiana Elec Coop Assn,LA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,"21,926.36",2.77,"7,915.65",145.572,1.793,81.189,"21,138",N,L,24.9,Y
2021,17572,South River Elec Member Corp,NC,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,50.88,.,.,50.22,.,.,"46,273",N,O,.,N
2021,17585,"Southeastern IL Elec Coop, Inc",IL,Cooperative,129.454,1.324,97.775,119.347,1.25,95.478,.,.,.,"24,486",12.4,Y,.,.,.,.,.,.,.,,,.,
2021,17592,Southeast Colorado Power Assn,CO,Cooperative,721,.,.,566.3,.,.,708.9,.,.,"10,656",24.9,N,.,.,.,.,.,.,.,,,.,
2021,17599,Southeastern Indiana R E M C,IN,Cooperative,315.7,2.24,140.938,209.1,1.91,109.476,291.5,2.02,144.307,"27,974",7.2,N,.,.,.,.,.,.,.,,,.,
2021,17603,Southeastern Electric Coop Inc - (OK),OK,Cooperative,417.32,1.5,278.213,211.59,1.4,151.136,417.32,1.5,278.213,"16,034",14.4,Y,.,.,.,.,.,.,.,,,.,
2021,17609,Southern California Edison Co,CA,Investor Owned,179.726,1.111,161.77,103.769,0.96,108.093,179.366,1.085,165.314,"5,201,994",33,Y,.,.,.,.,.,.,.,,,.,
2021,17612,Bear Valley Electric Service,CA,Investor Owned,398.33,5.66,70.376,93.06,1.51,61.629,398.33,5.66,70.376,"24,607",34.5,N,.,.,.,.,.,.,.,,,.,
2021,17633,Southern Indiana Gas & Elec Co,IN,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,78.6,0.87,90.345,69.7,0.82,85,"152,000",N,F,12.5,Y
2021,17637,Southern Maryland Elec Coop Inc,MD,Cooperative,162.2,1.56,103.974,120,1.3,92.308,161.1,1.5,107.4,"169,190",12.5,Y,.,.,.,.,.,.,.,,,.,
2021,17647,Southern Pine Electric Cooperative,MS,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,"2,288.60",5.182,441.644,324.377,3.12,103.967,"69,278",N,F,25,Y
2021,17671,Southwest Arkansas E C C,AR,Cooperative,492.887,1.789,275.51,350.625,1.488,235.635,206.738,0.942,219.467,"28,809",12.5,Y,.,.,.,.,.,.,.,,,.,
2021,17683,Southwest Mississippi E P A,MS,Cooperative,"6,506.10",.,.,"1,229.90",.,.,"6,503.60",.,.,"25,555",34.5,N,.,.,.,.,.,.,.,,,.,
2021,17684,Southwest Louisiana E M C,LA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,187.8,2.48,75.726,157.8,2.02,78.119,"113,305",N,O,14.4,Y
2021,17692,Southwest Public Power Dist,NE,Political Subdivision,131,1.122,116.756,62.79,0.64,98.109,92.03,1.122,82.023,"6,189",7.2,Y,.,.,.,.,.,.,.,,,.,
2021,17694,Southwest Tennessee E M C,TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,287.39,2.652,108.367,215.23,2.341,91.939,"51,219",Y,L,12.5,Y
2021,17697,Southwestern Electric Coop Inc - (IL),IL,Cooperative,236.38,2.53,93.431,225.75,2.48,91.028,133,1.44,92.361,"23,848",13,Y,.,.,.,.,.,.,.,,,.,
2021,17698,Southwestern Electric Power Co,AR,Investor Owned,304.1,1.719,176.905,144,1.283,112.237,259.3,1.458,177.846,"124,083",35,Y,.,.,.,.,.,.,.,,,.,
2021,17698,Southwestern Electric Power Co,LA,Investor Owned,"1,115.40",3.096,360.271,466.4,2.299,202.871,"1,026.60",2.703,379.8,"233,449",35,Y,.,.,.,.,.,.,.,,,.,
2021,17698,Southwestern Electric Power Co,TX,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,.,.,.,,,.,
2021,17718,Southwestern Public Service Co,NM,Investor Owned,195.853,1.823,107.434,128.549,1.142,112.565,185.808,1.72,108.028,"115,389",34.5,Y,.,.,.,.,.,.,.,,,.,
2021,17718,Southwestern Public Service Co,TX,Investor Owned,193.1,1.68,114.94,107.209,1.004,106.782,186.95,1.581,118.248,"260,366",34.5,Y,.,.,.,.,.,.,.,,,.,
2021,17828,City of Springfield - (IL),IL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,125.75,1.309,96.066,.,.,.,"70,794",N,L,12.5,Y
2021,17832,Snapping Shoals El Member Corp,GA,Cooperative,90.267,1.029,87.723,90.267,1.029,87.723,90.077,0.98,91.915,"104,418",25,Y,.,.,.,.,.,.,.,,,.,
2021,17833,City Utilities of Springfield - (MO),MO,Municipal,140.912,0.81,173.965,0,0,.,0,0,.,"134,497",13.2,Y,.,.,.,.,.,.,.,,,.,
2021,17839,City of Springfield - (OR),OR,Municipal,.,.,.,.,.,.,.,.,.,.,.,,28.96,0.178,162.697,.,.,.,"32,575",Y,F,21,N
2021,17845,City of Springville - (UT),UT,Municipal,54.934,0.053,"1,036.49",.,.,.,.,.,.,"12,779",12.4,N,.,.,.,.,.,.,.,,,.,
2021,17860,City of St Charles - (IL),IL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,60.564,0.904,66.996,13.06,0.302,43.245,"16,194",Y,L,12.4,N
2021,17874,City of St George,UT,Municipal,24.502,.,.,22.027,.,.,.,.,.,"32,209",13.2,N,.,.,.,.,.,.,.,,,.,
2021,18006,City of Starkville,MS,Municipal,.,.,.,.,.,.,.,.,.,.,.,,42.19,0.92,45.859,39.57,0.4,98.925,"14,191",N,L,12.4,N
2021,18019,Stearns Cooperative Elec Assn,MN,Cooperative,248.321,1.279,194.152,115.117,1.125,102.326,208.706,0.805,259.262,"27,936",7.2,Y,.,.,.,.,.,.,.,,,.,
2021,18022,City of Statesville - (NC),NC,Municipal,61.562,0.764,80.579,.,.,.,.,.,.,"14,036",22.9,N,.,.,.,.,.,.,.,,,.,
2021,18047,Steele-Waseca Cooperative Electric,MN,Cooperative,108.52,0.77,140.935,67.56,0.61,110.754,71.93,0.51,141.039,"11,668",12.4,Y,.,.,.,.,.,.,.,,,.,
2021,18085,South Central Power Company,OH,Cooperative,280.648,2.07,135.579,243.339,1.96,124.153,212.923,.,.,"121,802",7.2,Y,.,.,.,.,.,.,.,,,.,
2021,18087,Town of Sterling - (MA),MA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,53.337,0.64,83.339,12.096,0.264,45.818,"3,991",N,F,13.8,Y
2021,18125,Stillwater Utilities Authority,OK,Municipal,.,.,.,.,.,.,.,.,.,.,.,,336.92,0.91,370.242,40.23,0.69,58.304,"21,806",N,F,13,Y
2021,18181,City of Stoughton - (WI),WI,Municipal,36.331,0.409,88.829,36.331,0.409,88.829,36.331,0.409,88.829,"8,935",12.4,N,.,.,.,.,.,.,.,,,.,
2021,18203,Tallapoosa River Elec Coop Inc,AL,Cooperative,291.92,2.123,137.504,227.87,1.795,126.947,258.24,1.83,141.115,"28,729",25,Y,.,.,.,.,.,.,.,,,.,
2021,18206,Strawberry Electric Serv Dist,UT,Political Subdivision,85.729,.,.,54.959,.,.,.,.,.,"4,070",12.5,N,.,.,.,.,.,.,.,,,.,
2021,18249,City of Sturgeon Bay - (WI),WI,Municipal,7.35,0.09,81.667,7.35,0.09,81.667,0,0,.,"9,211",12.5,N,.,.,.,.,.,.,.,,,.,
2021,18280,Sulphur Springs Valley E C Inc,AZ,Cooperative,70.59,0.67,105.358,52.39,0.67,78.194,68.08,0.51,133.49,"53,083",34.5,Y,.,.,.,.,.,.,.,,,.,
2021,18304,"Sumter Electric Coop, Inc",FL,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,72.07,1.28,56.305,71.42,1.27,56.236,"222,188",N,L,25,Y
2021,18305,Sumter Electric Member Corp,GA,Cooperative,177.98,.,.,177.98,.,.,166.64,.,.,"20,500",25,N,.,.,.,.,.,.,.,,,.,
2021,18312,Sun Prairie Utilities,WI,Municipal,12.69,0.51,24.882,12.69,0.51,24.882,12.69,0.51,24.882,"16,828",12.4,Y,.,.,.,.,.,.,.,,,.,
2021,18336,Superior Water and Light Co,WI,Investor Owned,82.25,0.44,186.932,21.36,0.17,125.647,82.25,0.44,186.932,"14,739",13.8,N,.,.,.,.,.,.,.,,,.,
2021,18339,Surry-Yadkin Elec Member Corp,NC,Cooperative,261.083,1.78,146.676,166.2,0.78,213.077,.,.,.,"27,694",12.4,Y,.,.,.,.,.,.,.,,,.,
2021,18360,Suwannee Valley Elec Coop Inc,FL,Cooperative,302,2.74,110.219,177,2.42,73.14,283,2.31,122.511,"27,179",24.9,Y,.,.,.,.,.,.,.,,,.,
2021,18429,City of Tacoma - (WA),WA,Municipal,314.42,1.31,240.015,90.81,0.7,129.729,254.46,0.86,295.884,"176,732",13.8,Y,.,.,.,.,.,.,.,,,.,
2021,18445,City of Tallahassee - (FL),FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,88.9,1.29,68.915,.,.,.,"126,169",N,L,12.5,Y
2021,18447,Tallahatchie Valley E P A,MS,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,468.66,1.08,433.944,468.66,1.08,433.944,"27,961",N,O,25,Y
2021,18449,"Talquin Electric Coop, Inc",FL,Cooperative,394.123,3.541,111.303,235.082,2.902,81.007,375.76,3.308,113.591,"53,210",25,Y,.,.,.,.,.,.,.,,,.,
2021,18454,Tampa Electric Co,FL,Investor Owned,100.61,1.38,72.906,65.61,0.99,66.273,100.61,1.38,72.906,"824,322",13.2,Y,.,.,.,.,.,.,.,,,.,
2021,18488,City of Taunton,MA,Municipal,342.696,5.321,64.404,342.696,5.321,64.404,.,.,.,"39,087",13.8,Y,.,.,.,.,.,.,.,,,.,
2021,18498,Taylor County Rural E C C,KY,Cooperative,141.2,1.12,126.071,75.13,0.77,97.571,.,.,.,"27,437",12.5,N,.,.,.,.,.,.,.,,,.,
2021,18499,Three Notch Elec Member Corp,GA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,"1,272.00",5.8,219.31,"1,272.00",5.8,219.31,"15,116",N,L,25,N
2021,18643,Tennessee Valley Electric Coop,TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,16.52,.,.,14.54,.,.,"20,131",N,L,25,N
2021,18848,City of Thomasville - (GA),GA,Municipal,227.6,3.4,66.941,176.9,3.1,57.065,216.6,3.2,67.688,"15,436",.,Y,.,.,.,.,.,.,.,,,.,
2021,18940,Tipmont Rural Elec Member Corp,IN,Cooperative,211.44,1.39,152.115,164.3,1.24,132.5,184.37,0.95,194.074,"30,986",12.5,Y,.,.,.,.,.,.,.,,,.,
2021,18955,"Tri-County Electric Coop, Inc (IL)",IL,Cooperative,210.7,1.86,113.28,62.5,1.09,57.339,64.5,0.62,104.032,"16,625",12.5,Y,.,.,.,.,.,.,.,,,.,
2021,18956,Tri-County Elec Member Corp (GA),GA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,113.658,1.975,57.548,113.658,1.975,57.548,"22,217",N,L,25,Y
2021,18957,Tri-County Elec Member Corp (NC),NC,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,163.14,1.45,112.51,131.87,1.25,105.496,"25,914",N,L,12.5,Y
2021,18976,Trinity Valley Elec Coop Inc,TX,Cooperative,"1,078.71",.,.,210.941,2.305,91.515,160.95,1.693,95.068,"76,619",14.4,Y,.,.,.,.,.,.,.,,,.,
2021,18997,The Toledo Edison Co,OH,Investor Owned,167.045,1.119,149.281,68.603,0.745,92.085,157.666,1.01,156.105,"306,626",23,Y,.,.,.,.,.,.,.,,,.,
2021,19108,Tideland Electric Member Corp,NC,Cooperative,185.82,1.701,109.242,136.04,1.509,90.152,184.87,1.641,112.657,"22,930",25,Y,.,.,.,.,.,.,.,,,.,
2021,19125,City of Traverse City - (MI),MI,Municipal,37.156,0.34,109.282,37.156,0.34,109.282,37.156,0.34,109.282,"12,303",13.8,Y,.,.,.,.,.,.,.,,,.,
2021,19156,Powder River Energy Corp,WY,Cooperative,321.82,2.15,149.684,236.65,1.91,123.901,303.53,2.03,149.522,"27,458",24.9,Y,.,.,.,.,.,.,.,,,.,
2021,19157,MiEnergy Cooperative,IA,Cooperative,172.917,1.237,139.787,100.935,0.959,105.25,114.945,1.039,110.63,"7,170",12.5,Y,.,.,.,.,.,.,.,,,.,
2021,19157,MiEnergy Cooperative,MN,Cooperative,123.541,1.357,91.04,64.336,0.742,86.706,103.562,0.886,116.887,"16,123",24.9,N,.,.,.,.,.,.,.,,,.,
2021,19159,"Tri-County Electric Coop, Inc (TX)",TX,Cooperative,"1,907.90",3.377,564.969,331.58,2.889,114.773,"1,861.70",3.01,618.505,"124,254",.,Y,.,.,.,.,.,.,.,,,.,
2021,19160,"Tri-County Electric Coop, Inc (OK)",OK,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,355.9,2.8,127.107,355.9,2.8,127.107,"22,699",N,F,34.5,Y
2021,19161,"Tri-County Electric Coop, Inc (FL)",FL,Cooperative,245.367,2.555,96.034,176.428,2.159,81.717,242.385,2.379,101.885,"19,059",25,Y,.,.,.,.,.,.,.,,,.,
2021,19162,Tri-County Elec Member Corp (TN),KY,Cooperative,198,3.05,64.918,194.39,3.01,64.581,129.14,1.56,82.782,"25,117",13,Y,.,.,.,.,.,.,.,,,.,
2021,19162,Tri-County Elec Member Corp (TN),TN,Cooperative,311.85,2.92,106.798,276.41,2.78,99.428,215.54,1.93,111.679,"27,760",13,Y,.,.,.,.,.,.,.,,,.,
2021,19189,Trico Electric Cooperative Inc,AZ,Cooperative,97.099,0.751,129.293,57.242,0.463,123.633,96.78,0.747,129.558,"51,550",24.9,Y,.,.,.,.,.,.,.,,,.,
2021,19219,Diverse Power Incorporated,AL,Cooperative,158.337,2.441,64.866,75.225,2.112,35.618,158.337,2.441,64.866,671,35,Y,.,.,.,.,.,.,.,,,.,
2021,19219,Diverse Power Incorporated,GA,Cooperative,88.069,0.952,92.509,67.771,0.788,86.004,80.323,0.828,97.008,"35,449",35,Y,.,.,.,.,.,.,.,,,.,
2021,19225,City of Troy - (AL),AL,Municipal,43.139,0.837,51.54,24.873,0.582,42.737,.,.,.,"8,947",7.2,Y,.,.,.,.,.,.,.,,,.,
2021,19266,Tullahoma Board-Public Utils,TN,Municipal,361.382,3.559,101.54,27.422,2.19,12.521,361.382,3.559,101.54,"11,059",12.4,N,.,.,.,.,.,.,.,,,.,
2021,19281,Turlock Irrigation District,CA,Political Subdivision,108,1.12,96.429,75,0.88,85.227,108,1.12,96.429,"89,114",12,N,.,.,.,.,.,.,.,,,.,
2021,19293,Southeastern Electric Coop Inc - (SD),SD,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,115.6,.,.,74.5,.,.,"20,459",N,O,12,Y
2021,19324,Two Rivers Water & Light,WI,Municipal,36.06,0.554,65.09,0,0,.,0,0,.,"6,762",13.2,N,.,.,.,.,.,.,.,,,.,
2021,19325,Umatilla Electric Coop Assn,OR,Cooperative,155.062,1.37,113.184,107.57,1.056,101.866,132.279,0.99,133.615,"15,952",12.5,Y,.,.,.,.,.,.,.,,,.,
2021,19390,"UGI Utilities, Inc",PA,Investor Owned,200,1.11,180.18,90.9,0.76,119.605,200,1.11,180.18,"62,349",13.8,Y,.,.,.,.,.,.,.,,,.,
2021,19396,Tri-County Electric Coop (MI),MI,Cooperative,378,1.63,231.902,148,1.12,132.143,352,1.4,251.429,"26,737",25,N,.,.,.,.,.,.,.,,,.,
2021,19435,Union Electric Membership Corp - (NC),NC,Cooperative,79.77,0.936,85.224,62,0.743,83.445,76.83,0.759,101.225,"80,287",24.9,N,.,.,.,.,.,.,.,,,.,
2021,19436,Union Electric Co - (MO),MO,Investor Owned,293,1.02,287.255,90,0.69,130.435,292,1.01,289.109,"1,255,585",69,Y,.,.,.,.,.,.,.,,,.,
2021,19445,"Southern Indiana R E C, Inc",IN,Cooperative,218.7,1.77,123.559,156.9,1.43,109.72,218.7,1.77,123.559,"9,670",12.5,Y,.,.,.,.,.,.,.,,,.,
2021,19446,Duke Energy Kentucky,KY,Investor Owned,83.75,0.721,116.158,63.69,0.684,93.114,75.66,0.492,153.78,"145,669",12.5,Y,.,.,.,.,.,.,.,,,.,
2021,19490,United Electric Coop Service Inc - (TX),TX,Cooperative,811.301,.,.,186.127,2.068,90.003,804.127,18.887,42.576,"91,453",24.9,Y,.,.,.,.,.,.,.,,,.,
2021,19497,United Illuminating Co,CT,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,54,0.57,94.737,40,0.46,86.957,"340,562",N,F,69,N
2021,19499,"United Power, Inc",CO,Cooperative,84.75,0.8,105.938,68.15,.,.,37.2,.,.,"103,584",69,Y,.,.,.,.,.,.,.,,,.,
2021,19501,"Union Rural Electric Coop, Inc",OH,Cooperative,174.1,1.781,97.754,48.1,0.929,51.776,174.1,1.781,97.754,"11,095",24.9,Y,.,.,.,.,.,.,.,,,.,
2021,19545,"Black Hills Power, Inc.",MT,Investor Owned,319.548,1.258,254.013,62.612,0.258,242.682,319.548,1.258,254.013,40,35,Y,.,.,.,.,.,.,.,,,.,
2021,19545,"Black Hills Power, Inc.",SD,Investor Owned,112.885,1.508,74.857,53.061,0.622,85.307,103.034,0.992,103.865,"71,470",35,Y,.,.,.,.,.,.,.,,,.,
2021,19545,"Black Hills Power, Inc.",WY,Investor Owned,43.035,0.758,56.774,6.57,0.076,86.447,14.948,0.252,59.317,"2,635",35,Y,.,.,.,.,.,.,.,,,.,
2021,19547,Hawaiian Electric Co Inc,HI,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,112.516,0.966,116.476,92.845,0.851,109.101,"307,691",N,F,25,N
2021,19558,Homer Electric Assn Inc,AK,Cooperative,720.569,1.98,363.924,230.35,1.43,161.084,720.569,1.98,363.924,"32,396",25,N,.,.,.,.,.,.,.,,,.,
2021,19574,Upper Cumberland E M C,TN,Cooperative,866.65,.,.,119.13,.,.,.,.,.,"52,815",12.5,N,866.65,.,.,119.13,.,.,"52,815",N,F,12.4,N
2021,19578,Upper Peninsula Power Company,MI,Investor Owned,273.4,1.48,184.73,148.7,1.16,128.19,249.1,1.38,180.507,"58,549",35,N,.,.,.,.,.,.,.,,,.,
2021,19579,Upshur Rural Elec Coop Corp,TX,Cooperative,"1,179.10",5.61,210.178,"1,003.00",5.43,184.715,683.5,3.29,207.751,"48,587",25,Y,.,.,.,.,.,.,.,,,.,
2021,19667,Utilities Dist-Western IN REMC,IN,Cooperative,607.382,2.355,257.912,226.215,1.756,128.824,563.187,2.159,260.855,"19,523",7.2,Y,.,.,.,.,.,.,.,,,.,
2021,19728,"UNS Electric, Inc",AZ,Investor Owned,183.24,1.05,174.514,48.45,0.56,86.518,48.45,0.56,86.518,"102,667",69,Y,.,.,.,.,.,.,.,,,.,
2021,19785,Verdigris Valley Elec Coop Inc,OK,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,203.22,2.093,97.095,200.846,2.071,96.98,"38,125",N,F,24.9,Y
2021,19790,Verendrye Electric Coop Inc,ND,Cooperative,88.15,1.35,65.296,88.15,1.35,65.296,75.55,0.85,88.882,"20,455",25,N,.,.,.,.,.,.,.,,,.,
2021,19791,"Vermont Electric Cooperative, Inc",VT,Cooperative,215.29,1.91,112.717,215.29,1.91,112.717,210.12,1.75,120.069,"39,961",35,Y,.,.,.,.,.,.,.,,,.,
2021,19798,City of Vernon,CA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,38.2,0.5,76.4,38.2,0.5,76.4,"2,013",N,F,69,N
2021,19806,"Victoria Electric Coop, Inc",TX,Cooperative,"3,146.66",8.17,385.148,"2,903.73",7.7,377.108,409.95,2.07,198.043,"24,000",14.4,Y,.,.,.,.,.,.,.,,,.,
2021,19820,Victory Electric Coop Assn Inc,KS,Cooperative,409.9,.,.,153.4,.,.,349.7,.,.,"20,013",13.8,Y,.,.,.,.,.,.,.,,,.,
2021,19840,"Valley Electric Assn, Inc",NV,Cooperative,87.416,0.766,114.12,34.301,0.472,72.672,86.567,0.676,128.058,"22,801",24.9,Y,.,.,.,.,.,.,.,,,.,
2021,19876,Virginia Electric & Power Co,NC,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,115.157,1.129,101.999,101.57,1.042,97.476,"130,417",N,O,34.5,Y
2021,19876,Virginia Electric & Power Co,VA,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,318.788,1.478,215.689,133.601,1.162,114.975,"2,567,152",N,O,46,Y
2021,19882,Virginia Tech Electric Service,VA,State,.,.,.,.,.,.,.,.,.,.,.,,1.519,0.009,168.778,.,.,.,"6,561",N,L,12.5,N
2021,19898,Volunteer Electric Coop,TN,Cooperative,516.3,5.13,100.643,320.4,4.64,69.052,.,.,.,"121,898",25,N,.,.,.,.,.,.,.,,,.,
2021,19951,City of Wadsworth - (OH),OH,Municipal,.,.,.,.,.,.,.,.,.,.,.,,31,0.059,525.424,.,.,.,"13,586",Y,F,12.5,N
2021,19981,Wake Electric Membership Corp,NC,Cooperative,93.3,1.138,81.986,67.6,0.79,85.57,90,1.072,83.955,"50,389",25,Y,.,.,.,.,.,.,.,,,.,
2021,20038,Town of Wallingford - (CT),CT,Municipal,.,.,.,.,.,.,.,.,.,.,.,,31.68,0.396,80,31.68,0.396,80,"25,429",N,F,13.8,N
2021,20065,Walton Electric Member Corp,GA,Cooperative,149.82,1.558,96.162,118.02,1.473,80.122,.,.,.,"133,344",25,N,.,.,.,.,.,.,.,,,.,
