,fips_code,county,state,customers_out,run_start_time
6541,17031,Cook,Illinois,132.0,2014-12-12 17:15:00
6542,17031,Cook,Illinois,34.0,2014-11-25 15:15:00
6543,17031,Cook,Illinois,606.0,2014-11-14 17:15:00
6544,17031,Cook,Illinois,33.0,2014-11-25 14:30:00
6545,17031,Cook,Illinois,5.0,2014-12-20 22:15:00
6546,17031,Cook,Illinois,86.0,2014-11-25 12:45:00
6547,17031,Cook,Illinois,84.0,2014-12-12 19:00:00
6548,17031,Cook,Illinois,662.0,2014-11-02 11:30:00
6549,17031,Cook,Illinois,147.0,2014-12-20 20:45:00
6550,17031,Cook,Illinois,26.0,2014-12-12 20:00:00
6551,17031,Cook,Illinois,301.0,2014-11-25 09:45:00
6552,17031,Cook,Illinois,1029.0,2014-11-14 20:15:00
6553,17031,Cook,Illinois,146.0,2014-12-20 21:00:00
6554,17031,Cook,Illinois,278.0,2014-11-25 10:00:00
6555,17031,Cook,Illinois,1029.0,2014-11-14 20:00:00
6556,17031,Cook,Illinois,278.0,2014-11-25 10:15:00
6557,17031,Cook,Illinois,146.0,2014-12-20 21:15:00
6558,17031,Cook,Illinois,99.0,2014-12-12 19:45:00
6559,17031,Cook,Illinois,4.0,2014-11-25 10:30:00
6560,17031,Cook,Illinois,1331.0,2014-11-14 19:45:00
6561,17031,Cook,Illinois,37.0,2014-12-20 21:30:00
6562,17031,Cook,Illinois,4.0,2014-11-25 10:45:00
6563,17031,Cook,Illinois,4.0,2014-11-25 11:00:00
6564,17031,Cook,Illinois,1331.0,2014-11-14 19:30:00
6565,17031,Cook,Illinois,1706.0,2014-11-14 18:45:00
6566,17031,Cook,Illinois,86.0,2014-11-25 12:30:00
6567,17031,Cook,Illinois,86.0,2014-11-25 12:15:00
6568,17031,Cook,Illinois,5.0,2014-12-20 22:00:00
6569,17031,Cook,Illinois,1416.0,2014-11-14 19:00:00
6570,17031,Cook,Illinois,86.0,2014-11-25 12:00:00
6571,17031,Cook,Illinois,301.0,2014-11-25 09:30:00
6572,17031,Cook,Illinois,84.0,2014-12-12 19:15:00
6573,17031,Cook,Illinois,1416.0,2014-11-14 19:15:00
6574,17031,Cook,Illinois,647.0,2014-11-25 11:30:00
6575,17031,Cook,Illinois,4.0,2014-11-25 11:15:00
6576,17031,Cook,Illinois,99.0,2014-12-12 19:30:00
6577,17031,Cook,Illinois,37.0,2014-12-20 21:45:00
6578,17031,Cook,Illinois,662.0,2014-11-02 11:45:00
6579,17031,Cook,Illinois,647.0,2014-11-25 11:45:00
6580,17031,Cook,Illinois,466.0,2014-11-15 02:00:00
6581,17031,Cook,Illinois,796.0,2014-11-14 04:45:00
6582,17031,Cook,Illinois,32.0,2014-12-21 13:30:00
6583,17031,Cook,Illinois,3.0,2014-12-22 00:00:00
6584,17031,Cook,Illinois,1.0,2014-11-26 07:30:00
6585,17031,Cook,Illinois,44.0,2014-11-13 15:30:00
6586,17031,Cook,Illinois,139.0,2014-11-02 14:00:00
6587,17031,Cook,Illinois,1.0,2014-11-26 07:45:00
6588,17031,Cook,Illinois,36.0,2014-11-13 15:15:00
6589,17031,Cook,Illinois,36.0,2014-11-13 15:00:00
6590,17031,Cook,Illinois,35.0,2014-11-13 14:45:00
6591,17031,Cook,Illinois,1.0,2014-11-26 08:00:00
6592,17031,Cook,Illinois,35.0,2014-11-13 14:30:00
6593,17031,Cook,Illinois,1.0,2014-11-26 08:15:00
6594,17031,Cook,Illinois,6.0,2014-11-13 14:15:00
6595,17031,Cook,Illinois,6.0,2014-11-13 14:00:00
6596,17031,Cook,Illinois,3.0,2014-11-13 13:45:00
6597,17031,Cook,Illinois,44.0,2014-11-13 15:45:00
6598,17031,Cook,Illinois,26.0,2014-12-12 01:30:00
6599,17031,Cook,Illinois,3.0,2014-12-22 00:15:00
6600,17031,Cook,Illinois,3.0,2014-11-13 13:15:00
6601,17031,Cook,Illinois,3.0,2014-11-13 13:00:00
6602,17031,Cook,Illinois,1.0,2014-11-13 12:45:00
6603,17031,Cook,Illinois,1.0,2014-11-13 12:30:00
6604,17031,Cook,Illinois,18.0,2014-11-13 12:15:00
6605,17031,Cook,Illinois,18.0,2014-11-13 12:00:00
6606,17031,Cook,Illinois,18.0,2014-11-13 11:45:00
6607,17031,Cook,Illinois,18.0,2014-11-13 11:30:00
6608,17031,Cook,Illinois,21.0,2014-11-13 11:15:00
6609,17031,Cook,Illinois,21.0,2014-11-13 11:00:00
6610,17031,Cook,Illinois,21.0,2014-11-13 10:45:00
6611,17031,Cook,Illinois,21.0,2014-11-13 10:30:00
6612,17031,Cook,Illinois,4.0,2014-11-13 10:15:00
6613,17031,Cook,Illinois,3.0,2014-11-13 13:30:00
6614,17031,Cook,Illinois,4.0,2014-11-13 10:00:00
6615,17031,Cook,Illinois,1.0,2014-11-26 07:15:00
6616,17031,Cook,Illinois,1.0,2014-11-26 07:00:00
6617,17031,Cook,Illinois,345.0,2014-11-13 17:45:00
6618,17031,Cook,Illinois,23.0,2014-12-21 22:15:00
6619,17031,Cook,Illinois,27.0,2014-11-26 04:00:00
6620,17031,Cook,Illinois,23.0,2014-12-12 02:15:00
6621,17031,Cook,Illinois,27.0,2014-11-26 04:15:00
6622,17031,Cook,Illinois,345.0,2014-11-13 17:30:00
6623,17031,Cook,Illinois,22.0,2014-12-21 22:30:00
6624,17031,Cook,Illinois,114.0,2014-11-26 04:30:00
6625,17031,Cook,Illinois,114.0,2014-11-26 04:45:00
6626,17031,Cook,Illinois,325.0,2014-11-13 17:15:00
6627,17031,Cook,Illinois,22.0,2014-12-21 22:45:00
6628,17031,Cook,Illinois,23.0,2014-12-12 02:00:00
6629,17031,Cook,Illinois,25.0,2014-11-26 05:00:00
6630,17031,Cook,Illinois,325.0,2014-11-13 17:00:00
6631,17031,Cook,Illinois,3.0,2014-12-21 23:45:00
6632,17031,Cook,Illinois,4.0,2014-12-21 23:00:00
6633,17031,Cook,Illinois,81.0,2014-11-13 16:45:00
6634,17031,Cook,Illinois,4.0,2014-11-26 05:30:00
6635,17031,Cook,Illinois,4.0,2014-12-21 23:15:00
6636,17031,Cook,Illinois,4.0,2014-11-26 05:45:00
6637,17031,Cook,Illinois,81.0,2014-11-13 16:30:00
6638,17031,Cook,Illinois,684.0,2014-11-02 13:45:00
6639,17031,Cook,Illinois,26.0,2014-12-12 01:45:00
6640,17031,Cook,Illinois,4.0,2014-11-26 06:00:00
6641,17031,Cook,Illinois,4.0,2014-11-26 06:15:00
6642,17031,Cook,Illinois,70.0,2014-11-13 16:15:00
6643,17031,Cook,Illinois,3.0,2014-11-26 06:30:00
6644,17031,Cook,Illinois,3.0,2014-12-21 23:30:00
6645,17031,Cook,Illinois,3.0,2014-11-26 06:45:00
6646,17031,Cook,Illinois,70.0,2014-11-13 16:00:00
6647,17031,Cook,Illinois,25.0,2014-11-26 05:15:00
6648,17031,Cook,Illinois,4.0,2014-11-13 09:45:00
6649,17031,Cook,Illinois,4.0,2014-11-13 09:30:00
6650,17031,Cook,Illinois,4.0,2014-11-13 09:15:00
6651,17031,Cook,Illinois,139.0,2014-11-02 14:15:00
6652,17031,Cook,Illinois,644.0,2014-11-26 14:30:00
6653,17031,Cook,Illinois,109.0,2014-12-22 02:15:00
6654,17031,Cook,Illinois,6.0,2014-11-13 04:45:00
6655,17031,Cook,Illinois,107.0,2014-12-22 02:30:00
6656,17031,Cook,Illinois,6.0,2014-11-13 04:30:00
6657,17031,Cook,Illinois,644.0,2014-11-26 14:45:00
6658,17031,Cook,Illinois,14.0,2014-11-13 04:15:00
6659,17031,Cook,Illinois,107.0,2014-12-22 02:45:00
6660,17031,Cook,Illinois,14.0,2014-11-13 04:00:00
6661,17031,Cook,Illinois,107.0,2014-12-22 03:00:00
6662,17031,Cook,Illinois,13.0,2014-11-13 03:45:00
6663,17031,Cook,Illinois,32.0,2014-11-26 15:00:00
6664,17031,Cook,Illinois,107.0,2014-12-22 03:15:00
6665,17031,Cook,Illinois,6.0,2014-11-13 05:00:00
6666,17031,Cook,Illinois,13.0,2014-11-13 03:30:00
6667,17031,Cook,Illinois,32.0,2014-11-26 15:15:00
6668,17031,Cook,Illinois,363.0,2014-11-13 03:15:00
6669,17031,Cook,Illinois,2.0,2014-12-22 03:45:00
6670,17031,Cook,Illinois,30.0,2014-12-22 04:00:00
6671,17031,Cook,Illinois,363.0,2014-11-13 03:00:00
6672,17031,Cook,Illinois,30.0,2014-12-22 04:15:00
6673,17031,Cook,Illinois,90.0,2014-12-12 01:00:00
6674,17031,Cook,Illinois,364.0,2014-11-13 02:45:00
6675,17031,Cook,Illinois,1.0,2014-12-22 04:30:00
6676,17031,Cook,Illinois,74.0,2014-11-26 15:30:00
6677,17031,Cook,Illinois,364.0,2014-11-13 02:30:00
6678,17031,Cook,Illinois,1.0,2014-12-22 04:45:00
6679,17031,Cook,Illinois,365.0,2014-11-13 02:15:00
6680,17031,Cook,Illinois,973.0,2014-11-01 16:45:00
6681,17031,Cook,Illinois,2.0,2014-12-22 03:30:00
6682,17031,Cook,Illinois,109.0,2014-12-22 02:00:00
6683,17031,Cook,Illinois,3.0,2014-11-26 14:15:00
6684,17031,Cook,Illinois,6.0,2014-11-13 05:15:00
6685,17031,Cook,Illinois,1.0,2014-11-26 12:00:00
6686,17031,Cook,Illinois,4.0,2014-11-13 09:00:00
6687,17031,Cook,Illinois,3.0,2014-11-13 08:45:00
6688,17031,Cook,Illinois,3.0,2014-11-13 08:30:00
6689,17031,Cook,Illinois,1.0,2014-11-26 12:15:00
6690,17031,Cook,Illinois,4.0,2014-11-13 08:15:00
6691,17031,Cook,Illinois,1.0,2014-11-26 12:30:00
6692,17031,Cook,Illinois,4.0,2014-11-13 08:00:00
6693,17031,Cook,Illinois,5.0,2014-11-13 07:45:00
6694,17031,Cook,Illinois,5.0,2014-11-13 07:30:00
6695,17031,Cook,Illinois,23.0,2014-12-22 00:30:00
6696,17031,Cook,Illinois,5.0,2014-11-13 07:15:00
6697,17031,Cook,Illinois,5.0,2014-11-13 07:00:00
6698,17031,Cook,Illinois,23.0,2014-12-22 00:45:00
6699,17031,Cook,Illinois,1.0,2014-11-26 12:45:00
6700,17031,Cook,Illinois,6.0,2014-11-13 06:45:00
6701,17031,Cook,Illinois,241.0,2014-11-26 13:00:00
6702,17031,Cook,Illinois,3.0,2014-11-26 14:00:00
6703,17031,Cook,Illinois,6.0,2014-11-13 05:30:00
6704,17031,Cook,Illinois,1.0,2014-11-26 13:45:00
6705,17031,Cook,Illinois,23.0,2014-12-22 01:45:00
6706,17031,Cook,Illinois,6.0,2014-11-13 05:45:00
6707,17031,Cook,Illinois,1.0,2014-11-26 13:30:00
6708,17031,Cook,Illinois,26.0,2014-11-26 03:45:00
6709,17031,Cook,Illinois,23.0,2014-12-22 01:30:00
6710,17031,Cook,Illinois,24.0,2014-12-22 01:15:00
6711,17031,Cook,Illinois,6.0,2014-11-13 06:00:00
6712,17031,Cook,Illinois,241.0,2014-11-26 13:15:00
6713,17031,Cook,Illinois,6.0,2014-11-13 06:15:00
6714,17031,Cook,Illinois,24.0,2014-12-22 01:00:00
6715,17031,Cook,Illinois,6.0,2014-11-13 06:30:00
6716,17031,Cook,Illinois,90.0,2014-12-12 01:15:00
6717,17031,Cook,Illinois,26.0,2014-11-26 03:30:00
6718,17031,Cook,Illinois,21.0,2014-12-12 02:30:00
6719,17031,Cook,Illinois,23.0,2014-12-21 22:00:00
6720,17031,Cook,Illinois,97.0,2014-11-14 01:30:00
6721,17031,Cook,Illinois,81.0,2014-12-12 08:00:00
6722,17031,Cook,Illinois,73.0,2014-11-14 01:15:00
6723,17031,Cook,Illinois,90.0,2014-12-21 16:15:00
6724,17031,Cook,Illinois,82.0,2014-12-12 07:45:00
6725,17031,Cook,Illinois,82.0,2014-12-12 07:30:00
6726,17031,Cook,Illinois,624.0,2014-11-25 22:30:00
6727,17031,Cook,Illinois,73.0,2014-11-14 01:00:00
6728,17031,Cook,Illinois,28.0,2014-12-21 16:30:00
6729,17031,Cook,Illinois,2.0,2014-12-12 07:15:00
6730,17031,Cook,Illinois,75.0,2014-11-14 00:45:00
6731,17031,Cook,Illinois,624.0,2014-11-25 22:45:00
6732,17031,Cook,Illinois,28.0,2014-12-21 16:45:00
6733,17031,Cook,Illinois,75.0,2014-11-14 00:30:00
6734,17031,Cook,Illinois,609.0,2014-11-25 22:15:00
6735,17031,Cook,Illinois,2.0,2014-12-12 07:00:00
6736,17031,Cook,Illinois,45.0,2014-11-14 00:15:00
6737,17031,Cook,Illinois,41.0,2014-12-21 17:00:00
6738,17031,Cook,Illinois,88.0,2014-11-25 23:00:00
6739,17031,Cook,Illinois,45.0,2014-11-14 00:00:00
6740,17031,Cook,Illinois,47.0,2014-11-13 23:45:00
6741,17031,Cook,Illinois,680.0,2014-11-02 13:15:00
6742,17031,Cook,Illinois,2.0,2014-12-12 06:30:00
6743,17031,Cook,Illinois,88.0,2014-11-25 23:15:00
6744,17031,Cook,Illinois,47.0,2014-11-13 23:30:00
6745,17031,Cook,Illinois,41.0,2014-12-21 17:15:00
6746,17031,Cook,Illinois,63.0,2014-11-13 23:15:00
6747,17031,Cook,Illinois,1.0,2014-12-12 06:15:00
6748,17031,Cook,Illinois,67.0,2014-11-25 23:30:00
6749,17031,Cook,Illinois,63.0,2014-11-13 23:00:00
6750,17031,Cook,Illinois,2.0,2014-12-12 06:45:00
6751,17031,Cook,Illinois,81.0,2014-12-12 08:15:00
6752,17031,Cook,Illinois,90.0,2014-12-21 16:00:00
6753,17031,Cook,Illinois,97.0,2014-11-14 01:45:00
6754,17031,Cook,Illinois,1.0,2014-12-12 11:15:00
6755,17031,Cook,Illinois,796.0,2014-11-14 04:30:00
6756,17031,Cook,Illinois,271.0,2014-11-25 20:30:00
6757,17031,Cook,Illinois,32.0,2014-12-21 13:45:00
6758,17031,Cook,Illinois,944.0,2014-11-14 04:15:00
6759,17031,Cook,Illinois,699.0,2014-12-21 14:00:00
6760,17031,Cook,Illinois,944.0,2014-11-14 04:00:00
6761,17031,Cook,Illinois,1.0,2014-12-12 11:00:00
6762,17031,Cook,Illinois,271.0,2014-11-25 20:45:00
6763,17031,Cook,Illinois,1077.0,2014-11-14 03:45:00
6764,17031,Cook,Illinois,699.0,2014-12-21 14:15:00
6765,17031,Cook,Illinois,1077.0,2014-11-14 03:30:00
6766,17031,Cook,Illinois,124.0,2014-12-21 14:30:00
6767,17031,Cook,Illinois,1.0,2014-12-12 10:45:00
6768,17031,Cook,Illinois,1.0,2014-12-12 10:30:00
6769,17031,Cook,Illinois,351.0,2014-11-14 03:15:00
6770,17031,Cook,Illinois,533.0,2014-11-25 21:00:00
6771,17031,Cook,Illinois,609.0,2014-11-25 22:00:00
6772,17031,Cook,Illinois,27.0,2014-12-21 15:45:00
6773,17031,Cook,Illinois,65.0,2014-11-14 02:00:00
6774,17031,Cook,Illinois,560.0,2014-11-25 21:45:00
6775,17031,Cook,Illinois,27.0,2014-12-21 15:30:00
6776,17031,Cook,Illinois,65.0,2014-11-14 02:15:00
6777,17031,Cook,Illinois,60.0,2014-11-13 22:45:00
6778,17031,Cook,Illinois,560.0,2014-11-25 21:30:00
6779,17031,Cook,Illinois,63.0,2014-11-14 02:30:00
6780,17031,Cook,Illinois,92.0,2014-12-21 15:00:00
6781,17031,Cook,Illinois,63.0,2014-11-14 02:45:00
6782,17031,Cook,Illinois,533.0,2014-11-25 21:15:00
6783,17031,Cook,Illinois,351.0,2014-11-14 03:00:00
6784,17031,Cook,Illinois,124.0,2014-12-21 14:45:00
6785,17031,Cook,Illinois,92.0,2014-12-21 15:15:00
6786,17031,Cook,Illinois,32.0,2014-12-21 13:15:00
6787,17031,Cook,Illinois,1.0,2014-12-12 06:00:00
6788,17031,Cook,Illinois,60.0,2014-11-13 22:30:00
6789,17031,Cook,Illinois,64.0,2014-11-26 01:45:00
6790,17031,Cook,Illinois,215.0,2014-11-13 20:00:00
6791,17031,Cook,Illinois,153.0,2014-12-21 19:30:00
6792,17031,Cook,Illinois,65.0,2014-11-26 02:00:00
6793,17031,Cook,Illinois,239.0,2014-11-13 19:45:00
6794,17031,Cook,Illinois,65.0,2014-11-26 02:15:00
6795,17031,Cook,Illinois,153.0,2014-12-21 19:45:00
6796,17031,Cook,Illinois,35.0,2014-12-12 03:00:00
6797,17031,Cook,Illinois,848.0,2014-11-01 17:00:00
6798,17031,Cook,Illinois,239.0,2014-11-13 19:30:00
6799,17031,Cook,Illinois,24.0,2014-11-26 02:30:00
6800,17031,Cook,Illinois,354.0,2014-11-13 19:15:00
6801,17031,Cook,Illinois,168.0,2014-12-21 20:00:00
6802,17031,Cook,Illinois,168.0,2014-12-21 20:15:00
6803,17031,Cook,Illinois,35.0,2014-12-12 03:15:00
6804,17031,Cook,Illinois,24.0,2014-11-26 02:45:00
6805,17031,Cook,Illinois,166.0,2014-12-21 20:30:00
6806,17031,Cook,Illinois,354.0,2014-11-13 18:45:00
6807,17031,Cook,Illinois,684.0,2014-11-02 13:30:00
6808,17031,Cook,Illinois,166.0,2014-12-21 20:45:00
6809,17031,Cook,Illinois,21.0,2014-12-12 02:45:00
6810,17031,Cook,Illinois,24.0,2014-11-26 03:00:00
6811,17031,Cook,Illinois,354.0,2014-11-13 18:30:00
6812,17031,Cook,Illinois,23.0,2014-12-21 21:00:00
6813,17031,Cook,Illinois,23.0,2014-12-21 21:15:00
6814,17031,Cook,Illinois,23.0,2014-12-21 21:30:00
6815,17031,Cook,Illinois,285.0,2014-11-13 18:15:00
6816,17031,Cook,Illinois,24.0,2014-11-26 03:15:00
6817,17031,Cook,Illinois,285.0,2014-11-13 18:00:00
6818,17031,Cook,Illinois,23.0,2014-12-21 21:45:00
6819,17031,Cook,Illinois,354.0,2014-11-13 19:00:00
6820,17031,Cook,Illinois,29.0,2014-12-21 19:15:00
6821,17031,Cook,Illinois,215.0,2014-11-13 20:15:00
6822,17031,Cook,Illinois,64.0,2014-11-26 01:30:00
6823,17031,Cook,Illinois,39.0,2014-12-21 17:30:00
6824,17031,Cook,Illinois,1.0,2014-12-12 05:45:00
6825,17031,Cook,Illinois,1.0,2014-12-12 05:30:00
6826,17031,Cook,Illinois,61.0,2014-11-13 22:15:00
6827,17031,Cook,Illinois,18.0,2014-12-12 05:15:00
6828,17031,Cook,Illinois,353.0,2014-11-26 00:00:00
6829,17031,Cook,Illinois,18.0,2014-12-12 05:00:00
6830,17031,Cook,Illinois,61.0,2014-11-13 22:00:00
6831,17031,Cook,Illinois,33.0,2014-12-12 04:45:00
6832,17031,Cook,Illinois,39.0,2014-12-21 17:45:00
6833,17031,Cook,Illinois,353.0,2014-11-26 00:15:00
6834,17031,Cook,Illinois,123.0,2014-11-13 21:45:00
6835,17031,Cook,Illinois,33.0,2014-12-12 04:30:00
6836,17031,Cook,Illinois,296.0,2014-11-26 00:30:00
6837,17031,Cook,Illinois,26.0,2014-12-21 18:00:00
6838,17031,Cook,Illinois,123.0,2014-11-13 21:30:00
6839,17031,Cook,Illinois,33.0,2014-12-12 04:15:00
6840,17031,Cook,Illinois,35.0,2014-12-12 03:30:00
6841,17031,Cook,Illinois,339.0,2014-12-03 17:30:00
6842,17031,Cook,Illinois,148.0,2014-11-13 20:30:00
6843,17031,Cook,Illinois,336.0,2014-11-26 01:15:00
6844,17031,Cook,Illinois,29.0,2014-12-21 18:45:00
6845,17031,Cook,Illinois,35.0,2014-12-12 03:45:00
6846,17031,Cook,Illinois,67.0,2014-11-25 23:45:00
6847,17031,Cook,Illinois,148.0,2014-11-13 20:45:00
6848,17031,Cook,Illinois,92.0,2014-11-13 21:00:00
6849,17031,Cook,Illinois,336.0,2014-11-26 01:00:00
6850,17031,Cook,Illinois,33.0,2014-12-12 04:00:00
6851,17031,Cook,Illinois,26.0,2014-12-21 18:15:00
6852,17031,Cook,Illinois,92.0,2014-11-13 21:15:00
6853,17031,Cook,Illinois,296.0,2014-11-26 00:45:00
6854,17031,Cook,Illinois,29.0,2014-12-21 18:30:00
6855,17031,Cook,Illinois,1582.0,2014-11-25 06:00:00
6856,17031,Cook,Illinois,2.0,2014-12-20 14:45:00
6857,17031,Cook,Illinois,466.0,2014-11-15 02:15:00
6858,17031,Cook,Illinois,13.0,2014-11-16 20:15:00
6859,17031,Cook,Illinois,40.0,2014-12-19 08:30:00
6860,17031,Cook,Illinois,384.0,2014-11-24 17:45:00
6861,17031,Cook,Illinois,13.0,2014-11-16 20:00:00
6862,17031,Cook,Illinois,13.0,2014-11-16 19:45:00
6863,17031,Cook,Illinois,40.0,2014-12-19 08:45:00
6864,17031,Cook,Illinois,13.0,2014-11-16 19:30:00
6865,17031,Cook,Illinois,13.0,2014-11-16 19:15:00
6866,17031,Cook,Illinois,40.0,2014-12-19 09:00:00
6867,17031,Cook,Illinois,13.0,2014-11-16 19:00:00
6868,17031,Cook,Illinois,356.0,2014-12-13 18:30:00
6869,17031,Cook,Illinois,187.0,2014-12-13 18:15:00
6870,17031,Cook,Illinois,16.0,2014-11-16 18:45:00
6871,17031,Cook,Illinois,669.0,2014-11-24 18:00:00
6872,17031,Cook,Illinois,356.0,2014-12-13 18:45:00
6873,17031,Cook,Illinois,16.0,2014-11-16 18:30:00
6874,17031,Cook,Illinois,1.0,2014-12-19 12:30:00
6875,17031,Cook,Illinois,187.0,2014-12-13 18:00:00
6876,17031,Cook,Illinois,16.0,2014-11-16 18:15:00
6877,17031,Cook,Illinois,1.0,2014-12-19 12:45:00
6878,17031,Cook,Illinois,5.0,2014-12-13 17:45:00
6879,17031,Cook,Illinois,669.0,2014-11-24 18:15:00
6880,17031,Cook,Illinois,16.0,2014-11-16 18:00:00
6881,17031,Cook,Illinois,5.0,2014-12-13 17:30:00
6882,17031,Cook,Illinois,31.0,2014-11-16 17:45:00
6883,17031,Cook,Illinois,1.0,2014-12-19 13:30:00
6884,17031,Cook,Illinois,1.0,2014-12-19 13:45:00
6885,17031,Cook,Illinois,985.0,2014-11-24 18:30:00
6886,17031,Cook,Illinois,31.0,2014-11-16 17:30:00
6887,17031,Cook,Illinois,4.0,2014-12-13 17:15:00
6888,17031,Cook,Illinois,40.0,2014-12-19 09:15:00
6889,17031,Cook,Illinois,33.0,2014-11-16 17:15:00
6890,17031,Cook,Illinois,13.0,2014-11-16 20:30:00
6891,17031,Cook,Illinois,131.0,2014-12-19 08:15:00
6892,17031,Cook,Illinois,405.0,2014-11-02 09:15:00
6893,17031,Cook,Illinois,19.0,2014-12-19 05:15:00
6894,17031,Cook,Illinois,2.0,2014-12-19 05:30:00
6895,17031,Cook,Illinois,184.0,2014-11-16 23:30:00
6896,17031,Cook,Illinois,2.0,2014-12-19 05:45:00
6897,17031,Cook,Illinois,3.0,2014-12-19 06:00:00
6898,17031,Cook,Illinois,122.0,2014-11-16 23:15:00
6899,17031,Cook,Illinois,262.0,2014-11-24 17:15:00
6900,17031,Cook,Illinois,3.0,2014-12-19 06:15:00
6901,17031,Cook,Illinois,191.0,2014-12-19 06:30:00
6902,17031,Cook,Illinois,122.0,2014-11-16 23:00:00
6903,17031,Cook,Illinois,1176.0,2014-11-02 09:30:00
6904,17031,Cook,Illinois,191.0,2014-12-19 06:45:00
6905,17031,Cook,Illinois,124.0,2014-11-16 22:45:00
6906,17031,Cook,Illinois,232.0,2014-12-13 19:00:00
6907,17031,Cook,Illinois,193.0,2014-12-19 07:00:00
6908,17031,Cook,Illinois,193.0,2014-12-19 07:15:00
6909,17031,Cook,Illinois,5.0,2014-11-16 22:15:00
6910,17031,Cook,Illinois,93.0,2014-12-19 07:30:00
6911,17031,Cook,Illinois,5.0,2014-11-16 22:00:00
6912,17031,Cook,Illinois,93.0,2014-12-19 07:45:00
6913,17031,Cook,Illinois,232.0,2014-12-13 19:15:00
6914,17031,Cook,Illinois,7.0,2014-11-16 21:45:00
6915,17031,Cook,Illinois,1176.0,2014-11-02 09:45:00
6916,17031,Cook,Illinois,7.0,2014-11-16 21:30:00
6917,17031,Cook,Illinois,5.0,2014-11-16 21:15:00
6918,17031,Cook,Illinois,384.0,2014-11-24 17:30:00
6919,17031,Cook,Illinois,131.0,2014-12-19 08:00:00
6920,17031,Cook,Illinois,5.0,2014-11-16 21:00:00
6921,17031,Cook,Illinois,13.0,2014-11-16 20:45:00
6922,17031,Cook,Illinois,124.0,2014-11-16 22:30:00
6923,17031,Cook,Illinois,1255.0,2014-11-02 10:00:00
6924,17031,Cook,Illinois,3.0,2014-12-19 14:00:00
6925,17031,Cook,Illinois,985.0,2014-11-24 18:45:00
6926,17031,Cook,Illinois,218.0,2014-11-16 13:45:00
6927,17031,Cook,Illinois,218.0,2014-11-16 13:30:00
6928,17031,Cook,Illinois,39.0,2014-12-13 15:30:00
6929,17031,Cook,Illinois,156.0,2014-11-16 13:15:00
6930,17031,Cook,Illinois,39.0,2014-12-13 15:15:00
6931,17031,Cook,Illinois,156.0,2014-11-16 13:00:00
6932,17031,Cook,Illinois,788.0,2014-12-19 17:00:00
6933,17031,Cook,Illinois,545.0,2014-11-24 21:45:00
6934,17031,Cook,Illinois,156.0,2014-11-16 12:45:00
6935,17031,Cook,Illinois,156.0,2014-11-16 12:30:00
6936,17031,Cook,Illinois,1.0,2014-11-16 12:15:00
6937,17031,Cook,Illinois,1.0,2014-11-16 12:00:00
6938,17031,Cook,Illinois,788.0,2014-12-19 17:15:00
6939,17031,Cook,Illinois,39.0,2014-12-13 15:00:00
6940,17031,Cook,Illinois,4476.0,2014-11-16 14:00:00
6941,17031,Cook,Illinois,1150.0,2014-12-13 14:45:00
6942,17031,Cook,Illinois,2.0,2014-11-16 09:45:00
6943,17031,Cook,Illinois,981.0,2014-12-19 17:30:00
6944,17031,Cook,Illinois,2.0,2014-11-16 09:30:00
6945,17031,Cook,Illinois,2.0,2014-11-16 09:15:00
6946,17031,Cook,Illinois,2.0,2014-11-16 09:00:00
6947,17031,Cook,Illinois,2.0,2014-11-16 08:45:00
6948,17031,Cook,Illinois,981.0,2014-12-19 17:45:00
6949,17031,Cook,Illinois,2.0,2014-11-16 08:30:00
6950,17031,Cook,Illinois,1150.0,2014-12-13 14:30:00
6951,17031,Cook,Illinois,1.0,2014-12-13 14:15:00
6952,17031,Cook,Illinois,41.0,2014-11-16 08:15:00
6953,17031,Cook,Illinois,1341.0,2014-11-24 22:15:00
6954,17031,Cook,Illinois,41.0,2014-11-16 08:00:00
6955,17031,Cook,Illinois,791.0,2014-12-19 18:00:00
6956,17031,Cook,Illinois,1341.0,2014-11-24 22:00:00
6957,17031,Cook,Illinois,649.0,2014-12-19 16:45:00
6958,17031,Cook,Illinois,4476.0,2014-11-16 14:15:00
6959,17031,Cook,Illinois,3144.0,2014-11-16 14:30:00
6960,17031,Cook,Illinois,33.0,2014-11-16 17:00:00
6961,17031,Cook,Illinois,3.0,2014-12-19 14:15:00
6962,17031,Cook,Illinois,4.0,2014-12-13 17:00:00
6963,17031,Cook,Illinois,4.0,2014-12-13 16:45:00
6964,17031,Cook,Illinois,12.0,2014-11-16 16:45:00
6965,17031,Cook,Illinois,14.0,2014-12-19 14:30:00
6966,17031,Cook,Illinois,1742.0,2014-11-24 19:00:00
6967,17031,Cook,Illinois,12.0,2014-11-16 16:30:00
6968,17031,Cook,Illinois,14.0,2014-12-19 14:45:00
6969,17031,Cook,Illinois,4.0,2014-12-13 16:30:00
6970,17031,Cook,Illinois,39.0,2014-12-13 16:15:00
6971,17031,Cook,Illinois,17.0,2014-11-16 16:15:00
6972,17031,Cook,Illinois,203.0,2014-12-19 15:00:00
6973,17031,Cook,Illinois,1366.0,2014-11-01 18:15:00
6974,17031,Cook,Illinois,1742.0,2014-11-24 19:15:00
6975,17031,Cook,Illinois,17.0,2014-11-16 16:00:00
6976,17031,Cook,Illinois,203.0,2014-12-19 15:15:00
