Data Year,Utility Number,Utility Name,Short Form,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2016,8276,Havana Power & Light Company,,FL,FPC,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1130,314,.,.,1444,1130,314,0,0,1444,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8283,Harrison County Rrl Elec Coop,,IA,SWPP,0,0,0,0,0,4920,232,164,0,5316,.,.,.,.,.,.,.,.,.,.,4920,232,164,0,5316,47408,8394,43620,0,99422,2275,26,62,.,2363,0,0,0,0,0
2016,8287,Hawaii Electric Light Co Inc,,HI,,12732,2291,0,.,15023,.,.,.,.,.,.,.,.,.,.,59160,10390,91,.,69641,71892,12681,91,0,84664,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8288,City of Hawarden - (IA),,IA,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1028,257,10,.,1295,1028,257,10,0,1295,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8298,Hawkeye Tri-County El Coop Inc,,IA,MISO,.,.,.,.,.,5809,956,6,.,6771,.,.,.,.,.,.,.,.,.,.,5809,956,6,0,6771,76066,62704,89290,.,228060,5809,956,0,.,6765,2860,465,.,.,3325
2016,8307,Hawley Public Utilities Comm,,MN,MISO,502,17,.,.,519,.,.,.,.,.,.,.,.,.,.,648,212,.,.,860,1150,229,0,0,1379,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8319,Heartland Power Coop,,IA,MISO,.,.,.,.,0,4626,1710,8,.,6344,.,.,.,.,.,.,.,.,.,.,4626,1710,8,0,6344,82277,38915,185025,.,306217,4313,855,8,.,5176,.,.,.,.,.
2016,8319,Heartland Power Coop,,MN,MISO,.,.,.,.,0,39,.,.,.,39,.,.,.,.,.,.,.,.,.,.,39,0,0,0,39,884,.,.,.,884,39,.,.,.,39,.,.,.,.,.
2016,8333,Haywood Electric Member Corp,,GA,DUK,.,.,.,.,0,390,6,.,.,396,.,.,.,.,.,.,.,.,.,.,390,6,0,0,396,3179,30,.,.,3209,.,.,.,.,.,.,.,.,.,.
2016,8333,Haywood Electric Member Corp,,NC,DUK,.,.,.,.,.,25757,697,13,.,26467,.,.,.,.,.,.,.,.,.,.,25757,697,13,0,26467,249840,21701,6978,.,278519,.,.,.,.,.,.,.,.,.,.
2016,8333,Haywood Electric Member Corp,,SC,DUK,.,.,.,.,.,10,4,.,.,14,.,.,.,.,.,.,.,.,.,.,10,4,0,0,14,43,42,.,.,85,.,.,.,.,.,.,.,.,.,.
2016,8348,City of Healdsburg - (CA),,CA,CISO,3494,741,50,.,4285,1150,244,.,.,1394,.,.,.,.,.,133,28,.,.,161,4777,1013,50,0,5840,6250,9945,.,.,16195,.,.,.,.,.,.,.,.,.,.
2016,8366,Heber Light & Power Company,,UT,PACE,.,.,.,.,0,10243,1325,.,.,11568,.,.,.,.,.,7,0,.,.,7,10250,1325,0,0,11575,85642,76588,.,.,162230,0,0,.,.,0,0,0,.,.,0
2016,8375,City of Hebron - (NE),,NE,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,746,221,0,0,967,746,221,0,0,967,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8447,Hendricks County Rural E M C,,IN,MISO,.,.,.,.,.,30167,742,3,.,30912,.,.,.,.,.,.,3,.,.,3,30167,745,3,0,30915,458025,260480,37766,.,756271,30167,742,3,.,30912,2748,.,.,.,2748
2016,8449,Henderson City Utility Comm,,KY,MISO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10241,1687,34,0,11962,10241,1687,34,0,11962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,8466,Henry County Rural E M C,,IN,MISO,0,0,0,0,0,9388,169,6,0,9563,0,0,0,0,0,0,0,0,0,0,9388,169,6,0,9563,150267,21704,21423,0,193394,9388,169,6,0,9563,556,0,0,0,556
2016,8515,City of Hermiston,,OR,BPAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4491,1012,0,0,5503,4491,1012,0,0,5503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,8517,City of Hertford - (NC),Y,NC,CPLE,.,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8543,Hibbing Public Utilities Comm,,MN,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6090,901,6,0,6997,6090,901,6,0,6997,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8548,City of Hickman,,KY,TVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,203,0,0,1071,868,203,0,0,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,8566,High Plains Power Inc,,WY,WACM,12023,443,413,.,12879,.,.,.,.,.,.,.,.,.,.,128,13,139,.,280,12151,456,552,0,13159,.,.,.,.,.,0,0,0,.,0,.,.,.,.,.
2016,8567,City of Higginsville - (MO),Y,MO,SWPP,2360,0,0,.,2360,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,2360,0,0,0,2360,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8570,Highline Electric Assn,,CO,WACM,1534,403,723,.,2660,.,.,.,.,.,.,.,.,.,.,3457,859,1398,.,5714,4991,1262,2121,0,8374,.,.,.,.,.,.,.,.,.,.,.,.,190,.,190
2016,8570,Highline Electric Assn,,NE,WACM,261,50,286,.,597,.,.,.,.,.,.,.,.,.,.,493,131,804,.,1428,754,181,1090,0,2025,.,.,.,.,.,.,.,.,.,.,.,.,216,.,216
2016,8571,Town of High Point,,NC,DUK,35723,.,.,.,35723,.,.,.,.,.,.,.,.,.,.,0,4845,273,.,5118,35723,4845,273,0,40841,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8573,City of Highland,,IL,MISO,3855,635,162,.,4652,1937,17,0,.,1954,0,0,.,.,0,0,0,0,.,0,5792,652,162,0,6606,7447,74,0,.,7521,.,.,.,.,.,.,.,.,.,.
2016,8574,"Jackson Electric Coop, Inc - (WI)",,WI,MISO,7459,133,6,.,7598,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7459,133,6,0,7598,.,.,.,.,.,7459,133,5,.,7597,4890,40,0,0,4930
2016,8579,City of Highlands - (NC),Y,NC,DUK,2352,480,.,.,2832,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2352,480,0,0,2832,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8610,City of Hinton,,IA,MISO,308,45,6,.,359,.,.,.,.,.,.,.,.,.,.,1,12,2,.,15,309,57,8,0,374,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8620,"HILCO Electric Cooperative, Inc.",,TX,ERCO,20189,6098,.,.,26287,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1,20189,6098,1,0,26288,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8628,City of Hillsboro - (ND),Y,ND,MISO,649,127,.,.,776,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,649,127,0,0,776,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8631,Hillsdale Board of Public Wks,,MI,MISO,3,5,0,0,8,5027,960,25,0,6012,.,.,.,.,0,1,4,0,0,5,5031,969,25,0,6025,38301,46505,36332,0,121138,0,0,0,0,0,0,0,0,0,0
2016,8632,"Hill County Electric Coop, Inc",,MT,NWMT,.,.,.,.,0,3572,247,3,.,3822,.,.,.,.,.,.,.,.,.,.,3572,247,3,0,3822,34607,28439,75176,.,138222,.,.,.,.,.,.,.,.,.,.
2016,8699,Inland Power & Light Company,,ID,BPAT,.,.,.,.,.,1558,140,3,.,1701,.,.,.,.,.,11,1,.,.,12,1569,141,3,0,1713,23458,5016,6,.,28480,.,.,.,.,.,.,.,.,.,.
2016,8699,Inland Power & Light Company,,WA,BPAT,.,.,.,.,.,34207,3444,503,.,38154,.,.,.,.,.,154,10,1,.,165,34361,3454,504,0,38319,587782,134847,130046,.,852675,.,.,.,.,.,.,.,.,.,.
2016,8715,Town of Holden - (MA),Y,MA,ISNE,7212,585,24,.,7821,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7212,585,24,0,7821,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8717,City of Holdrege,,NE,SWPP,1788,.,.,.,1788,.,.,.,.,.,.,.,.,.,.,807,647,2,0,1456,2595,647,2,0,3244,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8723,City of Holland,,MI,MISO,0,0,0,.,0,23732,4423,190,.,28345,.,.,.,.,0,5,0,0,.,5,23737,4423,190,0,28350,177176,329950,598803,.,1105929,.,.,.,.,.,.,.,.,.,.
2016,8733,Village of Holley - (NY),Y,NY,NYIS,981,2,.,.,983,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,981,2,0,0,983,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8748,City of Holly Springs,,MS,TVA,0,0,0,0,0,8780,2742,1,0,11523,0,0,0,0,0,0,0,0,0,0,8780,2742,1,0,11523,130871.84,80441.84,7593,0,218906.67,0,0,0,0,0,0,0,0,0,0
2016,8761,Holmes-Wayne Electric Coop Inc,,OH,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14147,3084,15,0,17246,14147,3084,15,0,17246,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8764,"Holston Electric Coop, Inc",,TN,TVA,24819,5131,0,0,29950,0,7,16,0,23,0,0,0,0,0,0,227,0,0,227,24819,5365,16,0,30200,0,12892,288457,0,301349,0,0,0,0,0,0,0,0,0,0
2016,8770,City of Holton - (KS),,KS,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2018,436,13,.,2467,2018,436,13,0,2467,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8773,"Holy Cross Electric Assn, Inc",,CO,PSCO,.,.,.,.,0,46168,10091,11,.,56270,.,.,.,.,.,223,26,0,.,249,46391,10117,11,0,56519,616536,518908,54207,.,1189651,38812,3300,11,.,42123,0,0,.,.,0
2016,8774,City of Holyoke - (MA),,MA,ISNE,14901,2300,17,0,17218,0,0,0,0,0,0,0,0,0,0,7,268,47,0,322,14908,2568,64,0,17540,0,.,0,0,0,0,2,5,0,7,0,0,0,0,0
2016,8780,"Fox Islands Electric Coop, Inc",,ME,ISNE,1690,318,.,.,2008,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1690,318,0,0,2008,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8786,Horry Electric Coop Inc,,SC,SC,66182,9791,11,.,75984,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,66182,9791,11,0,75984,.,.,.,.,.,66182,9791,11,.,75984,.,.,.,.,.
2016,8795,City of Homestead - (FL),,FL,HST,21411,2060,562,.,24033,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,21411,2060,562,0,24033,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2016,8796,City of Hingham - (MA),,MA,ISNE,8562,1063,6,.,9631,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8562,1063,6,0,9631,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8801,City of Hondo - (TX),Y,TX,ERCO,0,0,0,.,0,190,0,0,.,190,.,.,.,.,.,.,.,.,.,.,190,0,0,0,190,190,0,0,.,190,.,.,.,.,.,.,.,.,.,.
2016,8824,M J M Electric Cooperative Inc,,IL,MISO,9054,203,.,.,9257,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9054,203,0,0,9257,.,.,.,.,.,.,.,.,.,.,31,.,.,.,31
2016,8830,Hood River Electric Coop,,OR,BPAT,3161,.,.,.,3161,.,.,.,.,.,.,.,.,.,.,190,230,208,.,628,3351,230,208,0,3789,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8840,City of Hope,,AR,MISO,6442,274,0,0,6716,0,0,0,0,0,0,0,0,0,0,2414,762,4,0,3180,8856,1036,4,0,9896,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2016,8846,City of Hopkinsville,,KY,TVA,0,0,0,0,0,10070,2905,2,0,12977,0,0,0,0,0,0,0,0,0,0,10070,2905,2,0,12977,125408.12,132699.44,96688,0,354795.56,1007,0,0,0,1007,0,0,0,0,0
2016,8883,Houlton Water Company,,ME,NBSO,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,3919,1315,80,.,5314,3919,1315,80,0,5314,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.
2016,8884,Terrebonne Parish Consol Gov't,,LA,MISO,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,11146,2513,.,.,13659,11146,2513,0,0,13659,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8896,City of Houston - (MO),Y,MO,AECI,100,.,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8898,Houston County Elec Coop Inc,,TX,ERCO,.,.,.,.,0,19819,1474,13,.,21306,.,.,.,.,.,.,.,.,.,.,19819,1474,13,0,21306,191434,77873,139311,.,408618,.,.,.,.,.,.,.,.,.,.
2016,8901,CenterPoint Energy,,TX,ERCO,.,6835,1998,11,8844,2107684,280555,.,363,2388602,.,.,.,.,0,103,.,.,.,103,2107787,287390,1998,374,2397549,29584947,18814866,.,35913,48435726,.,.,.,.,.,.,.,.,.,.
2016,8911,Howard Electric Coop,,MO,AECI,.,.,.,.,.,3386,134,.,.,3520,.,.,.,.,.,.,.,.,.,.,3386,134,0,0,3520,42057,7663,.,.,49720,2640,.,.,.,2640,.,.,.,.,.
2016,8924,Howard Greeley Rural P P D,,NE,SWPP,3225,588,1450,.,5263,.,.,.,.,.,.,.,.,.,.,0,0,0,.,0,3225,588,1450,0,5263,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8934,"Howell-Oregon Elec Coop, Inc",,MO,AECI,21789,2259,113,.,24161,.,.,.,.,.,.,.,.,.,.,11,2,1,.,14,21800,2261,114,0,24175,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8966,Hudson Municipal Electric Utility,Y,IA,MISO,807,131,0,.,938,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,807,131,0,0,938,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8972,City of Hudson - (OH),,OH,PJM,5822,845,.,.,6667,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5822,845,0,0,6667,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,8973,Town of Hudson - (MA),,MA,ISNE,11035,386,.,.,11421,.,.,.,.,.,.,.,.,.,.,.,1438,159,.,1597,11035,1824,159,0,13018,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9022,City of Hubbell- (NE),Y,NE,SWPP,44,11,1,.,56,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,44,11,1,0,56,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9023,City of Humboldt,,TN,TVA,0,0,0,0,0,3475,894,6,0,4375,3475,894,6,0,4375,0,0,0,0,0,3475,894,6,0,4375,45169.68,47937.33,49497,0,142604.01,3475,894,6,0,4375,0,0,1,0,1
2016,9087,Town of Huntersville - (NC),,NC,DUK,4761,519,.,.,5280,.,.,.,.,.,.,.,.,.,.,.,10,2,.,12,4761,529,2,0,5292,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9094,City of Huntsville - (AL),,AL,TVA,0,0,0,0,0,0,10,6,0,16,0,0,0,0,0,158867,21067,25,0,179959,158867,21077,31,0,179975,0,20642.04,241645.17,0,262287.21,0,0,0,0,0,0,0,0,0,0
2016,9096,City of Lafayette - (LA),,LA,MISO,.,.,.,.,.,54447,11529,.,.,65976,.,.,.,.,.,314,35,.,.,349,54761,11564,0,0,66325,816912,1202144,.,.,2019056,.,.,.,.,.,.,.,.,.,.
2016,9124,Hustisford Utilities,,WI,MISO,1330,246,0,0,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,246,0,0,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9128,Hurricane City Power,,UT,PACE,5582,667,39,.,6288,.,.,.,.,.,.,.,.,.,.,.,96,.,.,96,5582,763,39,0,6384,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9130,Hutchinson Utilities Comm,,MN,MISO,.,.,.,.,.,6170,942,3,0,7115,.,.,.,.,.,.,.,.,.,.,6170,942,3,0,7115,53298,92073,138763,0,284134,.,.,.,.,.,.,.,.,.,.
2016,9163,Hyrum City Corporation,,UT,PACE,2473,2,.,.,2475,.,.,.,.,.,.,.,.,.,.,.,169,1,.,170,2473,171,1,0,2645,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9186,"Idaho County L&P Coop Assn, Inc",Y,ID,AVA,3644,276,.,.,3920,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3644,276,0,0,3920,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9187,City of Idaho Falls - (ID),,ID,PACE,0,0,0,.,0,23170,4070,7,.,27247,0,0,0,.,0,30,0,0,.,30,23200,4070,7,0,27277,275440,306555,92354,.,674349,23170,4070,7,.,27247,0,0,0,.,0
2016,9191,Idaho Power Co,,ID,IPCO,1053,121,2,0,1176,425152,64678,17784,0,507614,0,0,0,0,0,761,632,869,0,2262,426966,65431,18655,0,511052,4802751,3806244,4653186,0,13262181,425152,64678,17784,0,507614,27403,0,2204,0,29607
2016,9191,Idaho Power Co,,OR,IPCO,249,55,0,0,304,12621,3111,1738,0,17470,0,0,0,0,0,525,285,263,0,1073,13395,3451,2001,0,18847,169442,150577,312162,0,632181,12621,3111,1738,0,17470,361,0,43,0,404
2016,9200,Village of Ilion - (NY),Y,NY,NYIS,3660,267,115,.,4042,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,3660,267,115,0,4042,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2016,9209,Illinois Rural Electric Coop,,IL,MISO,.,.,.,.,.,10061,278,.,.,10339,.,.,.,.,.,.,.,.,.,.,10061,278,0,0,10339,123639,59637,.,.,183276,500,202,.,.,702,.,.,.,.,.
2016,9216,Imperial Irrigation District,,CA,IID,41453,5391,534,.,47378,53683,4786,172,.,58641,.,.,.,.,.,32488,8993,753,.,42234,127624,19170,1459,0,148253,548057,676152,1482,.,1225691,.,.,.,.,.,.,.,.,.,.
2016,9217,City of Imperial,,NE,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1038,200,35,.,1273,1038,200,35,0,1273,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9230,City of Independence - (IA),,IA,MISO,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,2686,447,3,0,3136,2714,447,3,0,3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9231,City of Independence - (MO),,MO,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,51932,5069,12,0,57013,51932,5069,12,0,57013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9246,"Indian Electric Coop, Inc",,OK,SWPP,13870,5190,11,.,19071,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13870,5190,11,0,19071,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9273,Indianapolis Power & Light Co,,IN,MISO,419240,49808,6,.,469054,43227,4886,5153,.,53266,.,.,.,.,.,.,85,.,.,85,462467,54779,5159,0,522405,343595,813654,6434245,.,7591494,.,.,.,.,.,.,.,.,.,.
2016,9275,Indianola Municipal Utilities,,IA,MISO,5723,630,13,.,6366,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5723,630,13,0,6366,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9292,Inter County Energy Coop Corp,,KY,PJM,.,.,.,.,0,24453,1544,4,.,26001,.,.,.,.,.,.,.,.,.,0,24453,1544,4,0,26001,345572,68623,45707,.,459902,24453,1544,4,.,26001,2340,.,.,.,2340
2016,9324,Indiana Michigan Power Co,,IN,PJM,398976,52042,3945,.,454963,8981,1093,46,.,10120,.,.,.,.,.,2,4,8,.,14,407959,53139,3999,0,465097,71236,99027,16340,.,186603,.,.,.,.,.,6923,.,.,.,6923
2016,9324,Indiana Michigan Power Co,,MI,PJM,110248,17782,994,.,129024,.,.,.,.,.,.,.,.,.,.,1,2,4,.,7,110249,17784,998,0,129031,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9331,Intercounty Electric Coop Assn,,MO,AECI,.,.,.,.,.,28315,1823,7,.,30145,.,.,.,.,.,.,.,.,.,.,28315,1823,7,0,30145,410663,85373,34503,.,530539,28315,1823,7,.,30145,0,0,0,.,0
2016,9336,Intermountain Rural Elec Assn,,CO,PSCO,138688,12467,60,0,151215,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,138688,12467,60,0,151215,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9417,Interstate Power and Light Co,,IA,MISO,5715,934,113,0,6762,0,0,0,0,0,0,0,0,0,0,397117,82420,1376,0,480913,402832,83354,1489,0,487675,0,0,0,0,0,0,259,57,0,316,51834,0,0,0,51834
2016,9418,City of Iola - (KS),,KS,SWPP,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,3079,641,2,.,3722,3079,641,2,0,3722,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0
2016,9422,J-A-C Electric Coop Inc,Y,TX,ERCO,4531,459,.,.,4990,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4531,459,0,0,4990,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9425,Iowa Lakes Electric Coop,,IA,SWPP,.,.,.,.,.,9205,3314,60,.,12579,.,.,.,.,.,.,.,.,.,.,9205,3314,60,0,12579,170254,126335,296170,.,592759,.,.,.,.,.,.,.,.,.,.
2016,9431,Irwin Electric Membership Corp,,GA,SOCO,.,.,.,.,.,10572,388,1357,.,12317,.,.,.,.,.,.,.,.,.,.,10572,388,1357,0,12317,137525,21885,47818,.,207228,10572,388,1357,.,12317,.,.,500,.,500
2016,9442,Town of Ipswich - (MA),,MA,ISNE,291,0,0,.,291,6256,500,130,.,6886,0,0,0,0,0,600,341,84,0,1025,7147,841,214,0,8202,10,10,10,.,30,0,0,0,0,0,0,0,0,0,0
2016,9475,Itasca-Mantrap Co-op Electrical Assn,,MN,MISO,14531,1027,369,0,15927,0,0,15,0,15,0,0,0,0,0,0,5,0,0,5,14531,1032,384,0,15947,0,0,58587,0,58587,10430,900,369,0,11699,3297,130,.,.,3427
2016,9572,Village of Jackson Center - (OH),Y,OH,PJM,672,71,19,.,762,0,0,4,.,4,.,.,.,.,.,.,.,.,.,.,672,71,23,0,766,0,0,2028,.,2028,.,.,.,.,.,.,.,.,.,.
2016,9575,Jackson Energy Coop Corp - (KY),,KY,PJM,.,.,.,.,.,47690,3659,7,.,51356,.,.,.,.,.,.,.,.,.,.,47690,3659,7,0,51356,681628,132583,71531,.,885742,47690,3659,7,.,51356,861,.,.,.,861
2016,9576,Jackson County Rural E M C - (IN),,IN,MISO,.,.,.,.,0,23213,1117,22,.,24352,.,.,.,.,.,.,.,.,.,.,23213,1117,22,0,24352,364879,50870,43381,.,459130,23213,1117,22,.,24352,128,.,.,.,128
2016,9590,"Jackson Electric Coop, Inc - (TX)",,TX,ERCO,13939,1611,.,.,15550,.,.,.,.,.,.,.,.,.,.,.,.,27,.,27,13939,1611,27,0,15577,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9598,City of Jackson - (OH),,OH,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3362,795,11,.,4168,3362,795,11,0,4168,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9599,City of Jackson - (MN),,MN,MISO,1648,276,45,.,1969,.,.,.,.,0,.,.,.,.,0,.,.,3,.,3,1648,276,48,0,1972,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0
2016,9601,Jackson Electric Member Corp - (GA),,GA,SOCO,.,.,.,.,.,200969,16531,178,.,217678,.,.,.,.,.,35,13,8,.,56,201004,16544,186,0,217734,3027696,1429457,630911,.,5088064,.,.,.,.,.,.,.,.,.,.
2016,9603,City of Jackson - (MO),,MO,MISO,6248,915,7,0,7170,0,0,0,0,0,0,0,0,0,0,2,3,0,0,5,6250,918,7,0,7175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9605,Jackson Purchase Energy Corporation,,KY,MISO,.,.,.,.,0,25380,4230,8,.,29618,.,.,.,.,.,.,.,.,.,.,25380,4230,8,0,29618,377370,208321,49614,.,635305,24111,4018,8,.,28137,.,.,.,.,.
2016,9612,City of Jackson - (TN),,TN,TVA,0,0,0,0,0,29663,5919,29,0,35611,0,0,0,0,0,0,0,0,0,0,29663,5919,29,0,35611,399765.16,581075.02,711847,0,1692687.19,0,0,7,0,7,172,20,0,0,192
2016,9613,City of Lebanon - (IN),,IN,MISO,7388,1123,100,.,8611,.,.,.,.,.,.,.,.,.,.,53,136,21,.,210,7441,1259,121,0,8821,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9616,Beaches Energy Services,,FL,FPL,1910,1,.,.,1911,.,.,.,.,.,.,.,.,.,.,28044,5193,.,.,33237,29954,5194,0,0,35148,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9617,JEA,,FL,JEA,221300,54161,538,1,276000,187561,1001,.,.,188562,.,.,.,.,.,357,267,.,.,624,409218,55429,538,1,465186,2230665,5103,.,.,2235768,398387,55113,202,1,453703,.,.,.,.,.
2016,9645,Jamestown Board of Public Util,,NY,NYIS,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16344,2643,122,0,19109,16344,2643,122,0,19109,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9646,Town of Jamestown - (IN),Y,IN,MISO,472,61,1,.,534,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,472,61,1,0,534,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2016,9664,City of Jasper - (TX),,TX,MISO,3460,923,6,.,4389,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3460,923,6,0,4389,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9665,Jasper County Rural E M C,,IN,MISO,.,.,.,.,0,7560,1146,0,.,8706,.,.,.,.,.,.,185,2,.,187,7560,1331,2,0,8893,93552,18171,0,.,111723,7560,1146,.,.,8706,.,.,.,.,.
2016,9666,Jay County Rural E M C,,IN,PJM,4899,489,47,.,5435,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,4899,489,47,0,5435,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9667,City of Jasper - (IN),,IN,MISO,5939,1209,86,.,7234,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5939,1209,86,0,7234,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9668,"Jasper-Newton Elec Coop, Inc",,TX,MISO,.,.,.,.,.,20185,2255,173,.,22613,.,.,.,.,.,.,.,.,.,.,20185,2255,173,0,22613,254828,40559,132888,.,428275,.,.,.,.,.,.,.,.,.,.
