Data Year,Utility Number,Utility Name,Ownership Code,Ownership,Short Form,Advanced Metering,Demand Response,Distribution Systems,Dynamic Pricing,Energy Efficiency,Mergers,Net Metering,Non Net Metering Distributed,Operational Data,Reliablity,Sales to Ultimate Customers,Service Territory,Utility Data
2016,40603,Wyoming Municipal Power Agency,A,Municipal Mktg Authority,,,,,,,,,,X,,,,X
2016,40604,Heartland Consumers Power Dist,P,Political Subdivision,X,,,,,,,,,,,,,
2016,40606,City of Grand Island - (NE),M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2016,40613,Northern California Power Agny,P,Political Subdivision,,,,,,,,,,X,,X,,X
2016,40614,Alabama Municipal Elec Authority,A,Municipal Mktg Authority,,,,,,,,,,X,,,,X
2016,42889,Alaska Energy Authority,S,State,,,,,,,,,,X,,,,X
2016,44372,Oncor Electric Delivery Company LLC,I,Investor Owned,,X,X,X,,X,,X,,X,X,,X,X
2016,44388,New England Elec Transm'n Corp,T,Transmission,,,,,,,,,,X,,,,X
2016,49730,American PowerNet,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,49746,The Energy Coop,C,Cooperative,,,,,,,,,,X,,X,,X
2016,49803,Alaska Electric & Energy Coop,C,Cooperative,,,,,,,,,,X,,,,X
2016,49817,Dow Hydrocarbons and Resources,R,Retail Power Marketer,,,,,,,,,,,,,,
2016,49818,"Alliance Power Company, LLC.",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,49824,Calpine Power Management LLC,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2016,49826,Mohegan Tribal Utility Authority,P,Political Subdivision,,X,,X,,,,,,X,,X,X,X
2016,49848,Massachusetts Bay Trans Authority,P,Political Subdivision,,,,,,,,,,X,,X,,X
2016,49853,Amigo Energy,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,49891,NextEra Energy Power Marketing,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,49922,U.S. Energy Partners LLC,R,Retail Power Marketer,,,,,X,,,,,X,,X,,X
2016,49952,Penstar Power,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,49956,Merrill Lynch Commodities,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2016,49986,Southwest Iowa Rural Elec Coop,C,Cooperative,,X,,X,,,,,X,X,X,X,X,X
2016,49987,Harvard Dedicated Energy Limit,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,49998,City of Berea Municipal Utility,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2016,50041,"Stream SPE, LTD",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,50043,"Exelon Generation Company, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,50046,"Texas Retail Energy, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,50062,DPL Energy Resources,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,50149,Constellation Energy Power Choice Inc.,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,50153,"APN Starfirst, L.P.",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,50156,AmeriPower LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,50174,Electric Transmission Texas LLC,T,Transmission,,,,,,,,,,X,,,,X
2016,54728,Texas General Land Office,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,54820,Direct Energy Services,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,54862,Champion Energy Services,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,54871,Glacial Energy Holdings,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,54872,"Accent Energy Holdings, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,54873,Freedom Energy,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,54875,New York Industrial Energy Buyers,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,54893,NOCO Electric,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,54913,NSTAR Electric Company,I,Investor Owned,,X,,X,X,X,,X,X,X,X,X,X,X
2016,55701,Sempra Generation,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2016,55719,TDM US,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2016,55722,AEP Energy,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,55758,"GenOn Energy Management, LLC",W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2016,55765,Reliant Energy Power Supply LLC,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2016,55781,Liberty Power Corp.,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,55787,City of Moreno Valley - (CA),M,Municipal,,X,X,X,X,X,,X,,X,X,X,X,X
2016,55813,"Bluerock Energy, Inc.",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,55814,"Columbia Utilities Power, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,55815,"IDT Energy, Inc.",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,55874,"Energy Services Providers, Inc",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,55878,Hudson Energy Services,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,55897,PSEG Energy Resources and Trade,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2016,55937,Entergy Texas Inc.,I,Investor Owned,,X,X,X,,X,,X,,X,X,X,X,X
2016,55959,Roughrider Electric Cooperativ,C,Cooperative,,X,,X,,X,,,,X,,X,X,X
2016,55962,City of Victorville - (CA),M,Municipal,,X,,X,X,,,,,X,,X,X,X
2016,55982,Heart of Texas Electric Coop,C,Cooperative,,X,,X,X,,,,,X,X,X,X,X
2016,56068,International Transmission Company DBA ITCTransmission,T,Transmission,,,,,,,,,,X,,,,X
2016,56146,Black Hills/Colorado Elec.Util,I,Investor Owned,,X,,X,,X,X,X,,X,X,X,X,X
2016,56161,ITC Midwest LLC,T,Transmission,,,,,,,,,,X,,,,X
2016,56162,American Transmission Systems Inc,T,Transmission,,,,,,,,,,X,,,,X
2016,56163,"Michigan Electric Transmission Company, LLC",T,Transmission,,,,,,,,,,X,,,,X
2016,56196,Just Energy New York Corp.,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56212,"Ambit Energy Holdings, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56220,Anthracite Power & Light,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56223,Macquarie Energy LLC,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2016,56224,Rancho Cucamonga Municipal Utility,M,Municipal,X,X,,,,,,,,,,,X,
2016,56247,Mega Energy LP DBA Texans Energy,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56248,"Young Energy, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56254,"Duquesne Light Energy, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56255,"Brilliant Energy, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56256,City of Atka - (AK),M,Municipal,X,,,,,,,,,,,,X,
2016,56260,OnPAC Energy,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56265,Energy Plus Holdings LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56276,TransCanada Energy Marketing ULC,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2016,56279,"Spartan Renewable Energy, Inc",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56286,"Frontier Utilities, Inc.",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56288,Luminant Energy,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2016,56292,"Bounce Energy, Inc.",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56326,dPi Energy LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56360,Discount Power - (TX),R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56379,"MC Squared Energy Services, LLC",R,Retail Power Marketer,,,,,X,,,,,X,,X,,X
2016,56408,"UGI Energy Services, Inc.",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56441,Our Energy LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56496,"UP Power Marketing, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56501,"Palmco Power NJ, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56503,TDX Manley Generating LLC,I,Investor Owned,X,,,,,,,,,,,,X,
2016,56504,Major Energy Electric Services,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56521,"Devonshire Energy, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56522,"Backyard Farms Energy, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56526,"ITC Great Plains, LLC",T,Transmission,,,,,,,,,,X,,,,X
2016,56528,JP Morgan,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2016,56535,City of Williams - AZ,M,Municipal,X,,,,,,,,,,,,X,
2016,56536,Riverside Electric Cooperative,C,Cooperative,X,,,,,,,,,,,,X,
2016,56546,Dominion Energy Marketing Inc.,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2016,56571,AP Holdings LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56573,"Palmco Power PA, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56620,NextEra Retail of Texas LP,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56692,Marin Clean Energy,G,Community Choice Aggregator,,,,,X,X,,,,X,,X,,X
2016,56697,Ameren Illinois Company,I,Investor Owned,,X,,X,X,X,,X,X,X,X,X,X,X
2016,56734,Smart Prepaid Electric,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56737,"Stream Energy Pennsylvania, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56738,Infinite Electric LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56739,Gold Country Energy,I,Investor Owned,X,,,,,,,,,,,,X,
2016,56775,Entrust Energy,R,Retail Power Marketer,,,,,X,,,,,X,,X,,X
2016,56784,NRG Power Marketing LLC,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2016,56793,"Palmco Power CT, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56810,American Light and Power,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56876,"Stream Energy Maryland, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56890,Citigroup Energy Inc,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2016,56961,Veteran Energy LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,56982,PBF Power Marketing LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,57037,Reliant Energy Northeast LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,57038,"Amerigreen Energy, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,57040,PNE Energy Supply LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,57067,"ENGIE Retail, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,57074,"Stream Energy New Jersey, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,57105,Commonwealth Utility Corporation,S,State,,X,,X,,,,X,,X,X,X,X,X
2016,57132,"US Retailers, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,57156,NYSERDA,D,Nonutility DSM Administrator,,,,,,X,,,,,,,,
2016,57185,"Palmco Power MD, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,57201,Energy Trust of Oregon,D,Nonutility DSM Administrator,,,,,,X,,,,,,,,
2016,57298,TAQA Gen X LLC,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2016,57307,"Plymouth Rock Energy, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,57313,SolarCity Corporation,B,Behind the Meter,,,,,,,,,,X,,X,,X
2016,57346,Efficiency Maine Trust,D,Nonutility DSM Administrator,,,,,,X,,,,,,,,
2016,57347,Vermont Energy Investment Corporation,D,Nonutility DSM Administrator,,,,,,X,,,,,,,,
2016,57349,Focus on Energy,D,Nonutility DSM Administrator,,,,,,X,,,,,,,,
2016,57350,Summer Energy LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,57351,City of Egegik - (AK),M,Municipal,X,,,,,,,,,,,,X,
2016,57394,Value Based Brands LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,57426,"Everything Energy, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,57428,Source Power & Gas LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,57459,"Wolverine Alternative Investments, LLC",R,Retail Power Marketer,,,,,X,,,,,X,,X,,X
2016,57467,"Palmco Power OH, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,57483,Liberty Utilities,I,Investor Owned,,X,,X,X,X,,X,,X,X,X,X,X
2016,57486,"XOOM Energy Texas, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,57487,"XOOM Energy Connecticut, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,57488,"XOOM Energy Illinois, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,57489,"XOOM Energy Massachusetts, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,57490,"XOOM Energy Maryland, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,57491,"XOOM Energy New Jersey, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58085,"Electricity Maine, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58086,"Electricity NH, LLC d/b/a ENH Power, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58096,Andeler Corporation dba Andeler Power,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58116,"Public Power & Utility of Maryland, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58117,Public Power & Utility - New Jersey,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58118,Public Power LLC (PA),R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58119,Public Power LLC (CT),R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58123,Aha Macav Power Service,P,Political Subdivision,,X,,X,,,,,,X,,X,X,X
2016,58124,City of Winter Park - (FL),M,Municipal,,X,,X,X,X,,X,,X,X,X,X,X
2016,58126,Pittsburg Power Company,M,Municipal,,X,,X,,X,,X,,X,,X,X,X
2016,58127,Cape Light Compact,D,Nonutility DSM Administrator,,,,,,X,,,,,,,,
2016,58128,DC Sustainable Energy Utility,D,Nonutility DSM Administrator,,,,,,X,,,,,,,,
2016,58139,Town of Pickstown - (SD),M,Municipal,,X,,X,,X,,,,X,,X,X,X
2016,58142,Cincinnati Bell Energy LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58158,FairPoint Energy LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58160,Viridian Energy NY LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58161,Viridian Energy LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58162,Viridian Energy PA LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58181,"Stream Energy New York, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58196,"C. N. Brown Electricity, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58230,MJMEUC,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2016,58248,"EnergyMark, LLC",R,Retail Power Marketer,,,,,X,,,,,X,,X,,X
2016,58263,V247 Power Corporation,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58314,"Palmco Power IL, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58339,"XOOM Energy Pennsylvania, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58364,New Brunswick Power Generation Corp.,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58367,"XOOM Energy New York, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58457,"EDF Industrial Power Services (CA), LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58458,Silver State Energy Association,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58476,"Stream Energy Columbia, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58630,"XOOM Energy Maine, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58631,"XOOM Energy Rhode Island, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58632,"XOOM Energy Delaware, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58633,"XOOM Energy New Hampshire, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58663,Respond Power LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58667,"North American Power and Gas, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58683,Everyday Energy LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58747,"Provider Power MASS, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58799,"Mega Energy of New England, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58805,Pro Power Providers,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58806,"Mint Energy, LLC",R,Retail Power Marketer,,,,,X,,,,,X,,X,,X
2016,58851,City of Cerritos - (CA),M,Municipal,,X,,,X,,,,,X,,X,,X
2016,58853,Kiwi Energy NY LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58854,Delaware Sustainable Energy Utility,D,Nonutility DSM Administrator,,,,,,X,,,,,,,,
2016,58855,Hawaii Energy Efficiency Program,D,Nonutility DSM Administrator,,,,,,X,,,,,,,,
2016,58859,"Enertrade Electric, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58950,"Galt Power Texas, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58951,"Ethical Electric, Inc",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58952,Sperian Energy Corp,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58953,"Star Energy Partners, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58954,Breeze LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58956,"SmartEnergy Holdings, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58957,"Interstate Gas Supply, Inc.",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58963,Brooklet Energy Distribution,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58964,"Alpha Gas and Electric, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58965,Energy.Me Midwest LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58966,Marathon Power LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58967,"SBR Energy, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,
2016,58972,"Realgy, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58973,"Discount Energy Group, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58974,Clearview Electric Inc.,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,58978,"Harborside Energy, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59012,"Mega Energy of New Hampshire, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59013,PUD No 1 of Jefferson County,P,Political Subdivision,,X,,X,,X,,X,,X,X,X,X,X
2016,59052,Astral Energy LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59053,"Abest Power & Gas, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59054,"Eligo Energy, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59055,"Choice Energy, LLC d/b/a 4 Choice Energy",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59057,"Mega Energy of Maine, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59058,"Gerdau Ameristeel Energy, Inc.",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59059,Town Square Energy,R,Retail Power Marketer,,,,,,,X,,,X,,X,,X
2016,59060,Union Atlantic Electricity,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59061,Pioneer Power LLC DBA Pioneer Energy,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59062,"REP Energy, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59064,"Great American Power, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59065,Titan Gas LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59082,"Family Energy, Inc. New York",R,Retail Power Marketer,,,,,X,,,,,X,,X,,X
2016,59083,SFE Energy Pennsylvania,R,Retail Power Marketer,,,,,,,,,,X,,X,,
2016,59084,"SFE Energy Maryland, Inc",R,Retail Power Marketer,,,,,,,,,,X,,X,,
2016,59085,"SFE Energy New Jersey, Inc.",R,Retail Power Marketer,,,,,,,,,,X,,X,,
2016,59086,"Constellation Solar Holding, LLC",B,Behind the Meter,,,,,,,,,,X,,X,,X
2016,59088,"Nordic Energy Services, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59112,"Guttman Energy, Inc.",R,Retail Power Marketer,,,,,,,X,,,X,,X,,X
2016,59118,NJ Clean Energy Program,D,Nonutility DSM Administrator,,,,,,X,,,,,,,,
2016,59126,Sonoma Clean Power Authority,G,Community Choice Aggregator,,,,,,,,,,X,,X,,X
2016,59127,"Sunwave Gas & Power Connecticut, Inc.",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59128,MPower Energy LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59139,SunEdison LLC,B,Behind the Meter,,,,,,,,,,X,,X,,X
2016,59310,"Inspire Energy Holdings, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59311,"XOOM Energy Ohio, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59312,"XOOM Energy Washington DC, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59313,"Palmco Power MA, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,
2016,59314,Infuse Energy LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59361,Lykins Energy Solutions,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59385,"Dynegy Energy Services, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59410,"Shipley Choice, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59411,Power Express,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59472,Agera Energy LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59505,Heartland REMC,C,Cooperative,,X,,X,X,,,,X,X,,X,X,X
2016,59507,"Lonestar Generation, LLC",W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2016,59557,RGS Energy,B,Behind the Meter,,,,,,,,,,X,,X,,X
2016,59558,"OneRoof Energy, Inc.",B,Behind the Meter,,,,,,,,,,X,,X,,X
2016,59566,Axon Power & Gas LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59579,Sunnova,B,Behind the Meter,,,,,,,,,,X,,X,,X
2016,59580,"SunPower Capital, LLC",B,Behind the Meter,,,,,,,,,,X,,X,,X
2016,59619,"EDF Energy Services, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59620,Verde Energy USA,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59622,"Ahana Renewables, LLC",B,Behind the Meter,,,,,,,,,,X,,X,,X
2016,59624,"Vivint Solar, Inc.",B,Behind the Meter,,,,,,,,,,X,,X,,
2016,59625,Lancaster Choice Energy,G,Community Choice Aggregator,,,,,,,,,,X,,X,,X
2016,59647,Sunrun Inc.,B,Behind the Meter,,,,,,,,,,X,,X,,X
2016,59676,"Collegiate Clean Energy, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59679,Aggregated Transit Energy,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59734,"SFE Energy Massachusetts, Inc.",R,Retail Power Marketer,,,,,,,,,,X,,X,,
2016,59738,"SunPower Capital Services, LLC",B,Behind the Meter,,,,,,,,,,X,,X,,X
2016,59763,"Consolidated Power Co., LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59785,Iron Energy LLC dba Kona Energy,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59793,"First Point Power, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59794,"Starion Energy, Inc.",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59795,"Starion Energy PA, Inc.",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59796,"Starion Energy NY, Inc.",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59797,Park Power LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59798,Volt Electricity Provider LP,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59799,American Power & Gas,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59800,Capital Energy LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59801,CEI,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59807,"Rushmore Energy, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59808,MP2 Energy LLC,R,Retail Power Marketer,,,,,X,,,,,X,,X,,X
2016,59809,"Residents Energy, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59810,Greenlight Energy Inc.,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59811,Santanna Energy Services,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59812,New Wave Energy Corporation,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59813,"Oasis Power, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,
2016,59814,Term Power & Gas LLC d/b/a ENCOA,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59815,"HIKO Energy, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59816,"Supreme Energy, Inc.",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59818,Algonquin Energy Services,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59820,"Mansfield Power and Gas, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59829,Hampshire COG d/b/a Hampshire Power,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59830,Aequitas Energy Inc,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59832,Great Eastern Energy,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59846,Western Reserve Energy Services LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59847,Sustainable Star LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59848,"ResCom Energy, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,59931,"MidAmerican Energy Services, LLC",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
