Utility Characteristics,,,,,,,Also operating in other NERC Regions,,,,,,,,Operating in these RTOs,,,,,,,,Other Activities,,,,,,,,,
Data Year,Utility Number,Utility Name,Short Form,State,Ownership Type,NERC Region,TRE,FRCC,MRO,NPCC,RFC,SERC,SPP,WECC,CAISO,ERCOT,PJM,NYISO,SPP,MISO,ISONE,Other,Generation,Transmission,Buying Transmission,Distribution,Buying Distribution,Wholesale Marketing,Retail Marketing,Bundled,Alt Fuel Vehicle,Alt Fuel Vehicle 2
2019,13698,North Central Public Pwr Dist,,NE,Political Subdivision,MRO,,,Y,,,,N,,,,,,Y,,,,,,,Y,,,,,N,
2019,13700,North Itasca Electric Coop Inc,,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2019,13704,"North Western Elec Coop, Inc",,OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,N,,
2019,13716,North Georgia Elec Member Corp,,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,13718,City of North Little Rock - (AR),,AR,Municipal,SERC,,,,,,Y,,,,,,,,Y,,,Y,Y,Y,Y,,Y,,,,
2019,13725,City of North Platte,,NE,Municipal,MRO,,,N,,,,Y,,,,,,Y,,,,,,,Y,,,,Y,,
2019,13726,North Shore Towers Apts Inc,,NY,Cooperative,,,,,,,,,,,,,,,,,Y,Y,,,Y,,,N,,N,
2019,13730,City of North St Paul - (MN),,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2019,13731,"North Star Electric Coop, Inc",,MN,Cooperative,MRO,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2019,13734,Northeast Oklahoma Electric Co,,OK,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,N,,Y,,,,,,
2019,13735,Northcentral Mississippi E P A,,MS,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,13738,Northeast Missouri El Pwr Coop,,MO,Transmission,SERC,,,,,,Y,N,,,,,,,,,Y,,Y,Y,,,,,,N,N
2019,13739,Northeast Power,,NE,Political Subdivision,MRO,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2019,13749,"NorVal Electric Cooperative, Inc",Y,MT,Cooperative,SPP,,,,,,,Y,N,,,,,Y,,,,,,,Y,,,,,,
2019,13750,"Northern Electric Coop, Inc",,SD,Cooperative,MRO,,,N,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2019,13756,Northern Indiana Pub Serv Co,,IN,Investor Owned,RFC,,,,,Y,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,,Y,N,N
2019,13757,North Plains Electric Coop Inc,,TX,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,Y,,Y,,,,,Y,Y
2019,13758,"Northern Lights, Inc",,ID,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,,Y,,,
2019,13762,"Northern Neck Elec Coop, Inc",,VA,Cooperative,SERC,,,,,,Y,,,,,Y,,,,,,,,,Y,,,,,,
2019,13777,Northern Rio Arriba E Coop Inc,Y,NM,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,N,
2019,13780,Northern States Power Co,,MN,Investor Owned,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,,Y,Y,Y
2019,13781,Northern States Power Co - Minnesota,,MN,Investor Owned,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,,Y,Y,Y
2019,13782,City of New Ross - (IN),Y,IN,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,N,
2019,13783,Northeast Louisiana Power Coop Inc.,,LA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,13788,Northern Wasco County PUD,,OR,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,,Y,Y
2019,13789,Village of Northfield - (VT),,VT,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,,
2019,13798,Northwest Iowa Power Coop,,IA,Cooperative,MRO,,,Y,,,,,,,,,,Y,,,N,Y,Y,,,,,,,N,
2019,13799,Prairie Land Electric Coop Inc,,KS,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2019,13805,Northwest Rural Pub Pwr Dist,,NE,Political Subdivision,WECC,,,Y,,,,,,,,,,Y,,,,,,,Y,,,,,,
2019,13807,Northwestern Electric Coop Inc - (OK),,OK,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2019,13809,NorthWestern Energy - (SD),,SD,Investor Owned,MRO,,,Y,,,,,,,,,,Y,N,,,Y,Y,Y,Y,,Y,,Y,,
2019,13815,Northwestern Wisconsin Elec Co,,WI,Investor Owned,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,Y,,,
2019,13816,City of Northwood - (ND),Y,ND,Municipal,MRO,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,
2019,13819,City of Norton,Y,KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,N,,,Y,,,,N,,
2019,13825,Norwalk Third Taxing District,,CT,Municipal,NPCC,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,
2019,13826,City of Norway,,MI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,Y,,,Y,,,,,Y,Y
2019,13830,Nueces Electric Cooperative,,TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,Y,,N,
2019,13831,City of Norwich - (CT),,CT,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,Y,Y,,Y,,,N,,Y,Y
2019,13838,"Northfork Electric Coop, Inc",,OK,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2019,13839,City of Norwood - (MA),,MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,,,,,,
2019,13853,Oahe Electric Coop Inc,,SD,Cooperative,SPP,N,,N,,,,N,,,,,,Y,N,,N,,,,Y,,,,,,
2019,13870,"Nushagak Electric Coop, Inc",Y,AK,Cooperative,AK,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,
2019,13932,Village of Oak Harbor - (OH),Y,OH,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,,,,,,Y,,
2019,13933,City of Oak Ridge,,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,13934,Ocmulgee Electric Member Corp,,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2019,13935,Oakdale&South San Joaquin Irrigation D.,,CA,Political Subdivision,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,
2019,13936,Oakdale Electric Coop,,WI,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2019,13948,City of Oberlin - (KS),Y,KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,N,N,Y,,,,Y,,
2019,13949,City of Oberlin - (OH),,OH,Municipal,RFC,,,,,Y,,,,,,Y,,,N,,,Y,,Y,Y,,,,,Y,Y
2019,13950,Village of Obetz - (OH),Y,OH,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,N,
2019,13955,City of Ocala,,FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,Y,,N,N,Y,,,,Y,,
2019,13961,Ocotillo Water Conserv. Dist.,Y,AZ,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,,,Y,Y,Y,,,,,
2019,13962,Oconee Electric Member Corp,,GA,Cooperative,SERC,,,,,,Y,,,,,N,,,,,,,,,Y,,,,,,
2019,13963,Oconomowoc Utilities,,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2019,13964,Oconto Electric Cooperative,,WI,Cooperative,RFC,,,,,Y,,,,,,,,,,,,Y,N,,Y,,,,,,
2019,13965,Oconto Falls Water & Light Comm,,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2019,13966,City of Olustee,Y,OK,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,Y,N,
2019,13971,City of Odessa - (MO),Y,MO,Municipal,SPP,,,,,,N,Y,,,,,,,,,,Y,Y,Y,Y,,,,,,
2019,13990,City of Ogden - (IA),Y,IA,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,,Y,N,
2019,13993,City of Oglesby - (IL),Y,IL,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,N,
2019,13994,Oglethorpe Power Corporation,,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,N,Y,,N,,,,,,,
2019,13997,Village of Ohio City - (OH),Y,OH,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2019,13998,Ohio Edison Co,,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,,N,,,N,N,,Y,,Y,N,,Y,Y
2019,14006,Ohio Power Co,,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,N,,,,N,Y,Y,Y,,Y,,,Y,Y
2019,14012,"Ohop Mutual Light Company, Inc",,WA,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,Y,Y,,,,,,
2019,14015,Ohio Valley Electric Corp,,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,N,Y,,,,,,,,,
2019,14022,Town of Oak City - (UT),Y,UT,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,N,
2019,14055,PUD No 1 of Okanogan County,,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,,Y,Y,Y,,Y,,,N,N
2019,14057,Okeene Public Works Authority,Y,OK,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,,,,Y,,,,N,,
2019,14062,Oklahoma Electric Coop Inc,,OK,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2019,14063,Oklahoma Gas & Electric Co,,OK,Investor Owned,SPP,,,,,,,Y,,,,,,Y,,,,Y,Y,Y,Y,Y,Y,,N,Y,Y
2019,14074,"Okanogan County Elec Coop, Inc",,WA,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,Y,,
2019,14077,Oklahoma Municipal Power Authority,,OK,State,MRO,Y,,Y,,,,N,,,Y,,,Y,,,,Y,Y,Y,,,Y,,,,
2019,14078,City of Okolona,,MS,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,14103,City of Olive Hill - (KY),Y,KY,Municipal,RFC,,,,,Y,,,,,,,,,,,Y,,,Y,Y,,,,,,
2019,14107,City of Olivia - (MN),,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,Y,,
2019,14109,"Oregon Trail El Cons Coop, Inc",,OR,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,Y,Y,Y,,,,,,
2019,14124,Borough of Olyphant - (PA),Y,PA,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,N,,,
2019,14127,Omaha Public Power District,,NE,Political Subdivision,MRO,,,Y,,,,Y,,,,,,Y,,,,Y,Y,Y,Y,,Y,,,Y,Y
2019,14132,City of Onawa - (IA),,IA,Municipal,MRO,,,Y,,,,,,,,,,,,,Y,,N,,Y,,,,,,
2019,14138,City of Onida - (SD),Y,SD,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,Y,,Y,,,Y,,
2019,14146,City of Opelika - (AL),,AL,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2019,14151,City of Opp - (AL),Y,AL,Municipal,SERC,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2019,14154,Orange & Rockland Utils Inc,,NY,Investor Owned,NPCC,,,,Y,,,,,,,,,,,,,,N,,Y,,,,,,
2019,14156,Ontonagon County R E A,Y,MI,Cooperative,RFC,N,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,N,
2019,14159,City of Orange City - (IA),,IA,Municipal,MRO,,,N,,,,Y,N,,,,,Y,,,,,,,Y,,,,,N,N
2019,14160,Orange County Rural E M C,,IN,Cooperative,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2019,14164,City of Orangeburg - (SC),,SC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,Y,Y,Y,Y,,N,N,Y,Y,Y
2019,14166,City of Orient - (IA),Y,IA,Municipal,,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2019,14170,Orcas Power & Light Coop,,WA,Cooperative,WECC,,,,,,,,N,,,,,,,,,,,,Y,,,,,Y,Y
2019,14172,City of Ord - (NE),,NE,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,,,,Y,,,,,,
2019,14175,"Tri-County Electric Coop, Inc (SC)",,SC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,N,N
2019,14176,City of Orlando - (OK),Y,OK,Municipal,SPP,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,
2019,14178,"P K M Electric Coop, Inc",,MN,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2019,14191,South Feather Water and Power Agency,,CA,Political Subdivision,WECC,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,
2019,14192,Osage Valley Elec Coop Assn,,MO,Cooperative,SERC,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y
2019,14194,City of Orrville - (OH),,OH,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,Y,N,Y,Y,,,,Y,N,
2019,14196,City of Ortonville - (MN),Y,MN,Municipal,MRO,,,Y,,,,,,,,,,,,,,,Y,Y,Y,,Y,Y,,N,
2019,14198,Price Municipal Corporation,Y,UT,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,Y,,,,,
2019,14199,City of Osage City - (KS),,KS,Municipal,SPP,,,Y,,,,N,,,,,,Y,,,,Y,,Y,Y,,,,Y,Y,Y
2019,14201,City of Osage - (IA),,IA,Municipal,MRO,,,N,,,,,,,,,,,Y,,,Y,,,Y,,,,Y,N,N
2019,14202,"Osceola Electric Coop, Inc",,IA,Cooperative,SPP,,,N,,,,Y,,,,,,Y,N,,N,Y,,,Y,,,,,,
2019,14203,City of Osawatomie - (KS),,KS,Municipal,SPP,,,,,,,Y,,,,,,N,,,,Y,,,Y,,,,,,
2019,14214,City of Osborne - (KS),Y,KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,,,Y,,,,Y,N,
2019,14216,City of Osceola - (AR),,AR,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,N,,,Y,,,,Y,,
2019,14224,Otero County Electric Coop Inc,,NM,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,Y,Y
2019,14229,City of Ottawa - (KS),,KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,N,,Y,,,,,,
2019,14232,Otter Tail Power Co,,MN,Investor Owned,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,,N,Y,Y
2019,14234,City of Ouzinkie - (AK),Y,AK,Municipal,AK,,,,,,,,,,,,,,,,,Y,,,Y,,,N,,N,
2019,14238,Ouachita Electric Coop Corp,,AR,Cooperative,SERC,,,,,,,Y,,,,,,Y,Y,,,N,,,Y,,,,,N,
2019,14245,Overton Power District No 5,,NV,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,Y,Y
2019,14246,City of Owatonna - (MN),,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,N,
2019,14251,Owen Electric Coop Inc,,KY,Cooperative,,,,,,N,,,,,,,,,,,,,,,Y,,,,,N,N
2019,14261,Village of Orleans - (VT),Y,VT,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,,
2019,14267,"Otsego Electric Coop, Inc",Y,NY,Cooperative,NPCC,,,,Y,,,,,,,,Y,,,,,,,Y,Y,,,,,N,
2019,14268,City of Owensboro - (KY),,KY,Municipal,SERC,,,,,N,Y,,,,,,,,,,Y,Y,N,Y,Y,,Y,N,N,,
2019,14275,City of Oxford - (MS),,MS,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,14276,City of Oxford - (KS),Y,KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,,,Y,,,,,,
2019,14277,Village of Oxford - (NE),Y,NE,Municipal,MRO,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,
2019,14285,Ozark Border Electric Coop,,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2019,14288,Ozark Electric Coop Inc - (MO),,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,Y,Y
2019,14289,Ozarks Electric Coop Corp - (AR),,AR,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,N,,,Y,,,Y,,Y,Y
2019,14323,Pacific Northwest Generating Coop,,OR,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,,,Y,,,,
2019,14324,PUD No 2 of Pacific County,,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2019,14328,Pacific Gas & Electric Co.,,CA,Investor Owned,WECC,,,,,,,,Y,Y,,,,,,,,Y,Y,Y,Y,N,N,N,Y,Y,Y
2019,14349,Avangrid Renewables,,OR,Retail Power Marketer,WECC,,,,,,,,Y,Y,Y,Y,Y,,Y,Y,N,,,,,,Y,Y,,,
2019,14354,PacifiCorp,,OR,Investor Owned,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,,Y,Y
2019,14371,City of Paducah - (KY),,KY,Municipal,SERC,,,,,N,Y,Y,,,,,,N,,,Y,Y,,,Y,,,,,,
2019,14373,Page Utility Enterprises,,AZ,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,Y,,Y,Y,,N,,Y,Y,Y
2019,14381,City of Painesville,,OH,Municipal,RFC,,,,,Y,,,,,,Y,,,N,,,Y,,,Y,,,,,N,
2019,14398,Palmetto Electric Coop Inc,,SC,Cooperative,SERC,,,,,,Y,,,,,,,,,N,Y,,,,Y,,,,,Y,Y
2019,14400,City of Palmyra - (MO),Y,MO,Municipal,SERC,,,,,,Y,Y,,,,,,,,,,Y,,Y,Y,,,Y,,,
2019,14401,City of Palo Alto - (CA),,CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,N,Y,,Y,Y,,Y,,Y,Y,Y
2019,14424,"Panola-Harrison Elec Coop, Inc",,TX,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2019,14426,Panhandle Rural El Member Assn,,NE,Cooperative,WECC,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2019,14433,City of Panora - (IA),Y,IA,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,N,,Y,,,,,,
2019,14435,Town of Paoli,Y,IN,Municipal,RFC,,,,,Y,,,,,,,,,,,,,N,Y,Y,,,,Y,,
2019,14443,Town of Paragonah - (UT),Y,UT,Municipal,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,N,,,
2019,14446,Paragould Light & Water Comm,,AR,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,,Y,Y,,Y,,Y,,
2019,14451,Village of Pardeeville - (WI),Y,WI,Municipal,RFC,,,Y,,N,,,,,,,,,,,,Y,,,Y,,,,,,
2019,14455,City of Paris - (TN),,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,14456,City of Paris - (MO),Y,MO,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,14459,City of Paris - (KY),Y,KY,Municipal,SERC,,,,,,Y,,,,,,,,,,,Y,,,Y,,,N,,,
2019,14460,City of Paris - (AR),Y,AR,Municipal,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2019,14468,People's Cooperative Services,,MN,Cooperative,MRO,,,Y,,,,,N,,,,,,Y,,,,N,,Y,,,N,,,
2019,14471,Parke County Rural E M C,,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2019,14472,Borough of Park Ridge - (NJ),Y,NJ,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,Y,Y
2019,14473,City of Paton - (IA),Y,IA,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2019,14474,City of Park River - (ND),Y,ND,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,N,
2019,14489,City of Parker - (SD),Y,SD,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,N,Y,,
2019,14500,Park Electric Coop Inc,,MT,Cooperative,,,,,,,,,Y,,,,,,,,,,N,Y,Y,,,,,,
2019,14505,Parkland Light & Water Company,,WA,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,Y,,
2019,14512,Parowan City Corporation,Y,UT,Municipal,WECC,,,,,,,,,,,,,,,,,Y,N,,Y,Y,,,,,
2019,14534,City of Pasadena - (CA),,CA,Municipal,WECC,,,,N,,,,Y,Y,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,Y
2019,14537,Pascoag Utility District,,RI,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,,
2019,14543,Tohono O'Odham Utility Authority,Y,AZ,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,N,,
2019,14557,"Pee Dee Electric Coop, Inc",,SC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,Y,Y
2019,14563,Pearl River Valley El Pwr Assn,,MS,Cooperative,SERC,,,,,,Y,,,,,,,,Y,,N,,,,Y,,,,,,
2019,14577,City of Paullina - (IA),Y,IA,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,,Y,Y,Y,,,,,N,
2019,14581,Village of Paw Paw - (MI),Y,MI,Municipal,RFC,,,,,Y,,,,,,,,,,,Y,,,,Y,,,,,,
2019,14582,City of Pawhuska - (OK),,OK,Municipal,MRO,,,Y,,,,N,,,,,,Y,,,,Y,Y,N,Y,,,,,N,N
2019,14585,Town of Paxton - (MA),Y,MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,Y,Y,,,,,,
2019,14599,"Paulding-Putman Elec Coop, Inc",,OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,N,Y,,,,,Y,Y
2019,14600,Payson City Corporation,,UT,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,Y,,,Y,,,,,,
2019,14602,Pea River Electric Coop,,AL,Cooperative,SERC,,,,,,,N,,,,,,,,,,,,,Y,,,,,,
2019,14605,City of Peabody - (MA),,MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,Y,N,Y,Y,,Y,,,Y,Y
2019,14606,"Peace River Electric Coop, Inc",,FL,Cooperative,FRCC,,Y,,,,,,,,,,,,,,Y,N,N,,Y,,,,,,
2019,14610,Orlando Utilities Comm,,FL,Municipal,,,N,,,,Y,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,Y,Y
2019,14624,PUD No 2 of Grant County,,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
2019,14626,"Pedernales Electric Coop, Inc",,TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,N,,,Y,Y
2019,14633,Pedro Bay Village Council - (AK),Y,AK,Municipal,AK,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,
2019,14645,City of Pella - (IA),,IA,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,,,,
2019,14648,Borough of Pemberton - (NJ),Y,NJ,Municipal,RFC,,,,,Y,,,,,,N,,,,,,,,,Y,,,,,,
2019,14649,Planters Electric Member Corp,,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,14650,Village of Pemberville - (OH),Y,OH,Municipal,RFC,,,,,Y,,,,,,,,,,,Y,,,,Y,,,,,,
2019,14653,PUD No 1 of Pend Oreille County,,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,,,,N,
2019,14656,City of Pender - (NE),Y,NE,Municipal,MRO,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,
2019,14659,Town of Pendleton - (IN),Y,IN,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2019,14668,Peninsula Light Company,,WA,Cooperative,WECC,N,,,,,,,Y,,,,,,,,,N,,Y,Y,,,,,Y,Y
2019,14700,Village of Penn Yan - (NY),Y,NY,Municipal,NPCC,,,,Y,,,,,,N,,Y,,,,,,,,Y,,,,Y,,
2019,14711,Pennsylvania Electric Co,,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,N,Y,N,Y,,Y,N,,Y,Y
2019,14712,Pemiscot-Dunklin Elec Coop Inc,,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,N,,,,,
2019,14715,PPL Electric Utilities Corp,,PA,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,,Y,,Y,,,,,Y,Y
2019,14716,Pennsylvania Power Co,,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,,N,,,,N,,Y,,Y,N,,Y,Y
2019,14717,Pee Dee Electric Member Corp,,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,14724,Pennyrile Rural Electric Coop,,KY,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,14771,PUD No 1 of Asotin County,Y,WA,Municipal,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2019,14775,People's Electric Cooperative,,OK,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,Y,Y,Y,Y,Y,,,,,
2019,14792,Borough of Perkasie - (PA),Y,PA,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2019,14806,City of Perry - (MO),Y,MO,Municipal,SERC,,,,,N,Y,,,,,,,,,,,,,,Y,,,,,,
2019,14829,City of Perry - (OK),Y,OK,Municipal,SPP,,,,,,Y,N,,,,,,,,,,,,,Y,,,,,,
2019,14839,City of Peru - (IN),,IN,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,Y,N,,Y,,,,,,
2019,14840,City of Peru - (IL),,IL,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,Y,N,,Y,N,,,,N,N
2019,14841,City of Peterson - (MN),Y,MN,Municipal,MRO,,,Y,,Y,,,,,,,,,Y,,,,,,Y,,N,,,N,
2019,14856,Petersburg Borough - (AK),,AK,Municipal,AK,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,
2019,14857,Pitt & Greene Elec Member Corp,,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,14864,Petit Jean Electric Coop Corp,,AR,Cooperative,SERC,,,,,,N,Y,,,,,,N,Y,,,,,,Y,,,,,,
2019,14867,City of Petoskey - (MI),,MI,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,Y,,
2019,14940,PECO Energy Co,,PA,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,,Y,,Y,,,,Y,Y,Y
2019,14945,Village of Philadelphia - (NY),Y,NY,Municipal,NPCC,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,
