Utility Characteristics,,,,,,Reporting Year Incremental Annual Savings,,,,,,,,,,Incremental Life Cycle Savings,,,,,,,,,,Reporting Year Incremental Cost,,,,,,,,,,Incremental Life Cycle Costs,,,,,,,,,,Weighted Average Life,,,,
,,,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,(Years),,,,
Data Year,Utility Number,Utility Name,Short Form,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Website
2019,9576,Jackson County Rural E M C - (IN),,IN,MISO,"1,085",129,0,0,"1,214",0.4,0.0,0.0,0.0,0.4,"10,850","1,290",0,0,"12,140",0.4,0.0,0.0,0.0,0.4,316,7,0,0,323,118,2,0,0,120,316,7,0,0,323,118,2,0,0,120,10.000,10.000,0.000,0.000,
2019,9599,City of Jackson - (MN),,MN,MISO,181,75,320,0,576,0.0,0.0,0.1,0.0,0.1,"2,431","1,026","4,372",0,"7,828",0.0,0.0,0.1,0.0,0.1,12,4,17,0,33,5,2,7,0,13,12,4,17,0,33,5,2,7,0,13,13.400,13.700,13.700,0.000,
2019,9601,Jackson Electric Member Corp - (GA),,GA,SOCO,"2,373",826,171,0,"3,370",0.7,0.1,0.0,0.0,0.8,"14,272","4,228",914,0,"19,414",0.7,0.2,0.0,0.0,0.9,"1,598",0,1,0,"1,599",0,0,0,0,0,"1,598",0,1,0,"1,599",0,0,0,0,0,6.670,5.000,5.000,0.000,www.jacksonemc.com/energyfit
2019,9617,JEA,,FL,JEA,"23,492","25,399",0,0,"48,891",3.0,2.7,0.0,0.0,5.7,"135,786","227,825",0,0,"363,611",3.0,2.7,0.0,0.0,5.7,473,"1,125",0,0,"1,598","3,124",392,0,0,"3,516",473,"1,125",0,0,"1,598","3,124",392,0,0,"3,516",5.780,8.970,0.000,0.000,
2019,9645,Jamestown Board of Public Util,,NY,NYIS,192,"3,370","1,492",0,"5,054",0.0,0.9,0.4,0.0,1.3,"1,920","16,850","7,460",0,"26,230",0.0,0.9,0.4,0.0,1.3,85,170,92,0,347,16,5,3,0,25,85,170,92,0,347,16,5,3,0,25,10.000,5.000,5.000,0.000,www.jamestownbpu.com
2019,9689,Jefferson Electric Member Corp,,GA,SOCO,"2,976",0,0,0,"2,976",0.0,0.0,0.0,0.0,0.0,"22,027","4,560",0,0,"26,587",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,22,0,0,43,0,0,0,0,0,614,52,0,0,666,8.000,19.000,0.000,0.000,
2019,9699,"Jemez Mountains Elec Coop, Inc",,NM,WALC,14,461,0,0,474,0.0,0.1,0.0,0.0,0.1,189,"5,529",0,0,"5,717",0.0,0.1,0.0,0.0,0.1,5,25,0,0,30,0,0,0,0,0,5,25,0,0,30,0,0,0,0,0,13.640,12.000,0.000,0.000,www.jemezcoop.org
2019,9726,Jersey Central Power & Lt Co,,NJ,PJM,"1,151",0,0,0,"1,151",0.2,0.0,0.0,0.0,0.2,"12,692",0,0,0,"12,692",0.2,0.0,0.0,0.0,0.2,"2,095",0,0,0,"2,095",520,0,0,0,520,"2,095",0,0,0,"2,095",520,0,0,0,520,11.024,0.000,0.000,0.000,https://www.njcleanenergy.com/cp
2019,9734,City of Jewett City - (CT),,CT,ISNE,22,15,0,0,36,0.0,0.0,0.0,0.0,0.0,367,191,0,0,558,0.0,0.0,0.0,0.0,0.0,12,3,0,0,15,6,4,0,0,10,12,3,0,0,15,6,4,0,0,10,16.843,13.000,0.000,0.000,
2019,9750,"Jo-Carroll Energy, Inc",,IL,MISO,127,574,0,0,701,0.0,0.0,0.0,0.0,0.1,"1,782","7,955",0,0,"9,737",0.0,0.0,0.0,0.0,0.1,21,8,0,0,29,0,0,0,0,0,21,8,0,0,29,0,0,0,0,0,14.031,13.859,0.000,0.000,
2019,9778,Johnson County Rural E M C,,IN,MISO,542,0,732,0,"1,274",0.2,0.0,0.2,0.0,0.4,"113,775",0,"132,892",0,"246,667",0.3,0.0,0.2,0.0,0.4,49,0,45,0,94,0,0,0,0,0,49,0,46,0,95,0,0,0,0,0,14.590,0.000,15.000,0.000,
2019,9922,Jump River Electric Coop Inc,,WI,MISO,225,62,0,0,287,0.0,0.0,0.0,0.0,0.0,"2,573",909,0,0,"3,482",0.0,0.0,0.0,0.0,0.0,28,1,0,0,29,42,3,0,0,45,28,1,0,0,29,42,3,0,0,45,11.436,14.667,0.000,0.000,
2019,9996,City of Kansas City - (KS),,KS,SWPP,188,22,0,0,210,0.4,0.0,0.0,0.0,0.4,"3,566",673,0,0,"4,239",0.5,0.1,0.0,0.0,0.6,159,5,0,0,164,0,0,0,0,0,159,5,0,0,164,0,0,0,0,0,7.000,3.000,0.000,0.000,
2019,10000,Evergy Metro,,KS,SWPP,7,0,0,0,7,0.0,0.0,0.0,0.0,0.0,7,0,0,0,7,0.0,0.0,0.0,0.0,0.0,38,0,0,0,38,78,0,0,0,78,38,0,0,0,38,78,0,0,0,78,1.000,0.000,0.000,0.000,evergy.com
2019,10000,Evergy Metro,,MO,SWPP,"44,483","52,237",0,0,"96,720",7.8,11.2,0.0,0.0,19.0,"326,260","603,214",0,0,"929,474",7.8,11.2,0.0,0.0,19.0,"2,305","4,008",0,0,"6,312","3,322","3,434",0,0,"6,756","2,305","4,008",0,0,"6,312","3,322","3,434",0,0,"6,756",7.300,11.500,0.000,0.000,evergy.com
2019,10040,City of Kasson,Y,MN,MISO,35,48,0,0,83,0.0,0.0,0.0,0.0,0.0,489,580,0,0,"1,069",0.0,0.0,0.0,0.0,0.0,1,2,0,0,3,0,0,0,0,0,19,23,0,0,42,0,0,0,0,0,14.000,12.000,0.000,0.000,
2019,10065,KBR Rural Public Power District,,NE,SWPP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0.000,0.000,0.000,0.000,
2019,10066,K C Electric Association,,CO,WACM,4,2,0,0,6,0.0,0.1,0.0,0.0,0.1,12,52,134,0,198,0.0,0.1,4.0,0.0,4.1,0,1,0,0,1,0,0,0,0,0,0,4,10,0,14,0,0,0,0,0,13.000,12.000,17.000,0.000,http://kcelectric.coop/content/rebates
2019,10071,Kauai Island Utility Cooperative,,HI,NA,"1,122",461,336,0,"1,919",0.6,0.2,0.0,0.0,0.8,"18,745","7,283","5,306",0,"31,333",0.6,0.2,0.0,0.0,0.8,181,75,54,0,310,25,10,7,0,42,181,75,54,0,310,25,10,7,0,42,17.000,6.600,4.800,0.000,
2019,10171,Kentucky Utilities Co,,KY,LGEE,"1,818","48,763",0,0,"50,582",0.0,9.5,0.0,0.0,9.5,"36,368","975,265",0,0,"1,011,634",0.0,9.5,0.0,0.0,9.5,2,"1,529",0,0,"1,532","5,657","1,318",0,0,"6,975",2,"1,529",0,0,"1,532","5,657","1,318",0,0,"6,975",20.000,20.000,0.000,0.000,https://lge-ku.com/saving-energy-and-money
2019,10265,City of Kimballton - (IA),Y,IA,SWPP,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,13,11,0,0,24,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.000,15.000,15.000,0.000,brightenergysolutions.com
2019,10326,PUD No 1 of Kittitas County,Y,WA,BPAT,455,18,0,0,473,0.1,0.0,0.0,0.0,0.1,"5,714",220,0,0,"5,934",0.1,0.0,0.0,0.0,0.1,146,5,0,0,151,0,0,0,0,0,146,5,0,0,151,0,0,0,0,0,12.550,12.000,0.000,0.000,
2019,10376,Kissimmee Utility Authority,,FL,FMPP,213,"1,136",108,0,"1,457",0.1,5.3,0.5,0.0,5.9,"3,331","13,664","1,292",0,"18,287",0.1,5.3,0.5,0.0,5.9,64,56,5,0,125,0,0,0,0,0,64,56,5,0,125,265,28,2,0,295,15.610,12.020,12.000,0.000,
2019,10393,PUD No 1 of Klickitat County,,WA,BPAT,272,107,124,0,503,0.0,0.0,0.0,0.0,0.0,"6,708","1,284","1,240",0,"9,232",0.0,0.0,0.0,0.0,0.0,96,8,18,0,122,0,0,0,0,0,96,8,18,0,122,0,0,0,0,0,24.660,12.000,10.000,0.000,
2019,10454,Kootenai Electric Cooperative,,ID,AVA,506,"1,073",0,0,"1,578",0.1,0.2,0.0,0.0,0.3,"7,154","17,274",0,0,"24,428",0.1,0.2,0.0,0.0,0.3,211,259,0,0,470,77,95,0,0,171,211,259,0,0,470,77,95,0,0,171,19.830,16.080,0.000,0.000,"We do not report any energy savings numbers on our website, only our rebates and program offerings."
2019,10558,"LaCreek Electric Assn, Inc",,SD,WACM,0,0,0,0,0,2.7,0.0,7.4,0.0,10.1,0,0,0,0,0,2.3,0.0,5.1,0.0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.200,0.000,11.200,0.000,
2019,10595,City of Lake City - (MN),,MN,MISO,297,527,527,0,"1,351",0.0,0.0,0.0,0.0,0.0,"2,556","9,017","9,017",0,"20,590",0.0,0.0,0.0,0.0,0.0,34,30,30,0,94,0,0,0,0,0,34,30,30,0,94,0,0,0,0,0,8.600,17.100,17.100,0.000,
2019,10617,City of Lake View - (IA),Y,IA,MISO,0,54,0,0,54,0.0,0.0,0.0,0.0,0.0,0,"1,072",0,0,"1,072",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,35,0,0,35,0.000,20.000,0.000,0.000,
2019,10622,City of Lakefield - (MN),Y,MN,MISO,82,12,0,0,93,0.0,0.0,0.0,0.0,0.0,"1,019",143,0,0,"1,162",0.0,0.0,0.0,0.0,0.0,5,1,0,0,6,2,0,0,0,2,5,1,0,0,6,2,0,0,0,2,12.500,12.200,12.200,0.000,
2019,10623,City of Lakeland - (FL),,FL,FMPP,"2,475","2,502",0,0,"4,977",1.9,1.3,0.0,0.0,3.2,"36,747","15,014",0,0,"51,761",2.0,1.0,0.0,0.0,3.0,747,190,0,0,937,0,0,0,0,0,747,190,0,0,937,0,0,0,0,0,13.500,13.500,0.000,0.000,
2019,10627,Lakeview Light & Power,,WA,BPAT,69,219,189,0,477,0.0,0.0,0.0,0.0,0.1,"1,935","2,856","2,264",0,"7,055",0.0,0.0,0.0,0.0,0.1,38,24,16,0,78,0,23,0,0,23,38,24,16,0,78,0,23,0,0,23,27.880,13.030,12.000,0.000,
2019,10629,City of Lakota - (ND),,ND,SWPP,98,0,0,0,98,0.0,0.0,0.0,0.0,0.0,"1,566",0,0,0,"1,566",0.0,0.0,0.0,0.0,0.0,4,0,0,0,4,2,0,0,0,2,4,0,0,0,4,2,0,0,0,2,16.000,0.000,0.000,0.000,
2019,10704,City of Lansing - (MI),,MI,MISO,"6,590","15,904",990,0,"23,484",0.6,2.2,0.1,0.0,2.9,"61,948","146,794","9,138",0,"217,880",0.5,2.1,0.1,0.0,2.7,707,"1,386",70,0,"2,163",392,666,30,0,"1,088",707,"1,386",70,0,"2,163",392,666,30,0,"1,088",9.400,9.230,9.230,0.000,www.lbwl.com/energysavers.aspx
2019,10724,Lassen Municipal Utility District,,CA,CISO,53,339,0,0,392,0.0,0.0,0.0,0.0,0.0,622,"3,346",0,0,"3,968",0.0,0.0,0.0,0.0,0.0,42,38,0,0,80,28,5,0,0,33,42,38,0,0,80,28,5,0,0,33,12.178,13.259,0.000,0.000,
2019,10769,City of Laurens - (IA),,IA,SWPP,31,26,589,0,646,0.0,0.0,0.1,0.0,0.1,763,514,"11,779",0,"13,056",0.0,0.0,0.1,0.0,0.1,6,4,14,0,24,0,0,2,0,3,6,4,14,0,24,0,0,2,0,3,24.640,20.000,20.000,0.000,www.lmpc-ia.com
2019,10857,"Lee County Electric Coop, Inc",,FL,FPL,"3,925",3,0,0,"3,928",0.0,0.0,0.0,0.0,0.0,"31,400",21,0,0,"31,421",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,123,322,0,0,445,0,0,0,0,0,123,322,0,0,445,8.000,7.000,0.000,0.000,
2019,10868,City of Leesburg - (FL),,FL,FPC,69,0,0,0,69,0.0,0.0,0.0,0.0,0.0,"1,056",0,0,0,"1,056",0.0,0.0,0.0,0.0,0.0,55,0,0,0,55,0,0,0,0,0,55,0,0,0,55,0,0,0,0,0,15.460,0.000,0.000,0.000,
2019,10879,Lehi City Corporation,,UT,PACE,76,0,0,0,76,0.0,0.0,0.0,0.0,0.0,223,0,0,0,223,0.0,0.0,0.0,0.0,0.0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,10.800,0.000,0.000,0.000,www.uamps.com/Rebate-Programs
2019,10908,City of Lenox - (IA),,IA,MISO,1,8,0,0,9,0.0,0.0,0.0,0.0,0.0,16,151,0,0,167,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,1,0,2,0,0,2,13.530,20.000,0.000,0.000,
2019,10944,PUD No 1 of Lewis County,,WA,BPAT,"1,517",844,213,0,"2,573",0.5,0.3,0.1,0.0,0.8,"34,989","10,837","2,558",0,"48,384",0.5,0.3,0.1,0.0,0.8,"1,171",272,32,0,"1,476",270,63,7,0,340,"1,171",272,32,0,"1,476",270,63,7,0,340,23.070,12.000,12.000,0.000,
2019,10967,City of Lexington - (NE),,NE,SWPP,190,171,1,0,362,0.0,0.0,0.0,0.0,0.1,"3,003","1,893",7,0,"4,903",0.0,0.0,0.0,0.0,0.1,52,8,0,0,60,14,2,0,0,16,52,8,0,0,60,14,2,0,0,16,15.776,11.046,11.000,0.000,
2019,11018,Lincoln Electric System,,NE,SWPP,526,"2,906","12,908",0,"16,340",0.6,0.8,2.0,0.0,3.4,"6,312","34,872","154,896",0,"196,080",0.6,0.8,2.0,0.0,3.4,493,288,654,0,"1,435",93,93,93,0,280,493,288,654,0,"1,435",93,93,93,0,280,12.000,12.000,12.000,0.000,
2019,11022,"Lincoln Electric Coop, Inc",,MT,BPAT,302,0,0,0,302,0.0,0.0,0.0,0.0,0.0,"2,351",0,0,0,"2,351",0.0,0.0,0.0,0.0,0.0,88,0,0,0,88,0,0,0,0,0,557,0,0,0,557,153,0,0,0,153,12.000,0.000,0.000,0.000,
2019,11064,Litchfield Public Utilities,,MN,MISO,414,448,448,0,"1,309",0.0,0.1,0.1,0.0,0.2,"2,607","8,463","8,463",0,"19,533",0.0,0.1,0.1,0.0,0.2,33,23,23,0,79,34,25,25,0,84,33,23,23,0,79,34,25,25,0,84,6.300,18.900,18.900,0.000,
2019,11124,City of Lodi - (CA),,CA,CISO,258,665,0,0,923,0.1,0.1,0.0,0.0,0.2,"3,513","7,995",0,0,"11,508",0.1,0.1,0.0,0.0,0.2,222,101,0,0,323,73,21,0,0,94,222,101,0,0,323,73,21,0,0,94,15.887,12.027,0.000,0.000,
2019,11135,City of Logan - (UT),,UT,PACE,16,575,0,0,592,0.0,0.1,0.0,0.0,0.1,170,"57,527",0,0,"57,696",0.0,0.1,0.0,0.0,0.1,2,23,0,0,25,1,8,0,0,9,3,75,0,0,78,1,7,0,0,8,10.390,10.000,0.000,0.000,
2019,11148,City of Lompoc - (CA),,CA,CISO,12,455,0,0,467,0.0,0.0,0.0,0.0,0.1,87,"5,460",0,0,"5,547",0.0,0.0,0.0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.649,12.000,0.000,0.000,http://www.ncpa.com/policy/reports/energy-efficiency/ 
2019,11171,Long Island Power Authority,,NY,NYIS,"228,597","98,720",0,0,"327,317",46.4,17.6,0.0,0.0,64.0,"1,313,178","1,579,520",0,0,"2,892,698",41.9,16.2,0.0,0.0,58.1,"20,266","25,903",0,0,"46,168","20,124","8,510",0,0,"28,634","20,266","25,903",0,0,"46,168","20,124","8,510",0,0,"28,634",5.745,16.000,0.000,0.000,www.psegliny.com
2019,11187,City of Longmont,,CO,PSCO,811,"5,861",0,0,"6,672",0.2,1.0,0.0,0.0,1.1,"6,476","81,527",0,0,"88,003",0.2,1.0,0.0,0.0,1.1,271,"1,587",0,0,"1,858",200,108,0,0,309,271,"1,587",0,0,"1,858",200,108,0,0,309,7.981,13.911,0.000,0.000,https://www.prpa.org/financial-information/   
2019,11208,Los Angeles Department of Water & Power,,CA,LDWP,"100,918","252,324",0,0,"353,242",39.1,50.4,0.0,0.0,89.5,"1,115,090","2,751,710",0,0,"3,866,800",39.1,50.4,0.0,0.0,89.5,"32,631","89,002",0,0,"121,633","18,210","30,064",0,0,"48,274","32,631","89,002",0,0,"121,633","18,210","30,064",0,0,"48,274",11.565,11.678,0.000,0.000,
2019,11211,Lost River Electric Coop Inc,Y,ID,PACE,0,37,38,0,75,0.0,0.0,0.0,0.0,0.0,0,550,192,0,742,0.0,0.0,0.0,0.0,0.0,0,6,11,0,17,0,0,0,0,0,0,6,11,0,17,0,0,0,0,0,0.000,15.000,5.000,0.000,N/A
2019,11241,Entergy Louisiana LLC,,LA,MISO,"18,356","29,945",0,0,"48,300",3.8,5.5,0.0,0.0,9.3,"312,760","433,765",0,0,"746,525",3.8,5.5,0.0,0.0,9.3,"2,758","2,772",0,0,"5,530","1,636","1,380",0,0,"3,016","2,758","2,772",0,0,"5,530","1,636","1,380",0,0,"3,016",17.039,14.485,0.000,0.000,
2019,11249,Louisville Gas & Electric Co,,KY,LGEE,"2,999","55,230",0,0,"58,229",0.0,10.9,0.0,0.0,10.9,"59,988","1,104,592",0,0,"1,164,580",0.0,10.9,0.0,0.0,10.9,0,"1,694",0,0,"1,694","6,608","1,258",0,0,"7,867",0,"1,694",0,0,"1,694","6,608","1,258",0,0,"7,867",20.000,20.000,0.000,0.000,https://lge-ku.com/residential-energy-efficiency
2019,11250,Loup Valleys Rural P P D,,NE,SWPP,102,12,44,0,158,0.0,0.0,0.0,0.0,0.0,"1,707",134,466,0,"2,308",0.0,0.0,0.0,0.0,0.0,31,1,2,0,33,7,0,0,0,7,31,1,2,0,33,7,0,0,0,7,16.779,11.000,10.650,0.000,
2019,11251,Loup River Public Power Dist,,NE,SWPP,360,"2,750","2,254",0,"5,365",0.1,0.5,0.1,0.0,0.6,"5,062","30,688","32,020",0,"67,771",0.1,0.5,0.1,0.0,0.6,105,132,102,0,339,26,33,25,0,84,105,132,102,0,339,26,33,25,0,84,14.045,11.158,14.208,0.000,
2019,11256,City of Loveland - (CO),,CO,PSCO,"7,220","6,679",0,0,"13,899",0.9,1.3,0.0,0.0,2.2,"12,906","93,091",0,0,"105,997",0.9,1.3,0.0,0.0,2.2,499,"1,791",0,0,"2,291",159,83,0,0,242,499,"1,791",0,0,"2,291",159,83,0,0,242,1.788,13.938,0.000,0.000,
2019,11268,City of Lowell - (MI),Y,MI,MISO,175,"1,159",0,0,"1,334",0.0,0.2,0.0,0.0,0.2,"7,845","16,911",0,0,"24,756",0.0,0.1,0.0,0.0,0.2,8,44,0,0,52,3,28,0,0,31,8,44,0,0,52,3,28,0,0,31,13.360,16.680,0.000,0.000,
2019,11291,Lumbee River Elec Member Corp,,NC,CPLE,"6,236",575,0,0,"6,810",0.0,0.0,0.0,0.0,0.0,"15,193","12,963",0,0,"28,155",0.0,0.0,0.0,0.0,0.0,10,19,0,0,30,29,0,0,0,29,10,19,0,0,30,29,0,0,0,29,2.400,0.023,0.000,0.000,
2019,11298,Lyon Rural Electric Coop,,IA,SWPP,146,2,0,0,148,0.0,0.0,0.0,0.0,0.0,"3,380",15,0,0,"3,395",0.0,0.0,0.0,0.0,0.0,31,0,0,0,31,5,0,0,0,5,31,0,0,0,31,5,0,0,0,5,22.320,7.000,0.000,0.000,
2019,11332,City of Luverne - (MN),,MN,SWPP,112,280,342,0,734,0.0,0.0,0.1,0.0,0.1,"1,633","11,007","1,353",0,"13,993",0.0,0.0,0.1,0.0,0.1,9,12,15,0,36,4,5,6,0,14,9,12,15,0,36,4,5,6,0,14,14.600,4.000,4.000,0.000,
2019,11475,City of Madison - (SD),,SD,MISO,20,0,0,0,20,1.6,0.0,0.0,0.0,1.6,907,0,0,0,907,1.6,0.0,0.0,0.0,1.6,9,0,0,0,9,0,0,0,0,0,47,0,0,0,47,0,0,0,0,0,9.900,0.000,0.000,0.000,9
2019,11482,City of Madison - (MN),Y,MN,MISO,3,109,0,0,112,0.0,0.0,0.0,0.0,0.0,47,"1,345",0,0,"1,391",0.0,0.0,0.0,0.0,0.0,1,5,0,0,6,0,2,0,0,2,1,5,0,0,6,0,2,0,0,2,15.100,12.300,12.300,0.000,
2019,11501,Magic Valley Electric Coop Inc,,TX,ERCO,65,0,0,0,65,0.0,0.0,0.0,0.0,0.0,195,0,0,0,195,0.0,0.0,0.0,0.0,0.0,12,0,0,0,12,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,10.000,0.000,0.000,0.000,www.magicvalley.coop
2019,11568,Town of Manilla - (IA),,IA,MISO,13,0,0,0,13,0.0,0.0,0.0,0.0,0.0,231,0,0,0,231,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,17.800,0.000,0.000,0.000,"MRES 3724 West Avera Drive, Sioux Falls, S. Dakata 57109"
2019,11571,Manitowoc Public Utilities,,WI,MISO,163,0,0,0,163,0.1,0.0,0.0,0.0,0.1,163,0,0,0,163,0.1,0.0,0.0,0.0,0.1,25,0,0,0,25,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,1.000,0.000,0.000,0.000,
2019,11581,City of Manning,,IA,SWPP,82,0,15,0,96,0.0,0.0,0.0,0.0,0.0,"1,595",2,293,0,"1,890",0.0,0.0,0.0,0.0,0.0,9,0,0,0,9,3,0,1,0,3,9,0,0,0,9,3,0,1,0,3,19.530,13.000,20.000,19.590,
2019,11609,City of Mapleton- (IA),Y,IA,MISO,14,0,0,0,14,0.0,0.0,0.0,0.0,0.0,258,0,0,0,258,0.0,0.0,0.0,0.0,0.0,5,0,0,0,5,2,0,0,0,2,5,0,0,0,5,2,0,0,0,2,17.870,0.000,0.000,0.000,          
2019,11646,City of Marietta - (GA),,GA,SOCO,72,0,0,0,72,0.0,0.0,0.0,0.0,0.0,765,0,0,0,765,0.0,0.0,0.0,0.0,0.0,6,0,0,0,6,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,10.570,0.000,0.000,0.000,
2019,11701,City of Marquette - (MI),,MI,MISO,411,"3,082",0,0,"3,493",0.0,0.0,0.0,0.0,0.0,"5,173","28,350",0,0,"33,524",0.0,0.0,0.0,0.0,0.0,36,157,0,0,193,78,199,0,0,277,36,157,0,0,193,78,199,0,0,277,12.590,9.200,0.000,0.000,
2019,11713,City of Marshall - (MI),,MI,MISO,179,536,134,0,850,0.0,0.1,0.0,0.0,0.1,"1,792","5,363","1,341",0,"8,496",0.0,0.1,0.0,0.0,0.1,9,24,6,0,40,7,19,5,0,31,9,24,6,0,40,7,19,5,0,31,10.000,10.000,10.000,0.000,
2019,11731,City of Marshall - (MN),,MN,MISO,266,"1,555",730,0,"2,551",0.2,0.4,0.1,0.0,0.7,"3,242","29,542","9,811",0,"42,596",0.2,0.4,0.1,0.0,0.7,57,117,21,0,195,31,36,10,0,76,57,117,21,0,195,31,36,10,0,76,12.166,18.998,13.446,0.000,
2019,11804,Massachusetts Electric Co,,MA,ISNE,"521,544","285,596","62,692",0,"869,832",80.3,40.8,8.9,0.0,130.0,"2,710,211","3,788,127","831,540",0,"7,329,878",80.3,40.8,8.9,0.0,130.0,"144,332","65,759","14,435",0,"224,526","38,882","21,020","4,614",0,"64,516","144,332","65,759","14,435",0,"224,526","38,882","21,020","4,614",0,"64,516",5.200,13.260,13.260,0.000,
2019,11811,Town of Massena - (NY),,NY,NYIS,168,64,0,0,231,0.0,0.0,0.0,0.0,0.0,"2,616",948,0,0,"3,564",0.0,0.0,0.0,0.0,0.0,3,0,0,0,4,54,62,0,0,116,3,0,0,0,4,54,62,0,0,116,15.570,14.880,0.000,0.000,
2019,11895,Village of Mazomanie - (WI),Y,WI,MISO,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,
2019,11965,City of McCleary - (WA),Y,WA,BPAT,34,84,0,0,118,0.0,0.0,0.0,0.0,0.0,609,"1,141",0,0,"1,750",0.0,0.0,0.0,0.0,0.0,7,9,0,0,16,0,0,0,0,0,7,9,0,0,16,0,0,0,0,0,17.710,13.550,0.000,0.000,
2019,11989,McCone Electric Coop Inc,,MT,WAUW,104,8,0,0,112,0.5,0.0,0.0,0.0,0.5,"1,553",120,0,0,"1,673",0.5,0.0,0.0,0.0,0.5,1,0,0,0,1,81,21,0,0,102,1,0,0,0,1,81,21,0,0,102,15.000,15.000,0.000,0.000,
2019,12087,McKenzie Electric Coop Inc,,ND,SWPP,4,0,0,0,4,0.0,0.0,0.0,0.0,0.0,125,0,0,0,125,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.000,0.000,0.000,0.000,
2019,12114,City of McGregor- (IA),Y,IA,MISO,16,14,0,0,30,0.0,0.0,0.0,0.0,0.0,243,271,0,0,514,0.0,0.0,0.0,0.0,0.0,1,9,0,0,10,1,1,0,0,2,1,9,0,0,10,1,1,0,0,2,15.150,20.090,0.000,0.000,
2019,12187,City of McMinnville - (OR),,OR,BPAT,658,"2,253",134,0,"3,045",0.1,0.6,0.0,0.0,0.7,"12,297","27,775","1,607",0,"41,679",0.1,0.6,0.0,0.0,0.7,207,357,10,0,574,7,25,1,0,33,207,357,10,0,574,7,25,1,0,33,18.688,12.329,12.000,0.000,www.mc-power.com
2019,12199,Montana-Dakota Utilities Co,,MT,SWPP,9,874,0,0,883,0.0,0.2,0.0,0.0,0.2,87,"9,556",0,0,"9,643",0.0,0.2,0.0,0.0,0.2,0,91,0,0,91,0,0,0,0,0,0,91,0,0,91,0,0,0,0,0,10.000,10.000,0.000,0.000,
2019,12286,Melrose Public Utilities,,MN,MISO,112,"1,076","1,683",0,"2,870",0.0,0.1,0.2,0.0,0.4,"1,348","3,501","5,476",0,"10,324",0.0,0.1,0.2,0.0,0.4,4,36,56,0,96,2,14,22,0,38,4,36,56,0,96,2,14,22,0,38,12.100,3.300,3.300,0.000,
2019,12312,Merced Irrigation District,,CA,CISO,12,"2,213",0,0,"2,225",0.0,0.0,0.0,0.0,0.0,12,"2,213",0,0,"2,225",0.0,0.0,0.0,0.0,0.0,7,151,0,0,158,0,0,0,0,0,7,151,0,0,158,0,0,0,0,0,1.000,1.000,0.000,0.000,
2019,12341,MidAmerican Energy Co,,IA,MISO,"72,089","46,175","60,051",0,"178,315",22.2,10.6,8.0,0.0,40.8,"473,659","778,159","865,325",0,"2,117,143",16.9,11.8,8.1,0.0,36.8,"7,881","10,342","9,233",0,"27,456","2,863","3,164","2,806",0,"8,833","7,881","10,342","9,233",0,"27,456","2,863","3,164","2,806",0,"8,833",6.570,16.850,14.410,0.000,https://efs.iowa.gov/efs/ShowDocketSummary.do?docketNumber=EEP-2012-0002
