Utility Characteristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,,Customers,,,,,Storage Capacity (MW),,,,,Storage Customers,,,,,Virtual Capacity (MW),,,,,Virtual Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
Year,State,Utility Number,Utility Name,Short Form,BA Code,Type,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2019,OR,28541,Clatskanie Peoples Util Dist,,BPAT,AC,0.049,0.000,0.000,0.000,0.049,6,0,0,0,6,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.003,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.052,0.000,0.000,0.000,0.052,7,0,0,0,7,0.000,0.000,0.000,0.000,0.000
2019,OR,40437,Emerald People's Utility Dist,,PACW,DC,0.815,0.229,0.000,0.000,1.044,143,22,0,0,165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.178,0.000,0.000,0.000,0.178,113,0,0,0,113,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.993,0.229,0.000,0.000,1.222,256,22,0,0,278,0.000,0.000,0.000,0.000,0.000
2019,OR,40438,Columbia River Peoples Ut Dist,,BPAT,DC,0.244,0.062,0.000,0.000,0.306,44,5,0,0,49,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,111.798,0.480,0.000,0.000,112.278,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.244,0.062,0.000,0.000,0.306,44,5,0,0,49,111.798,0.480,0.000,0.000,112.278
2019,OR,99999,Adjustment 2019,,BPAT,,-0.177,-0.023,0.000,0.000,-0.200,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,-0.177,-0.023,0.000,0.000,-0.200,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000
2019,OR,99999,Adjustment 2019,,IPCO,,-0.062,-0.040,-0.122,0.000,-0.224,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,-0.062,-0.040,-0.122,0.000,-0.224,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000
2019,OR,99999,Adjustment 2019,,PACW,,-6.232,-6.406,-0.801,0.000,-13.439,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,-0.031,0.000,0.000,0.000,-0.031,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,-6.263,-6.406,-0.801,0.000,-13.470,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000
2019,OR,99999,Adjustment 2019,,PGE,,-9.901,-4.618,-1.076,0.000,-15.595,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,-9.901,-4.618,-1.076,0.000,-15.595,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000
2019,PA,3329,Borough of Chambersburg,,PJM,AC,0.045,0.042,0.000,0.000,0.087,11,4,0,0,15,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.045,0.042,0.000,0.000,0.087,11,4,0,0,15,0.000,0.000,0.000,0.000,0.000
2019,PA,3597,Citizens Electric Co - (PA),,PJM,AC,0.176,2.412,0.841,0.000,3.429,27,8,3,0,38,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.176,2.412,0.841,0.000,3.429,27,8,3,0,38,0.000,0.000,0.000,0.000,0.000
2019,PA,5487,Duquesne Light Co,,PJM,AC,18.946,4.704,1.282,0.000,24.932,"2,777",92,2,0,"2,871",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.109,0.278,0.000,0.000,0.387,18,8,0,0,26,0.000,0.000,0.000,0.000,0.000,0.067,0.024,0.000,0.000,0.091,13,4,0,0,17,0.000,0.000,0.000,0.000,0.000,0.000,0.420,0.000,0.000,0.420,0,4,0,0,4,0.000,0.000,0.000,0.000,0.000,19.122,5.426,1.282,0.000,25.830,"2,808",108,2,0,"2,918",0.000,0.000,0.000,0.000,0.000
2019,PA,5935,Borough of Ephrata - (PA),,PJM,AC,0.012,0.371,0.108,0.000,0.491,4,5,1,0,10,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,1.168,20.920,0.000,0.000,22.088,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.012,0.371,0.108,0.000,0.491,4,5,1,0,10,1.168,20.920,0.000,0.000,22.088
2019,PA,7719,Borough of Grove City - (PA),Y,PJM,AC,0.000,0.030,0.000,0.000,0.030,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.000,0.030,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000
2019,PA,10702,Borough of Lansdale,,PJM,AC,0.010,0.100,0.000,0.000,0.110,3,5,0,0,8,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.010,0.100,0.000,0.000,0.110,3,5,0,0,8,0.000,0.000,0.000,0.000,0.000
2019,PA,12390,Metropolitan Edison Co,,PJM,AC,41.061,16.513,5.808,0.000,63.382,"4,549",248,14,0,"4,811",1.022,0.000,0.000,0.000,1.022,66,0,0,0,66,0.011,0.091,0.000,0.000,0.102,1,1,0,0,2,0.000,0.000,0.000,0.000,0.000,0.118,0.102,0.000,0.000,0.220,24,2,0,0,26,0.000,0.000,0.000,0.000,0.000,0.023,1.063,8.600,0.000,9.686,5,5,5,0,15,0.000,0.000,0.000,0.000,0.000,41.213,17.769,14.408,0.000,73.390,"4,579",256,19,0,"4,854",0.000,0.000,0.000,0.000,0.000
2019,PA,13205,"New Enterprise R E C, Inc",Y,PJM,DC,0.062,0.000,0.000,0.000,0.062,4,0,0,0,4,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.062,0.000,0.000,0.000,0.062,4,0,0,0,4,0.000,0.000,0.000,0.000,0.000
2019,PA,14124,Borough of Olyphant - (PA),Y,PJM,AC,0.018,0.006,0.000,0.000,0.024,3,1,0,0,4,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.018,0.006,0.000,0.000,0.024,3,1,0,0,4,0.000,0.000,0.000,0.000,0.000
2019,PA,14711,Pennsylvania Electric Co,,PJM,AC,5.944,2.876,0.024,0.000,8.844,789,80,1,0,870,0.006,0.000,0.000,0.000,0.006,1,0,0,0,1,0.312,0.044,0.000,0.000,0.356,26,4,0,0,30,0.000,0.000,0.000,0.000,0.000,0.169,0.059,0.000,0.000,0.228,37,11,0,0,48,0.000,0.000,0.000,0.000,0.000,0.000,1.334,21.970,0.000,23.304,0,8,4,0,12,0.000,0.000,0.000,0.000,0.000,6.425,4.313,21.994,0.000,32.732,852,103,5,0,960,0.000,0.000,0.000,0.000,0.000
2019,PA,14715,PPL Electric Utilities Corp,,PJM,AC,70.025,74.748,13.625,0.000,158.398,"8,434",685,51,0,"9,170",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.771,7.337,0.000,0.000,8.108,36,106,0,0,142,0.000,0.000,0.000,0.000,0.000,0.313,0.129,0.000,0.000,0.442,97,20,0,0,117,0.000,0.000,0.000,0.000,0.000,0.143,30.655,2.429,0.000,33.227,8,33,2,0,43,0.000,0.000,0.000,0.000,0.000,71.252,112.869,16.054,0.000,200.175,"8,575",844,53,0,"9,472",0.000,0.000,0.000,0.000,0.000
2019,PA,14716,Pennsylvania Power Co,,PJM,AC,1.855,1.007,0.000,0.000,2.862,209,17,0,0,226,0.104,0.000,0.000,0.000,0.104,14,0,0,0,14,0.040,0.062,0.000,0.000,0.102,2,3,0,0,5,0.000,0.000,0.000,0.000,0.000,0.006,0.082,0.000,0.000,0.088,2,5,0,0,7,0.000,0.000,0.000,0.000,0.000,0.000,1.250,0.000,0.000,1.250,0,3,0,0,3,0.000,0.000,0.000,0.000,0.000,1.901,2.401,0.000,0.000,4.302,213,28,0,0,241,0.000,0.000,0.000,0.000,0.000
2019,PA,14792,Borough of Perkasie - (PA),Y,PJM,AC,0.064,0.000,0.000,0.000,0.064,8,0,0,0,8,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.064,0.000,0.000,0.000,0.064,8,0,0,0,8,0.000,0.000,0.000,0.000,0.000
2019,PA,14940,PECO Energy Co,,PJM,AC,66.840,19.690,21.180,0.000,107.710,"9,674",294,37,0,"10,005",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.440,1.180,0.000,0.000,1.620,26,27,0,0,53,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,67.280,20.870,21.180,0.000,109.330,"9,700",321,37,0,"10,058",0.000,0.000,0.000,0.000,0.000
2019,PA,15045,Pike County Light & Power Co,,NYIS,AC,0.028,0.021,0.000,0.000,0.049,4,1,0,0,5,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.028,0.021,0.000,0.000,0.049,4,1,0,0,5,0.000,0.000,0.000,0.000,0.000
2019,PA,15541,Borough of Quakertown - (PA),,PJM,AC,0.020,0.025,0.000,0.000,0.045,4,5,0,0,9,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.020,0.025,0.000,0.000,0.045,4,5,0,0,9,0.000,0.000,0.000,0.000,0.000
2019,PA,19390,"UGI Utilities, Inc",,PJM,AC,0.464,0.383,0.160,0.000,1.007,71,10,3,0,84,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.200,0.000,0.000,0.200,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.019,6,0,0,0,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.483,0.583,0.160,0.000,1.226,77,11,3,0,91,0.000,0.000,0.000,0.000,0.000
2019,PA,20334,Wellsborough Electric Co,,PJM,AC,0.022,0.015,0.000,0.000,0.037,3,1,0,0,4,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.018,0.002,0.000,0.000,0.020,4,1,0,0,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.040,0.017,0.000,0.000,0.057,7,2,0,0,9,0.000,0.000,0.000,0.000,0.000
2019,PA,20387,West Penn Power Company,,PJM,AC,9.619,7.214,1.972,0.000,18.805,"1,039",50,8,0,"1,097",0.220,0.005,0.000,0.000,0.225,28,1,0,0,29,0.225,1.506,0.375,0.000,2.106,11,6,1,0,18,0.000,0.000,0.000,0.000,0.000,0.083,0.017,0.003,0.000,0.103,30,8,1,0,39,0.000,0.000,0.000,0.000,0.000,0.006,0.005,0.003,0.000,0.014,2,1,1,0,4,0.000,0.000,0.000,0.000,0.000,9.933,8.742,2.353,0.000,21.028,"1,082",65,11,0,"1,158",0.000,0.000,0.000,0.000,0.000
2019,PA,21160,Borough of Zelienople - (PA),Y,PJM,AC,0.010,0.060,0.000,0.000,0.070,2,3,0,0,5,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.010,0.060,0.000,0.000,0.070,2,3,0,0,5,0.000,0.000,0.000,0.000,0.000
2019,PA,40167,"Somerset Rural Elec Coop, Inc",,PJM,AC,0.046,0.002,0.000,0.000,0.048,8,1,0,0,9,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.470,0.000,0.000,0.470,0,2,0,0,2,0.000,0.000,0.000,0.000,0.000,0.048,0.472,0.000,0.000,0.520,9,3,0,0,12,0.000,0.000,0.000,0.000,0.000
2019,PA,40219,"United Electric Coop, Inc - (PA)",,PJM,AC,0.171,0.005,0.000,0.000,0.176,20,1,0,0,21,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.023,0.002,0.000,0.000,0.025,6,1,0,0,7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.194,0.007,0.000,0.000,0.201,26,2,0,0,28,0.000,0.000,0.000,0.000,0.000
2019,PA,40220,Adams Electric Cooperative Inc,,PJM,AC,1.664,1.023,0.000,0.000,2.687,182,4,0,0,186,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.006,0.100,0.000,0.000,0.106,3,1,0,0,4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1.670,1.123,0.000,0.000,2.793,185,5,0,0,190,0.000,0.000,0.000,0.000,0.000
2019,PA,40221,"Bedford Rural Elec Coop, Inc",,PJM,AC,0.179,0.000,0.000,0.000,0.179,11,0,0,0,11,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.179,0.000,0.000,0.000,0.179,11,0,0,0,11,0.000,0.000,0.000,0.000,0.000
2019,PA,40222,Valley Rural Electric Coop Inc,,PJM,AC,0.402,0.021,0.000,0.000,0.423,38,4,0,0,42,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.036,0.008,0.000,0.000,0.044,9,1,0,0,10,0.000,0.000,0.000,0.000,0.000,0.000,0.150,0.000,0.000,0.150,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.438,0.179,0.000,0.000,0.617,47,6,0,0,53,0.000,0.000,0.000,0.000,0.000
2019,PA,40223,Warren Electric Coop Inc,Y,PJM,AC,0.012,0.000,0.000,0.000,0.012,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.012,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000
2019,PA,40224,"Central Electric Coop, Inc - (PA)",,PJM,AC,0.260,0.000,0.000,0.000,0.260,28,0,0,0,28,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.262,0.000,0.000,0.000,0.262,29,0,0,0,29,0.000,0.000,0.000,0.000,0.000
2019,PA,40289,Claverack Rural Elec Coop Inc,,PJM,AC,0.476,0.000,0.000,0.000,0.476,52,0,0,0,52,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.028,0.000,0.000,0.000,0.028,14,0,0,0,14,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.504,0.000,0.000,0.000,0.504,66,0,0,0,66,0.000,0.000,0.000,0.000,0.000
2019,PA,40290,Tri-County Rural Elec Coop Inc (PA),,PJM,AC,0.243,0.009,0.000,0.000,0.252,25,2,0,0,27,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.022,0.002,0.000,0.000,0.024,3,1,0,0,4,0.000,0.000,0.000,0.000,0.000,0.000,0.150,0.000,0.000,0.150,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.265,0.161,0.000,0.000,0.426,28,4,0,0,32,0.000,0.000,0.000,0.000,0.000
2019,PA,40291,"Sullivan County R E C, Inc - (PA)",Y,PJM,AC,0.120,0.000,0.000,0.000,0.120,14,0,0,0,14,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.093,0.000,0.000,0.000,0.093,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.120,0.000,0.000,0.000,0.120,14,0,0,0,14,0.093,0.000,0.000,0.000,0.093
2019,PA,40292,REA Energy Coop Inc,,PJM,AC,0.216,0.002,0.000,0.000,0.218,21,1,0,0,22,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.015,0.010,0.000,0.000,0.025,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.000,0.000,0.080,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.231,0.092,0.000,0.000,0.323,23,3,0,0,26,0.000,0.000,0.000,0.000,0.000
2019,PA,40293,"Northwestern Rural E C A, Inc - (PA)",,PJM,AC,0.271,0.000,0.000,0.000,0.271,31,0,0,0,31,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.005,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000,0.000,0.450,0.000,0.000,0.450,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.276,0.450,0.000,0.000,0.726,33,1,0,0,34,0.000,0.000,0.000,0.000,0.000
2019,PA,99999,Adjustment 2019,,PJM,,-0.011,0.000,0.000,0.000,-0.011,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,-0.011,0.000,0.000,0.000,-0.011,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000
2019,RI,1857,Block Island Utility District,,ISNE,AC,0.307,0.030,0.000,0.000,0.337,29,5,0,0,34,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.027,0.000,0.000,0.000,0.027,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.334,0.030,0.000,0.000,0.364,31,5,0,0,36,0.000,0.000,0.000,0.000,0.000
2019,RI,13214,The Narragansett Electric Co,,ISNE,AC,22.760,119.860,0.000,0.000,142.620,"3,697",283,0,0,"3,980",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.040,25.370,0.000,0.000,25.410,11,22,0,0,33,0.000,0.000,0.000,0.000,0.000,0.000,0.260,0.000,0.000,0.260,0,2,0,0,2,0.000,0.000,0.000,0.000,0.000,22.800,145.490,0.000,0.000,168.290,"3,708",307,0,0,"4,015",0.000,0.000,0.000,0.000,0.000
2019,RI,14537,Pascoag Utility District,,ISNE,AC,0.034,0.000,0.000,0.000,0.034,7,0,0,0,7,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.034,7,0,0,0,7,0.000,0.000,0.000,0.000,0.000
2019,SC,162,Aiken Electric Coop Inc,,SC,AC,0.638,0.074,0.000,0.000,0.712,104,3,0,0,107,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,340.852,13.604,0.000,0.000,354.456,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.638,0.074,0.000,0.000,0.712,104,3,0,0,107,340.852,13.604,0.000,0.000,354.456
2019,SC,1613,Berkeley Electric Coop Inc,,SC,AC,4.499,0.000,0.000,0.000,4.499,713,0,0,0,713,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,4.499,0.000,0.000,0.000,4.499,713,0,0,0,713,0.000,0.000,0.000,0.000,0.000
