|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..Ownership|,|IEEE Standard.All Events (With Major Event Days).SAIDI (minutes per year)|,|IEEE Standard.All Events (With Major Event Days).SAIFI (times per year)|,|IEEE Standard.All Events (With Major Event Days).CAIDI (minutes per interruption)|,|IEEE Standard.Without Major Event Days.SAIDI (minutes per year)|,|IEEE Standard.Without Major Event Days.SAIFI (times per year)|,|IEEE Standard.Without Major Event Days.CAIDI (minutes per interruption)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).SAIDI (minutes per year)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).SAIFI (times per year)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).CAIDI (minutes per interruption)|,|IEEE Standard...Number of Customers|,|IEEE Standard...Highest Dist. Voltage|,|IEEE Standard...Outages Recorded Automatically|,|Other Standard.All Events (With Major Event Days).SAIDI (minutes per year)|,|Other Standard.All Events (With Major Event Days).SAIFI (times per year)|,|Other Standard.All Events (With Major Event Days).CAIDI With MED|,|Other Standard.Without Major Event Days.SAIDI (minutes per year)|,|Other Standard.Without Major Event Days.SAIFI (times per year)|,|Other Standard.Without Major Event Days.CAIDI Without MED|,|Other Standard...Number of Customers|,|Other Standard...Inactive Accounts Included|,|Other Standard...Momentary Interruptions|,|Other Standard...Highest Dist. Voltage|,|..Outages Recorded Automatically|
2022,19390,"UGI Utilities, Inc",PA,Investor Owned,135.000,0.870,155.172,111.000,0.830,133.735,135.000,0.870,155.172,"62,506",13.8,Y,.,.,.,.,.,.,.,,,.,
2022,19396,Tri-County Electric Coop (MI),MI,Cooperative,276.000,1.330,207.519,185.000,1.200,154.167,273.000,1.320,206.818,"26,908",25.0,N,.,.,.,.,.,.,.,,,.,
2022,19435,Union Electric Membership Corp - (NC),NC,Cooperative,170.380,1.390,122.576,58.940,0.746,79.008,167.970,1.030,163.078,"82,397",25.0,N,.,.,.,.,.,.,.,,,.,
2022,19436,Union Electric Co - (MO),MO,Investor Owned,151.000,0.920,164.130,92.000,0.730,126.027,150.000,0.910,164.835,"1,266,044",69.0,Y,.,.,.,.,.,.,.,,,.,
2022,19445,"Southern Indiana R E C, Inc",IN,Cooperative,414.100,2.100,197.190,167.900,1.530,109.739,246.200,1.161,212.059,"9,694",12.5,Y,.,.,.,.,.,.,.,,,.,
2022,19446,Duke Energy Kentucky,KY,Investor Owned,300.360,1.073,279.925,90.690,0.561,161.658,272.090,0.851,319.730,"146,909",12.5,Y,.,.,.,.,.,.,.,,,.,
2022,19490,United Electric Coop Service Inc - (TX),TX,Cooperative,108.431,1.135,95.534,84.297,0.992,84.977,99.792,1.035,96.417,"110,227",24.9,Y,.,.,.,.,.,.,.,,,.,
2022,19497,United Illuminating Co,CT,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,50.000,0.530,94.340,39.000,0.440,88.636,"342,845",N,F,69.0,N
2022,19499,"United Power, Inc",CO,Cooperative,61.420,0.740,83.000,61.420,0.740,83.000,57.520,.,.,"108,048",69.0,Y,.,.,.,.,.,.,.,,,.,
2022,19501,"Union Rural Electric Coop, Inc",OH,Cooperative,240.800,2.100,114.667,64.100,0.650,98.615,240.800,2.100,114.667,"11,512",24.9,Y,.,.,.,.,.,.,.,,,.,
2022,19545,"Black Hills Power, Inc.",MT,Investor Owned,216.774,1.677,129.263,216.774,1.677,129.263,199.163,0.774,257.317,41,35.0,Y,.,.,.,.,.,.,.,,,.,
2022,19545,"Black Hills Power, Inc.",SD,Investor Owned,85.754,0.872,98.342,65.091,0.798,81.568,78.964,0.809,97.607,"72,456",35.0,Y,.,.,.,.,.,.,.,,,.,
2022,19545,"Black Hills Power, Inc.",WY,Investor Owned,20.419,0.102,200.186,10.221,0.081,126.185,20.272,0.094,215.660,"2,635",35.0,Y,.,.,.,.,.,.,.,,,.,
2022,19547,Hawaiian Electric Co Inc,HI,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,92.720,0.775,119.639,85.890,0.734,117.016,"308,050",N,F,25.0,N
2022,19558,Homer Electric Assn Inc,AK,Cooperative,469.911,2.830,166.046,287.650,2.210,130.158,466.706,2.540,183.743,"33,928",25.0,N,.,.,.,.,.,.,.,,,.,
2022,19574,Upper Cumberland E M C,TN,Cooperative,258.900,.,.,131.800,.,.,227.500,.,.,"52,541",12.0,N,.,.,.,.,.,.,.,,,.,
2022,19578,Upper Peninsula Power Company,MI,Investor Owned,566.800,2.310,245.368,204.600,1.480,138.243,553.500,2.220,249.324,"58,649",35.0,N,.,.,.,.,.,.,.,,,.,
2022,19579,Upshur Rural Elec Coop Corp,TX,Cooperative,905.500,4.560,198.575,702.000,4.430,158.465,749.000,3.410,219.648,"49,493",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,19667,Utilities Dist-Western IN REMC,IN,Cooperative,446.450,3.179,140.437,346.540,2.955,117.272,441.320,2.883,153.077,"19,545",7.2,Y,.,.,.,.,.,.,.,,,.,
2022,19728,"UNS Electric, Inc",AZ,Investor Owned,157.040,1.320,118.970,77.200,1.240,62.258,77.200,1.240,62.258,"104,555",69.0,Y,.,.,.,.,.,.,.,,,.,
2022,19785,Verdigris Valley Elec Coop Inc,OK,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,147.155,1.644,89.510,146.181,1.634,89.462,"38,618",N,F,24.9,Y
2022,19790,Verendrye Electric Coop Inc,ND,Cooperative,446.120,0.770,579.377,41.720,0.560,74.500,446.120,0.770,579.377,"20,510",25.0,N,.,.,.,.,.,.,.,,,.,
2022,19791,"Vermont Electric Cooperative, Inc",VT,Cooperative,914.570,2.440,374.824,178.500,1.950,91.538,877.640,2.260,388.336,"40,253",35.0,Y,.,.,.,.,.,.,.,,,.,
2022,19798,City of Vernon,CA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,44.707,0.622,71.876,44.707,0.622,71.876,"2,013",N,F,69.0,N
2022,19806,"Victoria Electric Coop, Inc",TX,Cooperative,377.770,2.760,136.873,287.510,2.400,119.796,273.330,2.380,114.845,"24,368",14.4,Y,.,.,.,.,.,.,.,,,.,
2022,19820,Victory Electric Coop Assn Inc,KS,Cooperative,379.100,.,.,203.200,.,.,314.000,.,.,"20,098",13.8,Y,.,.,.,.,.,.,.,,,.,
2022,19840,"Valley Electric Assn, Inc",NV,Cooperative,246.804,1.963,125.728,31.890,0.445,71.663,246.804,1.963,125.728,"23,613",24.9,Y,.,.,.,.,.,.,.,,,.,
2022,19876,Virginia Electric & Power Co,NC,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,133.224,1.148,116.049,114.675,1.042,110.053,"131,263",N,O,34.5,Y
2022,19876,Virginia Electric & Power Co,VA,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,421.475,1.665,253.138,136.047,1.199,113.467,"2,589,282",N,O,46.0,Y
2022,19882,Virginia Tech Electric Service,VA,State,.,.,.,.,.,.,.,.,.,.,.,,34.354,0.218,157.587,.,.,.,"6,755",N,L,12.5,N
2022,19898,Volunteer Electric Coop,TN,Cooperative,523.400,4.561,114.756,402.500,4.087,98.483,509.300,4.248,119.892,"124,256",.,N,.,.,.,.,.,.,.,,,.,
2022,19951,City of Wadsworth - (OH),OH,Municipal,43.050,0.480,89.688,33.890,0.410,82.659,43.050,0.480,89.688,"13,700",12.5,Y,.,.,.,.,.,.,.,,,.,
2022,19981,Wake Electric Membership Corp,NC,Cooperative,227.500,1.933,117.693,91.900,1.231,74.655,218.500,1.719,127.109,"52,070",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,20038,Town of Wallingford - (CT),CT,Municipal,.,.,.,.,.,.,.,.,.,.,.,,32.550,0.297,109.596,32.550,0.297,109.596,"25,219",N,F,13.8,N
2022,20065,Walton Electric Member Corp,GA,Cooperative,199.700,1.955,102.148,126.233,1.469,85.931,.,.,.,"135,867",25.0,N,.,.,.,.,.,.,.,,,.,
2022,20077,City of Wapakoneta - (OH),OH,Municipal,33.701,0.638,52.823,33.701,0.638,52.823,33.701,0.638,52.823,"5,614",12.0,Y,.,.,.,.,.,.,.,,,.,
2022,20130,Warren Rural Elec Coop Corp,KY,Cooperative,261.840,2.246,116.581,133.090,1.380,96.442,242.540,1.972,122.992,"71,357",12.0,Y,.,.,.,.,.,.,.,,,.,
2022,20146,Washington Elec Member Corp,GA,Cooperative,702.780,.,.,511.330,.,.,658.790,.,.,"16,089",.,Y,.,.,.,.,.,.,.,,,.,
2022,20169,Avista Corp,ID,Investor Owned,257.000,1.310,196.183,165.000,1.070,154.206,39.000,0.310,125.806,"141,190",35.0,N,.,.,.,.,.,.,.,,,.,
2022,20169,Avista Corp,WA,Investor Owned,175.000,0.990,176.768,136.000,0.840,161.905,31.000,0.200,155.000,"258,847",35.0,N,.,.,.,.,.,.,.,,,.,
2022,20187,Watertown Municipal Utilities,SD,Municipal,12.176,0.161,75.627,0.000,0.000,.,0.000,0.000,.,"13,819",12.5,N,.,.,.,.,.,.,.,,,.,
2022,20211,Village of Waunakee - (WI),WI,Municipal,1.050,0.010,105.000,1.050,0.010,105.000,0.000,0.000,.,"6,992",12.4,N,.,.,.,.,.,.,.,,,.,
2022,20213,Waupun Utilities,WI,Municipal,5.326,0.037,143.946,5.326,0.037,143.946,5.326,0.037,143.946,"4,506",12.4,Y,.,.,.,.,.,.,.,,,.,
2022,20216,Whitewater Valley Rural EMC,IN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,215.800,1.200,179.833,215.800,1.200,179.833,"12,135",N,L,12.0,N
2022,20228,Weakley County Mun Elec Sys,TN,Municipal,148.991,10.534,14.144,79.464,9.620,8.260,148.991,10.534,14.144,"20,717",13.0,N,.,.,.,.,.,.,.,,,.,
2022,20230,Weatherford Mun Utility System,TX,Municipal,.,.,.,.,.,.,.,.,.,.,.,,15.000,0.160,93.750,15.000,0.160,93.750,"16,213",N,L,12.5,N
2022,20310,Town of Wellesley - (MA),MA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,31.684,0.700,45.263,.,.,.,"10,537",N,L,13.8,N
2022,20318,Webster Electric Coop,MO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,160.000,1.400,114.286,134.000,1.200,111.667,"19,118",N,L,25.0,N
2022,20334,Wellsborough Electric Co,PA,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,405.000,3.040,133.224,142.000,1.090,130.275,"6,444",N,F,12.5,Y
2022,20363,West Central Electric Coop Inc - (MO),MO,Cooperative,100.269,1.028,97.538,70.613,.,.,.,.,.,"14,899",7.6,Y,.,.,.,.,.,.,.,,,.,
2022,20371,"West Florida El Coop Assn, Inc",FL,Cooperative,346.950,3.700,93.770,262.370,3.228,81.279,319.460,3.323,96.136,"28,822",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,20377,West Kentucky Rural E C C,KY,Cooperative,334.146,2.160,154.697,198.929,1.679,118.481,328.039,2.070,158.473,"39,479",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,20387,West Penn Power Company,PA,Investor Owned,380.062,1.474,257.844,159.460,1.071,148.889,340.450,1.309,260.084,"725,417",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,20401,West River Electric Assn Inc,SD,Cooperative,46.600,0.480,97.083,46.600,0.480,97.083,46.600,0.480,97.083,"19,369",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,20404,AEP Texas North Company,TX,Investor Owned,120.600,1.266,95.261,120.600,1.266,95.261,98.200,0.969,101.342,"197,430",35.0,Y,.,.,.,.,.,.,.,,,.,
2022,20413,Mountrail-Williams Elec Coop,ND,Cooperative,"7,226.834",2.841,"2,543.764",121.013,1.118,108.241,"7,226.834",2.841,"2,543.764","18,760",25.0,N,.,.,.,.,.,.,.,,,.,
2022,20477,City of Westerville - (OH),OH,Municipal,51.040,0.790,64.608,22.290,0.440,50.659,39.850,0.610,65.328,"17,924",13.2,Y,.,.,.,.,.,.,.,,,.,
2022,20481,City of Westfield - (MA),MA,Municipal,129.480,1.391,93.084,20.220,0.401,50.424,129.480,1.391,93.084,"18,103",23.0,Y,.,.,.,.,.,.,.,,,.,
2022,20510,"Wheatland Electric Coop, Inc",KS,Cooperative,184.550,2.380,77.542,121.810,1.710,71.234,91.670,1.170,78.350,"32,711",34.5,Y,.,.,.,.,.,.,.,,,.,
2022,20521,Wheeling Power Co,WV,Investor Owned,"2,575.900",3.224,798.976,928.500,2.396,387.521,"2,565.700",3.204,800.780,"41,482",35.0,Y,.,.,.,.,.,.,.,,,.,
2022,20576,"White River Electric Assn, Inc",CO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,104.348,2.211,47.195,104.348,2.211,47.195,"3,497",Y,L,25.0,Y
2022,20603,Northeastern Rural E M C,IN,Cooperative,861.500,1.810,475.967,42.100,0.640,65.781,42.100,0.640,65.781,"31,126",12.5,Y,.,.,.,.,.,.,.,,,.,
2022,20639,"Wild Rice Electric Coop, Inc",MN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,674.160,3.755,179.537,314.280,2.959,106.212,"14,624",N,F,7.2,Y
2022,20737,Willmar Municipal Utilities,MN,Municipal,37.464,0.788,47.543,24.495,0.419,58.461,37.464,0.788,47.543,"9,833",12.5,Y,.,.,.,.,.,.,.,,,.,
2022,20785,City of Wilson,NC,Municipal,193.200,1.502,128.629,40.780,0.623,65.457,193.170,1.501,128.694,"36,903",23.0,Y,.,.,.,.,.,.,.,,,.,
2022,20841,"Wiregrass Electric Coop, Inc",AL,Cooperative,119.840,1.610,74.435,91.160,1.160,78.586,.,.,.,"26,067",13.2,Y,.,.,.,.,.,.,.,,,.,
2022,20847,Wisconsin Electric Power Co,WI,Investor Owned,279.000,1.050,265.714,121.000,0.820,147.561,278.000,1.040,267.308,"1,187,190",35.0,N,.,.,.,.,.,.,.,,,.,
2022,20856,Wisconsin Power & Light Co,WI,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,145.800,0.870,167.586,82.800,0.740,111.892,"486,836",N,F,25.0,Y
2022,20860,Wisconsin Public Service Corp,WI,Investor Owned,462.000,1.450,318.621,96.000,0.870,110.345,457.000,1.330,343.609,"463,921",46.0,N,.,.,.,.,.,.,.,,,.,
2022,20862,Wisconsin Rapids W W & L Comm,WI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,1.880,0.045,41.778,.,.,.,"14,936",N,L,13.2,N
2022,20885,Withlacoochee River Elec Coop,FL,Cooperative,219.601,1.630,134.725,102.957,1.400,73.541,204.650,1.370,149.380,"238,270",25.0,N,.,.,.,.,.,.,.,,,.,
2022,20927,"Wood County Electric Coop, Inc",TX,Cooperative,460.170,2.131,215.941,347.560,1.529,227.312,425.380,1.847,230.309,"40,450",12.5,Y,.,.,.,.,.,.,.,,,.,
2022,20948,Wise Electric Coop Inc,TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,226.020,2.599,86.964,182.340,2.202,82.807,"25,545",N,F,24.9,Y
2022,20963,Woodruff Electric Coop Corp,AR,Cooperative,32.450,0.140,231.786,29.970,0.140,214.071,32.450,0.140,231.786,"19,907",13.2,N,.,.,.,.,.,.,.,,,.,
2022,20996,Wright-Hennepin Coop Elec Assn,MN,Cooperative,54.110,0.636,85.079,28.616,0.424,67.491,54.110,0.636,85.079,"54,150",12.0,Y,.,.,.,.,.,.,.,,,.,
2022,21002,York Electric Coop Inc,SC,Cooperative,139.650,1.089,128.237,114.520,0.882,129.841,126.160,0.857,147.211,"69,606",24.9,N,.,.,.,.,.,.,.,,,.,
2022,21013,City of Worthington - (MN),MN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,2.233,0.035,63.800,.,.,.,"5,331",N,L,12.5,N
2022,21048,Wyandotte Municipal Serv Comm,MI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,84.754,0.463,183.054,.,.,.,"12,712",N,L,13.8,N
2022,21075,Y-W Electric Assn Inc,CO,Cooperative,259.054,.,.,259.054,.,.,259.054,.,.,"8,763",15.0,N,.,.,.,.,.,.,.,,,.,
2022,21081,Yampa Valley Electric Assn Inc,CO,Cooperative,190.431,1.385,137.495,190.431,1.385,137.495,190.431,1.385,137.495,"28,150",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,21111,Perennial Public Power Dist,NE,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,825.600,2.857,288.974,570.300,2.340,243.718,"7,696",N,L,12.5,Y
2022,21158,City of Zeeland - (MI),MI,Municipal,1.994,0.011,181.273,1.994,0.011,181.273,1.994,0.011,181.273,"6,917",12.5,Y,.,.,.,.,.,.,.,,,.,
2022,21244,"Southside Electric Coop, Inc",VA,Cooperative,"1,097.110",4.070,269.560,322.500,2.790,115.591,"1,071.310",3.750,285.683,"58,372",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,21513,"Fergus Electric Coop, Inc",MT,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,476.500,.,.,468.000,.,.,"6,826",N,L,7.2,Y
2022,21538,"Mohave Electric Cooperative, Inc.",AZ,Cooperative,"1,199.000",.,.,90.700,.,.,88.900,.,.,"43,742",25.0,N,.,.,.,.,.,.,.,,,.,
2022,21567,"Washington-St Tammany E C, Inc",LA,Cooperative,334.860,3.431,97.598,321.579,3.301,97.419,243.387,2.367,102.825,"54,475",13.2,Y,.,.,.,.,.,.,.,,,.,
2022,21632,EnergyUnited Elec Member Corp,NC,Cooperative,296.760,1.869,158.780,134.160,1.367,98.142,277.740,1.588,174.899,"131,865",15.0,Y,.,.,.,.,.,.,.,,,.,
2022,22053,Kentucky Power Co,KY,Investor Owned,"1,710.600",2.837,602.961,490.600,2.289,214.329,"1,697.500",2.686,631.981,"162,018",35.0,Y,.,.,.,.,.,.,.,,,.,
2022,22500,"Evergy Kansas Central, Inc",KS,Investor Owned,170.970,1.366,125.161,106.320,1.116,95.269,159.690,1.225,130.359,"386,314",34.0,Y,.,.,.,.,.,.,.,,,.,
2022,22815,Delta Electric Power Assn,MS,Cooperative,666.860,5.800,114.976,477.850,4.660,102.543,634.770,4.820,131.695,"28,831",24.9,N,.,.,.,.,.,.,.,,,.,
2022,22822,Clark County Rural E M C - (IN),IN,Cooperative,122.639,0.922,133.014,70.498,0.630,111.902,118.367,0.887,133.446,"27,001",15.0,Y,.,.,.,.,.,.,.,,,.,
2022,24211,Tucson Electric Power Co,AZ,Investor Owned,68.790,0.800,85.988,.,.,.,61.820,0.760,81.342,"448,803",14.0,Y,.,.,.,.,.,.,.,,,.,
2022,24590,Unitil Energy Systems,NH,Investor Owned,275.560,1.400,196.829,70.790,0.879,80.535,275.560,1.400,196.829,"79,123",34.5,Y,.,.,.,.,.,.,.,,,.,
2022,24753,Boone County Rural EMC,IN,Cooperative,108.600,1.137,95.515,108.600,1.137,95.515,108.600,1.137,95.515,"16,897",12.5,Y,.,.,.,.,.,.,.,,,.,
2022,24889,Brunswick Electric Member Corp,NC,Cooperative,119.306,1.271,93.868,35.230,0.573,61.483,115.407,1.166,98.977,"103,346",.,Y,.,.,.,.,.,.,.,,,.,
2022,24949,Cass County Elec Coop Inc,ND,Cooperative,93.140,1.348,69.095,39.040,0.520,75.077,79.360,1.166,68.062,"55,506",23.9,Y,.,.,.,.,.,.,.,,,.,
2022,25177,Dakota Electric Association,MN,Cooperative,33.360,0.700,47.657,22.790,0.490,46.510,30.990,0.460,67.370,"113,304",12.5,Y,.,.,.,.,.,.,.,,,.,
2022,25295,Western Indiana Energy REMC,IN,Cooperative,645.847,3.171,203.673,217.787,1.924,113.195,574.798,2.295,250.457,"16,945",24.9,Y,.,.,.,.,.,.,.,,,.,
2022,26510,Liberty Utilities (Granite State Electri,NH,Investor Owned,201.760,1.140,176.982,84.290,0.635,132.740,84.290,0.635,132.740,"45,697",23.0,Y,.,.,.,.,.,.,.,,,.,
2022,27222,City of Ripley - (TN),TN,Municipal,224.927,1.924,116.906,147.464,0.930,158.563,72.048,0.991,72.702,"6,444",13.0,Y,.,.,.,.,.,.,.,,,.,
2022,27238,"Southwest Electric Coop, Inc",MO,Cooperative,170.000,0.660,257.576,111.000,0.610,181.967,.,.,.,"43,496",7.2,Y,.,.,.,.,.,.,.,,,.,
2022,27369,Taylor Electric Coop Inc - (TX),TX,Cooperative,365.634,2.512,145.555,290.978,2.435,119.498,294.268,2.080,141.475,"19,137",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,27599,Carroll-White REMC,IN,Cooperative,665.900,.,.,322.800,.,.,531.400,.,.,"15,006",.,N,.,.,.,.,.,.,.,,,.,
2022,28541,Clatskanie Peoples Util Dist,OR,Political Subdivision,846.473,2.223,380.780,122.980,1.043,117.910,755.578,1.997,378.357,"4,738",13.8,Y,.,.,.,.,.,.,.,,,.,
2022,28604,Kerrville Public Utility Board,TX,Municipal,53.947,0.941,57.329,43.011,0.849,50.661,53.947,0.941,57.329,"23,814",12.5,Y,.,.,.,.,.,.,.,,,.,
2022,28978,City of San Marcos - (TX),TX,Municipal,19.063,0.210,90.776,.,.,.,.,.,.,"25,742",.,Y,.,.,.,.,.,.,.,,,.,
2022,30518,Electrical Dist No3 Pinal County,AZ,Political Subdivision,86.030,1.180,72.907,60.960,0.910,66.989,86.030,1.180,72.907,"30,550",69.0,Y,.,.,.,.,.,.,.,,,.,
2022,31833,Okefenoke Rural El Member Corp,FL,Cooperative,243.956,3.391,71.942,174.819,2.862,61.083,243.956,3.391,71.942,"11,325",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,31833,Okefenoke Rural El Member Corp,GA,Cooperative,270.945,3.751,72.233,228.966,3.529,64.881,260.082,3.601,72.225,"28,052",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,38084,Great Lakes Energy Coop,MI,Cooperative,546.126,2.370,230.433,211.044,1.705,123.779,531.940,2.250,236.418,"129,926",25.0,N,.,.,.,.,.,.,.,,,.,
2022,40051,Texas-New Mexico Power Co,TX,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,101.643,1.164,87.322,92.733,1.124,82.503,"259,886",N,O,25.0,N
2022,40165,"Dixie Escalante R E A, Inc",AZ,Cooperative,6.587,0.060,109.783,6.587,0.060,109.783,6.587,0.060,109.783,"2,953",12.5,Y,.,.,.,.,.,.,.,,,.,
2022,40165,"Dixie Escalante R E A, Inc",UT,Cooperative,93.213,0.870,107.141,93.213,0.870,107.141,93.213,0.870,107.141,"26,465",34.5,Y,.,.,.,.,.,.,.,,,.,
2022,40166,"Chickasaw Electric Coop, Inc",TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,"1,364.554",5.696,239.564,531.130,4.362,121.763,"21,867",N,L,25.0,N
2022,40228,Rappahannock Electric Coop,VA,Cooperative,"2,620.000",3.100,845.161,208.210,1.730,120.353,"2,620.000",3.100,845.161,"172,416",34.5,Y,.,.,.,.,.,.,.,,,.,
2022,40236,"Forked Deer Electric Coop, Inc",TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,121.100,2.420,50.041,22.440,1.650,13.600,"10,078",N,F,13.0,Y
2022,40302,North East Mississippi EPA,MS,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,327.335,1.486,220.279,197.016,1.244,158.373,"28,130",N,L,25.0,Y
2022,40304,Minnesota Valley Coop L&P Assn,MN,Cooperative,"10,613.300",.,.,73.600,.,.,"10,610.700",.,.,"5,363",.,Y,.,.,.,.,.,.,.,,,.,
2022,40438,Columbia River Peoples Ut Dist,OR,Political Subdivision,355.333,1.304,272.495,81.485,0.868,93.877,322.184,1.241,259.616,"20,386",12.5,N,.,.,.,.,.,.,.,,,.,
2022,40606,City of Grand Island - (NE),NE,Municipal,8.029,0.229,35.061,8.029,0.229,35.061,8.029,0.229,35.061,"26,670",13.8,N,.,.,.,.,.,.,.,,,.,
2022,44372,Oncor Electric Delivery Company LLC,TX,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,231.900,1.620,143.148,67.450,0.780,86.474,"3,781,870",N,F,35.0,Y
2022,54913,NSTAR Electric Company,MA,Investor Owned,196.700,1.033,190.416,68.500,0.751,91.212,195.900,1.009,194.153,"1,471,114",34.5,Y,.,.,.,.,.,.,.,,,.,
2022,55787,City of Moreno Valley - (CA),CA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,47.520,0.400,118.800,47.520,0.400,118.800,"7,754",Y,F,12.0,N
2022,55937,Entergy Texas Inc.,TX,Investor Owned,392.200,2.494,157.257,361.300,2.390,151.172,386.100,2.466,156.569,"501,210",34.5,Y,.,.,.,.,.,.,.,,,.,
2022,55982,Heart of Texas Electric Coop,TX,Cooperative,138.000,1.240,111.290,94.800,0.880,107.727,124.800,1.150,108.522,"23,419",24.9,Y,.,.,.,.,.,.,.,,,.,
2022,56146,"Black Hills Colorado Electric, LLC",CO,Investor Owned,228.968,1.696,135.005,87.348,1.308,66.780,212.520,1.410,150.723,"100,423",35.0,Y,.,.,.,.,.,.,.,,,.,
2022,56697,Ameren Illinois Company,IL,Investor Owned,162.300,1.020,159.118,114.900,0.880,130.568,161.900,1.010,160.297,"1,251,346",69.0,Y,.,.,.,.,.,.,.,,,.,
2022,57483,Liberty Utilities,CA,Investor Owned,"1,528.070",5.186,294.653,471.670,3.546,133.015,"1,395.590",3.904,357.477,"50,151",24.9,N,.,.,.,.,.,.,.,,,.,
2022,59013,PUD No 1 of Jefferson County,WA,Political Subdivision,"1,948.600",3.553,548.438,473.100,2.125,222.635,.,.,.,"20,753",12.5,Y,.,.,.,.,.,.,.,,,.,
2022,60482,CKenergy Electric Cooperative,OK,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,502.340,5.081,98.866,421.410,3.790,111.190,"25,927",N,L,24.9,Y
2022,60631,Upper Michigan Energy Resources Corp.,MI,Investor Owned,799.000,2.340,341.453,286.000,1.390,205.755,765.000,2.200,347.727,"37,593",25.0,N,.,.,.,.,.,.,.,,,.,
2022,60839,Southern Pioneer Electric Company,KS,Cooperative,132.590,.,.,114.040,.,.,115.470,.,.,"16,918",13.8,Y,.,.,.,.,.,.,.,,,.,
2022,65261,Gila River Indian Utility Authority (GRICUA),AZ,Cooperative,121.284,2.064,58.762,121.284,2.064,58.762,121.284,2.064,58.762,"3,600",12.4,N,.,.,.,.,.,.,.,,,.,
2022,65353,Arrow Energy TX LLC,TX,Retail Power Marketer,6.500,5.000,1.300,.,.,.,.,.,.,40,.,Y,.,.,.,.,.,.,.,,,.,
"CAIDI = SAIDI / SAIFI.
MED- Major Event Days.
MINUS LOS- Minus Loss of Supply.
Momentary Interruptions: ""L"" = less than 1 minute, ""F"" = five minutes or less and ""O"" = other.",,,,,,,,,,,,,,,,,,,,,,,,,,,
