|Utility Characteristics..Year|,|Utility Characteristics..State|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..BA Code|,|Photovoltaic.Capacity MW.Type|,|Photovoltaic.Capacity MW.Residential|,|Photovoltaic.Capacity MW.Commercial|,|Photovoltaic.Capacity MW.Industrial|,|Photovoltaic.Capacity MW.Transportation|,|Photovoltaic.Capacity MW.Total|,|Photovoltaic.Installations.Residential|,|Photovoltaic.Installations.Commercial|,|Photovoltaic.Installations.Industrial|,|Photovoltaic.Installations.Transportation|,|Photovoltaic.Installations.Total|,|Photovoltaic.Storage Capacity (MW).Residential|,|Photovoltaic.Storage Capacity (MW).Commercial|,|Photovoltaic.Storage Capacity (MW).Industrial|,|Photovoltaic.Storage Capacity (MW).Transportation|,|Photovoltaic.Storage Capacity (MW).Total|,|Photovoltaic.Storage Installations.Residential|,|Photovoltaic.Storage Installations.Commercial|,|Photovoltaic.Storage Installations.Industrial|,|Photovoltaic.Storage Installations.Transportation|,|Photovoltaic.Storage Installations.Total|,|Photovoltaic.Virtual Capacity (MW).Residential|,|Photovoltaic.Virtual Capacity (MW).Commercial|,|Photovoltaic.Virtual Capacity (MW).Industrial|,|Photovoltaic.Virtual Capacity (MW).Transportation|,|Photovoltaic.Virtual Capacity (MW).Total|,|Photovoltaic.Virtual Customers.Residential|,|Photovoltaic.Virtual Customers.Commercial|,|Photovoltaic.Virtual Customers.Industrial|,|Photovoltaic.Virtual Customers.Transportation|,|Photovoltaic.Virtual Customers.Total|,|Photovoltaic.Energy Sold Back MWh.Residential|,|Photovoltaic.Energy Sold Back MWh.Commercial|,|Photovoltaic.Energy Sold Back MWh.Industrial|,|Photovoltaic.Energy Sold Back MWh.Transportation|,|Photovoltaic.Energy Sold Back MWh.Total|,|Wind.Capacity MW.Residential|,|Wind.Capacity MW.Commercial|,|Wind.Capacity MW.Industrial|,|Wind.Capacity MW.Transportation|,|Wind.Capacity MW.Total|,|Wind.Installations.Residential|,|Wind.Installations.Commercial|,|Wind.Installations.Industrial|,|Wind.Installations.Transportation|,|Wind.Installations.Total|,|Wind.Energy Sold Back MWh.Residential|,|Wind.Energy Sold Back MWh.Commercial|,|Wind.Energy Sold Back MWh.Industrial|,|Wind.Energy Sold Back MWh.Transportation|,|Wind.Energy Sold Back MWh.Total|,|Other.Capacity MW.Residential|,|Other.Capacity MW.Commercial|,|Other.Capacity MW.Industrial|,|Other.Capacity MW.Transportation|,|Other.Capacity MW.Total|,|Other.Installations.Residential|,|Other.Installations.Commercial|,|Other.Installations.Industrial|,|Other.Installations.Transportation|,|Other.Installations.Total|,|Other.Energy Sold Back MWh.Residential|,|Other.Energy Sold Back MWh.Commercial|,|Other.Energy Sold Back MWh.Industrial|,|Other.Energy Sold Back MWh.Transportation|,|Other.Energy Sold Back MWh.Total|,|All Technologies.Capacity MW.Residential|,|All Technologies.Capacity MW.Commercial|,|All Technologies.Capacity MW.Industrial|,|All Technologies.Capacity MW.Transportation|,|All Technologies.Capacity MW.Total|,|All Technologies.Installations.Residential|,|All Technologies.Installations.Commercial|,|All Technologies.Installations.Industrial|,|All Technologies.Installations.Transportation|,|All Technologies.Installations.Total|,|All Technologies.Energy Sold Back MWh.Residential|,|All Technologies.Energy Sold Back MWh.Commercial|,|All Technologies.Energy Sold Back MWh.Industrial|,|All Technologies.Energy Sold Back MWh.Transportation|,|..Total|
2022,IA,12450,Midland Power Coop,MISO,AC,0.199,.,.,.,0.199,18,.,.,.,18,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.042,.,.,.,0.042,5,.,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.241,0.000,0.000,0.000,0.241,23,0,0,0,23,0.000,0.000,0.000,0.000,0.000
2022,IA,13143,Board of Water Electric & Communications,MISO,AC,0.198,0.392,0.017,.,0.607,18,8,1,.,27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.198,0.392,0.017,0.000,0.607,18,8,1,0,27,0.000,0.000,0.000,0.000,0.000
2022,IA,15291,Prairie Energy Coop,SWPP,AC,0.029,.,0.021,.,0.050,3,.,1,.,4,.,.,.,.,0.000,.,.,.,.,0,0.139,.,.,.,0.139,8,.,.,.,8,203.290,.,0.000,.,203.290,.,.,0.020,.,0.020,.,.,1,.,1,.,.,0.000,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.168,0.000,0.041,0.000,0.209,11,0,2,0,13,203.290,0.000,0.000,0.000,203.290
2022,IA,15349,City of Preston,MISO,DC,0.014,0.000,0.000,0.000,0.014,2,0,0,0,2,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.000,0.000,0.014,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000
2022,IA,17260,North West Rural Electric Coop,SWPP,AC,0.179,0.076,.,.,0.255,14,2,.,.,16,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.179,0.076,0.000,0.000,0.255,14,2,0,0,16,0.000,0.000,0.000,0.000,0.000
2022,IA,19157,MiEnergy Cooperative,MISO,AC,4.485,2.333,.,.,6.818,365,80,.,.,445,0.052,.,.,.,0.052,5,.,.,.,5,0.023,.,.,.,0.023,28,.,.,.,28,"3,539.950","1,983.599",.,.,"5,523.549",0.080,.,.,.,0.080,8,.,.,.,8,42.281,.,.,.,42.281,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.588,2.333,0.000,0.000,6.921,401,80,0,0,481,"3,582.231","1,983.599",0.000,0.000,"5,565.830"
2022,IA,99999,Adjustment 2022,MISO,,-0.010,-0.035,0.000,0.000,-0.045,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.010,-0.035,0.000,0.000,-0.045,.,.,.,.,.,.,.,.,.,.
2022,ID,6169,Fall River Rural Elec Coop Inc,BPAT,AC,1.248,0.213,.,.,1.461,146,9,.,.,155,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.028,0.006,.,.,0.034,10,3,.,.,13,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.276,0.219,0.000,0.000,1.495,156,12,0,0,168,0.000,0.000,0.000,0.000,0.000
2022,ID,9187,City of Idaho Falls - (ID),PACE,AC,0.827,0.090,0.000,0.000,0.917,114,5,0,0,119,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.080,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.827,0.090,0.000,0.000,0.917,114,5,0,0,119,0.080,0.000,0.000,0.000,0.080
2022,ID,9191,Idaho Power Co,IPCO,DC,99.641,6.938,19.994,.,126.573,"13,282",261,216,.,"13,759",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.104,.,.,.,0.104,23,.,.,.,23,.,.,.,.,0.000,0.077,0.085,.,.,0.162,8,4,.,.,12,.,.,.,.,0.000,99.822,7.023,19.994,0.000,126.839,"13,313",265,216,0,"13,794",0.000,0.000,0.000,0.000,0.000
2022,ID,10454,Kootenai Electric Cooperative,AVA,DC,0.681,.,.,.,0.681,101,.,.,.,101,.,.,.,.,0.000,.,.,.,.,0,0.052,.,.,.,0.052,50,.,.,.,50,.,.,.,.,0.000,0.018,.,.,.,0.018,5,.,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.751,0.000,0.000,0.000,0.751,156,0,0,0,156,0.000,0.000,0.000,0.000,0.000
2022,ID,11273,Lower Valley Energy Inc,BPAT,AC,0.022,.,.,.,0.022,2,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.024,0.000,0.000,0.000,0.024,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000
2022,ID,14354,PacifiCorp,PACE,DC,16.248,1.073,0.100,0.000,17.421,"2,009",55,4,0,"2,068",1.131,0.031,0.000,0.000,1.162,136,2,0,0,138,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.222,0.057,0.000,0.000,0.279,65,8,0,0,73,.,.,.,.,0.000,0.008,0.000,0.000,0.000,0.008,2,0,0,0,2,.,.,.,.,0.000,16.478,1.130,0.100,0.000,17.708,"2,076",63,4,0,"2,143",0.000,0.000,0.000,0.000,0.000
2022,ID,19502,"United Electric Co-op, Inc - (ID)",BPAT,AC,0.180,0.120,.,.,0.300,10,6,.,.,16,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.180,0.120,0.000,0.000,0.300,10,6,0,0,16,0.000,0.000,0.000,0.000,0.000
2022,ID,20169,Avista Corp,AVA,AC,1.713,0.533,.,.,2.246,285,26,.,.,311,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.013,0.002,.,.,0.015,4,1,.,.,5,.,.,.,.,0.000,0.011,0.065,.,.,0.076,3,1,.,.,4,.,.,.,.,0.000,1.737,0.600,0.000,0.000,2.337,292,28,0,0,320,0.000,0.000,0.000,0.000,0.000
2022,ID,99999,Adjustment 2022,AVA,,-0.119,.,.,.,-0.119,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.009,.,.,.,-0.009,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.128,.,.,.,-0.128,.,.,.,.,.,.,.,.,.,.
2022,ID,99999,Adjustment 2022,IPCO,,-17.377,-1.210,-3.487,.,-22.074,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-17.377,-1.210,-3.487,.,-22.074,.,.,.,.,.,.,.,.,.,.
2022,ID,99999,Adjustment 2022,PACE,,-2.834,-0.187,-0.017,0.000,-3.038,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-2.834,-0.187,-0.017,0.000,-3.038,.,.,.,.,.,.,.,.,.,.
2022,IL,3931,Coles-Moultrie Electric Coop,MISO,DC,0.679,0.463,.,.,1.142,72,6,.,.,78,.,.,.,.,0.000,.,.,.,.,0,0.669,.,.,.,0.669,71,.,.,.,71,.,.,.,.,0.000,0.010,.,.,.,0.010,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.358,0.463,0.000,0.000,1.821,144,6,0,0,150,0.000,0.000,0.000,0.000,0.000
2022,IL,4110,Commonwealth Edison Co,PJM,AC,240.341,163.863,.,.,404.204,"33,724",840,.,.,"34,564",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.166,3.138,.,.,3.304,32,13,.,.,45,.,.,.,.,0.000,.,0.375,.,.,0.375,.,1,.,.,1,.,.,.,.,0.000,240.507,167.376,0.000,0.000,407.883,"33,756",854,0,0,"34,610",0.000,0.000,0.000,0.000,0.000
2022,IL,4362,Corn Belt Energy Corporation,MISO,AC,6.625,4.100,.,.,10.725,504,31,.,.,535,0.074,.,.,.,0.074,13,.,.,.,13,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,2.620,.,2.620,.,.,1,.,1,.,.,.,.,0.000,6.625,4.100,2.620,0.000,13.345,504,31,1,0,536,0.000,0.000,0.000,0.000,0.000
2022,IL,5585,Eastern Illinois Elec Coop,MISO,AC,2.263,0.149,.,.,2.412,237,15,.,.,252,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,562.000",76.000,.,.,"1,638.000",0.010,.,.,.,0.010,1,.,.,.,1,0.320,.,.,.,0.320,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.273,0.149,0.000,0.000,2.422,238,15,0,0,253,"1,562.320",76.000,0.000,0.000,"1,638.320"
2022,IL,7096,City of Geneva- (IL),PJM,AC,0.230,0.070,.,.,0.300,29,2,.,.,31,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.230,0.070,0.000,0.000,0.300,29,2,0,0,31,0.000,0.000,0.000,0.000,0.000
2022,IL,9750,"Jo-Carroll Energy, Inc",MISO,AC,6.527,0.509,.,.,7.036,630,33,.,.,663,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.017,.,.,.,0.017,7,.,.,.,7,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,6.544,0.509,0.000,0.000,7.053,637,33,0,0,670,0.000,0.000,0.000,0.000,0.000
2022,IL,12341,MidAmerican Energy Co,MISO,AC,2.406,4.649,1.810,.,8.865,291,70,4,.,365,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,391.973,6.537,.,.,398.510,0.002,0.620,.,.,0.622,1,2,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.408,5.269,1.810,0.000,9.487,292,72,4,0,368,391.973,6.537,0.000,0.000,398.510
2022,IL,12395,Menard Electric Coop,MISO,DC,1.515,.,.,.,1.515,169,.,.,.,169,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,899.015,.,.,.,899.015,0.012,.,.,.,0.012,2,.,.,.,2,8.080,.,.,.,8.080,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.527,0.000,0.000,0.000,1.527,171,0,0,0,171,907.095,0.000,0.000,0.000,907.095
2022,IL,13032,Mt Carmel Public Utility Co,MISO,AC,0.412,0.141,.,.,0.553,36,7,.,.,43,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.887,3.255,.,.,16.142,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.412,0.141,0.000,0.000,0.553,36,7,0,0,43,12.887,3.255,0.000,0.000,16.142
2022,IL,13208,City of Naperville - (IL),PJM,AC,4.752,1.453,.,.,6.205,629,20,.,.,649,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.752,1.453,0.000,0.000,6.205,629,20,0,0,649,0.000,0.000,0.000,0.000,0.000
2022,IL,13292,Norris Electric Coop,MISO,DC,2.056,0.380,.,.,2.436,146,5,.,.,151,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.022,.,.,.,0.022,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.078,0.380,0.000,0.000,2.458,148,5,0,0,153,0.000,0.000,0.000,0.000,0.000
2022,IL,14840,City of Peru - (IL),MISO,AC,0.016,0.321,0.000,.,0.337,4,3,0,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.000,0.000,0.000,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.016,0.321,0.000,0.000,0.337,4,3,0,0,7,0.000,0.000,0.000,0.000,0.000
2022,IL,16179,Rochelle Municipal Utilities,PJM,AC,0.070,0.370,.,.,0.440,7,3,.,.,10,0.067,.,.,.,0.067,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.070,0.370,0.000,0.000,0.440,7,3,0,0,10,0.000,0.000,0.000,0.000,0.000
2022,IL,16196,Rock Energy Cooperative,MISO,AC,0.189,0.490,.,.,0.679,24,2,.,.,26,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.189,0.490,0.000,0.000,0.679,24,2,0,0,26,0.000,0.000,0.000,0.000,0.000
2022,IL,16740,Scenic Rivers Energy Coop,MISO,AC,0.019,.,.,.,0.019,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10.040,.,.,.,10.040,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.019,0.000,0.000,0.000,0.019,1,0,0,0,1,10.040,0.000,0.000,0.000,10.040
2022,IL,17040,"Shelby Electric Coop, Inc",MISO,DC,1.242,.,.,.,1.242,121,.,.,.,121,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.013,.,.,.,0.013,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.255,0.000,0.000,0.000,1.255,123,0,0,0,123,0.000,0.000,0.000,0.000,0.000
2022,IL,17585,"Southeastern IL Elec Coop, Inc",MISO,AC,2.206,0.102,.,.,2.308,195,8,.,.,203,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.206,0.102,0.000,0.000,2.308,195,8,0,0,203,0.000,0.000,0.000,0.000,0.000
2022,IL,17828,City of Springfield - (IL),MISO,AC,2.347,1.973,.,.,4.320,258,58,.,.,316,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.347,1.973,0.000,0.000,4.320,258,58,0,0,316,0.000,0.000,0.000,0.000,0.000
2022,IL,17860,City of St Charles - (IL),PJM,AC,0.135,0.128,0.632,0.000,0.895,20,2,1,0,23,0.054,0.000,0.000,0.000,0.054,1,0,0,0,1,.,.,.,.,0.000,.,.,.,.,0,62.200,9.080,14.026,.,85.306,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.135,0.128,0.632,0.000,0.895,20,2,1,0,23,62.200,9.080,14.026,0.000,85.306
2022,IL,18955,"Tri-County Electric Coop, Inc (IL)",MISO,AC,0.848,.,.,.,0.848,97,.,.,.,97,0.000,.,.,.,0.000,0,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.848,0.000,0.000,0.000,0.848,97,0,0,0,97,0.000,0.000,0.000,0.000,0.000
2022,IL,20222,Wayne-White Counties Elec Coop,MISO,AC,0.969,.,.,.,0.969,72,.,.,.,72,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,704.000,.,.,.,704.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.969,0.000,0.000,0.000,0.969,72,0,0,0,72,704.000,0.000,0.000,0.000,704.000
2022,IL,56697,Ameren Illinois Company,MISO,DC,81.914,126.915,.,.,208.829,"8,594","1,514",.,.,"10,108",.,.,.,.,0.000,.,.,.,.,0,35.160,26.833,.,.,61.993,"6,320",686,.,.,"7,006",.,.,.,.,0.000,0.345,0.126,.,.,0.471,72,20,.,.,92,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,117.419,153.874,0.000,0.000,271.293,"14,986","2,220",0,0,"17,206",0.000,0.000,0.000,0.000,0.000
2022,IL,99999,Adjustment 2022,MISO,,-15.244,-22.281,.,.,-37.525,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-6.249,-4.680,.,.,-10.928,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-21.492,-26.961,.,.,-48.453,.,.,.,.,.,.,.,.,.,.
2022,IN,636,City of Anderson - (IN),PJM,AC,0.177,0.010,.,.,0.187,26,1,.,.,27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,57.051,0.949,.,.,58.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.177,0.010,0.000,0.000,0.187,26,1,0,0,27,57.051,0.949,0.000,0.000,58.000
2022,IN,1283,Bartholomew County Rural E M C,MISO,AC,0.389,.,.,.,0.389,44,.,.,.,44,0.104,.,.,.,0.104,20,.,.,.,20,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,.,.,.,0.002,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.391,0.000,0.000,0.000,0.391,46,0,0,0,46,0.000,0.000,0.000,0.000,0.000
2022,IN,4508,"Crawfordsville Elec, Lgt & Pwr",MISO,AC,0.076,.,.,.,0.076,8,.,.,.,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.076,0.000,0.000,0.000,0.076,8,0,0,0,8,0.000,0.000,0.000,0.000,0.000
2022,IN,4848,Daviess Martin County R E M C,MISO,AC,0.249,.,.,.,0.249,31,.,.,.,31,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15.008,.,.,.,15.008,0.052,.,.,.,0.052,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.301,0.000,0.000,0.000,0.301,33,0,0,0,33,15.008,0.000,0.000,0.000,15.008
2022,IN,4960,Decatur County Rural E M C,MISO,AC,1.093,0.011,.,.,1.104,84,1,.,.,85,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,819.721,4.320,.,.,824.041,0.002,.,.,.,0.002,1,.,.,.,1,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.095,0.011,0.000,0.000,1.106,85,1,0,0,86,819.721,4.320,0.000,0.000,824.041
2022,IN,5394,Dubois Rural Electric Coop Inc,MISO,AC,0.255,0.159,0.000,0.000,0.414,35,4,0,0,39,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,112.000,44.000,0.000,0.000,156.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.255,0.159,0.000,0.000,0.414,35,4,0,0,39,112.000,44.000,0.000,0.000,156.000
2022,IN,8179,Harrison County Rural E M C,MISO,AC,0.638,0.122,.,.,0.760,71,3,.,.,74,0.128,.,.,.,0.128,24,.,.,.,24,.,.,.,.,0.000,.,.,.,.,0,212.690,28.742,.,.,241.432,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.638,0.122,0.000,0.000,0.760,71,3,0,0,74,212.690,28.742,0.000,0.000,241.432
2022,IN,8447,Hendricks County Rural E M C,MISO,AC,0.620,0.200,.,.,0.820,65,2,.,.,67,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.623,0.200,0.000,0.000,0.823,66,2,0,0,68,0.000,0.000,0.000,0.000,0.000
2022,IN,9273,Indianapolis Power & Light Co,MISO,AC,8.370,5.451,.,.,13.821,"1,199",94,.,.,"1,293",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,209.862,51.673,.,.,261.535,.,0.050,.,.,0.050,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,8.370,5.501,0.000,0.000,13.871,"1,199",95,0,0,"1,294",209.862,51.673,0.000,0.000,261.535
2022,IN,9324,Indiana Michigan Power Co,PJM,AC,11.063,13.451,0.771,0.000,25.285,"1,195",163,7,0,"1,365",0.081,0.002,0.000,0.000,0.083,12,1,0,0,13,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,"6,786.484","7,620.679","1,373.971",0.000,"15,781.134",0.139,0.031,0.000,0.000,0.170,34,7,0,0,41,91.971,0.992,0.000,0.000,92.963,0.000,0.240,0.000,0.000,0.240,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,11.202,13.722,0.771,0.000,25.695,"1,229",171,7,0,"1,407","6,878.455","7,621.671","1,373.971",0.000,"15,874.097"
2022,IN,9576,Jackson County Rural E M C - (IN),MISO,AC,0.740,.,.,.,0.740,78,.,.,.,78,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,256.000,.,.,.,256.000,0.005,.,.,.,0.005,2,.,.,.,2,0.155,.,.,.,0.155,0.002,.,.,.,0.002,2,.,.,.,2,0.000,.,.,.,0.000,0.747,0.000,0.000,0.000,0.747,82,0,0,0,82,256.155,0.000,0.000,0.000,256.155
