|Data Year|,|Utility Number|,|Utility Name|,|Ownership|,|State|,|BA Code|,|Total Revenue (Thousand Dollars)|,|Total Sales (MWh)|,|Total Customers|,|w_heater|,|Net Metering|,|Demand Side Management|,|Time Based Programs|
2022,20979,Village of Woodville - (OH),Municipal,OH,PJM,"1,654.0","11,870","1,013",.,N,N,N
2022,21101,Village of Yellow Springs - (OH),Municipal,OH,PJM,"4,478.0","30,791","2,205",.,N,N,N
2022,36189,"Mid-Ohio Energy Coop, Inc",Cooperative,OH,PJM,"24,611.6","171,871","8,169",.,Y,N,N
2022,416,City of Altus - (OK),Municipal,OK,SWPP,"28,871.0","216,901","9,130",.,N,N,N
2022,588,Anadarko Public Works Authority,Municipal,OK,SWPP,"5,457.8","44,293","2,204",.,N,N,N
2022,1800,City of Blackwell - (OK),Municipal,OK,SWPP,"7,073.8","69,184","3,231",.,Y,N,N
2022,2268,Town of Braman - (OK),Municipal,OK,SWPP,229.4,"1,450",154,.,N,N,N
2022,2553,City of Burlington - (OK),Municipal,OK,SWPP,231.0,"3,035",76,.,N,N,N
2022,3986,City of Collinsville - (OK),Municipal,OK,SWPP,"8,318.0","59,320","3,562",.,N,N,N
2022,4078,City of Comanche - (OK),Municipal,OK,SWPP,"1,977.1","12,715",822,.,N,N,N
2022,4319,Copan Public Works Authority,Municipal,OK,SWPP,434.6,"15,074",443,.,N,N,N
2022,4344,City of New Cordell - (OK),Municipal,OK,SWPP,"2,734.0","22,705","1,124",.,N,N,N
2022,4667,City of Cushing - (OK),Municipal,OK,SWPP,"9,841.0","92,318","4,375",.,N,N,N
2022,5429,City of Duncan - (OK),Municipal,OK,SWPP,"19,668.4","196,545","8,781",.,N,N,N
2022,5741,City of Eldorado - (OK),Municipal,OK,SWPP,273.0,"1,582",229,.,N,N,N
2022,6152,City of Fairview - (OK),Municipal,OK,SWPP,"2,367.3","25,496","1,517",.,N,N,Y
2022,6618,Town of Fort Supply - (OK),Municipal,OK,SWPP,292.0,"2,078",208,.,N,N,N
2022,6750,City of Frederick - (OK),Municipal,OK,SWPP,"5,348.4","46,098","1,955",.,Y,Y,N
2022,7048,City of Geary - (OK),Municipal,OK,SWPP,"1,025.3","8,061",532,.,N,N,N
2022,7441,Goltry Public Works Authority,Municipal,OK,SWPP,229.0,"1,710",164,.,N,N,N
2022,7501,City of Granite - (OK),Municipal,OK,SWPP,920.0,"6,485",550,.,Y,N,N
2022,8183,Harmon Electric Assn Inc,Cooperative,OK,SWPP,"8,720.0","75,595","3,146",.,N,N,N
2022,8799,City of Hominy - (OK),Municipal,OK,SWPP,"1,925.0","19,262","1,345",.,N,N,N
2022,10320,City of Kingfisher - (OK),Municipal,OK,AECI,"6,904.2","53,909","2,301",.,N,N,N
2022,10777,Town of Laverne - (OK),Municipal,OK,SWPP,"1,279.4","10,810",725,.,N,N,N
2022,10970,City of Lexington - (OK),Municipal,OK,SWPP,"1,527.6","12,390",854,.,N,N,N
2022,11058,City of Lindsay - (OK),Municipal,OK,SPA,"4,600.0","33,571","1,582",.,N,N,N
2022,11541,City of Manitou - (OK),Municipal,OK,SWPP,138.0,"1,808",80,.,N,N,N
2022,11566,City of Mangum - (OK),Municipal,OK,SWPP,"2,848.1","24,910","1,449",.,N,N,N
